A;112;20020102 13:52;PTHIRLWELL;
B;112;1219641;1;20020102 13:52;;;;PH ADELYNE;COOLAH;2843;899.9;H;20010809;20010928;990000;R;R;RESIDENCE;;RM;;;8015586;
C;112;1219641;1;20020102 13:52;600, 602, 605//243240 28, 48, 49//722860;
D;112;1219641;1;20020102 13:52;P;;;;;;
D;112;1219641;1;20020102 13:52;P;;;;;;
D;112;1219641;1;20020102 13:52;P;;;;;;
D;112;1219641;1;20020102 13:52;V;;;;;;
B;112;1219665;2;20020102 13:52;;;;PH ADELYNE;COOLAH;2843;65.45;H;20010921;20011005;46000;R;R;RESIDENCE;;RE;;;8035561;
C;112;1219665;2;20020102 13:52;13//262932;
D;112;1219665;2;20020102 13:52;P;;;;;;
D;112;1219665;2;20020102 13:52;V;;;;;;
B;112;1220364;3;20020102 13:52;;;;WOONGANA;DUNEDOO;2844;42.07;H;20010913;20011030;45000;R;3;FARMLAND;;RF;;;8168120;
C;112;1220364;3;20020102 13:52;1//872932;
D;112;1220364;3;20020102 13:52;P;;;;;;
D;112;1220364;3;20020102 13:52;P;;;;;;
D;112;1220364;3;20020102 13:52;V;;;;;;
B;112;1220392;4;20020102 13:52;;;;PH BUNGIEBOMAR;COOLAH;2843;223;H;20010824;20010824;130000;R;3;FARM;;RU;RM;;8034155;
C;112;1220392;4;20020102 13:52;PT 5, PT 6//584968 63, 84, 85//754305 Conditional Lease 1312 LEASE OVE;
C;112;1220392;4;20020102 13:52;R PROPERTY;
D;112;1220392;4;20020102 13:52;P;;;;;;
D;112;1220392;4;20020102 13:52;P;;;;;;
D;112;1220392;4;20020102 13:52;V;;;;;;
B;112;1220642;5;20020102 13:52;;;100;BINNIA ST;COOLAH;2843;3924;M;20010906;20010906;3500;Z;V;VACANT LAND;;AB;;;8206466;
C;112;1220642;5;20020102 13:52;1, 2//726628;
D;112;1220642;5;20020102 13:52;P;;;;;;
D;112;1220642;5;20020102 13:52;P;;;;;;
D;112;1220642;5;20020102 13:52;V;;;;;;
B;112;1221795;6;20020102 13:52;;;;VILL LEADVILLE DP 2649;LEADVILLE;2844;1012;M;20010803;20010918;1500;Z;V;VACANT LAND;;AZ;;;8008498;
C;112;1221795;6;20020102 13:52;4/5/2649;
D;112;1221795;6;20020102 13:52;P;;;;;;
D;112;1221795;6;20020102 13:52;V;;;;;;
D;112;1221795;6;20020102 13:52;V;;;;;;
B;112;2880235;7;20020102 13:52;;;;;COOLAH;2843;101.17;H;20010903;20011008;39000;;V;VACANT LAND;;;;;8022996;
C;112;2880235;7;20020102 13:52;70//754334;
D;112;2880235;7;20020102 13:52;P;;;;;;
B;112;2880460;8;20020102 13:52;;;;LAHEYS CREEK RD;GULGONG;2852;8.97;H;20010912;20011022;95000;;3;FARM/RURAL;;;;;8088406;
C;112;2880460;8;20020102 13:52;143//721284;
D;112;2880460;8;20020102 13:52;P;;;;;;
Z;39;8;9;20;
