A;RTSALEDATA;300;20250526 01:21;VALNET;
B;300;4613898;1;20250526 01:21;;;;BURUNDAH DR;WARIALDA;2402;6.241;H;20250429;20250519;240000;;V;VACANT LAND;;;;0;AV69878;
C;300;4613898;1;20250526 01:21;16/1202798;
D;300;4613898;1;20250526 01:21;P;;;;;;
D;300;4613898;1;20250526 01:21;P;;;;;;
D;300;4613898;1;20250526 01:21;V;;;;;;
B;300;1842702;2;20250526 01:21;;;34;BOMBELLI ST;BINGARA;2404;2845.4;M;20250409;20250521;325000;RU5;R;RESIDENCE;;ABB;;0;AV77625;
C;300;1842702;2;20250526 01:21;1/224321;
D;300;1842702;2;20250526 01:21;P;;;;;;
D;300;1842702;2;20250526 01:21;V;;;;;;
D;300;1842702;2;20250526 01:21;V;;;;;;
B;300;2689309;3;20250526 01:21;;;7;GEDDES ST;WARIALDA;2402;1973;M;20250424;20250519;320000;RU5;R;RESIDENCE;;AMC;;0;AV71028;
C;300;2689309;3;20250526 01:21;6/653467;
D;300;2689309;3;20250526 01:21;P;;;;;;
D;300;2689309;3;20250526 01:21;V;;;;;;
D;300;2689309;3;20250526 01:21;V;;;;;;
Z;17;3;3;9;
