A;136;20020402 12:25;CDIXON;
B;136;1328657;1;20020402 12:25;;;23;ALAMEIN RD;REVESBY;2212;600.7;M;20011122;20020117;330000;A;R;RESIDENCE;;ZC;;;8400627;
C;136;1328657;1;20020402 12:25;175//27348;
D;136;1328657;1;20020402 12:25;P;;;;;;
D;136;1328657;1;20020402 12:25;P;;;;;;
D;136;1328657;1;20020402 12:25;V;;;;;;
D;136;1328657;1;20020402 12:25;V;;;;;;
B;136;1329182;2;20020402 12:25;;;5;ALLINGHAM ST;CONDELL PARK;2200;556.4;M;20020119;20020301;350000;A;R;RESIDENCE;;ZY;;;8409769;
C;136;1329182;2;20020402 12:25;211//224013;
D;136;1329182;2;20020402 12:25;P;;;;;;
D;136;1329182;2;20020402 12:25;V;;;;;;
D;136;1329182;2;20020402 12:25;V;;;;;;
B;136;1329335;3;20020402 12:25;;;50;ALLUM ST;BANKSTOWN;2200;425.2;M;20011219;20020218;190000;A;R;RESIDENCE;;ZW;;;8409116;
C;136;1329335;3;20020402 12:25;161//858371;
D;136;1329335;3;20020402 12:25;P;;;;;;
D;136;1329335;3;20020402 12:25;P;;;;;;
D;136;1329335;3;20020402 12:25;V;;;;;;
D;136;1329335;3;20020402 12:25;V;;;;;;
B;136;1329379;4;20020402 12:25;;;134;ALMA RD;PADSTOW;2211;784.1;M;20020116;20020227;360000;A;R;RESIDENCE;;ZB;;;8401735;
C;136;1329379;4;20020402 12:25;16//22610;
D;136;1329379;4;20020402 12:25;P;;;;;;
D;136;1329379;4;20020402 12:25;P;;;;;;
D;136;1329379;4;20020402 12:25;V;;;;;;
B;136;1329484;5;20020402 12:25;;16;12;ALMA RD;PADSTOW;2211;;;20020104;20020205;300000;;R;RESIDENCE;16;;;;8396543;
C;136;1329484;5;20020402 12:25;16//17953;
D;136;1329484;5;20020402 12:25;P;;;;;;
D;136;1329484;5;20020402 12:25;V;;;;;;
B;136;1329803;6;20020402 12:25;;;22;AMESBURY AVE;SEFTON;2162;;;20011116;20020214;200000;A;R;RESIDENCE;;ZS;;;8398921;
C;136;1329803;6;20020402 12:25;40//12674;
D;136;1329803;6;20020402 12:25;P;;;;;;
D;136;1329803;6;20020402 12:25;V;;;;;;
B;136;1329934;7;20020402 12:25;;;36;ANDERSON AVE;PANANIA;2213;189.7;M;20011122;20011228;415000;B;R;RESIDENCE;;BN;;;8415117;
C;136;1329934;7;20020402 12:25;2//24213;
D;136;1329934;7;20020402 12:25;P;;;;;;
D;136;1329934;7;20020402 12:25;P;;;;;;
D;136;1329934;7;20020402 12:25;V;;;;;;
B;136;1330137;8;20020402 12:25;;;6;ANTWERP ST;BANKSTOWN;2200;;;20011020;20020125;365000;A;R;RESIDENCE;;ZX;;;8460288;
C;136;1330137;8;20020402 12:25;3//8958;
D;136;1330137;8;20020402 12:25;P;;;;;;
D;136;1330137;8;20020402 12:25;V;;;;;;
B;136;1330628;9;20020402 12:25;;;31;ARLEWIS ST;CHESTER HILL;2162;594.4;M;20020121;20020304;295000;A;R;RESIDENCE;;ZS;;;8441853;
C;136;1330628;9;20020402 12:25;34//27740;
D;136;1330628;9;20020402 12:25;P;;;;;;
D;136;1330628;9;20020402 12:25;V;;;;;;
D;136;1330628;9;20020402 12:25;V;;;;;;
B;136;1330720;10;20020402 12:25;;;5;ARTEGALL ST;BANKSTOWN;2200;;;20011208;20020228;328000;A;R;RESIDENCE;;ZX;;;8402159;
C;136;1330720;10;20020402 12:25;141//14395;
D;136;1330720;10;20020402 12:25;P;;;;;;
D;136;1330720;10;20020402 12:25;V;;;;;;
D;136;1330720;10;20020402 12:25;V;;;;;;
B;136;1330804;11;20020402 12:25;;;63;ASHBY AVE;YAGOONA;2199;;;20011130;20020124;300000;A;R;RESIDENCE;;ZQ;;;8397438;
C;136;1330804;11;20020402 12:25;75//12705;
D;136;1330804;11;20020402 12:25;P;;;;;;
D;136;1330804;11;20020402 12:25;P;;;;;;
D;136;1330804;11;20020402 12:25;V;;;;;;
D;136;1330804;11;20020402 12:25;V;;;;;;
B;136;1331130;12;20020402 12:25;;2;209;AUBURN RD;YAGOONA;2199;;;20020122;20020305;190000;;R;RESIDENCE;2;;;;8416366;
C;136;1331130;12;20020402 12:25;2//8033;
D;136;1331130;12;20020402 12:25;P;;;;;;
D;136;1331130;12;20020402 12:25;V;;;;;;
D;136;1331130;12;20020402 12:25;V;;;;;;
