A;162;20110801 02:22;VALNET;
C;162;3592507;15;20110801 02:22;14/2/22781;
D;162;3592507;15;20110801 02:22;P;;;;;;
D;162;3592507;15;20110801 02:22;P;;;;;;
D;162;3592507;15;20110801 02:22;V;;;;;;
B;162;3592522;16;20110801 02:22;;;27;HIGH ST;COOPERNOOK;2426;1012;M;20110512;20110617;70000;;V;VACANT LAND;;;;0;AG353437;
C;162;3592522;16;20110801 02:22;72/4865;
D;162;3592522;16;20110801 02:22;P;;;;;;
D;162;3592522;16;20110801 02:22;P;;;;;;
D;162;3592522;16;20110801 02:22;V;;;;;;
D;162;3592522;16;20110801 02:22;V;;;;;;
B;162;3592349;17;20110801 02:22;;;;BULGA RD;MARLEE;2429;6.117;H;20110506;20110506;11800;;V;VACANT LAND;;;;0;AG365007;
C;162;3592349;17;20110801 02:22;1/1162216;
D;162;3592349;17;20110801 02:22;P;;;;;;
D;162;3592349;17;20110801 02:22;V;;;;;;
B;162;1787331;18;20110801 02:22;;;2;TOONA CL;TAREE;2430;657.6;M;20110623;20110721;290000;R1;R;RESIDENCE;;AN;;0;AG386631;
C;162;1787331;18;20110801 02:22;13/239837;
D;162;1787331;18;20110801 02:22;P;;;;;;
D;162;1787331;18;20110801 02:22;P;;;;;;
D;162;1787331;18;20110801 02:22;V;;;;;;
D;162;1787331;18;20110801 02:22;V;;;;;;
D;162;1787331;18;20110801 02:22;V;;;;;;
B;162;1789991;19;20110801 02:22;;;9;COMBINED ST;WINGHAM;2429;1227;M;20110609;20110715;200000;R1;R;RESIDENCE;;AH;;0;AG384809;
C;162;1789991;19;20110801 02:22;1/20528;
D;162;1789991;19;20110801 02:22;P;;;;;;
D;162;1789991;19;20110801 02:22;P;;;;;;
D;162;1789991;19;20110801 02:22;V;;;;;;
B;162;1790213;20;20110801 02:22;;;20;FLETT ST;WINGHAM;2429;613.6;M;20101221;20110712;94000;R1;V;VACANT LAND;;AD;;0;AG381495;
C;162;1790213;20;20110801 02:22;17/708361;
D;162;1790213;20;20110801 02:22;P;;;;;;
D;162;1790213;20;20110801 02:22;P;;;;;;
D;162;1790213;20;20110801 02:22;V;;;;;;
B;162;1790271;21;20110801 02:22;;;1331;GLOUCESTER RD;WINGHAM;2429;1492;M;20110629;20110708;187000;R1;R;RESIDENCE;;AF;;0;AG383202;
C;162;1790271;21;20110801 02:22;5/17581;
D;162;1790271;21;20110801 02:22;P;;;;;;
D;162;1790271;21;20110801 02:22;P;;;;;;
D;162;1790271;21;20110801 02:22;V;;;;;;
D;162;1790271;21;20110801 02:22;V;;;;;;
B;162;1790333;22;20110801 02:22;;;21;HELMICH CL;WINGHAM;2429;1.133;H;20110530;20110711;480000;R5;R;RESIDENCE;;LJ;;0;AG391011;
C;162;1790333;22;20110801 02:22;42/807045;
D;162;1790333;22;20110801 02:22;P;;;;;;
D;162;1790333;22;20110801 02:22;V;;;;;;
D;162;1790333;22;20110801 02:22;V;;;;;;
B;162;1790402;23;20110801 02:22;;;7;INDUSTRIAL CL;WINGHAM;2429;2901;M;20110413;20110531;450000;IN2;3;COMMERCIAL;;FL;;0;AG388997;
C;162;1790402;23;20110801 02:22;15/260647;
D;162;1790402;23;20110801 02:22;P;;;;;;
D;162;1790402;23;20110801 02:22;V;;;;;;
B;162;1790815;24;20110801 02:22;;;39;MARLEE ST;WINGHAM;2429;879;M;20110606;20110715;175000;R1;3;HOUSE;;AD;;0;AG381419;
C;162;1790815;24;20110801 02:22;17/21644;
D;162;1790815;24;20110801 02:22;P;;;;;;
D;162;1790815;24;20110801 02:22;P;;;;;;
D;162;1790815;24;20110801 02:22;V;;;;;;
D;162;1790815;24;20110801 02:22;V;;;;;;
B;162;3129576;25;20110801 02:22;;;43;PRETORIA PDE;HARRINGTON;2427;684;M;20110412;20110621;115000;R1;V;VACANT LAND;;DF;;0;AG378396;
C;162;3129576;25;20110801 02:22;410/1075021;
D;162;3129576;25;20110801 02:22;P;;;;;;
D;162;3129576;25;20110801 02:22;P;;;;;;
D;162;3129576;25;20110801 02:22;V;;;;;;
B;162;3178908;26;20110801 02:22;;;56;ECHO DR;HARRINGTON;2427;619.5;M;20110602;20110701;100000;R1;V;VACANT LAND;;DF;;0;AG367735;
C;162;3178908;26;20110801 02:22;523/1082760;
D;162;3178908;26;20110801 02:22;P;;;;;;
D;162;3178908;26;20110801 02:22;V;;;;;;
B;162;3178927;27;20110801 02:22;;;45;LAZZARINI DR;HARRINGTON;2427;682.8;M;20110602;20110701;115000;R1;V;VACANT LAND;;DF;;0;AG367610;
C;162;3178927;27;20110801 02:22;542/1082760;
D;162;3178927;27;20110801 02:22;P;;;;;;
D;162;3178927;27;20110801 02:22;V;;;;;;
Z;142;27;27;86;
