A;698;20011109 15:23;CDIXON;
B;698;2755173;1;20011109 15:23;;;18;ANDREW AVE;CALALA;2340;764.5;M;20010803;20010816;111000;A;R;RESIDENCE;;AP;AC;;7922220;
C;698;2755173;1;20011109 15:23;159//252459;
D;698;2755173;1;20011109 15:23;P;;;;;;
D;698;2755173;1;20011109 15:23;V;;;;;;
B;698;2755271;2;20011109 15:23;;;103;ANTHONY RD;SOUTH TAMWORTH;2340;651.3;M;20010712;20010810;72000;A;R;RESIDENCE;;AE;AC;;7931886;
C;698;2755271;2;20011109 15:23;84//236333;
D;698;2755271;2;20011109 15:23;P;;;;;;
D;698;2755271;2;20011109 15:23;V;;;;;;
B;698;2755433;3;20011109 15:23;;;278;ARMIDALE RD;EAST TAMWORTH;2340;1532;M;20010723;20010903;155000;A;R;RESIDENCE;;AR;AC;;7934184;
C;698;2755433;3;20011109 15:23;1//608016;
D;698;2755433;3;20011109 15:23;P;;;;;;
D;698;2755433;3;20011109 15:23;P;;;;;;
D;698;2755433;3;20011109 15:23;V;;;;;;
B;698;2755528;4;20011109 15:23;;;1055;ARMIDALE RD;EAST TAMWORTH;2340;4060;M;20010713;20010824;5500;R;V;VACANT LAND;;RH;RV;;7899692;
C;698;2755528;4;20011109 15:23;2//505196;
D;698;2755528;4;20011109 15:23;P;;;;;;
D;698;2755528;4;20011109 15:23;P;;;;;;
D;698;2755528;4;20011109 15:23;V;;;;;;
B;698;2755542;5;20011109 15:23;;;1007;ARMIDALE RD;EAST TAMWORTH;2340;1849;M;20010821;20010914;120000;I;3;INDUSTRIAL SH;;CF;IW;;7966645;
C;698;2755542;5;20011109 15:23;122//626726;
D;698;2755542;5;20011109 15:23;P;;;;;;
D;698;2755542;5;20011109 15:23;V;;;;;;
B;698;2755585;6;20011109 15:23;;;563;ARMIDALE RD;EAST TAMWORTH;2340;676.6;M;20010705;20010816;103000;A;R;RESIDENCE;;AR;AC;;7903890;
C;698;2755585;6;20011109 15:23;8//202456;
D;698;2755585;6;20011109 15:23;P;;;;;;
D;698;2755585;6;20011109 15:23;V;;;;;;
B;698;2755666;7;20011109 15:23;;;;ASCOT RD;CALALA;2340;82.34;H;20010709;20010831;225000;R;V;VACANT LAND;;RS;RF;;7941485;
C;698;2755666;7;20011109 15:23;1, 2//632414;
D;698;2755666;7;20011109 15:23;P;;;;;;
D;698;2755666;7;20011109 15:23;P;;;;;;
D;698;2755666;7;20011109 15:23;V;;;;;;
B;698;2755722;8;20011109 15:23;;;;BACK KOOTINGAL RD;NEMINGHA;2340;1.513;H;20010730;20010831;287500;R;R;RESIDENCE;;RH;RR;;7921249;
C;698;2755722;8;20011109 15:23;11//849848;
D;698;2755722;8;20011109 15:23;P;;;;;;
D;698;2755722;8;20011109 15:23;P;;;;;;
D;698;2755722;8;20011109 15:23;V;;;;;;
B;698;2755776;9;20011109 15:23;;;26;BANDALONG ST;HILLVUE;2340;809.6;M;20010720;20010829;52000;A;V;VACANT LAND;;AH;AV;;7944457;
C;698;2755776;9;20011109 15:23;91//810136;
D;698;2755776;9;20011109 15:23;P;;;;;;
D;698;2755776;9;20011109 15:23;P;;;;;;
D;698;2755776;9;20011109 15:23;V;;;;;;
B;698;2755852;10;20011109 15:23;;;6;BANJO'S CCT;HILLVUE;2340;897.3;M;20010809;20010921;230000;A;R;RESIDENCE;;AJ;AC;;7982260;
C;698;2755852;10;20011109 15:23;14//802373;
D;698;2755852;10;20011109 15:23;P;;;;;;
D;698;2755852;10;20011109 15:23;P;;;;;;
D;698;2755852;10;20011109 15:23;V;;;;;;
B;698;2756042;11;20011109 15:23;;;24;BELL ST;SOUTH TAMWORTH;2340;733.5;M;20010807;20010831;78000;A;R;RESIDENCE;;AL;AC;;7919761;
C;698;2756042;11;20011109 15:23;8//28245;
D;698;2756042;11;20011109 15:23;P;;;;;;
D;698;2756042;11;20011109 15:23;P;;;;;;
D;698;2756042;11;20011109 15:23;V;;;;;;
B;698;2756392;12;20011109 15:23;;;51;BORONIA DR;CALALA;2340;879.4;M;20010720;20010831;133500;A;R;RESIDENCE;;AQ;AC;;7927561;
C;698;2756392;12;20011109 15:23;10//718836;
D;698;2756392;12;20011109 15:23;P;;;;;;
D;698;2756392;12;20011109 15:23;P;;;;;;
D;698;2756392;12;20011109 15:23;V;;;;;;
B;698;2756436;13;20011109 15:23;;;60;BOURKE ST;TAMWORTH;2340;668;M;20010604;20010622;165000;A;R;RESIDENCE;;ET;AC;;7931225;
C;698;2756436;13;20011109 15:23;35//862070;
D;698;2756436;13;20011109 15:23;P;;;;;;
D;698;2756436;13;20011109 15:23;V;;;;;;
B;698;2756582;14;20011109 15:23;;;106;BRIDGE ST;WEST TAMWORTH;2340;513.5;M;20010619;20010831;111000;B;3;COMMERCIAL PR;;BG;BS;;7983895;
C;698;2756582;14;20011109 15:23;4//151260;
D;698;2756582;14;20011109 15:23;P;;;;;;
D;698;2756582;14;20011109 15:23;V;;;;;;
B;698;2756686;15;20011109 15:23;;;130;BRISBANE ST;TAMWORTH;2340;916.8;M;20010709;20010807;275000;A;R;RESIDENCE;;ET;AC;;7896014;
C;698;2756686;15;20011109 15:23;1//310323;
D;698;2756686;15;20011109 15:23;P;;;;;;
D;698;2756686;15;20011109 15:23;P;;;;;;
D;698;2756686;15;20011109 15:23;V;;;;;;
B;698;2756969;16;20011109 15:23;;;12;BURNSIDE AVE;EAST TAMWORTH;2340;676.6;M;20010720;20010808;120000;A;R;RESIDENCE;;ET;AC;;7897483;
C;698;2756969;16;20011109 15:23;6//25785;
D;698;2756969;16;20011109 15:23;P;;;;;;
D;698;2756969;16;20011109 15:23;P;;;;;;
D;698;2756969;16;20011109 15:23;V;;;;;;
B;698;2757014;17;20011109 15:23;;;;BYLONG RD;HILLVUE;2340;1.844;H;20010804;20010910;56000;R;V;VACANT LAND;;RH;RV;;7937686;
C;698;2757014;17;20011109 15:23;7//233288;
D;698;2757014;17;20011109 15:23;P;;;;;;
D;698;2757014;17;20011109 15:23;P;;;;;;
D;698;2757014;17;20011109 15:23;V;;;;;;
B;698;2757093;18;20011109 15:23;;;109;CALALA LANE;SOUTH TAMWORTH;2340;973.8;M;20010607;20010710;115000;A;R;RESIDENCE;;AP;AC;;7906082;
C;698;2757093;18;20011109 15:23;11//238506;
D;698;2757093;18;20011109 15:23;P;;;;;;
D;698;2757093;18;20011109 15:23;P;;;;;;
D;698;2757093;18;20011109 15:23;V;;;;;;
D;698;2757093;18;20011109 15:23;V;;;;;;
B;698;2757104;19;20011109 15:23;;;129;CALALA LANE;SOUTH TAMWORTH;2340;1929;M;20010719;20010831;131000;A;R;RESIDENCE;;AP;AC;;7913599;
C;698;2757104;19;20011109 15:23;18, 19//238506;
D;698;2757104;19;20011109 15:23;P;;;;;;
D;698;2757104;19;20011109 15:23;P;;;;;;
D;698;2757104;19;20011109 15:23;V;;;;;;
B;698;2757356;20;20011109 15:23;;;8;CAMPBELL ST;SOUTH TAMWORTH;2340;670.3;M;20010731;20010821;127000;A;R;RESIDENCE;;AL;AC;;7901781;
C;698;2757356;20;20011109 15:23;3//225385;
D;698;2757356;20;20011109 15:23;P;;;;;;
D;698;2757356;20;20011109 15:23;V;;;;;;
B;698;2757430;21;20011109 15:23;;;40;CARTHAGE ST;EAST TAMWORTH;2340;809.4;M;20010706;20010803;124000;A;R;RESIDENCE;;NT;AC;;7937525;
C;698;2757430;21;20011109 15:23;C//325350;
D;698;2757430;21;20011109 15:23;P;;;;;;
D;698;2757430;21;20011109 15:23;V;;;;;;
B;698;2757566;22;20011109 15:23;;13;157;CARTHAGE ST;EAST TAMWORTH;2340;;;20010723;20010903;105000;;R;RESIDENCE;13;;;;7915583;
C;698;2757566;22;20011109 15:23;13//SP 35747;
D;698;2757566;22;20011109 15:23;P;;;;;;
D;698;2757566;22;20011109 15:23;P;;;;;;
D;698;2757566;22;20011109 15:23;V;;;;;;
B;698;2757591;23;20011109 15:23;;;125;CARTHAGE ST;EAST TAMWORTH;2340;1416;M;20010910;20010910;120000;A;R;RESIDENCE;;FB;AC;;7949872;
C;698;2757591;23;20011109 15:23;131//1006148;
D;698;2757591;23;20011109 15:23;P;;;;;;
D;698;2757591;23;20011109 15:23;V;;;;;;
B;698;2757801;24;20011109 15:23;;;93;CHURCH ST;WEST TAMWORTH;2340;670.2;M;20010814;20010907;115000;A;R;RESIDENCE;;WT;;;7975290;
C;698;2757801;24;20011109 15:23;B//355745;
D;698;2757801;24;20011109 15:23;P;;;;;;
D;698;2757801;24;20011109 15:23;V;;;;;;
B;698;2757830;25;20011109 15:23;;;43;CHURCH ST;WEST TAMWORTH;2340;709.6;M;20010619;20010721;100000;A;R;RESIDENCE;;WT;AC;;7939653;
C;698;2757830;25;20011109 15:23;101//800951;
D;698;2757830;25;20011109 15:23;P;;;;;;
D;698;2757830;25;20011109 15:23;P;;;;;;
D;698;2757830;25;20011109 15:23;V;;;;;;
B;698;2757905;26;20011109 15:23;;;6;CLANCY CT;TAMWORTH;2340;927.8;M;20010725;20010921;49500;A;V;VACANT LAND;;AJ;AV;;7977543;
C;698;2757905;26;20011109 15:23;11//1011926;
D;698;2757905;26;20011109 15:23;P;;;;;;
D;698;2757905;26;20011109 15:23;P;;;;;;
D;698;2757905;26;20011109 15:23;V;;;;;;
B;698;2757910;27;20011109 15:23;;;7;CLANCY CT;TAMWORTH;2340;786.2;M;20010522;20010822;45000;A;V;VACANT LAND;;AJ;AV;;7965329;
C;698;2757910;27;20011109 15:23;16//1011926;
D;698;2757910;27;20011109 15:23;P;;;;;;
D;698;2757910;27;20011109 15:23;P;;;;;;
D;698;2757910;27;20011109 15:23;V;;;;;;
B;698;2757914;28;20011109 15:23;;;6;CLANCY CT;HILLVUE;2340;604;M;20010716;20010827;35000;A;V;VACANT LAND;;VH;AV;;7916746;
C;698;2757914;28;20011109 15:23;11//848180;
D;698;2757914;28;20011109 15:23;P;;;;;;
D;698;2757914;28;20011109 15:23;P;;;;;;
D;698;2757914;28;20011109 15:23;V;;;;;;
B;698;2758213;29;20011109 15:23;;;27;COSSA AVE;WEST TAMWORTH;2340;575.4;M;20010802;20010831;40000;A;R;RESIDENCE;;AC;AC;;7915630;
C;698;2758213;29;20011109 15:23;20//237268;
D;698;2758213;29;20011109 15:23;P;;;;;;
D;698;2758213;29;20011109 15:23;P;;;;;;
D;698;2758213;29;20011109 15:23;V;;;;;;
B;698;2758347;30;20011109 15:23;;;106;CROWN ST;WEST TAMWORTH;2340;815.7;M;20010824;20010917;125000;A;R;RESIDENCE;;WT;AC;;7967059;
C;698;2758347;30;20011109 15:23;3//39225;
D;698;2758347;30;20011109 15:23;P;;;;;;
D;698;2758347;30;20011109 15:23;P;;;;;;
D;698;2758347;30;20011109 15:23;V;;;;;;
B;698;2758809;31;20011109 15:23;;;25;DAVID ST;SOUTH TAMWORTH;2340;682.9;M;20010625;20010718;112000;A;R;RESIDENCE;;AG;AC;;7912084;
C;698;2758809;31;20011109 15:23;15//216924;
D;698;2758809;31;20011109 15:23;P;;;;;;
D;698;2758809;31;20011109 15:23;P;;;;;;
D;698;2758809;31;20011109 15:23;V;;;;;;
B;698;2758862;32;20011109 15:23;;;3;DAWSON CL;EAST TAMWORTH;2340;922;M;20010713;20010824;39990;A;V;VACANT LAND;;VH;AV;;7914904;
C;698;2758862;32;20011109 15:23;4//848180;
D;698;2758862;32;20011109 15:23;P;;;;;;
D;698;2758862;32;20011109 15:23;P;;;;;;
D;698;2758862;32;20011109 15:23;V;;;;;;
B;698;2758863;33;20011109 15:23;;;8;DAWSON CL;EAST TAMWORTH;2340;1001;M;20010614;20010712;39000;A;V;VACANT LAND;;VH;AV;;7932319;
C;698;2758863;33;20011109 15:23;5//848180;
D;698;2758863;33;20011109 15:23;P;;;;;;
D;698;2758863;33;20011109 15:23;P;;;;;;
D;698;2758863;33;20011109 15:23;V;;;;;;
B;698;2759000;34;20011109 15:23;;;114;DENISON ST;WEST TAMWORTH;2340;423.7;M;20010706;20010822;93680;A;V;VACANT LAND;;WT;;;7902392;
C;698;2759000;34;20011109 15:23;1//500254;
D;698;2759000;34;20011109 15:23;P;;;;;;
D;698;2759000;34;20011109 15:23;V;;;;;;
