A;RTSALEDATA;302;20250421 01:36;VALNET;
B;302;4607362;1;20250421 01:36;GLEN FARM;;;KNEIPP RD;RANGERS VALLEY;2370;;;20250305;20250404;160000;;R;RESIDENCE;;;;0;AU953917;
C;302;4607362;1;20250421 01:36;PT 231/1310468;
D;302;4607362;1;20250421 01:36;P;;;;;;
D;302;4607362;1;20250421 01:36;P;;;;;;
D;302;4607362;1;20250421 01:36;P;;;;;;
D;302;4607362;1;20250421 01:36;P;;;;;;
D;302;4607362;1;20250421 01:36;V;;;;;;
B;302;1847168;2;20250421 01:36;;;79;LAMBETH ST;GLEN INNES;2370;746.1;M;20250304;20250415;360000;R1;R;RESIDENCE;;AAB;;0;AU981598;
C;302;1847168;2;20250421 01:36;1/204780;
D;302;1847168;2;20250421 01:36;P;;;;;;
D;302;1847168;2;20250421 01:36;V;;;;;;
B;302;1847284;3;20250421 01:36;;;68;LANG ST;GLEN INNES;2370;1008;M;20250312;20250416;400000;R1;R;RESIDENCE;;AAE;;0;AU984384;
C;302;1847284;3;20250421 01:36;2/624627;
D;302;1847284;3;20250421 01:36;P;;;;;;
D;302;1847284;3;20250421 01:36;V;;;;;;
B;302;1847622;4;20250421 01:36;;;38;MARGARET ST;GLEN INNES;2370;1012;M;20250314;20250416;340000;R1;R;RESIDENCE;;AAA;;0;AU984386;
C;302;1847622;4;20250421 01:36;3/193029;
D;302;1847622;4;20250421 01:36;P;;;;;;
D;302;1847622;4;20250421 01:36;P;;;;;;
D;302;1847622;4;20250421 01:36;V;;;;;;
D;302;1847622;4;20250421 01:36;V;;;;;;
B;302;1846439;5;20250421 01:36;;;93;DUMARESQ ST;GLEN INNES;2370;2055;M;20250320;20250416;740000;R1;R;RESIDENCE;;AAE;;0;AU986135;
C;302;1846439;5;20250421 01:36;9/8/758447;
D;302;1846439;5;20250421 01:36;P;;;;;;
D;302;1846439;5;20250421 01:36;P;;;;;;
D;302;1846439;5;20250421 01:36;V;;;;;;
D;302;1846439;5;20250421 01:36;V;;;;;;
B;302;2660439;6;20250421 01:36;;;2;YARRAFORD RD;DUNDEE;2370;63.36;H;20250227;20250410;230000;RU1;V;VACANT LAND;;RRR;;0;AU966474;
C;302;2660439;6;20250421 01:36;2/819915;
D;302;2660439;6;20250421 01:36;P;;;;;;
D;302;2660439;6;20250421 01:36;P;;;;;;
D;302;2660439;6;20250421 01:36;V;;;;;;
Z;34;6;6;20;
