A;RTSALEDATA;081;20250127 01:01;VALNET;
B;081;2775606;1;20250127 01:01;;10;33;GARTHOWEN CRES;CASTLE HILL;2154;;;20241203;20250117;1370000;;R;RESIDENCE;8;;;0;AU755831;
C;081;2775606;1;20250127 01:01;8/SP65509;
D;081;2775606;1;20250127 01:01;P;;;;;;
D;081;2775606;1;20250127 01:01;P;;;;;;
D;081;2775606;1;20250127 01:01;V;;;;;;
D;081;2775606;1;20250127 01:01;V;;;;;;
B;081;2876233;2;20250127 01:01;;;6;CAPIZZI PL;CASTLE HILL;2154;574.1;M;20241128;20250116;2200000;R3;R;RESIDENCE;;KEM;;0;AU753758;
C;081;2876233;2;20250127 01:01;113/1033891;
D;081;2876233;2;20250127 01:01;P;;;;;;
D;081;2876233;2;20250127 01:01;P;;;;;;
D;081;2876233;2;20250127 01:01;V;;;;;;
D;081;2876233;2;20250127 01:01;V;;;;;;
B;081;2932729;3;20250127 01:01;;;127;WRIGHTS RD;CASTLE HILL;2154;556.5;M;20241219;20250120;1330000;R3;3;CARSPACE;;KEM;;0;AU764633;
C;081;2932729;3;20250127 01:01;104/1042656;
D;081;2932729;3;20250127 01:01;P;;;;;;
D;081;2932729;3;20250127 01:01;V;;;;;;
B;081;2932730;4;20250127 01:01;;;129;WRIGHTS RD;CASTLE HILL;2154;556.5;M;20241219;20250120;2330000;R3;3;COMMERCIAL;;KEM;;0;AU764636;
C;081;2932730;4;20250127 01:01;105/1042656;
D;081;2932730;4;20250127 01:01;P;;;;;;
D;081;2932730;4;20250127 01:01;V;;;;;;
B;081;3014211;5;20250127 01:01;VICTORIA GARDENS;19;11;HARRINGTON AVE;CASTLE HILL;2154;;;20241108;20250117;1375000;;R;RESIDENCE;19;;;0;AU757048;
C;081;3014211;5;20250127 01:01;19/SP70002;
D;081;3014211;5;20250127 01:01;P;;;;;;
D;081;3014211;5;20250127 01:01;P;;;;;;
D;081;3014211;5;20250127 01:01;V;;;;;;
D;081;3014211;5;20250127 01:01;V;;;;;;
B;081;3438378;6;20250127 01:01;;;24;BREDON AVE;WEST PENNANT HILLS;2125;1183;M;20241127;20250120;4928000;C4;R;RESIDENCE;;LIV;;0;AU760872;
C;081;3438378;6;20250127 01:01;201/1136401;
D;081;3438378;6;20250127 01:01;P;;;;;;
D;081;3438378;6;20250127 01:01;P;;;;;;
D;081;3438378;6;20250127 01:01;V;;;;;;
B;081;3509141;7;20250127 01:01;;;150;THOMAS BOULTON CCT;KELLYVILLE;2155;701.3;M;20241206;20250117;2900000;R2;R;RESIDENCE;;BRA;;0;AU758046;
C;081;3509141;7;20250127 01:01;2008/1149043;
D;081;3509141;7;20250127 01:01;P;;;;;;
D;081;3509141;7;20250127 01:01;P;;;;;;
D;081;3509141;7;20250127 01:01;V;;;;;;
D;081;3509141;7;20250127 01:01;V;;;;;;
B;081;4194798;8;20250127 01:01;;;21;FLEMINGTON PKWY;BOX HILL;2765;318.6;M;20241124;20250120;1120000;R2;R;RESIDENCE;;BHR;;0;AU763907;
C;081;4194798;8;20250127 01:01;1472/1232832;
D;081;4194798;8;20250127 01:01;P;;;;;;
D;081;4194798;8;20250127 01:01;P;;;;;;
D;081;4194798;8;20250127 01:01;V;;;;;;
B;081;4200073;9;20250127 01:01;;705;13;SPURWAY DR;NORWEST;2153;;;20241025;20250121;2400000;;R;RESIDENCE;58;;;0;AU765817;
C;081;4200073;9;20250127 01:01;58/SP98192;
D;081;4200073;9;20250127 01:01;P;;;;;;
D;081;4200073;9;20250127 01:01;P;;;;;;
D;081;4200073;9;20250127 01:01;V;;;;;;
B;081;4160666;10;20250127 01:01;;;44;MUSTANG AVE;BOX HILL;2765;373.9;M;20241111;20250120;1685000;R2;R;RESIDENCE;;BHE;;0;AU761113;
C;081;4160666;10;20250127 01:01;2/1229900;
D;081;4160666;10;20250127 01:01;P;;;;;;
D;081;4160666;10;20250127 01:01;P;;;;;;
D;081;4160666;10;20250127 01:01;V;;;;;;
B;081;4232313;11;20250127 01:01;;;22;DAYTONA RD;NORTH KELLYVILLE;2155;301;M;20241115;20250116;1410000;;R;RESIDENCE;2;;;0;AU751488;
C;081;4232313;11;20250127 01:01;2/SP97151;
D;081;4232313;11;20250127 01:01;P;;;;;;
D;081;4232313;11;20250127 01:01;P;;;;;;
D;081;4232313;11;20250127 01:01;V;;;;;;
B;081;4175859;12;20250127 01:01;;;75;BARLOW BVD;GABLES;2765;330;M;20241129;20250120;1240000;R3;R;RESIDENCE;;GBM;;0;AU762473;
C;081;4175859;12;20250127 01:01;4/1244692;
D;081;4175859;12;20250127 01:01;P;;;;;;
D;081;4175859;12;20250127 01:01;P;;;;;;
D;081;4175859;12;20250127 01:01;V;;;;;;
D;081;4175859;12;20250127 01:01;V;;;;;;
B;081;4220004;13;20250127 01:01;;;3;SHELLEY LANE;GLENORIE;2157;9844;M;20241212;20250117;1288000;RU2;R;RESIDENCE;;RBB;;0;AU757211;
C;081;4220004;13;20250127 01:01;12/286684;
D;081;4220004;13;20250127 01:01;P;;;;;;
D;081;4220004;13;20250127 01:01;V;;;;;;
D;081;4220004;13;20250127 01:01;V;;;;;;
D;081;4220004;13;20250127 01:01;V;;;;;;
B;081;4227695;14;20250127 01:01;;;125;TURFFONTEIN AVE;BOX HILL;2765;458;M;20241129;20250117;1525000;R2;R;RESIDENCE;;BHR;;0;AU757946;
C;081;4227695;14;20250127 01:01;100/1240387;
D;081;4227695;14;20250127 01:01;P;;;;;;
D;081;4227695;14;20250127 01:01;V;;;;;;
B;081;3595970;15;20250127 01:01;;;38;ARNOLD AVE;KELLYVILLE;2155;779.9;M;20241214;20250120;2932000;R2;R;RESIDENCE;;BRA;;0;AU760901;
C;081;3595970;15;20250127 01:01;18/1154788;
D;081;3595970;15;20250127 01:01;P;;;;;;
D;081;3595970;15;20250127 01:01;P;;;;;;
D;081;3595970;15;20250127 01:01;V;;;;;;
D;081;3595970;15;20250127 01:01;V;;;;;;
B;081;3573825;16;20250127 01:01;;74;23;CRANE RD;CASTLE HILL;2154;;;20241206;20250117;890000;;R;RESIDENCE;75;;;0;AU754927;
C;081;3573825;16;20250127 01:01;75/SP85092;
D;081;3573825;16;20250127 01:01;P;;;;;;
D;081;3573825;16;20250127 01:01;P;;;;;;
D;081;3573825;16;20250127 01:01;V;;;;;;
D;081;3573825;16;20250127 01:01;V;;;;;;
B;081;3573825;17;20250127 01:01;;138;23;CRANE RD;CASTLE HILL;2154;222;M;20241109;20250116;950000;;R;RESIDENCE;140;;;0;AU752647;
C;081;3573825;17;20250127 01:01;140/SP87062;
D;081;3573825;17;20250127 01:01;P;;;;;;
D;081;3573825;17;20250127 01:01;P;;;;;;
D;081;3573825;17;20250127 01:01;V;;;;;;
B;081;4024675;18;20250127 01:01;;;4;DAHLIA CCT;KELLYVILLE;2155;772.5;M;20241206;20250117;1715388;C4;R;RESIDENCE;;NKE;;0;AU756453;
C;081;4024675;18;20250127 01:01;13/270883;
D;081;4024675;18;20250127 01:01;P;;;;;;
D;081;4024675;18;20250127 01:01;P;;;;;;
D;081;4024675;18;20250127 01:01;V;;;;;;
B;081;4024820;19;20250127 01:01;;;2;TYEE ST;GABLES;2765;562.8;M;20241109;20250117;1810000;R3;R;RESIDENCE;;GBM;;0;AU759333;
C;081;4024820;19;20250127 01:01;1106/1210518;
D;081;4024820;19;20250127 01:01;P;;;;;;
D;081;4024820;19;20250127 01:01;P;;;;;;
D;081;4024820;19;20250127 01:01;V;;;;;;
D;081;4024820;19;20250127 01:01;V;;;;;;
B;081;4080176;20;20250127 01:01;;;12;MCMILLIAN CCT;NORTH KELLYVILLE;2155;450.1;M;20241219;20250120;1650000;R2;R;RESIDENCE;;NKR;;0;AU762985;
C;081;4080176;20;20250127 01:01;206/1195878;
D;081;4080176;20;20250127 01:01;P;;;;;;
D;081;4080176;20;20250127 01:01;P;;;;;;
D;081;4080176;20;20250127 01:01;V;;;;;;
B;081;4119974;21;20250127 01:01;;;44;THOROGOOD BVD;NORTH KELLYVILLE;2155;300;M;20241115;20250122;1510000;R1;R;RESIDENCE;;NKG;;0;AU769504;
C;081;4119974;21;20250127 01:01;14/1237358;
D;081;4119974;21;20250127 01:01;P;;;;;;
D;081;4119974;21;20250127 01:01;P;;;;;;
D;081;4119974;21;20250127 01:01;V;;;;;;
B;081;4051996;22;20250127 01:01;;;18;BROCKLEBANK ST;BOX HILL;2765;380.8;M;20241121;20250120;1350000;R2;R;RESIDENCE;;BHR;;0;AU763570;
C;081;4051996;22;20250127 01:01;3078/1217139;
D;081;4051996;22;20250127 01:01;P;;;;;;
D;081;4051996;22;20250127 01:01;P;;;;;;
D;081;4051996;22;20250127 01:01;V;;;;;;
B;081;4042705;23;20250127 01:01;;;48;LIMESTONE RD;BOX HILL;2765;301.4;M;20241213;20250120;1050000;R3;R;RESIDENCE;;BHM;;0;AU762063;
C;081;4042705;23;20250127 01:01;80/1206860;
D;081;4042705;23;20250127 01:01;P;;;;;;
D;081;4042705;23;20250127 01:01;P;;;;;;
D;081;4042705;23;20250127 01:01;V;;;;;;
D;081;4042705;23;20250127 01:01;V;;;;;;
