A;224;20020301 13:24;CDIXON;
B;224;2527541;1;20020301 13:24;;;11;ADELAIDE ST;OXLEY PARK;2760;916.9;M;20011008;20011122;210000;A;R;RESIDENCE;;AF;;;8326374;
C;224;2527541;1;20020301 13:24;A//398026;
D;224;2527541;1;20020301 13:24;P;;;;;;
D;224;2527541;1;20020301 13:24;V;;;;;;
B;224;2527626;2;20020301 13:24;;1;165;ADELAIDE ST;ST MARYS;2760;;;20011120;20020114;143000;;R;RESIDENCE;1;;;;8339723;
C;224;2527626;2;20020301 13:24;1//33798;
D;224;2527626;2;20020301 13:24;P;;;;;;
D;224;2527626;2;20020301 13:24;V;;;;;;
B;224;2528287;3;20020301 13:24;;;19;ALLARD ST;KINGSWOOD PARK;2750;636.5;M;20010604;20010716;183500;A;R;RESIDENCE;;GC;;;7856830;
C;224;2528287;3;20020301 13:24;23//263598;
D;224;2528287;3;20020301 13:24;P;;;;;;
D;224;2528287;3;20020301 13:24;P;;;;;;
D;224;2528287;3;20020301 13:24;V;;;;;;
B;224;2528340;4;20020301 13:24;;;13;ALLISON DR;GLENMORE PARK;2745;548.7;M;20011211;20020125;339000;A;R;RESIDENCE;;KJ;;;8323721;
C;224;2528340;4;20020301 13:24;201//819328;
D;224;2528340;4;20020301 13:24;P;;;;;;
D;224;2528340;4;20020301 13:24;P;;;;;;
D;224;2528340;4;20020301 13:24;V;;;;;;
B;224;2529296;5;20020301 13:24;;;1;ARCHITECTS PL;ST CLAIR;2759;791.9;M;20010628;20010820;200000;A;R;RESIDENCE;;AA;;;7911692;
C;224;2529296;5;20020301 13:24;239//253813;
D;224;2529296;5;20020301 13:24;P;;;;;;
D;224;2529296;5;20020301 13:24;V;;;;;;
D;224;2529296;5;20020301 13:24;V;;;;;;
B;224;2529354;6;20020301 13:24;;;8;ARIES PL;ERSKINE PARK;2759;717.8;M;20010720;20010917;328000;A;R;RESIDENCE;;AH;;;8321258;
C;224;2529354;6;20020301 13:24;1524//801226;
D;224;2529354;6;20020301 13:24;P;;;;;;
D;224;2529354;6;20020301 13:24;P;;;;;;
D;224;2529354;6;20020301 13:24;V;;;;;;
D;224;2529354;6;20020301 13:24;V;;;;;;
B;224;2529622;7;20020301 13:24;;;;ASTWOOD ST HOUSE NO: LT806;COLYTON;2760;450;M;20011024;20011214;235000;A;R;RESIDENCE;;AC;;;8309042;
C;224;2529622;7;20020301 13:24;806//829435;
D;224;2529622;7;20020301 13:24;P;;;;;;
D;224;2529622;7;20020301 13:24;P;;;;;;
D;224;2529622;7;20020301 13:24;V;;;;;;
D;224;2529622;7;20020301 13:24;V;;;;;;
B;224;2529781;8;20020301 13:24;;2;8;AUGUSTA PL;ST CLAIR;2759;;;20011203;20020204;260000;;R;RESIDENCE;2;;;;8358360;
C;224;2529781;8;20020301 13:24;2//SP 49890;
D;224;2529781;8;20020301 13:24;P;;;;;;
D;224;2529781;8;20020301 13:24;V;;;;;;
B;224;2530441;9;20020301 13:24;;;250;BANKS DR;ST CLAIR;2759;560.2;M;20011201;20020212;232000;A;R;RESIDENCE;;AA;;;8357678;
C;224;2530441;9;20020301 13:24;475//263559;
D;224;2530441;9;20020301 13:24;P;;;;;;
D;224;2530441;9;20020301 13:24;V;;;;;;
D;224;2530441;9;20020301 13:24;V;;;;;;
D;224;2530441;9;20020301 13:24;V;;;;;;
B;224;2530637;10;20020301 13:24;;;4;BARINA CRES;EMU PLAINS;2750;578.7;M;20020118;20020201;79000;A;R;RESIDENCE;;BR;;;8385705;
C;224;2530637;10;20020301 13:24;11//261060;
D;224;2530637;10;20020301 13:24;P;;;;;;
D;224;2530637;10;20020301 13:24;P;;;;;;
D;224;2530637;10;20020301 13:24;V;;;;;;
D;224;2530637;10;20020301 13:24;V;;;;;;
D;224;2530637;10;20020301 13:24;V;;;;;;
B;224;2530771;11;20020301 13:24;;;51;BARLOW ST;CAMBRIDGE PARK;2747;556.4;M;20010624;20010828;199950;A;R;RESIDENCE;;GU;;;7949434;
C;224;2530771;11;20020301 13:24;29//204473;
D;224;2530771;11;20020301 13:24;P;;;;;;
D;224;2530771;11;20020301 13:24;P;;;;;;
D;224;2530771;11;20020301 13:24;V;;;;;;
B;224;2530784;12;20020301 13:24;;;77;BARLOW ST;CAMBRIDGE PARK;2747;543.8;M;20010817;20010914;130000;A;R;RESIDENCE;;GV;;;7953414;
C;224;2530784;12;20020301 13:24;1//222278;
D;224;2530784;12;20020301 13:24;P;;;;;;
D;224;2530784;12;20020301 13:24;P;;;;;;
D;224;2530784;12;20020301 13:24;V;;;;;;
D;224;2530784;12;20020301 13:24;V;;;;;;
B;224;2530813;13;20020301 13:24;;;60;BARLOW ST;CAMBRIDGE PARK;2747;556.4;M;20010606;20010801;204000;A;R;RESIDENCE;;GU;;;7934463;
C;224;2530813;13;20020301 13:24;45//204473;
D;224;2530813;13;20020301 13:24;P;;;;;;
D;224;2530813;13;20020301 13:24;P;;;;;;
D;224;2530813;13;20020301 13:24;V;;;;;;
B;224;2531167;14;20020301 13:24;;;10;BASS ST;ST MARYS;2760;645;M;20011119;20020115;236000;A;R;RESIDENCE;;AC;;;8334549;
C;224;2531167;14;20020301 13:24;2//547815;
D;224;2531167;14;20020301 13:24;P;;;;;;
D;224;2531167;14;20020301 13:24;V;;;;;;
D;224;2531167;14;20020301 13:24;V;;;;;;
B;224;2531478;15;20020301 13:24;;;28;BEAUTY POINT CRES;LEONAY;2750;562.8;M;20010711;20010919;500000;A;R;RESIDENCE;;GN;;;7961638;
C;224;2531478;15;20020301 13:24;39//236060;
D;224;2531478;15;20020301 13:24;P;;;;;;
D;224;2531478;15;20020301 13:24;P;;;;;;
D;224;2531478;15;20020301 13:24;V;;;;;;
D;224;2531478;15;20020301 13:24;V;;;;;;
B;224;2531612;16;20020301 13:24;;;21;BEL AIR RD;PENRITH;2750;556.4;M;20011214;20020125;238000;A;R;RESIDENCE;;GC;;;8363333;
C;224;2531612;16;20020301 13:24;66//216783;
D;224;2531612;16;20020301 13:24;P;;;;;;
D;224;2531612;16;20020301 13:24;P;;;;;;
D;224;2531612;16;20020301 13:24;V;;;;;;
B;224;2531811;17;20020301 13:24;;;8;BELLWOOD CL;WERRINGTON;2747;358.5;M;20011127;20020118;212000;A;R;RESIDENCE;;AP;;;8362672;
C;224;2531811;17;20020301 13:24;22//860057;
D;224;2531811;17;20020301 13:24;P;;;;;;
D;224;2531811;17;20020301 13:24;V;;;;;;
B;224;2531856;18;20020301 13:24;;;12;BENALONG ST;ST MARYS;2760;550.1;M;20010530;20010704;170000;A;R;RESIDENCE;;GZ;;;7863541;
C;224;2531856;18;20020301 13:24;72//26908;
D;224;2531856;18;20020301 13:24;P;;;;;;
B;224;2531856;19;20020301 13:24;;;12;BENALONG ST;ST MARYS;2760;550.1;M;20010530;20010704;170000;A;R;RESIDENCE;;GZ;;;7863542;
C;224;2531856;19;20020301 13:24;72//26908;
D;224;2531856;19;20020301 13:24;P;;;;;;
B;224;2532008;20;20020301 13:24;;;252;BENNETT RD;ST CLAIR;2759;639;M;20011216;20020212;247950;A;R;RESIDENCE;;AA;;;8374281;
C;224;2532008;20;20020301 13:24;12//260938;
D;224;2532008;20;20020301 13:24;P;;;;;;
D;224;2532008;20;20020301 13:24;V;;;;;;
D;224;2532008;20;20020301 13:24;V;;;;;;
B;224;2532353;21;20020301 13:24;;;4;BERRIL PL;GLENMORE PARK;2745;610.5;M;20011020;20020215;377000;A;R;RESIDENCE;;KL;;;8372200;
C;224;2532353;21;20020301 13:24;6480//843352;
D;224;2532353;21;20020301 13:24;P;;;;;;
D;224;2532353;21;20020301 13:24;P;;;;;;
D;224;2532353;21;20020301 13:24;V;;;;;;
D;224;2532353;21;20020301 13:24;V;;;;;;
B;224;2532423;22;20020301 13:24;;;32;BESLEY ST;CAMBRIDGE PARK;2747;645;M;20010802;20010918;260000;A;R;RESIDENCE;;GV;;;8387083;
C;224;2532423;22;20020301 13:24;31//239877;
D;224;2532423;22;20020301 13:24;P;;;;;;
D;224;2532423;22;20020301 13:24;P;;;;;;
D;224;2532423;22;20020301 13:24;V;;;;;;
D;224;2532423;22;20020301 13:24;V;;;;;;
B;224;2532809;23;20020301 13:24;;;38;BLACKFORD CRES;PENRITH;2750;790.1;M;20011220;20020205;225000;A;R;RESIDENCE;;GG;;;8347445;
C;224;2532809;23;20020301 13:24;343//250516;
D;224;2532809;23;20020301 13:24;P;;;;;;
D;224;2532809;23;20020301 13:24;V;;;;;;
D;224;2532809;23;20020301 13:24;V;;;;;;
B;224;2533074;24;20020301 13:24;;4;20;BLAXLAND AVE;PENRITH;2750;;;20020104;20020215;222000;;R;RESIDENCE;4;;;;8386028;
C;224;2533074;24;20020301 13:24;4//47245;
D;224;2533074;24;20020301 13:24;P;;;;;;
D;224;2533074;24;20020301 13:24;V;;;;;;
B;224;2533192;25;20020301 13:24;;;6;BLUEBIRD RD;CRANEBROOK;2749;740.1;M;20011214;20020123;322500;A;R;RESIDENCE;;AV;;;8347626;
C;224;2533192;25;20020301 13:24;3//774918;
D;224;2533192;25;20020301 13:24;P;;;;;;
D;224;2533192;25;20020301 13:24;V;;;;;;
B;224;2533252;26;20020301 13:24;;;15;BLUERIDGE PL;ORCHARD HILLS;2748;4026;M;20011224;20011224;750000;R;R;RESIDENCE;;RA;;;8316166;
C;224;2533252;26;20020301 13:24;102//1017572;
D;224;2533252;26;20020301 13:24;P;;;;;;
D;224;2533252;26;20020301 13:24;V;;;;;;
B;224;2533272;27;20020301 13:24;;;11;BOEING PL;ERSKINE PARK;2759;768;M;20011211;20020129;244950;A;3;;;AA;;;8345740;
C;224;2533272;27;20020301 13:24;38//260938;
D;224;2533272;27;20020301 13:24;P;;;;;;
D;224;2533272;27;20020301 13:24;P;;;;;;
D;224;2533272;27;20020301 13:24;P;;;;;;
D;224;2533272;27;20020301 13:24;V;;;;;;
D;224;2533272;27;20020301 13:24;V;;;;;;
B;224;2533675;28;20020301 13:24;;;126;BOUNDARY ST;CRANEBROOK;2749;551.8;M;20011220;20020125;165000;A;R;RESIDENCE;;AV;;;8334311;
C;224;2533675;28;20020301 13:24;52//1011717;
D;224;2533675;28;20020301 13:24;P;;;;;;
D;224;2533675;28;20020301 13:24;P;;;;;;
D;224;2533675;28;20020301 13:24;V;;;;;;
B;224;2533681;29;20020301 13:24;;;58;DULHUNTY CT;CRANEBROOK;2749;855.2;M;20011126;20020118;360000;O;V;VACANT LAND;;ZZ;;;8313506;
C;224;2533681;29;20020301 13:24;405//720783;
D;224;2533681;29;20020301 13:24;P;;;;;;
D;224;2533681;29;20020301 13:24;V;;;;;;
B;224;2533976;30;20020301 13:24;;;;BRAHMS WAY HOUSE NO: LOT 69;WERRINGTON;2747;460;M;20011217;20020131;297000;A;R;RESIDENCE;;AM;;;8383696;
C;224;2533976;30;20020301 13:24;69//817299;
D;224;2533976;30;20020301 13:24;P;;;;;;
D;224;2533976;30;20020301 13:24;P;;;;;;
D;224;2533976;30;20020301 13:24;V;;;;;;
D;224;2533976;30;20020301 13:24;V;;;;;;
B;224;2534016;31;20020301 13:24;;;6;BREN CL;ST CLAIR;2759;701.8;M;20011016;20020111;251000;A;R;RESIDENCE;;AA;;;8319356;
C;224;2534016;31;20020301 13:24;90//261707;
D;224;2534016;31;20020301 13:24;P;;;;;;
D;224;2534016;31;20020301 13:24;P;;;;;;
D;224;2534016;31;20020301 13:24;V;;;;;;
B;224;2534219;32;20020301 13:24;;;110;BRINGELLY RD;KINGSWOOD;2747;650.2;M;20010719;20010815;243000;A;R;RESIDENCE;;BR;;;7863815;
C;224;2534219;32;20020301 13:24;3071//263158;
D;224;2534219;32;20020301 13:24;P;;;;;;
D;224;2534219;32;20020301 13:24;P;;;;;;
D;224;2534219;32;20020301 13:24;V;;;;;;
B;224;2534417;33;20020301 13:24;;;116;BRISBANE ST;ST MARYS;2760;1448;M;20011129;20020124;310000;A;R;RESIDENCE;;AF;;;8334595;
C;224;2534417;33;20020301 13:24;63//12590;
D;224;2534417;33;20020301 13:24;P;;;;;;
D;224;2534417;33;20020301 13:24;V;;;;;;
B;224;2535124;34;20020301 13:24;;;30;BULU DR;GLENMORE PARK;2745;442.2;M;20011208;20020125;305000;A;R;RESIDENCE;;KL;;;8359282;
C;224;2535124;34;20020301 13:24;5677//864262;
D;224;2535124;34;20020301 13:24;P;;;;;;
D;224;2535124;34;20020301 13:24;P;;;;;;
D;224;2535124;34;20020301 13:24;V;;;;;;
B;224;2535314;35;20020301 13:24;;;20;BURFORD ST;ST MARYS;2760;701.9;M;20010718;20010906;194000;A;R;RESIDENCE;;AC;;;7968802;
C;224;2535314;35;20020301 13:24;25//226717;
D;224;2535314;35;20020301 13:24;P;;;;;;
D;224;2535314;35;20020301 13:24;V;;;;;;
D;224;2535314;35;20020301 13:24;V;;;;;;
D;224;2535314;35;20020301 13:24;V;;;;;;
D;224;2535314;35;20020301 13:24;V;;;;;;
B;224;2536074;36;20020301 13:24;;;7;CALYPSO RD;CRANEBROOK;2749;646;M;20011129;20011217;197000;A;R;RESIDENCE;;AV;;;8316416;
C;224;2536074;36;20020301 13:24;729//262834;
D;224;2536074;36;20020301 13:24;P;;;;;;
D;224;2536074;36;20020301 13:24;V;;;;;;
D;224;2536074;36;20020301 13:24;V;;;;;;
B;224;2536461;37;20020301 13:24;;;3;CAMPFIRE CT;PENRITH;2750;655.2;M;20020113;20020215;248000;A;R;RESIDENCE;;GV;;;8378541;
C;224;2536461;37;20020301 13:24;2064//259805;
D;224;2536461;37;20020301 13:24;P;;;;;;
D;224;2536461;37;20020301 13:24;V;;;;;;
D;224;2536461;37;20020301 13:24;V;;;;;;
B;224;2536466;38;20020301 13:24;;;31;CAMPTON AVE;CAMBRIDGE PARK;2747;556.4;M;20011015;20011220;230000;A;R;RESIDENCE;;GU;;;8352406;
C;224;2536466;38;20020301 13:24;106//238553;
D;224;2536466;38;20020301 13:24;P;;;;;;
D;224;2536466;38;20020301 13:24;V;;;;;;
B;224;2536485;39;20020301 13:24;;;10;CAMPTON AVE;CAMBRIDGE PARK;2747;682.9;M;20010823;20010914;185000;A;R;RESIDENCE;;GU;;;7964345;
C;224;2536485;39;20020301 13:24;127//238553;
D;224;2536485;39;20020301 13:24;P;;;;;;
D;224;2536485;39;20020301 13:24;P;;;;;;
D;224;2536485;39;20020301 13:24;V;;;;;;
B;224;2537435;40;20020301 13:24;;;308;CARRINGTON RD;LONDONDERRY;2753;5941;M;20011021;20011130;420000;R;3;;;RD;;;8287435;
C;224;2537435;40;20020301 13:24;441//840144;
D;224;2537435;40;20020301 13:24;P;;;;;;
D;224;2537435;40;20020301 13:24;P;;;;;;
D;224;2537435;40;20020301 13:24;V;;;;;;
B;224;2537643;41;20020301 13:24;;;522;CASTLEREAGH RD;AGNES BANKS;2753;2.027;H;20010802;20011206;542000;R;R;RESIDENCE;;RF;;;8346298;
C;224;2537643;41;20020301 13:24;132//578751;
D;224;2537643;41;20020301 13:24;P;;;;;;
D;224;2537643;41;20020301 13:24;P;;;;;;
D;224;2537643;41;20020301 13:24;V;;;;;;
D;224;2537643;41;20020301 13:24;V;;;;;;
B;224;2537828;42;20020301 13:24;;;377;CASTLEREAGH RD;AGNES BANKS;2753;1239.8;M;20011210;20020218;281000;R;R;RESIDENCE;;RF;;;8370477;
C;224;2537828;42;20020301 13:24;2//232093 1//656947;
D;224;2537828;42;20020301 13:24;P;;;;;;
D;224;2537828;42;20020301 13:24;P;;;;;;
D;224;2537828;42;20020301 13:24;V;;;;;;
D;224;2537828;42;20020301 13:24;V;;;;;;
B;224;2538120;43;20020301 13:24;;;13;CASUARINA CIR;KINGSWOOD;2747;570.4;M;20010710;20010831;320000;A;R;RESIDENCE;;AS;;;7914633;
C;224;2538120;43;20020301 13:24;3136//263158;
D;224;2538120;43;20020301 13:24;P;;;;;;
D;224;2538120;43;20020301 13:24;P;;;;;;
D;224;2538120;43;20020301 13:24;V;;;;;;
B;224;2538317;44;20020301 13:24;;;;CENTENNIAL CT;KEMPS CREEK;2171;1;H;20011129;20020125;1700000;R;R;RESIDENCE;;RM;;;8312363;
C;224;2538317;44;20020301 13:24;128//803478;
D;224;2538317;44;20020301 13:24;P;;;;;;
D;224;2538317;44;20020301 13:24;P;;;;;;
D;224;2538317;44;20020301 13:24;V;;;;;;
B;224;2538418;45;20020301 13:24;;;5;CHABLIS PL;ORCHARD HILLS;2748;4549;M;20011114;20020118;665000;R;R;RESIDENCE;;RA;;;8361541;
C;224;2538418;45;20020301 13:24;62//846098;
D;224;2538418;45;20020301 13:24;P;;;;;;
D;224;2538418;45;20020301 13:24;P;;;;;;
D;224;2538418;45;20020301 13:24;V;;;;;;
D;224;2538418;45;20020301 13:24;V;;;;;;
B;224;2538517;46;20020301 13:24;;;64;CHAMELEON DR;ERSKINE PARK;2759;630.3;M;20011128;20020111;362000;A;R;RESIDENCE;;AH;;;8352204;
C;224;2538517;46;20020301 13:24;418//811909;
D;224;2538517;46;20020301 13:24;P;;;;;;
D;224;2538517;46;20020301 13:24;P;;;;;;
