A;083;20020102 12:35;PTHIRLWELL;
B;083;678299;1;20020102 12:35;;;37;ABIGAIL ST;HUNTERS HILL;2110;656.1;M;20010806;20011012;1080000;A;R;RESIDENCE;;EA;;;8201714;
C;083;678299;1;20020102 12:35;18//13389;
D;083;678299;1;20020102 12:35;P;;;;;;
D;083;678299;1;20020102 12:35;P;;;;;;
D;083;678299;1;20020102 12:35;V;;;;;;
B;083;678676;2;20020102 12:35;;;6;BARONS CRES;GLADESVILLE;2111;704.2;M;20011004;20011129;690000;A;R;RESIDENCE;;EA;;;8169232;
C;083;678676;2;20020102 12:35;1//702633;
D;083;678676;2;20020102 12:35;P;;;;;;
D;083;678676;2;20020102 12:35;P;;;;;;
D;083;678676;2;20020102 12:35;V;;;;;;
B;083;678802;3;20020102 12:35;;29;10;BATEMANS RD;GLADESVILLE;2111;;;20011011;20011122;419000;;R;RESIDENCE;29;;;;8171897;
C;083;678802;3;20020102 12:35;29//9182;
D;083;678802;3;20020102 12:35;P;;;;;;
D;083;678802;3;20020102 12:35;P;;;;;;
D;083;678802;3;20020102 12:35;V;;;;;;
D;083;678802;3;20020102 12:35;V;;;;;;
B;083;679196;4;20020102 12:35;;5;35;CHURCH ST;HUNTERS HILL;2110;;;20011030;20011130;315000;;R;RESIDENCE;5;;;;8176126;
C;083;679196;4;20020102 12:35;5//1512;
D;083;679196;4;20020102 12:35;P;;;;;;
D;083;679196;4;20020102 12:35;V;;;;;;
B;083;679196;5;20020102 12:35;;51;35;CHURCH ST;HUNTERS HILL;2110;;;20011030;20011130;315000;;R;RESIDENCE;51;;;;8176126;
C;083;679196;5;20020102 12:35;51//1512;
D;083;679196;5;20020102 12:35;P;;;;;;
D;083;679196;5;20020102 12:35;V;;;;;;
B;083;679677;6;20020102 12:35;;;17;EVERARD ST;HUNTERS HILL;2110;474.6;M;20011020;20011126;762000;A;R;RESIDENCE;;EA;;;8177840;
C;083;679677;6;20020102 12:35;7/3/12232;
D;083;679677;6;20020102 12:35;P;;;;;;
D;083;679677;6;20020102 12:35;P;;;;;;
D;083;679677;6;20020102 12:35;V;;;;;;
D;083;679677;6;20020102 12:35;V;;;;;;
B;083;679833;7;20020102 12:35;;;2;FERRY ST;HUNTERS HILL;2110;305;M;20010922;20011120;1385000;A;R;RESIDENCE;;ED;;;8216855;
C;083;679833;7;20020102 12:35;5//13564 1//131469;
D;083;679833;7;20020102 12:35;P;;;;;;
D;083;679833;7;20020102 12:35;P;;;;;;
D;083;679833;7;20020102 12:35;V;;;;;;
D;083;679833;7;20020102 12:35;V;;;;;;
B;083;680046;8;20020102 12:35;;37;43;GLADESVILLE RD;HUNTERS HILL;2110;;;20010917;20011130;220000;;R;RESIDENCE;37;;;;8166731;
C;083;680046;8;20020102 12:35;37//33100;
D;083;680046;8;20020102 12:35;P;;;;;;
D;083;680046;8;20020102 12:35;V;;;;;;
D;083;680046;8;20020102 12:35;V;;;;;;
B;083;680046;9;20020102 12:35;;57;43;GLADESVILLE RD;HUNTERS HILL;2110;;;20011116;20011207;75000;;R;RESIDENCE;57;;;;8195044;
C;083;680046;9;20020102 12:35;57//33100;
D;083;680046;9;20020102 12:35;P;;;;;;
D;083;680046;9;20020102 12:35;V;;;;;;
B;083;680220;10;20020102 12:35;;;110;HIGH ST;HUNTERS HILL;2110;495.6;M;20011020;20011211;675000;A;R;RESIDENCE;;EA;;;8198725;
C;083;680220;10;20020102 12:35;35//16119;
D;083;680220;10;20020102 12:35;P;;;;;;
D;083;680220;10;20020102 12:35;P;;;;;;
D;083;680220;10;20020102 12:35;V;;;;;;
B;083;680299;11;20020102 12:35;;;3;HOWARD PL;HUNTERS HILL;2110;243.5;M;20011020;20011203;635500;A;R;RESIDENCE;;EA;;;8177809;
C;083;680299;11;20020102 12:35;1//833591;
D;083;680299;11;20020102 12:35;P;;;;;;
D;083;680299;11;20020102 12:35;V;;;;;;
D;083;680299;11;20020102 12:35;V;;;;;;
B;083;680399;12;20020102 12:35;;;1;JEANNERET AVE;HUNTERS HILL;2110;765.1;M;20010813;20011217;1141000;A;R;RESIDENCE;;EC;;;8209774;
C;083;680399;12;20020102 12:35;2//418803;
D;083;680399;12;20020102 12:35;P;;;;;;
D;083;680399;12;20020102 12:35;P;;;;;;
D;083;680399;12;20020102 12:35;V;;;;;;
B;083;680414;13;20020102 12:35;;;17;JOHN ST;HUNTERS HILL;2110;671.7;M;20010927;20011122;1540000;A;R;RESIDENCE;;EA;;;8149495;
C;083;680414;13;20020102 12:35;B//432655;
D;083;680414;13;20020102 12:35;P;;;;;;
D;083;680414;13;20020102 12:35;V;;;;;;
D;083;680414;13;20020102 12:35;V;;;;;;
B;083;680515;14;20020102 12:35;;;10;JUNCTION ST;GLADESVILLE;2111;522.5;M;20010827;20011130;605000;A;R;RESIDENCE;;EA;;;8168853;
C;083;680515;14;20020102 12:35;10//13770;
D;083;680515;14;20020102 12:35;P;;;;;;
D;083;680515;14;20020102 12:35;P;;;;;;
D;083;680515;14;20020102 12:35;V;;;;;;
D;083;680515;14;20020102 12:35;V;;;;;;
B;083;680833;15;20020102 12:35;;;6;MAKINSON ST;GLADESVILLE;2111;600.7;M;20011009;20011116;710000;A;R;RESIDENCE;;EA;;;8159490;
C;083;680833;15;20020102 12:35;58//17742;
D;083;680833;15;20020102 12:35;P;;;;;;
D;083;680833;15;20020102 12:35;P;;;;;;
D;083;680833;15;20020102 12:35;V;;;;;;
B;083;681154;16;20020102 12:35;;;11;MASSEY ST;GLADESVILLE;2111;254.4;M;20010912;20011130;500000;B;R;RESIDENCE;;ZB;;;8175577;
C;083;681154;16;20020102 12:35;10//858147;
D;083;681154;16;20020102 12:35;P;;;;;;
D;083;681154;16;20020102 12:35;P;;;;;;
D;083;681154;16;20020102 12:35;V;;;;;;
B;083;681209;17;20020102 12:35;;;15;MILLING ST;GLADESVILLE;2111;789.7;M;20010926;20011115;865000;A;R;RESIDENCE;;EA;;;8165689;
C;083;681209;17;20020102 12:35;A//960839;
D;083;681209;17;20020102 12:35;P;;;;;;
D;083;681209;17;20020102 12:35;P;;;;;;
D;083;681209;17;20020102 12:35;V;;;;;;
B;083;681300;18;20020102 12:35;;45;2;MORTIMER LEWIS DR;GLADESVILLE;2111;;;20011010;20011129;410000;;R;RESIDENCE;45;;;;8164320;
C;083;681300;18;20020102 12:35;45//SP 62145;
D;083;681300;18;20020102 12:35;P;;;;;;
D;083;681300;18;20020102 12:35;P;;;;;;
D;083;681300;18;20020102 12:35;V;;;;;;
D;083;681300;18;20020102 12:35;V;;;;;;
B;083;681701;19;20020102 12:35;;;117;PITTWATER RD;HUNTERS HILL;2110;384.4;M;20011009;20011031;467500;A;3;HOUSE;;EB;;;8171274;
C;083;681701;19;20020102 12:35;1//883483;
D;083;681701;19;20020102 12:35;P;;;;;;
D;083;681701;19;20020102 12:35;V;;;;;;
D;083;681701;19;20020102 12:35;V;;;;;;
B;083;681719;20;20020102 12:35;;;149;PITTWATER RD;HUNTERS HILL;2110;705;M;20011006;20011122;490000;A;R;RESIDENCE;;EB;;;8191634;
C;083;681719;20;20020102 12:35;B//357456;
D;083;681719;20;20020102 12:35;P;;;;;;
D;083;681719;20;20020102 12:35;P;;;;;;
D;083;681719;20;20020102 12:35;V;;;;;;
D;083;681719;20;20020102 12:35;V;;;;;;
B;083;681861;21;20020102 12:35;;;11;RAMLEH ST;HUNTERS HILL;2110;506.3;M;20011130;20011217;627000;A;R;RESIDENCE;;EA;;;8215001;
C;083;681861;21;20020102 12:35;20//16119;
D;083;681861;21;20020102 12:35;P;;;;;;
D;083;681861;21;20020102 12:35;V;;;;;;
B;083;681907;22;20020102 12:35;;;10;RICHMOND CRES;GLADESVILLE;2111;557.4;M;20011017;20011130;700000;A;R;RESIDENCE;;EA;;;8168587;
C;083;681907;22;20020102 12:35;11/G/13260;
D;083;681907;22;20020102 12:35;P;;;;;;
D;083;681907;22;20020102 12:35;P;;;;;;
D;083;681907;22;20020102 12:35;V;;;;;;
B;083;682867;23;20020102 12:35;;;2;WOODWARD RD;HUNTERS HILL;2110;594.4;M;20010811;20010926;1780000;A;3;PARTLY CONSTR;;EE;;;7982742;
C;083;682867;23;20020102 12:35;13//28180;
D;083;682867;23;20020102 12:35;P;;;;;;
D;083;682867;23;20020102 12:35;V;;;;;;
B;083;682952;24;20020102 12:35;;;92;WOOLWICH RD;WOOLWICH;2110;261.5;M;20010824;20011109;845000;A;R;RESIDENCE;;ED;;;8165744;
C;083;682952;24;20020102 12:35;4//776708;
D;083;682952;24;20020102 12:35;P;;;;;;
D;083;682952;24;20020102 12:35;P;;;;;;
D;083;682952;24;20020102 12:35;V;;;;;;
B;083;683061;25;20020102 12:35;;;17 A;WYBALENA RD;HUNTERS HILL;2110;1040;M;20010510;20010815;1410000;A;R;RESIDENCE;;ED;;;7985421;
C;083;683061;25;20020102 12:35;2//578086;
D;083;683061;25;20020102 12:35;P;;;;;;
D;083;683061;25;20020102 12:35;P;;;;;;
D;083;683061;25;20020102 12:35;V;;;;;;
B;083;2875834;26;20020102 12:35;;;;;;;;;19990226;19990226;409050;;3;;1;;XA;;7102440;
C;083;2875834;26;20020102 12:35;1//SP 63785;
D;083;2875834;26;20020102 12:35;P;;;;;;
B;083;2875834;27;20020102 12:35;;;;;;;;;19991019;20001010;398000;;3;;2;;XA;;7163592;
C;083;2875834;27;20020102 12:35;2//SP 63785;
D;083;2875834;27;20020102 12:35;P;;;;;;
D;083;2875834;27;20020102 12:35;P;;;;;;
B;083;2875834;28;20020102 12:35;;;;;;;;;19990309;20000921;368650;;3;;3;;XA;;7239998;
C;083;2875834;28;20020102 12:35;3//SP 63785;
D;083;2875834;28;20020102 12:35;P;;;;;;
B;083;2875834;29;20020102 12:35;;;;;;;;;19990408;20000919;381780;;3;HOME UNIT;4;;XA;;7120423;
C;083;2875834;29;20020102 12:35;4//SP 63785;
D;083;2875834;29;20020102 12:35;P;;;;;;
D;083;2875834;29;20020102 12:35;P;;;;;;
B;083;2875834;30;20020102 12:35;;;;;;;;;20000720;20001006;439000;;3;;5;;XA;;7181870;
C;083;2875834;30;20020102 12:35;5//SP 63785;
D;083;2875834;30;20020102 12:35;P;;;;;;
D;083;2875834;30;20020102 12:35;P;;;;;;
B;083;2875834;31;20020102 12:35;;;;;;;;;19990928;20000927;345000;;3;;7;;XA;;7145132;
C;083;2875834;31;20020102 12:35;7//SP 63785;
D;083;2875834;31;20020102 12:35;P;;;;;;
D;083;2875834;31;20020102 12:35;P;;;;;;
B;083;2875834;32;20020102 12:35;;;;;;;;;19990514;20000929;355000;;3;;11;;XA;;7131615;
C;083;2875834;32;20020102 12:35;11//SP 63785;
D;083;2875834;32;20020102 12:35;P;;;;;;
B;083;2875834;33;20020102 12:35;;;;;;;;;19990901;20000929;378750;;3;;12;;XA;;7127075;
C;083;2875834;33;20020102 12:35;12//SP 63785;
D;083;2875834;33;20020102 12:35;P;;;;;;
D;083;2875834;33;20020102 12:35;P;;;;;;
B;083;2875834;34;20020102 12:35;;;;;;;;;19991207;20000922;395000;;3;;13;;XA;;7114137;
C;083;2875834;34;20020102 12:35;13//SP 63785;
D;083;2875834;34;20020102 12:35;P;;;;;;
B;083;2875834;35;20020102 12:35;;;;;;;;;19990514;20000915;401000;;3;;15;;XA;;7069133;
C;083;2875834;35;20020102 12:35;15//SP 63785;
D;083;2875834;35;20020102 12:35;P;;;;;;
B;083;2875834;36;20020102 12:35;;;;;;;;;19991115;20001024;407950;;3;;16;;XA;;7213542;
C;083;2875834;36;20020102 12:35;16//SP 63785;
D;083;2875834;36;20020102 12:35;P;;;;;;
D;083;2875834;36;20020102 12:35;P;;;;;;
B;083;2875834;37;20020102 12:35;;;;;;;;;19990916;20000921;405000;;3;;17;;XA;;7113345;
C;083;2875834;37;20020102 12:35;17//SP 63785;
D;083;2875834;37;20020102 12:35;P;;;;;;
