A;232;20020301 13:34;CDIXON;
B;232;2610749;1;20020301 13:34;;;109;BOGAN ST;NYNGAN;2825;1835;M;20020114;20020125;80000;A;R;RESIDENCE;;XK;;;8365615;
C;232;2610749;1;20020301 13:34;52//576553;
D;232;2610749;1;20020301 13:34;P;;;;;;
D;232;2610749;1;20020301 13:34;P;;;;;;
D;232;2610749;1;20020301 13:34;V;;;;;;
D;232;2610749;1;20020301 13:34;V;;;;;;
B;232;2610772;2;20020301 13:34;;;65;BOGAN ST;NYNGAN;2825;1012;M;20011120;20011221;85000;A;R;RESIDENCE;;XK;AC;;8320425;
C;232;2610772;2;20020301 13:34;A//366103;
D;232;2610772;2;20020301 13:34;P;;;;;;
D;232;2610772;2;20020301 13:34;P;;;;;;
D;232;2610772;2;20020301 13:34;V;;;;;;
D;232;2610772;2;20020301 13:34;V;;;;;;
B;232;2610807;3;20020301 13:34;;;22;CANNONBAR ST;NYNGAN;2825;1334;M;20020110;20020124;45000;A;R;RESIDENCE;;XN;AC;;8308320;
C;232;2610807;3;20020301 13:34;A//389102;
D;232;2610807;3;20020301 13:34;P;;;;;;
D;232;2610807;3;20020301 13:34;V;;;;;;
D;232;2610807;3;20020301 13:34;V;;;;;;
B;232;2610848;4;20020301 13:34;;;49;CANNONBAR ST;NYNGAN;2825;1012;M;20011213;20020129;40000;A;R;RESIDENCE;;XM;;;8366226;
C;232;2610848;4;20020301 13:34;1//391630;
D;232;2610848;4;20020301 13:34;P;;;;;;
D;232;2610848;4;20020301 13:34;V;;;;;;
B;232;2610962;5;20020301 13:34;;;14;COBAR ST;NYNGAN;2825;1012;M;20011110;20020112;7500;A;R;RESIDENCE;;XS;;;8331734;
C;232;2610962;5;20020301 13:34;B//338963;
D;232;2610962;5;20020301 13:34;P;;;;;;
D;232;2610962;5;20020301 13:34;P;;;;;;
D;232;2610962;5;20020301 13:34;V;;;;;;
B;232;2610969;6;20020301 13:34;;;28;COBAR ST;NYNGAN;2825;828.3;M;20011123;20011221;43000;A;R;RESIDENCE;;XS;AC;;8320400;
C;232;2610969;6;20020301 13:34;1//724188;
D;232;2610969;6;20020301 13:34;P;;;;;;
D;232;2610969;6;20020301 13:34;P;;;;;;
D;232;2610969;6;20020301 13:34;V;;;;;;
B;232;2610994;7;20020301 13:34;;;76;COBAR ST;NYNGAN;2825;720.4;M;20011221;20020201;10000;B;V;VACANT LAND;;XC;;;8343253;
C;232;2610994;7;20020301 13:34;31//570302;
D;232;2610994;7;20020301 13:34;P;;;;;;
D;232;2610994;7;20020301 13:34;P;;;;;;
D;232;2610994;7;20020301 13:34;V;;;;;;
D;232;2610994;7;20020301 13:34;V;;;;;;
B;232;2610995;8;20020301 13:34;;;78;COBAR ST;NYNGAN;2825;720.4;M;20011221;20020201;22350;B;V;VACANT LAND;;XC;;;8352954;
C;232;2610995;8;20020301 13:34;32//570302;
D;232;2610995;8;20020301 13:34;P;;;;;;
D;232;2610995;8;20020301 13:34;P;;;;;;
D;232;2610995;8;20020301 13:34;V;;;;;;
B;232;2611192;9;20020301 13:34;;;60;HOSKINS ST;NYNGAN;2825;1303;M;20011212;20020124;67000;A;R;RESIDENCE;;XK;;;8323057;
C;232;2611192;9;20020301 13:34;B//100612;
D;232;2611192;9;20020301 13:34;P;;;;;;
D;232;2611192;9;20020301 13:34;V;;;;;;
B;232;2611254;10;20020301 13:34;;;3;MINORE ST;NYNGAN;2825;842.8;M;20020124;20020131;42000;A;R;RESIDENCE;;XR;;;8334667;
C;232;2611254;10;20020301 13:34;4//518333;
D;232;2611254;10;20020301 13:34;P;;;;;;
D;232;2611254;10;20020301 13:34;V;;;;;;
B;232;2611833;11;20020301 13:34;;;;;NYNGAN;2825;3033;H;20011212;20020110;490000;R;R;RESIDENCE;;TE;;;8306568;
C;232;2611833;11;20020301 13:34;6//752900;
D;232;2611833;11;20020301 13:34;P;;;;;;
D;232;2611833;11;20020301 13:34;P;;;;;;
D;232;2611833;11;20020301 13:34;V;;;;;;
B;232;2876167;12;20020301 13:34;;;20;CATHUNDRIL ST;NYNGAN;2825;975.2;M;20011005;20011116;10000;A;3;;;XN;;;8313553;
C;232;2876167;12;20020301 13:34;12//1003849;
D;232;2876167;12;20020301 13:34;P;;;;;;
Z;60;12;12;34;
