A;RTSALEDATA;537;20250616 10:43;VALNET;
B;537;1221694;1;20250616 10:43;;;140;MANUSU DR;MENDOORAN;2842;4.474;H;20250415;20250610;300000;R5;R;RESIDENCE;;MEL;;0;AV131602;
C;537;1221694;1;20250616 10:43;50/717238;
D;537;1221694;1;20250616 10:43;P;;;;;;
D;537;1221694;1;20250616 10:43;V;;;;;;
B;537;2629831;2;20250616 10:43;SUNNY CORNER;;17047;OXLEY HWY;ULAMAMBRI;2357;97.53;H;20250423;20250604;695000;RU1;R;RESIDENCE;;HFC;;0;AV121265;
C;537;2629831;2;20250616 10:43;1/366769 241/753378;
D;537;2629831;2;20250616 10:43;P;;;;;;
D;537;2629831;2;20250616 10:43;V;;;;;;
B;537;2630151;3;20250616 10:43;;;125;CASSILIS ST;COONABARABRAN;2357;1126;M;20250508;20250606;340000;R1;R;RESIDENCE;;ACN;;0;AV128262;
C;537;2630151;3;20250616 10:43;27/55/758281;
D;537;2630151;3;20250616 10:43;P;;;;;;
D;537;2630151;3;20250616 10:43;V;;;;;;
B;537;4021676;4;20250616 10:43;;;;WYUNA RD;NOMBI;2379;746;H;20250523;20250606;482600;RU1;3;FARM;;RFE;;0;AV128750;
C;537;4021676;4;20250616 10:43;2/1228896 Enclosure Permit 652107;
D;537;4021676;4;20250616 10:43;P;;;;;;
D;537;4021676;4;20250616 10:43;V;;;;;;
B;537;2629155;5;20250616 10:43;DUNROAMIN;;3784;WARRUMBUNGLES WAY;BINNAWAY;2395;17.46;H;20250507;20250610;545000;RU1;R;RESIDENCE;;HFC;;0;AV133580;
C;537;2629155;5;20250616 10:43;180/754959;
D;537;2629155;5;20250616 10:43;P;;;;;;
D;537;2629155;5;20250616 10:43;P;;;;;;
D;537;2629155;5;20250616 10:43;V;;;;;;
D;537;2629155;5;20250616 10:43;V;;;;;;
Z;24;5;5;12;
