A;RTSALEDATA;226;20250519 01:20;VALNET;
B;226;2944247;1;20250519 01:20;WARATAH HIGHLANDS RETIREMENT VILLAGE;7;25;TYLERS RD;BARGO;2574;271;M;20250314;20250428;466965;;R;RESIDENCE;14;;;0;AV8543;
C;226;2944247;1;20250519 01:20;14/SP69083;
D;226;2944247;1;20250519 01:20;P;;;;;;
D;226;2944247;1;20250519 01:20;V;;;;;;
B;226;4160061;2;20250519 01:20;;;55;REMEMBRANCE DRWY;TAHMOOR;2573;480;M;20250301;20250515;840000;;R;RESIDENCE;2;;;0;AV63120;
C;226;4160061;2;20250519 01:20;2/SP94699;
D;226;4160061;2;20250519 01:20;P;;;;;;
D;226;4160061;2;20250519 01:20;V;;;;;;
D;226;4160061;2;20250519 01:20;V;;;;;;
B;226;2593419;3;20250519 01:20;;;5;COURTLAND AVE;TAHMOOR;2573;998;M;20250410;20250515;820000;R3;R;RESIDENCE;;TAD;;0;AV64216;
C;226;2593419;3;20250519 01:20;23/246832;
D;226;2593419;3;20250519 01:20;P;;;;;;
D;226;2593419;3;20250519 01:20;V;;;;;;
B;226;2592920;4;20250519 01:20;;;15;CEDAR PL;THE OAKS;2570;977.6;M;20250409;20250514;1040000;R2;R;RESIDENCE;;OAT;;0;AV58520;
C;226;2592920;4;20250519 01:20;15/258664;
D;226;2592920;4;20250519 01:20;P;;;;;;
D;226;2592920;4;20250519 01:20;P;;;;;;
D;226;2592920;4;20250519 01:20;V;;;;;;
B;226;2592215;5;20250519 01:20;;;1456;BURRAGORANG RD;OAKDALE;2570;1230;M;20250209;20250512;1140000;R2;R;RESIDENCE;;OAK;;0;AV51602;
C;226;2592215;5;20250519 01:20;11/700695;
D;226;2592215;5;20250519 01:20;P;;;;;;
D;226;2592215;5;20250519 01:20;P;;;;;;
D;226;2592215;5;20250519 01:20;P;;;;;;
D;226;2592215;5;20250519 01:20;V;;;;;;
D;226;2592215;5;20250519 01:20;V;;;;;;
B;226;2591689;6;20250519 01:20;;;20;BONDS RD;THIRLMERE;2572;2.024;H;20250225;20250513;2090000;RU4;R;RESIDENCE;;TTS;;0;AV53666;
C;226;2591689;6;20250519 01:20;22/790987;
D;226;2591689;6;20250519 01:20;P;;;;;;
D;226;2591689;6;20250519 01:20;P;;;;;;
D;226;2591689;6;20250519 01:20;V;;;;;;
D;226;2591689;6;20250519 01:20;V;;;;;;
B;226;2592363;7;20250519 01:20;;;109;CALF FARM RD;MOUNT HUNTER;2570;2.029;H;20241023;20250512;2300000;RU2;R;RESIDENCE;;MWA;;0;AV53086;
C;226;2592363;7;20250519 01:20;11/737159;
D;226;2592363;7;20250519 01:20;P;;;;;;
D;226;2592363;7;20250519 01:20;P;;;;;;
D;226;2592363;7;20250519 01:20;V;;;;;;
D;226;2592363;7;20250519 01:20;V;;;;;;
B;226;2597395;8;20250519 01:20;;;14;MARKET ST;TAHMOOR;2573;1012;M;20250409;20250512;900000;R2;R;RESIDENCE;;TAR;;0;AV51248;
C;226;2597395;8;20250519 01:20;218/8982;
D;226;2597395;8;20250519 01:20;P;;;;;;
D;226;2597395;8;20250519 01:20;P;;;;;;
D;226;2597395;8;20250519 01:20;V;;;;;;
D;226;2597395;8;20250519 01:20;V;;;;;;
B;226;2600250;9;20250519 01:20;;;33;REMEMBRANCE DRWY;TAHMOOR;2573;3764;M;20250506;20250509;1500000;R2;R;RESIDENCE;;TAR;;0;AV45564;
C;226;2600250;9;20250519 01:20;9/10669;
D;226;2600250;9;20250519 01:20;P;;;;;;
D;226;2600250;9;20250519 01:20;V;;;;;;
B;226;2597921;10;20250519 01:20;;;86;MENANGLE ST;PICTON;2571;988;M;20250314;20250512;1000000;R3;R;RESIDENCE;;PFF;;0;AV52604;
C;226;2597921;10;20250519 01:20;23/860818;
D;226;2597921;10;20250519 01:20;P;;;;;;
D;226;2597921;10;20250519 01:20;P;;;;;;
D;226;2597921;10;20250519 01:20;V;;;;;;
D;226;2597921;10;20250519 01:20;V;;;;;;
B;226;2597969;11;20250519 01:20;;;226;MENANGLE ST;PICTON;2571;2245;M;20250329;20250514;1120000;R2;R;RESIDENCE;;PIC;;0;AV59258;
C;226;2597969;11;20250519 01:20;1/194748;
D;226;2597969;11;20250519 01:20;P;;;;;;
D;226;2597969;11;20250519 01:20;P;;;;;;
D;226;2597969;11;20250519 01:20;V;;;;;;
D;226;2597969;11;20250519 01:20;V;;;;;;
B;226;2603639;12;20250519 01:20;;;1235;WEROMBI RD;WEROMBI;2570;2.527;H;20250401;20250513;1650000;C4;R;RESIDENCE;;XAA;;0;AV56578;
C;226;2603639;12;20250519 01:20;101/835024;
D;226;2603639;12;20250519 01:20;P;;;;;;
D;226;2603639;12;20250519 01:20;P;;;;;;
D;226;2603639;12;20250519 01:20;V;;;;;;
D;226;2603639;12;20250519 01:20;V;;;;;;
B;226;2601324;13;20250519 01:20;;;2280;SILVERDALE RD;SILVERDALE;2752;8.122;H;20241211;20250515;4750000;RU2;3;FARM;;WWS;;0;AV62020;
C;226;2601324;13;20250519 01:20;11/38123;
D;226;2601324;13;20250519 01:20;P;;;;;;
D;226;2601324;13;20250519 01:20;P;;;;;;
D;226;2601324;13;20250519 01:20;V;;;;;;
B;226;2601586;14;20250519 01:20;;;235;SILVERDALE RD;THE OAKS;2570;2.023;H;20250404;20250509;2300000;RU2;R;RESIDENCE;;NXX;;0;AV46193;
C;226;2601586;14;20250519 01:20;21/599697;
D;226;2601586;14;20250519 01:20;P;;;;;;
D;226;2601586;14;20250519 01:20;P;;;;;;
D;226;2601586;14;20250519 01:20;V;;;;;;
B;226;4527641;15;20250519 01:20;;;24;SERENGETI CCT;SILVERDALE;2752;527;M;20250217;20250515;1179124;R2;R;RESIDENCE;;SIL;;0;AV62744;
C;226;4527641;15;20250519 01:20;527/1275379;
D;226;4527641;15;20250519 01:20;P;;;;;;
D;226;4527641;15;20250519 01:20;P;;;;;;
D;226;4527641;15;20250519 01:20;V;;;;;;
B;226;4527642;16;20250519 01:20;;;26;SERENGETI CCT;SILVERDALE;2752;527;M;20250506;20250515;1150516;R2;R;RESIDENCE;;SIL;;0;AV63118;
C;226;4527642;16;20250519 01:20;528/1275379;
D;226;4527642;16;20250519 01:20;P;;;;;;
D;226;4527642;16;20250519 01:20;P;;;;;;
D;226;4527642;16;20250519 01:20;V;;;;;;
B;226;4527660;17;20250519 01:20;;;33;SERENGETI CCT;SILVERDALE;2752;544.5;M;20250417;20250509;1254596;R2;R;RESIDENCE;;SIL;;0;AV46742;
C;226;4527660;17;20250519 01:20;546/1275379;
D;226;4527660;17;20250519 01:20;P;;;;;;
D;226;4527660;17;20250519 01:20;P;;;;;;
D;226;4527660;17;20250519 01:20;P;;;;;;
D;226;4527660;17;20250519 01:20;P;;;;;;
D;226;4527660;17;20250519 01:20;V;;;;;;
B;226;4550138;18;20250519 01:20;;;13;ROSLYN LANE;WILTON;2571;261.8;M;20250325;20250513;390000;UD;V;VACANT LAND;;WUR;;0;AV55052;
C;226;4550138;18;20250519 01:20;1161/1289197;
D;226;4550138;18;20250519 01:20;P;;;;;;
D;226;4550138;18;20250519 01:20;V;;;;;;
B;226;4509537;19;20250519 01:20;;;46;BRONZEWING ST;TAHMOOR;2573;556.1;M;20250415;20250513;1120000;R2;R;RESIDENCE;;TAR;;0;AV55076;
C;226;4509537;19;20250519 01:20;19/1271984;
D;226;4509537;19;20250519 01:20;P;;;;;;
D;226;4509537;19;20250519 01:20;V;;;;;;
