A;088;20020902 14:38;PDANN;
B;088;768316;1;20020902 14:38;;37;78;ALEXANDER ST;CROWS NEST;2065;;;20020719;20020823;255500;;R;RESIDENCE;37;;;;8898417;
C;088;768316;1;20020902 14:38;37//SP 51660;
D;088;768316;1;20020902 14:38;P;;;;;;
D;088;768316;1;20020902 14:38;V;;;;;;
B;088;768529;2;20020902 14:38;PORTOFINO;28;94;ALFRED ST S;MILSONS POINT;2061;;;20020701;20020812;330000;;R;RESIDENCE;28;;;;8865117;
C;088;768529;2;20020902 14:38;28//SP 53457;
D;088;768529;2;20020902 14:38;P;;;;;;
D;088;768529;2;20020902 14:38;V;;;;;;
B;088;768649;3;20020902 14:38;;43;70;ALFRED ST S;MILSONS POINT;2061;;;20020627;20020808;1910000;;R;RESIDENCE;43;;;;8864076;
C;088;768649;3;20020902 14:38;43//SP 61694;
D;088;768649;3;20020902 14:38;P;;;;;;
D;088;768649;3;20020902 14:38;P;;;;;;
D;088;768649;3;20020902 14:38;V;;;;;;
B;088;768717;4;20020902 14:38;;32;68;ALFRED ST S;MILSONS POINT;2061;;;20020424;20020522;588500;;3;COMMERCIAL UN;32;;;;8866269;
C;088;768717;4;20020902 14:38;32//SP 61951;
D;088;768717;4;20020902 14:38;P;;;;;;
D;088;768717;4;20020902 14:38;P;;;;;;
D;088;768717;4;20020902 14:38;V;;;;;;
B;088;768748;5;20020902 14:38;;56;48;ALFRED ST S;MILSONS POINT;2061;;;20020716;20020820;380000;;R;RESIDENCE;56;;;;8886502;
C;088;768748;5;20020902 14:38;56//SP 40513;
D;088;768748;5;20020902 14:38;P;;;;;;
D;088;768748;5;20020902 14:38;P;;;;;;
D;088;768748;5;20020902 14:38;V;;;;;;
B;088;768748;6;20020902 14:38;;87;48;ALFRED ST S;MILSONS POINT;2061;;;20020703;20020802;405000;;R;RESIDENCE;87;;;;8863262;
C;088;768748;6;20020902 14:38;87//SP 40513;
D;088;768748;6;20020902 14:38;P;;;;;;
D;088;768748;6;20020902 14:38;V;;;;;;
B;088;770075;7;20020902 14:38;;9;21;BADEN RD;NEUTRAL BAY;2089;;;20020627;20020822;602000;;R;RESIDENCE;9;;;;8902292;
C;088;770075;7;20020902 14:38;9//2568;
D;088;770075;7;20020902 14:38;P;;;;;;
D;088;770075;7;20020902 14:38;V;;;;;;
D;088;770075;7;20020902 14:38;V;;;;;;
D;088;770075;7;20020902 14:38;V;;;;;;
B;088;770231;8;20020902 14:38;;;85;BANK ST;WAVERTON;2060;214.68;M;20020613;20020725;705000;A;R;RESIDENCE;;NG;;;8892088;
C;088;770231;8;20020902 14:38;7/6/418;
D;088;770231;8;20020902 14:38;P;;;;;;
D;088;770231;8;20020902 14:38;P;;;;;;
D;088;770231;8;20020902 14:38;V;;;;;;
B;088;771351;9;20020902 14:38;;12;21;BELMONT AVE;WOLLSTONECRAFT;2065;;;20020617;20020729;382000;;R;RESIDENCE;12;;;;8865654;
C;088;771351;9;20020902 14:38;12//4277;
D;088;771351;9;20020902 14:38;P;;;;;;
D;088;771351;9;20020902 14:38;P;;;;;;
D;088;771351;9;20020902 14:38;V;;;;;;
D;088;771351;9;20020902 14:38;V;;;;;;
B;088;771978;10;20020902 14:38;;28;206;BEN BOYD RD;CREMORNE;2090;;;20020529;20020729;895000;;R;RESIDENCE;28;;;;8884786;
C;088;771978;10;20020902 14:38;28//6346;
D;088;771978;10;20020902 14:38;P;;;;;;
D;088;771978;10;20020902 14:38;P;;;;;;
