A;RTSALEDATA;188;20250616 10:40;VALNET;
B;188;3567703;1;20250616 10:40;KANANGRA;;6219;GWYDIR HWY;INVERELL;2360;10.38;H;20241220;20250606;890000;RU1;R;RESIDENCE;;RRS;;0;AV130317;
C;188;3567703;1;20250616 10:40;1/1161683;
D;188;3567703;1;20250616 10:40;P;;;;;;
D;188;3567703;1;20250616 10:40;V;;;;;;
B;188;1855515;2;20250616 10:40;;;1;BURNETT ST;DELUNGRA;2403;1265;M;20250514;20250606;350000;RU5;R;RESIDENCE;;ZVD;;0;AV128693;
C;188;1855515;2;20250616 10:40;12/1/758348;
D;188;1855515;2;20250616 10:40;P;;;;;;
D;188;1855515;2;20250616 10:40;P;;;;;;
D;188;1855515;2;20250616 10:40;V;;;;;;
D;188;1855515;2;20250616 10:40;V;;;;;;
B;188;1858338;3;20250616 10:40;;;7;GIRLE ST;INVERELL;2360;803;M;20250523;20250606;325000;R1;R;RESIDENCE;;ATE;;0;AV128375;
C;188;1858338;3;20250616 10:40;29/36585;
D;188;1858338;3;20250616 10:40;P;;;;;;
D;188;1858338;3;20250616 10:40;V;;;;;;
D;188;1858338;3;20250616 10:40;V;;;;;;
B;188;1854795;4;20250616 10:40;;;37;DUDLEY ST;ASHFORD;2361;2023;M;20250516;20250606;45000;RU5;V;VACANT LAND;;ZVA;;0;AV128261;
C;188;1854795;4;20250616 10:40;8/14/758036;
D;188;1854795;4;20250616 10:40;P;;;;;;
D;188;1854795;4;20250616 10:40;V;;;;;;
B;188;1857512;5;20250616 10:40;;;61;BUTLER ST;INVERELL;2360;790.4;M;20250509;20250610;410000;R1;R;RESIDENCE;;ATE;;0;AV133430;
C;188;1857512;5;20250616 10:40;5/2/22620;
D;188;1857512;5;20250616 10:40;P;;;;;;
D;188;1857512;5;20250616 10:40;P;;;;;;
D;188;1857512;5;20250616 10:40;V;;;;;;
D;188;1857512;5;20250616 10:40;V;;;;;;
Z;27;5;5;15;
