A;RTSALEDATA;231;20250127 01:03;VALNET;
B;231;2606144;1;20250127 01:03;;;12;ARIAH ST;MIRROOL;2665;1012;M;20241219;20250120;15000;RU5;V;VACANT LAND;;VMR;;0;AU761203;
C;231;2606144;1;20250127 01:03;12/5/758684;
D;231;2606144;1;20250127 01:03;P;;;;;;
D;231;2606144;1;20250127 01:03;V;;;;;;
Z;6;1;1;2;
