A;028;20011109 11:20;CDIXON;
B;028;424892;1;20011109 11:20;;;;PH BINALONG;BINALONG;2584;276.4;H;20000915;20001024;450000;R;3;TARM;;GC;;;7722653;
C;028;424892;1;20011109 11:20;;
D;028;424892;1;20011109 11:20;P;;;;;;
D;028;424892;1;20011109 11:20;V;;;;;;
B;028;425323;2;20011109 11:20;;;;BOWNING LOC BOWNING;BOWNING;2582;2023;M;20010705;20010813;23000;Z;3;;;VG;;;7875985;
C;028;425323;2;20011109 11:20;14/16/758149;
D;028;425323;2;20011109 11:20;P;;;;;;
D;028;425323;2;20011109 11:20;V;;;;;;
D;028;425323;2;20011109 11:20;V;;;;;;
B;028;425859;3;20011109 11:20;;;;CONNELLS RD;HALL;2618;5.1;H;20010629;20010809;118000;R;V;VACANT LAND;;RM;;;7858578;
C;028;425859;3;20011109 11:20;2//845104;
D;028;425859;3;20011109 11:20;P;;;;;;
D;028;425859;3;20011109 11:20;P;;;;;;
D;028;425859;3;20011109 11:20;V;;;;;;
B;028;425932;4;20011109 11:20;;;;EUCALYPT DR;YASS;2582;3.991;H;20010706;20010807;290000;R;R;RESIDENCE;;SF;;;7865344;
C;028;425932;4;20011109 11:20;12//870874;
D;028;425932;4;20011109 11:20;P;;;;;;
D;028;425932;4;20011109 11:20;P;;;;;;
D;028;425932;4;20011109 11:20;V;;;;;;
D;028;425932;4;20011109 11:20;V;;;;;;
B;028;425936;5;20011109 11:20;;;;EUCALYPT DR;YASS;2582;2.199;H;20010615;20010713;305000;R;3;;;SF;;;7841964;
C;028;425936;5;20011109 11:20;16//870874;
D;028;425936;5;20011109 11:20;P;;;;;;
D;028;425936;5;20011109 11:20;P;;;;;;
D;028;425936;5;20011109 11:20;V;;;;;;
D;028;425936;5;20011109 11:20;V;;;;;;
B;028;426018;6;20011109 11:20;;;;PH MORUMBATEMAN;MURRUMBATEMAN;2582;6.291;H;20010628;20010814;57500;R;V;VACANT LAND;;RM;;;7866577;
C;028;426018;6;20011109 11:20;52//862884;
D;028;426018;6;20011109 11:20;P;;;;;;
D;028;426018;6;20011109 11:20;V;;;;;;
D;028;426018;6;20011109 11:20;V;;;;;;
B;028;426019;7;20011109 11:20;;;;PH MORUMBATEMAN;MURRUMBATEMAN;2582;6.291;H;20010628;20010814;57500;R;V;VACANT LAND;;RM;;;7866546;
C;028;426019;7;20011109 11:20;53//862884;
D;028;426019;7;20011109 11:20;P;;;;;;
D;028;426019;7;20011109 11:20;V;;;;;;
D;028;426019;7;20011109 11:20;V;;;;;;
B;028;426204;8;20011109 11:20;;;;PH NANIMA;MURRUMBATEMAN;2582;48;H;20010502;20010502;200000;R;R;RESIDENCE;;HG;;;7872892;
C;028;426204;8;20011109 11:20;3//832497;
D;028;426204;8;20011109 11:20;P;;;;;;
D;028;426204;8;20011109 11:20;P;;;;;;
B;028;426259;9;20011109 11:20;;;3;CORRIEDALE AVE;MURRUMBATEMAN;2582;9882;M;20010626;20010810;73000;R;V;VACANT LAND;;RM;;;7891135;
C;028;426259;9;20011109 11:20;22//285319;
D;028;426259;9;20011109 11:20;P;;;;;;
D;028;426259;9;20011109 11:20;P;;;;;;
D;028;426259;9;20011109 11:20;V;;;;;;
D;028;426259;9;20011109 11:20;V;;;;;;
B;028;426302;10;20011109 11:20;;;6;GUMNUT LANE;MURRUMBATEMAN;2582;1.842;H;20010704;20010718;360000;R;R;RESIDENCE;;RM;;;7845661;
C;028;426302;10;20011109 11:20;8//270008;
D;028;426302;10;20011109 11:20;P;;;;;;
D;028;426302;10;20011109 11:20;P;;;;;;
D;028;426302;10;20011109 11:20;V;;;;;;
B;028;426383;11;20011109 11:20;;;18;LAKEVIEW DR;MURRUMBATEMAN;2582;2.205;H;20010726;20010810;280000;R;R;RESIDENCE;;RM;;;7869448;
C;028;426383;11;20011109 11:20;50//270008;
D;028;426383;11;20011109 11:20;P;;;;;;
D;028;426383;11;20011109 11:20;P;;;;;;
D;028;426383;11;20011109 11:20;V;;;;;;
D;028;426383;11;20011109 11:20;V;;;;;;
B;028;426618;12;20011109 11:20;;;;PH NANIMA;MURRUMBATEMAN;2582;2.013;H;20010508;20010604;76000;R;V;VACANT LAND;;RM;;;7825206;
C;028;426618;12;20011109 11:20;13//285351;
D;028;426618;12;20011109 11:20;P;;;;;;
D;028;426618;12;20011109 11:20;P;;;;;;
D;028;426618;12;20011109 11:20;V;;;;;;
B;028;426626;13;20011109 11:20;;;;BROUGHTON CT;MURRUMBATEMAN;2582;2.378;H;20010712;20010816;99500;R;V;VACANT LAND;;RM;;;7877027;
C;028;426626;13;20011109 11:20;21//285351;
D;028;426626;13;20011109 11:20;P;;;;;;
D;028;426626;13;20011109 11:20;V;;;;;;
D;028;426626;13;20011109 11:20;V;;;;;;
B;028;426783;14;20011109 11:20;;;;NANIMA LOC MORUMBATEMAN;MURRUMBATEMAN;2582;2023;M;20010615;20010730;180000;Z;R;RESIDENCE;;VM;;;7847556;
C;028;426783;14;20011109 11:20;8/3/758736;
D;028;426783;14;20011109 11:20;P;;;;;;
D;028;426783;14;20011109 11:20;P;;;;;;
D;028;426783;14;20011109 11:20;V;;;;;;
B;028;426852;15;20011109 11:20;;;;NANIMA LOC MORUMBATEMAN;MURRUMBATEMAN;2582;1926;M;20010608;20010720;177000;Z;R;RESIDENCE;;VM;;;7821928;
C;028;426852;15;20011109 11:20;14//706395;
D;028;426852;15;20011109 11:20;P;;;;;;
D;028;426852;15;20011109 11:20;V;;;;;;
D;028;426852;15;20011109 11:20;V;;;;;;
B;028;427216;16;20011109 11:20;;;;;;;105.5;H;20010720;20010801;339750;R;R;RESIDENCE;;RK;;;7861445;
C;028;427216;16;20011109 11:20;2//620582;
D;028;427216;16;20011109 11:20;P;;;;;;
D;028;427216;16;20011109 11:20;P;;;;;;
D;028;427216;16;20011109 11:20;V;;;;;;
B;028;427616;17;20011109 11:20;;;9;BARBER ST;YASS;2582;873;M;20010712;20010802;143000;A;R;RESIDENCE;;AE;;;7833831;
C;028;427616;17;20011109 11:20;15//841673;
D;028;427616;17;20011109 11:20;P;;;;;;
D;028;427616;17;20011109 11:20;V;;;;;;
D;028;427616;17;20011109 11:20;V;;;;;;
B;028;428226;18;20011109 11:20;;;;GLOVER DR;YASS;2582;9.743;H;20010306;20010518;82000;R;V;VACANT LAND;;RV;;;7835317;
C;028;428226;18;20011109 11:20;23//853134;
D;028;428226;18;20011109 11:20;P;;;;;;
D;028;428226;18;20011109 11:20;P;;;;;;
D;028;428226;18;20011109 11:20;V;;;;;;
B;028;428281;19;20011109 11:20;;;;GRAND JUNCTION RD;YASS;2582;954;M;20010724;20010822;23000;A;V;VACANT LAND;;AS;;;7895500;
C;028;428281;19;20011109 11:20;9//839762;
D;028;428281;19;20011109 11:20;P;;;;;;
D;028;428281;19;20011109 11:20;V;;;;;;
B;028;428396;20;20011109 11:20;;;;HUME ST;YASS;2582;637.3;M;20010723;20010727;115000;A;R;RESIDENCE;;AN;;;7819585;
C;028;428396;20;20011109 11:20;1//566307;
D;028;428396;20;20011109 11:20;P;;;;;;
D;028;428396;20;20011109 11:20;P;;;;;;
D;028;428396;20;20011109 11:20;V;;;;;;
B;028;428556;21;20011109 11:20;;;62;LEAD ST;YASS;2582;662;M;20010605;20010717;123000;A;R;RESIDENCE;;AE;;;7827600;
C;028;428556;21;20011109 11:20;1//997002;
D;028;428556;21;20011109 11:20;P;;;;;;
D;028;428556;21;20011109 11:20;P;;;;;;
D;028;428556;21;20011109 11:20;V;;;;;;
B;028;428560;22;20011109 11:20;;;72;LEAD ST;YASS;2582;350.9;M;20010605;20010720;120000;B;3;SHOP;;BC;;;7833426;
C;028;428560;22;20011109 11:20;C//350965 Y//370476;
D;028;428560;22;20011109 11:20;P;;;;;;
D;028;428560;22;20011109 11:20;V;;;;;;
D;028;428560;22;20011109 11:20;V;;;;;;
B;028;428567;23;20011109 11:20;;;29;LINKS RD;YASS;2582;1050;M;20010613;20010727;143000;A;R;RESIDENCE;;AG;;;7884398;
C;028;428567;23;20011109 11:20;43//221420;
D;028;428567;23;20011109 11:20;P;;;;;;
D;028;428567;23;20011109 11:20;P;;;;;;
D;028;428567;23;20011109 11:20;V;;;;;;
B;028;429077;24;20011109 11:20;;2;41;PETIT ST;YASS;2582;;;20010711;20010727;76500;;R;RESIDENCE;2;;;;7836508;
C;028;429077;24;20011109 11:20;2//36365;
D;028;429077;24;20011109 11:20;P;;;;;;
D;028;429077;24;20011109 11:20;V;;;;;;
B;028;429399;25;20011109 11:20;;;119;ROSSI ST;YASS;2582;885.2;M;20010618;20010831;85000;A;R;RESIDENCE;;AG;;;7865521;
C;028;429399;25;20011109 11:20;9//18298;
D;028;429399;25;20011109 11:20;P;;;;;;
D;028;429399;25;20011109 11:20;V;;;;;;
B;028;429422;26;20011109 11:20;;;43;ROSSI ST;YASS;2582;486.9;M;20010607;20010724;79000;B;R;RESIDENCE;;BC;;;7824590;
C;028;429422;26;20011109 11:20;A//153622;
D;028;429422;26;20011109 11:20;P;;;;;;
D;028;429422;26;20011109 11:20;P;;;;;;
D;028;429422;26;20011109 11:20;V;;;;;;
D;028;429422;26;20011109 11:20;V;;;;;;
B;028;429483;27;20011109 11:20;;;;ROSSI ST;YASS;2582;9317;M;20010518;20010627;109000;R;R;RESIDENCE;;RE;;;7814648;
C;028;429483;27;20011109 11:20;351//712863;
D;028;429483;27;20011109 11:20;P;;;;;;
D;028;429483;27;20011109 11:20;V;;;;;;
B;028;429524;28;20011109 11:20;;;33;SHANTALLA CRES;YASS;2582;1044;M;20010508;20010726;21000;A;V;VACANT LAND;;AG;;;7822284;
C;028;429524;28;20011109 11:20;681//852538;
D;028;429524;28;20011109 11:20;P;;;;;;
D;028;429524;28;20011109 11:20;P;;;;;;
D;028;429524;28;20011109 11:20;V;;;;;;
B;028;2844230;29;20011109 11:20;;;;;MURRUMBATEMAN;2582;;;20010117;20010808;80000;;V;VACANT LAND;;;;;7884088;
C;028;2844230;29;20011109 11:20;12//285678;
D;028;2844230;29;20011109 11:20;P;;;;;;
D;028;2844230;29;20011109 11:20;P;;;;;;
D;028;2844230;29;20011109 11:20;V;;;;;;
B;028;2844249;30;20011109 11:20;;;;;MURRUMBATEMAN;2582;;;20010110;20010801;79500;;V;VACANT LAND;;;;;7842940;
C;028;2844249;30;20011109 11:20;4//285678;
D;028;2844249;30;20011109 11:20;P;;;;;;
D;028;2844249;30;20011109 11:20;P;;;;;;
D;028;2844249;30;20011109 11:20;V;;;;;;
B;028;2844253;31;20011109 11:20;;;;;MURRUMBATEMAN;2582;;;20010706;20010813;95000;;V;VACANT LAND;;;;;7870835;
C;028;2844253;31;20011109 11:20;8//285678;
D;028;2844253;31;20011109 11:20;P;;;;;;
D;028;2844253;31;20011109 11:20;P;;;;;;
D;028;2844253;31;20011109 11:20;V;;;;;;
Z;156;31;31;92;
