A;026;20020603 09:47;PTHIRLWELL;
B;026;421858;1;20020603 09:47;;;1161;BINDA RD;BINDA;2583;16.55;H;20020307;20020405;300000;R;3;FARM;;RC;;;8539681;
C;026;421858;1;20020603 09:47;1//587705;
D;026;421858;1;20020603 09:47;P;;;;;;
D;026;421858;1;20020603 09:47;V;;;;;;
B;026;422101;2;20020603 09:47;;;;PH BURRIDGEE;TUENA;2583;193.8;H;20020311;20020422;93600;R;3;FARMLAND;;LB;;;8610287;
C;026;422101;2;20020603 09:47;1, 2//826784;
D;026;422101;2;20020603 09:47;P;;;;;;
D;026;422101;2;20020603 09:47;P;;;;;;
D;026;422101;2;20020603 09:47;V;;;;;;
B;026;422123;3;20020603 09:47;HAZELGROVE;;;KIALLA VIA;CROOKWELL;2583;78.1;H;20011015;20020225;150000;R;3;FARM;;GF;;;8399752;
C;026;422123;3;20020603 09:47;4//150643 Enclosure Permit 27554;
D;026;422123;3;20020603 09:47;P;;;;;;
D;026;422123;3;20020603 09:47;P;;;;;;
D;026;422123;3;20020603 09:47;V;;;;;;
B;026;422269;4;20020603 09:47;;;32;BROOKLANDS ST;CROOKWELL;2583;3282;M;20020405;20020506;75000;A;R;RESIDENCE;;AD;;;8576555;
C;026;422269;4;20020603 09:47;4, 5/10/2383;
D;026;422269;4;20020603 09:47;P;;;;;;
D;026;422269;4;20020603 09:47;V;;;;;;
D;026;422269;4;20020603 09:47;V;;;;;;
B;026;422316;5;20020603 09:47;;;11;CLEMENTS ST;CROOKWELL;2583;1557;M;20020221;20020415;68000;A;R;RESIDENCE;;AD;;;8542923;
C;026;422316;5;20020603 09:47;1//836950;
D;026;422316;5;20020603 09:47;P;;;;;;
D;026;422316;5;20020603 09:47;V;;;;;;
D;026;422316;5;20020603 09:47;V;;;;;;
B;026;422504;6;20020603 09:47;;;66;DENISON ST;CROOKWELL;2583;1027;M;20020301;20020503;77000;A;R;RESIDENCE;;AA;;;8589900;
C;026;422504;6;20020603 09:47;A//368935;
D;026;422504;6;20020603 09:47;P;;;;;;
D;026;422504;6;20020603 09:47;V;;;;;;
B;026;422604;7;20020603 09:47;;;197;GOULBURN ST;CROOKWELL;2583;537.5;M;20020221;20020410;135000;A;R;RESIDENCE;;AA;;;8616763;
C;026;422604;7;20020603 09:47;D//25868;
D;026;422604;7;20020603 09:47;P;;;;;;
D;026;422604;7;20020603 09:47;V;;;;;;
D;026;422604;7;20020603 09:47;V;;;;;;
B;026;422725;8;20020603 09:47;;;;GRABBEN GULLEN RD;CROOKWELL;2583;3130;M;20020201;20020326;67000;A;R;RESIDENCE;;AD;;;8593392;
C;026;422725;8;20020603 09:47;3, 4/2/2383;
D;026;422725;8;20020603 09:47;P;;;;;;
D;026;422725;8;20020603 09:47;P;;;;;;
D;026;422725;8;20020603 09:47;V;;;;;;
D;026;422725;8;20020603 09:47;V;;;;;;
B;026;422776;9;20020603 09:47;;;8;HALL CRES;CROOKWELL;2583;795;M;20011219;20020131;125000;A;R;RESIDENCE;;AB;;;8356810;
