A;054;20031002 11:02;PDANN;
B;054;512361;1;20031002 11:02;;;75;BRUCE ST;COOLAMON;2701;798.2;M;20030812;20030909;120205;Z;R;RESIDENCE;;VB;;0;9977805;
C;054;512361;1;20031002 11:02;1//841719;
D;054;512361;1;20031002 11:02;P;;;;;;
D;054;512361;1;20031002 11:02;P;;;;;;
D;054;512361;1;20031002 11:02;V;;;;;;
B;054;512439;2;20031002 11:02;;;;COWABBIE ST CNR;COOLAMON;2701;2023;M;20030804;20030911;20000;Z;V;VACANT LAND;;VD;;0;9996227;
C;054;512439;2;20031002 11:02;6/36/758277;
D;054;512439;2;20031002 11:02;P;;;;;;
D;054;512439;2;20031002 11:02;P;;;;;;
D;054;512439;2;20031002 11:02;V;;;;;;
B;054;512535;3;20031002 11:02;;;;IVERACH ST CNR;COOLAMON;2701;1614;M;20030813;20030910;10000;Z;V;VACANT LAND;;VC;;0;9987542;
C;054;512535;3;20031002 11:02;1//633486;
D;054;512535;3;20031002 11:02;P;;;;;;
D;054;512535;3;20031002 11:02;V;;;;;;
D;054;512535;3;20031002 11:02;V;;;;;;
B;054;512891;4;20031002 11:02;;;21;STINSON ST;COOLAMON;2701;1163;M;20030801;20030822;97000;Z;R;RESIDENCE;;VB;;0;9989800;
C;054;512891;4;20031002 11:02;12/25/758277;
D;054;512891;4;20031002 11:02;P;;;;;;
D;054;512891;4;20031002 11:02;V;;;;;;
B;054;512903;5;20031002 11:02;;;77;WADE ST;COOLAMON;2701;847.5;M;20030630;20030912;400000;Z;V;VACANT LAND;;VB;;0;AA12870;
C;054;512903;5;20031002 11:02;2//588080;
D;054;512903;5;20031002 11:02;P;;;;;;
D;054;512903;5;20031002 11:02;V;;;;;;
D;054;512903;5;20031002 11:02;V;;;;;;
Z;26;5;5;14;
