A;093;20011109 09:50;CDIXON;
B;093;976340;1;20011109 09:50;;;6;ALBERT RD;AVALON;2107;;;20010503;20010618;494000;A;R;RESIDENCE;;HD;;;7770568;
C;093;976340;1;20011109 09:50;39//17189;
D;093;976340;1;20011109 09:50;P;;;;;;
D;093;976340;1;20011109 09:50;P;;;;;;
D;093;976340;1;20011109 09:50;V;;;;;;
D;093;976340;1;20011109 09:50;V;;;;;;
B;093;976410;2;20011109 09:50;;;18;ALEXANDRA CRES;BAYVIEW;2104;689.2;M;20010616;20010629;540000;A;R;RESIDENCE;;HA;;;7766487;
C;093;976410;2;20011109 09:50;1//28558;
D;093;976410;2;20011109 09:50;P;;;;;;
D;093;976410;2;20011109 09:50;P;;;;;;
D;093;976410;2;20011109 09:50;V;;;;;;
D;093;976410;2;20011109 09:50;V;;;;;;
B;093;976461;3;20011109 09:50;;;29;ALEXANDRA CRES;BAYVIEW;2104;697.2;M;20010515;20010626;1150000;A;R;RESIDENCE;;HA;;;7765573;
C;093;976461;3;20011109 09:50;1//621011;
D;093;976461;3;20011109 09:50;P;;;;;;
D;093;976461;3;20011109 09:50;P;;;;;;
D;093;976461;3;20011109 09:50;V;;;;;;
B;093;976616;4;20011109 09:50;;;43;ALLEYNE AVE;NORTH NARRABEEN;2101;828.3;M;20010528;20010619;270000;A;R;RESIDENCE;;HF;;;7752349;
C;093;976616;4;20011109 09:50;61//7593;
D;093;976616;4;20011109 09:50;P;;;;;;
D;093;976616;4;20011109 09:50;P;;;;;;
D;093;976616;4;20011109 09:50;V;;;;;;
D;093;976616;4;20011109 09:50;V;;;;;;
B;093;977037;5;20011109 09:50;;;85;AVALON PDE;AVALON;2107;;;20010710;20010713;143750;A;R;RESIDENCE;;HM;;;7789274;
C;093;977037;5;20011109 09:50;71//9151;
D;093;977037;5;20011109 09:50;P;;;;;;
D;093;977037;5;20011109 09:50;P;;;;;;
D;093;977037;5;20011109 09:50;V;;;;;;
D;093;977037;5;20011109 09:50;V;;;;;;
D;093;977037;5;20011109 09:50;V;;;;;;
D;093;977037;5;20011109 09:50;V;;;;;;
D;093;977037;5;20011109 09:50;V;;;;;;
B;093;977037;6;20011109 09:50;;;85;AVALON PDE;AVALON;2107;;;20010710;20010713;143750;A;R;RESIDENCE;;HM;;;7789275;
C;093;977037;6;20011109 09:50;71//9151;
D;093;977037;6;20011109 09:50;P;;;;;;
D;093;977037;6;20011109 09:50;P;;;;;;
D;093;977037;6;20011109 09:50;P;;;;;;
D;093;977037;6;20011109 09:50;V;;;;;;
D;093;977037;6;20011109 09:50;V;;;;;;
D;093;977037;6;20011109 09:50;V;;;;;;
D;093;977037;6;20011109 09:50;V;;;;;;
D;093;977037;6;20011109 09:50;V;;;;;;
B;093;977037;7;20011109 09:50;;;85;AVALON PDE;AVALON;2107;;;20010710;20010713;143750;A;R;RESIDENCE;;HM;;;7789276;
C;093;977037;7;20011109 09:50;71//9151;
D;093;977037;7;20011109 09:50;P;;;;;;
D;093;977037;7;20011109 09:50;P;;;;;;
D;093;977037;7;20011109 09:50;P;;;;;;
D;093;977037;7;20011109 09:50;P;;;;;;
D;093;977037;7;20011109 09:50;V;;;;;;
D;093;977037;7;20011109 09:50;V;;;;;;
D;093;977037;7;20011109 09:50;V;;;;;;
D;093;977037;7;20011109 09:50;V;;;;;;
D;093;977037;7;20011109 09:50;V;;;;;;
B;093;977220;8;20011109 09:50;PITTWATER PALMS;26;82;AVALON PDE;AVALON;2107;;;20010625;20010709;337500;;R;RESIDENCE;26;;;;7771479;
C;093;977220;8;20011109 09:50;26//30195;
D;093;977220;8;20011109 09:50;P;;;;;;
D;093;977220;8;20011109 09:50;V;;;;;;
D;093;977220;8;20011109 09:50;V;;;;;;
B;093;977666;9;20011109 09:50;;;7;BARDO RD;NEWPORT;2106;;;20010309;20010530;500000;A;R;RESIDENCE;;HQ;;;7778169;
C;093;977666;9;20011109 09:50;1//390255;
