A;154;20011109 08:51;CDIXON;
B;154;1718008;1;20011109 08:52;;;131;ALICE ST;GRAFTON;2460;1018;M;20010530;20010622;232000;A;R;RESIDENCE;;AB;AC;;7738252;
C;154;1718008;1;20011109 08:52;1//502988;
D;154;1718008;1;20011109 08:52;P;;;;;;
D;154;1718008;1;20011109 08:52;P;;;;;;
D;154;1718008;1;20011109 08:52;V;;;;;;
D;154;1718008;1;20011109 08:52;V;;;;;;
B;154;1718335;2;20011109 08:52;;;6;AVERY ST;SOUTH GRAFTON;2460;518.5;M;20010529;20010626;88000;A;R;RESIDENCE;;AE;AC;;7758156;
C;154;1718335;2;20011109 08:52;164//242614;
D;154;1718335;2;20011109 08:52;P;;;;;;
D;154;1718335;2;20011109 08:52;P;;;;;;
D;154;1718335;2;20011109 08:52;V;;;;;;
B;154;1718581;3;20011109 08:52;;;4;BAWDEN ST;GRAFTON;2460;495.7;M;20010511;20010608;90000;A;R;RESIDENCE;;AW;AC;;7754783;
C;154;1718581;3;20011109 08:52;1//779076;
D;154;1718581;3;20011109 08:52;P;;;;;;
D;154;1718581;3;20011109 08:52;P;;;;;;
D;154;1718581;3;20011109 08:52;V;;;;;;
D;154;1718581;3;20011109 08:52;V;;;;;;
B;154;1718713;4;20011109 08:52;;;242;BENT ST;SOUTH GRAFTON;2460;811.1;M;20010612;20010710;165000;A;R;RESIDENCE;;AE;AC;;7809035;
C;154;1718713;4;20011109 08:52;6//264495;
D;154;1718713;4;20011109 08:52;P;;;;;;
D;154;1718713;4;20011109 08:52;P;;;;;;
D;154;1718713;4;20011109 08:52;V;;;;;;
B;154;1719050;5;20011109 08:52;;;47;BLANCH PDE;SOUTH GRAFTON;2460;733.5;M;20010607;20010706;95000;A;R;RESIDENCE;;AE;AC;;7752396;
C;154;1719050;5;20011109 08:52;91//234311;
D;154;1719050;5;20011109 08:52;P;;;;;;
D;154;1719050;5;20011109 08:52;V;;;;;;
B;154;1719058;6;20011109 08:52;;;42;BLANCH PDE;SOUTH GRAFTON;2460;733.5;M;20010618;20010719;92000;A;R;RESIDENCE;;AE;AC;;7811119;
C;154;1719058;6;20011109 08:52;99//234311;
D;154;1719058;6;20011109 08:52;P;;;;;;
D;154;1719058;6;20011109 08:52;P;;;;;;
D;154;1719058;6;20011109 08:52;V;;;;;;
D;154;1719058;6;20011109 08:52;V;;;;;;
B;154;1719131;7;20011109 08:52;;;49;BOWTELL AVE;GRAFTON;2460;1012;M;20010625;20010723;110000;A;R;RESIDENCE;;AB;AC;;7806919;
C;154;1719131;7;20011109 08:52;4//784468;
D;154;1719131;7;20011109 08:52;P;;;;;;
D;154;1719131;7;20011109 08:52;P;;;;;;
D;154;1719131;7;20011109 08:52;V;;;;;;
B;154;1719258;8;20011109 08:52;;;;BRICKWORKS LANE;SOUTH GRAFTON;2460;1000;M;20010622;20010716;22000;I;V;VACANT LAND;;FP;IV;;7792674;
C;154;1719258;8;20011109 08:52;13//800834;
D;154;1719258;8;20011109 08:52;P;;;;;;
D;154;1719258;8;20011109 08:52;V;;;;;;
B;154;1719304;9;20011109 08:52;;9;31;BRUCE ST;GRAFTON;2460;;;20010613;20010629;90000;;R;RESIDENCE;9;;;;7737990;
C;154;1719304;9;20011109 08:52;9//36698;
D;154;1719304;9;20011109 08:52;P;;;;;;
D;154;1719304;9;20011109 08:52;P;;;;;;
D;154;1719304;9;20011109 08:52;V;;;;;;
