A;RTSALEDATA;608;20250623 01:12;VALNET;
B;608;1210763;1;20250623 01:12;;;16;VIOLET ST;SOUTH BATHURST;2795;1433;M;20250507;20250611;590000;R2;R;RESIDENCE;;ALD;;;AV137516;
C;608;1210763;1;20250623 01:12;240/978692;
D;608;1210763;1;20250623 01:12;P;;;;;;
D;608;1210763;1;20250623 01:12;V;;;;;;
B;608;1202873;2;20250623 01:12;;;15;CUTLER ST;WEST BATHURST;2795;676.6;M;20250417;20250613;550000;R1;R;RESIDENCE;;AAG;;;AV144517;
C;608;1202873;2;20250623 01:12;27/235476;
D;608;1202873;2;20250623 01:12;P;;;;;;
D;608;1202873;2;20250623 01:12;V;;;;;;
B;608;1205702;3;20250623 01:12;;6;180;KEPPEL ST;BATHURST;2795;;;20250429;20250612;345000;;R;RESIDENCE;6;;;;AV143057;
C;608;1205702;3;20250623 01:12;6/SP13715;
D;608;1205702;3;20250623 01:12;P;;;;;;
D;608;1205702;3;20250623 01:12;V;;;;;;
D;608;1205702;3;20250623 01:12;V;;;;;;
B;608;1208458;4;20250623 01:12;;;315;RANKIN ST;BATHURST;2795;607.05;M;20250515;20250619;572500;R1;R;RESIDENCE;;AAC;;;AV163918;
C;608;1208458;4;20250623 01:12;2/501972;
D;608;1208458;4;20250623 01:12;P;;;;;;
D;608;1208458;4;20250623 01:12;V;;;;;;
B;608;1206040;5;20250623 01:12;;;256;LAMBERT ST;WEST BATHURST;2795;531.1;M;20250502;20250613;575000;R1;R;RESIDENCE;;AAC;;;AV145391;
C;608;1206040;5;20250623 01:12;4/35141;
D;608;1206040;5;20250623 01:12;P;;;;;;
D;608;1206040;5;20250623 01:12;V;;;;;;
B;608;1203643;6;20250623 01:12;;;27;FISH PDE;GORMANS HILL;2795;588.1;M;20250430;20250611;400000;R1;R;RESIDENCE;;AAS;;;AV137519;
C;608;1203643;6;20250623 01:12;14/35928;
D;608;1203643;6;20250623 01:12;P;;;;;;
D;608;1203643;6;20250623 01:12;P;;;;;;
D;608;1203643;6;20250623 01:12;V;;;;;;
B;608;1206418;7;20250623 01:12;;;3;LINDRUM PL;WINDRADYNE;2795;911.2;M;20250521;20250613;700000;R1;R;RESIDENCE;;AAW;;;AV145172;
C;608;1206418;7;20250623 01:12;125/716075;
D;608;1206418;7;20250623 01:12;P;;;;;;
D;608;1206418;7;20250623 01:12;V;;;;;;
B;608;1201135;8;20250623 01:12;;;67;BANT ST;SOUTH BATHURST;2795;605.6;M;20250514;20250618;575000;R1;R;RESIDENCE;;AAS;;;AV158668;
C;608;1201135;8;20250623 01:12;B/158972;
D;608;1201135;8;20250623 01:12;P;;;;;;
D;608;1201135;8;20250623 01:12;V;;;;;;
B;608;1211948;9;20250623 01:12;;;18;PARRAWEENA PL;EGLINTON;2795;903.5;M;20250507;20250611;640000;R1;R;RESIDENCE;;AAT;;;AV137334;
C;608;1211948;9;20250623 01:12;22/801441;
D;608;1211948;9;20250623 01:12;P;;;;;;
D;608;1211948;9;20250623 01:12;P;;;;;;
D;608;1211948;9;20250623 01:12;V;;;;;;
D;608;1211948;9;20250623 01:12;V;;;;;;
B;608;1212235;10;20250623 01:12;;;3;ROCKLEY ST;PERTHVILLE;2795;1011.6;M;20250502;20250613;550000;R1;R;RESIDENCE;;AAP;;;AV146358;
C;608;1212235;10;20250623 01:12;5/244893;
D;608;1212235;10;20250623 01:12;P;;;;;;
D;608;1212235;10;20250623 01:12;P;;;;;;
D;608;1212235;10;20250623 01:12;V;;;;;;
D;608;1212235;10;20250623 01:12;V;;;;;;
B;608;1201819;11;20250623 01:12;;;28;BRILLIANT ST;SOUTH BATHURST;2795;531.1;M;20250505;20250613;620000;R1;R;RESIDENCE;;AAS;;;AV146531;
C;608;1201819;11;20250623 01:12;9/1529;
D;608;1201819;11;20250623 01:12;P;;;;;;
D;608;1201819;11;20250623 01:12;V;;;;;;
B;608;1209823;12;20250623 01:12;;;303;STEWART ST;BATHURST;2795;809.4;M;20250508;20250612;560000;R1;R;RESIDENCE;;AAC;;;AV141903;
C;608;1209823;12;20250623 01:12;1/996334;
D;608;1209823;12;20250623 01:12;P;;;;;;
D;608;1209823;12;20250623 01:12;V;;;;;;
B;608;1210014;13;20250623 01:12;;;304;STEWART ST;BATHURST;2795;613.2;M;20250520;20250619;500000;R1;R;RESIDENCE;;AAC;;;AV162763;
C;608;1210014;13;20250623 01:12;4/1027830;
D;608;1210014;13;20250623 01:12;P;;;;;;
D;608;1210014;13;20250623 01:12;V;;;;;;
D;608;1210014;13;20250623 01:12;V;;;;;;
B;608;3002719;14;20250623 01:12;;;55;LAVELLE ST;WINDRADYNE;2795;872.7;M;20250509;20250613;705000;R1;R;RESIDENCE;;AAW;;;AV145707;
C;608;3002719;14;20250623 01:12;16/1055620;
D;608;3002719;14;20250623 01:12;P;;;;;;
D;608;3002719;14;20250623 01:12;P;;;;;;
D;608;3002719;14;20250623 01:12;V;;;;;;
B;608;4212607;15;20250623 01:12;;;5;BOLTON ST;KELSO;2795;902.5;M;20250411;20250616;785000;R1;R;RESIDENCE;;AAK;;;AV151485;
C;608;4212607;15;20250623 01:12;60/1253021;
D;608;4212607;15;20250623 01:12;P;;;;;;
D;608;4212607;15;20250623 01:12;P;;;;;;
D;608;4212607;15;20250623 01:12;V;;;;;;
