A;068;20020102 12:53;PTHIRLWELL;
B;068;543507;1;20020102 12:53;;;;PH BAMA;MOAMA;2731;232.9;H;20011102;20011102;240000;R;3;FARM;;RE;RM;;8165720;
C;068;543507;1;20020102 12:53;2//217868 6//751140;
D;068;543507;1;20020102 12:53;P;;;;;;
D;068;543507;1;20020102 12:53;V;;;;;;
B;068;544352;2;20020102 12:53;;;;LIVINGSTONE ST;MATHOURA;2710;948;M;19990111;20010414;8000;Z;V;VACANT LAND;;ZF;;;8182735;
C;068;544352;2;20020102 12:53;23//873115;
D;068;544352;2;20020102 12:53;P;;;;;;
D;068;544352;2;20020102 12:53;P;;;;;;
B;068;544699;3;20020102 12:53;;;;BARBER CT;MOAMA;2731;2885;M;20010809;20010913;40500;Z;V;VACANT LAND;;ZE;;;7964252;
C;068;544699;3;20020102 12:53;47//261596;
D;068;544699;3;20020102 12:53;P;;;;;;
D;068;544699;3;20020102 12:53;V;;;;;;
B;068;544741;4;20020102 12:53;;;38;BLAIR ST;MOAMA;2731;1012;M;20011009;20011109;165000;Z;R;RESIDENCE;;ZA;AC;;8166644;
C;068;544741;4;20020102 12:53;1//348392;
D;068;544741;4;20020102 12:53;P;;;;;;
D;068;544741;4;20020102 12:53;P;;;;;;
D;068;544741;4;20020102 12:53;V;;;;;;
B;068;544927;5;20020102 12:53;;;5;CHRISTINA CT;MOAMA;2731;511;M;20010831;20011001;173500;Z;R;RESIDENCE;;ZC;;;8190112;
C;068;544927;5;20020102 12:53;23//285441;
D;068;544927;5;20020102 12:53;P;;;;;;
D;068;544927;5;20020102 12:53;P;;;;;;
D;068;544927;5;20020102 12:53;V;;;;;;
B;068;544962;6;20020102 12:53;;;6;DAWSON ST;MOAMA;2731;7901;M;20010710;20010807;158000;Z;R;RESIDENCE;;ZE;;;7881927;
C;068;544962;6;20020102 12:53;15, 16//256000;
D;068;544962;6;20020102 12:53;P;;;;;;
D;068;544962;6;20020102 12:53;V;;;;;;
D;068;544962;6;20020102 12:53;V;;;;;;
B;068;545193;7;20020102 12:53;;;;HICKEY DR;MOAMA;2731;2300;M;20010917;20011116;25000;Z;3;;;ZE;;;8193569;
C;068;545193;7;20020102 12:53;2//872045;
D;068;545193;7;20020102 12:53;P;;;;;;
D;068;545193;7;20020102 12:53;V;;;;;;
B;068;545388;8;20020102 12:53;;;18;KULGOA AVE;MOAMA;2731;595;M;20010907;20010914;145000;Z;R;RESIDENCE;;ZC;;;7988894;
C;068;545388;8;20020102 12:53;19//247666;
D;068;545388;8;20020102 12:53;P;;;;;;
D;068;545388;8;20020102 12:53;V;;;;;;
D;068;545388;8;20020102 12:53;V;;;;;;
B;068;545450;9;20020102 12:53;;;70;LAWSON DR;MOAMA;2731;700;M;20011023;20011130;145000;Z;R;RESIDENCE;;ZC;;;8195165;
C;068;545450;9;20020102 12:53;148//789131;
D;068;545450;9;20020102 12:53;P;;;;;;
D;068;545450;9;20020102 12:53;V;;;;;;
D;068;545450;9;20020102 12:53;V;;;;;;
B;068;545642;10;20020102 12:53;;;33;MENINYA ST;MOAMA;2731;208.8;M;20010827;20010831;280000;Z;3;SHOP;;ZD;;;7991826;
C;068;545642;10;20020102 12:53;3//246725;
D;068;545642;10;20020102 12:53;P;;;;;;
D;068;545642;10;20020102 12:53;V;;;;;;
B;068;545643;11;20020102 12:53;;;31;MENINYA ST;MOAMA;2731;229.4;M;20010827;20010831;280000;Z;3;SHOP;;ZD;;;7991826;
C;068;545643;11;20020102 12:53;2//246725;
D;068;545643;11;20020102 12:53;P;;;;;;
D;068;545643;11;20020102 12:53;V;;;;;;
B;068;545657;12;20020102 12:53;;1;12;MENINYA ST;MOAMA;2731;;;20010423;20010918;165000;;3;SHOP;1;;;;8176968;
C;068;545657;12;20020102 12:53;1//18239;
D;068;545657;12;20020102 12:53;P;;;;;;
D;068;545657;12;20020102 12:53;V;;;;;;
B;068;545667;13;20020102 12:53;;;30;MENINYA ST;MOAMA;2731;1123;M;20010705;20010806;240000;Z;V;VACANT LAND;;ZD;BS;;8161894;
C;068;545667;13;20020102 12:53;1, 2//712270;
D;068;545667;13;20020102 12:53;P;;;;;;
D;068;545667;13;20020102 12:53;V;;;;;;
D;068;545667;13;20020102 12:53;V;;;;;;
B;068;545668;14;20020102 12:53;;;32;MENINYA ST;MOAMA;2731;1112;M;20010705;20010806;240000;Z;V;VACANT LAND;;ZD;BS;;8161894;
C;068;545668;14;20020102 12:53;1//58329;
D;068;545668;14;20020102 12:53;P;;;;;;
D;068;545668;14;20020102 12:53;V;;;;;;
D;068;545668;14;20020102 12:53;V;;;;;;
B;068;546063;15;20020102 12:53;;;6;SHETLAND DR;MOAMA;2731;720;M;20011105;20011207;205000;Z;R;RESIDENCE;;ZC;;;8198556;
C;068;546063;15;20020102 12:53;29//881868;
D;068;546063;15;20020102 12:53;P;;;;;;
D;068;546063;15;20020102 12:53;P;;;;;;
D;068;546063;15;20020102 12:53;V;;;;;;
D;068;546063;15;20020102 12:53;V;;;;;;
B;068;546737;16;20020102 12:53;;;;PH THYRA;BUNNALOO;2731;366.3;H;19991103;19991103;316837;R;3;PRIMARY PRODUC;;RB;;;6416443;
C;068;546737;16;20020102 12:53;17, 18, 27, 53, 54, 55//751161 Conditional Lease 26/2 Enclosure Permit;
C;068;546737;16;20020102 12:53; 28051 LEASE OVER PROPERTY LEASE OVER PROPERTY;
D;068;546737;16;20020102 12:53;P;;;;;;
D;068;546737;16;20020102 12:53;V;;;;;;
B;068;2836530;17;20020102 12:53;;;26;WINNIMA AVE;MOAMA;2731;1345;M;20010716;20010921;206000;Z;R;RESIDENCE;;ZC;;;7989648;
C;068;2836530;17;20020102 12:53;37, 38//247666;
D;068;2836530;17;20020102 12:53;P;;;;;;
D;068;2836530;17;20020102 12:53;V;;;;;;
D;068;2836530;17;20020102 12:53;V;;;;;;
B;068;2841976;18;20020102 12:53;;;;WINBI RD;MOAMA;2731;1819;M;20011011;20011022;66000;;V;VACANT LAND;;;RV;;8144867;
C;068;2841976;18;20020102 12:53;4//1031043;
D;068;2841976;18;20020102 12:53;P;;;;;;
D;068;2841976;18;20020102 12:53;V;;;;;;
B;068;2841978;19;20020102 12:53;;;;WINBI RD;MOAMA;2731;1710;M;20010810;20011112;63000;;V;VACANT LAND;;;RV;;8137896;
C;068;2841978;19;20020102 12:53;6//1031043;
D;068;2841978;19;20020102 12:53;P;;;;;;
D;068;2841978;19;20020102 12:53;P;;;;;;
D;068;2841978;19;20020102 12:53;V;;;;;;
B;068;2841979;20;20020102 12:53;;;;WINBI RD;MOAMA;2731;1710;M;20010802;20011205;62000;;3;;;;;;8207266;
C;068;2841979;20;20020102 12:53;7//1031043;
D;068;2841979;20;20020102 12:53;P;;;;;;
D;068;2841979;20;20020102 12:53;P;;;;;;
D;068;2841979;20;20020102 12:53;V;;;;;;
B;068;2846533;21;20020102 12:53;;;;VALLENCE CT;MOAMA;2731;6581;M;20010914;20011031;65000;;V;VACANT LAND;;;;;8180005;
C;068;2846533;21;20020102 12:53;19//270259;
D;068;2846533;21;20020102 12:53;P;;;;;;
D;068;2846533;21;20020102 12:53;P;;;;;;
D;068;2846533;21;20020102 12:53;V;;;;;;
D;068;2846533;21;20020102 12:53;V;;;;;;
B;068;2850841;22;20020102 12:53;;;;PELICAN PL;MOAMA;2731;556;M;20011101;20011119;33000;;V;VACANT LAND;;;AV;;8157064;
C;068;2850841;22;20020102 12:53;2//285677;
D;068;2850841;22;20020102 12:53;P;;;;;;
D;068;2850841;22;20020102 12:53;V;;;;;;
Z;105;22;23;58;
