A;088;20110801 02:05;VALNET;
D;088;786393;16;20110801 02:05;V;;;;;;
D;088;786393;16;20110801 02:05;V;;;;;;
B;088;781100;17;20110801 02:05;;4;14;GERARD ST;CREMORNE;2090;;;20110517;20110715;680000;;R;RESIDENCE;7;;;0;AG372520;
C;088;781100;17;20110801 02:05;7/SP6020;
D;088;781100;17;20110801 02:05;P;;;;;;
D;088;781100;17;20110801 02:05;P;;;;;;
D;088;781100;17;20110801 02:05;V;;;;;;
B;088;786077;18;20110801 02:05;;3;174 A;KURRABA RD;KURRABA POINT;2089;;;20110607;20110713;345000;;R;RESIDENCE;3;;;0;AG375690;
C;088;786077;18;20110801 02:05;3/SP31644;
D;088;786077;18;20110801 02:05;P;;;;;;
D;088;786077;18;20110801 02:05;V;;;;;;
B;088;776339;19;20110801 02:05;;3;39;CHURCHILL CRES;CAMMERAY;2062;;;20100520;20100708;798000;;R;RESIDENCE;3;;;0;AG366662;
C;088;776339;19;20110801 02:05;3/SP4289;
D;088;776339;19;20110801 02:05;P;;;;;;
D;088;776339;19;20110801 02:05;V;;;;;;
B;088;773750;20;20110801 02:05;;31;14;BLUES POINT RD;MCMAHONS POINT;2060;;;20110519;20110630;695000;;R;RESIDENCE;31;;;0;AG377927;
C;088;773750;20;20110801 02:05;31/SP125;
D;088;773750;20;20110801 02:05;P;;;;;;
D;088;773750;20;20110801 02:05;V;;;;;;
B;088;785269;21;20110801 02:05;;7 C;18;KING ST;WOLLSTONECRAFT;2065;;;20110408;20110520;780000;;R;RESIDENCE;26;;;0;AG389522;
C;088;785269;21;20110801 02:05;26/SP58848;
D;088;785269;21;20110801 02:05;P;;;;;;
D;088;785269;21;20110801 02:05;V;;;;;;
B;088;782073;22;20110801 02:05;;;3;GUNDIMAINE AVE;KURRABA POINT;2089;942.2;M;20110323;20110725;4300000;A;R;RESIDENCE;;NA;;0;AG390146;
C;088;782073;22;20110801 02:05;5/9797;
D;088;782073;22;20110801 02:05;P;;;;;;
D;088;782073;22;20110801 02:05;P;;;;;;
D;088;782073;22;20110801 02:05;V;;;;;;
B;088;782094;23;20110801 02:05;;6;6;HAMPDEN AVE;CREMORNE;2090;;;20110606;20110624;655000;;R;RESIDENCE;6;;;0;AG386204;
C;088;782094;23;20110801 02:05;6/SP13174;
D;088;782094;23;20110801 02:05;P;;;;;;
D;088;782094;23;20110801 02:05;V;;;;;;
D;088;782094;23;20110801 02:05;V;;;;;;
D;088;782094;23;20110801 02:05;V;;;;;;
D;088;782094;23;20110801 02:05;V;;;;;;
B;088;782185;24;20110801 02:05;;15;9;HAMPDEN AVE;CREMORNE;2090;;;20110610;20110715;468000;;R;RESIDENCE;15;;;0;AG380971;
C;088;782185;24;20110801 02:05;15/SP5573;
D;088;782185;24;20110801 02:05;P;;;;;;
D;088;782185;24;20110801 02:05;V;;;;;;
B;088;784893;25;20110801 02:05;;36;4;KAREELA RD;CREMORNE POINT;2090;;;20110523;20110704;899000;;R;RESIDENCE;36;;;0;AG369895;
C;088;784893;25;20110801 02:05;36/SP957;
D;088;784893;25;20110801 02:05;P;;;;;;
D;088;784893;25;20110801 02:05;P;;;;;;
D;088;784893;25;20110801 02:05;V;;;;;;
D;088;784893;25;20110801 02:05;V;;;;;;
B;088;801818;26;20110801 02:05;;3;8;WINNIE ST;CREMORNE;2090;;;20110624;20110714;719000;;R;RESIDENCE;3;;;0;AG379190;
C;088;801818;26;20110801 02:05;3/SP18758;
D;088;801818;26;20110801 02:05;P;;;;;;
D;088;801818;26;20110801 02:05;P;;;;;;
D;088;801818;26;20110801 02:05;V;;;;;;
B;088;790941;27;20110801 02:05;;2;28;MOODIE ST;CAMMERAY;2062;;;20110606;20110718;565000;;R;RESIDENCE;2;;;0;AG387432;
C;088;790941;27;20110801 02:05;2/SP54620;
D;088;790941;27;20110801 02:05;P;;;;;;
D;088;790941;27;20110801 02:05;V;;;;;;
D;088;790941;27;20110801 02:05;V;;;;;;
B;088;793600;28;20110801 02:05;;6;74;UPPER PITT ST;KIRRIBILLI;2061;;;20110616;20110714;1140000;;R;RESIDENCE;6;;;0;AG376061;
C;088;793600;28;20110801 02:05;6/SP4701;
D;088;793600;28;20110801 02:05;P;;;;;;
D;088;793600;28;20110801 02:05;P;;;;;;
D;088;793600;28;20110801 02:05;V;;;;;;
D;088;793600;28;20110801 02:05;V;;;;;;
B;088;788372;29;20110801 02:05;;307;287;MILITARY RD;CREMORNE;2090;;;20110602;20110630;470000;;R;RESIDENCE;27;;;0;AG378707;
C;088;788372;29;20110801 02:05;27/SP63978;
D;088;788372;29;20110801 02:05;P;;;;;;
D;088;788372;29;20110801 02:05;V;;;;;;
B;088;788372;30;20110801 02:05;;320;287;MILITARY RD;CREMORNE;2090;;;20110603;20110715;355000;;R;RESIDENCE;40;;;0;AG372132;
C;088;788372;30;20110801 02:05;40/SP63978;
D;088;788372;30;20110801 02:05;P;;;;;;
D;088;788372;30;20110801 02:05;P;;;;;;
D;088;788372;30;20110801 02:05;V;;;;;;
B;088;793783;31;20110801 02:05;;15;3;PLUNKETT ST;KIRRIBILLI;2061;;;20110506;20110704;106000;;R;RESIDENCE;8;;;0;AG374438;
C;088;793783;31;20110801 02:05;8/SP7655;
D;088;793783;31;20110801 02:05;P;;;;;;
D;088;793783;31;20110801 02:05;P;;;;;;
D;088;793783;31;20110801 02:05;V;;;;;;
D;088;793783;31;20110801 02:05;V;;;;;;
B;088;793847;32;20110801 02:05;;;28;PREMIER ST;NEUTRAL BAY;2089;360.4;M;20110526;20110607;975000;A;R;RESIDENCE;;NC;;0;AG372119;
C;088;793847;32;20110801 02:05;B/338917;
D;088;793847;32;20110801 02:05;P;;;;;;
D;088;793847;32;20110801 02:05;P;;;;;;
D;088;793847;32;20110801 02:05;V;;;;;;
B;088;791356;33;20110801 02:05;;16;14;MOUNT ST;NORTH SYDNEY;2060;;;20110701;20110701;300000;;3;OFFICE;16;;;0;AG372127;
C;088;791356;33;20110801 02:05;16/SP47861;
D;088;791356;33;20110801 02:05;P;;;;;;
D;088;791356;33;20110801 02:05;V;;;;;;
D;088;791356;33;20110801 02:05;V;;;;;;
D;088;791356;33;20110801 02:05;V;;;;;;
D;088;791356;33;20110801 02:05;V;;;;;;
B;088;794110;34;20110801 02:05;;;12;QUEENS AVE;MCMAHONS POINT;2060;562.8;M;20110517;20110628;3400000;A;R;RESIDENCE;;NE;;0;AG380728;
C;088;794110;34;20110801 02:05;25/3713;
D;088;794110;34;20110801 02:05;P;;;;;;
D;088;794110;34;20110801 02:05;V;;;;;;
B;088;796828;35;20110801 02:05;;5;51;SHIRLEY RD;WOLLSTONECRAFT;2065;;;20110607;20110719;435000;;R;RESIDENCE;5;;;0;AG390196;
C;088;796828;35;20110801 02:05;5/SP3557;
D;088;796828;35;20110801 02:05;P;;;;;;
D;088;796828;35;20110801 02:05;V;;;;;;
B;088;797492;36;20110801 02:05;;2;56;SHIRLEY RD;WOLLSTONECRAFT;2065;;;20110606;20110718;775000;;R;RESIDENCE;2;;;0;AG381219;
C;088;797492;36;20110801 02:05;2/SP46543;
D;088;797492;36;20110801 02:05;P;;;;;;
D;088;797492;36;20110801 02:05;V;;;;;;
B;088;794792;37;20110801 02:05;;2;7;REED ST;CREMORNE;2090;;;20110429;20110721;925000;;R;RESIDENCE;2;;;0;AG387033;
C;088;794792;37;20110801 02:05;2/SP21738;
D;088;794792;37;20110801 02:05;P;;;;;;
D;088;794792;37;20110801 02:05;P;;;;;;
D;088;794792;37;20110801 02:05;V;;;;;;
D;088;794792;37;20110801 02:05;V;;;;;;
B;088;800500;38;20110801 02:05;;9;11;WATSON ST;NEUTRAL BAY;2089;;;20110606;20110714;490000;;R;RESIDENCE;9;;;0;AG380401;
C;088;800500;38;20110801 02:05;9/SP5534;
D;088;800500;38;20110801 02:05;P;;;;;;
D;088;800500;38;20110801 02:05;V;;;;;;
D;088;800500;38;20110801 02:05;V;;;;;;
B;088;792310;39;20110801 02:05;;10;345;PACIFIC HWY;NORTH SYDNEY;2060;;;20110630;20110630;1400000;;3;COMMERCIAL;10;;;0;AG393080;
C;088;792310;39;20110801 02:05;10/SP35892;
D;088;792310;39;20110801 02:05;P;;;;;;
D;088;792310;39;20110801 02:05;V;;;;;;
D;088;792310;39;20110801 02:05;V;;;;;;
B;088;797627;40;20110801 02:05;;52;7;SINCLAIR ST;WOLLSTONECRAFT;2065;;;20110505;20110714;870000;;R;RESIDENCE;52;;;0;AG378087;
C;088;797627;40;20110801 02:05;52/SP60544;
D;088;797627;40;20110801 02:05;P;;;;;;
D;088;797627;40;20110801 02:05;P;;;;;;
D;088;797627;40;20110801 02:05;V;;;;;;
B;088;797958;41;20110801 02:05;;17;78;SPOFFORTH ST;CREMORNE;2090;;;20110530;20110712;370000;;R;RESIDENCE;17;;;0;AG375938;
C;088;797958;41;20110801 02:05;17/SP308;
D;088;797958;41;20110801 02:05;P;;;;;;
D;088;797958;41;20110801 02:05;V;;;;;;
D;088;797958;41;20110801 02:05;V;;;;;;
B;088;795361;42;20110801 02:05;;1;5;RILEY ST;NORTH SYDNEY;2060;;;20110419;20110718;2895000;;R;RESIDENCE;1;;;0;AG374066;
C;088;795361;42;20110801 02:05;1/SP61316;
D;088;795361;42;20110801 02:05;P;;;;;;
D;088;795361;42;20110801 02:05;V;;;;;;
B;088;795361;43;20110801 02:05;;2;5;RILEY ST;NORTH SYDNEY;2060;;;20110419;20110718;2895000;;R;RESIDENCE;2;;;0;AG374066;
C;088;795361;43;20110801 02:05;2/SP61316;
D;088;795361;43;20110801 02:05;P;;;;;;
D;088;795361;43;20110801 02:05;V;;;;;;
B;088;795361;44;20110801 02:05;;3;5;RILEY ST;NORTH SYDNEY;2060;;;20110419;20110718;2895000;;R;RESIDENCE;3;;;0;AG374066;
C;088;795361;44;20110801 02:05;3/SP61316;
D;088;795361;44;20110801 02:05;P;;;;;;
D;088;795361;44;20110801 02:05;V;;;;;;
B;088;795361;45;20110801 02:05;;4;5;RILEY ST;NORTH SYDNEY;2060;;;20110419;20110718;2895000;;R;RESIDENCE;4;;;0;AG374066;
C;088;795361;45;20110801 02:05;4/SP61316;
D;088;795361;45;20110801 02:05;P;;;;;;
D;088;795361;45;20110801 02:05;V;;;;;;
B;088;795361;46;20110801 02:05;;5;5;RILEY ST;NORTH SYDNEY;2060;;;20110629;20110718;400000;;R;RESIDENCE;5;;;0;AG374083;
C;088;795361;46;20110801 02:05;5/SP61316;
D;088;795361;46;20110801 02:05;P;;;;;;
D;088;795361;46;20110801 02:05;V;;;;;;
B;088;795361;47;20110801 02:05;;5;5;RILEY ST;NORTH SYDNEY;2060;;;20110419;20110718;1405000;;R;RESIDENCE;5;;;0;AG374082;
C;088;795361;47;20110801 02:05;5/SP61316;
D;088;795361;47;20110801 02:05;P;;;;;;
D;088;795361;47;20110801 02:05;V;;;;;;
B;088;795361;48;20110801 02:05;;6;5;RILEY ST;NORTH SYDNEY;2060;;;20110419;20110718;1405000;;R;RESIDENCE;6;;;0;AG374082;
C;088;795361;48;20110801 02:05;6/SP61316;
D;088;795361;48;20110801 02:05;P;;;;;;
D;088;795361;48;20110801 02:05;V;;;;;;
B;088;795361;49;20110801 02:05;;7;5;RILEY ST;NORTH SYDNEY;2060;;;20110419;20110718;1405000;;R;RESIDENCE;7;;;0;AG374082;
C;088;795361;49;20110801 02:05;7/SP61316;
D;088;795361;49;20110801 02:05;P;;;;;;
D;088;795361;49;20110801 02:05;V;;;;;;
B;088;795361;50;20110801 02:05;;8;5;RILEY ST;NORTH SYDNEY;2060;;;20110419;20110718;1405000;;R;RESIDENCE;8;;;0;AG374082;
C;088;795361;50;20110801 02:05;8/SP61316;
D;088;795361;50;20110801 02:05;P;;;;;;
D;088;795361;50;20110801 02:05;V;;;;;;
B;088;795361;51;20110801 02:05;;9;5;RILEY ST;NORTH SYDNEY;2060;;;20110419;20110718;2895000;;R;RESIDENCE;9;;;0;AG374066;
C;088;795361;51;20110801 02:05;9/SP61316;
D;088;795361;51;20110801 02:05;P;;;;;;
D;088;795361;51;20110801 02:05;V;;;;;;
B;088;795361;52;20110801 02:05;;10;5;RILEY ST;NORTH SYDNEY;2060;;;20110419;20110718;2895000;;R;RESIDENCE;10;;;0;AG374066;
C;088;795361;52;20110801 02:05;10/SP61316;
D;088;795361;52;20110801 02:05;P;;;;;;
D;088;795361;52;20110801 02:05;V;;;;;;
B;088;795361;53;20110801 02:05;;11;5;RILEY ST;NORTH SYDNEY;2060;;;20110419;20110718;2895000;;R;RESIDENCE;11;;;0;AG374066;
C;088;795361;53;20110801 02:05;11/SP61316;
D;088;795361;53;20110801 02:05;P;;;;;;
D;088;795361;53;20110801 02:05;V;;;;;;
B;088;795361;54;20110801 02:05;;12;5;RILEY ST;NORTH SYDNEY;2060;;;20110419;20110718;2895000;;R;RESIDENCE;12;;;0;AG374066;
C;088;795361;54;20110801 02:05;12/SP61316;
D;088;795361;54;20110801 02:05;P;;;;;;
D;088;795361;54;20110801 02:05;V;;;;;;
B;088;790088;55;20110801 02:05;;;54;MILRAY AVE;WOLLSTONECRAFT;2065;841;M;20110329;20110627;1675000;A;R;RESIDENCE;;NG;;0;AG386221;
C;088;790088;55;20110801 02:05;2/19074;
D;088;790088;55;20110801 02:05;P;;;;;;
D;088;790088;55;20110801 02:05;V;;;;;;
D;088;790088;55;20110801 02:05;V;;;;;;
B;088;790205;56;20110801 02:05;;2;13;MILSON RD;CREMORNE POINT;2090;;;20110604;20110715;950000;;R;RESIDENCE;2;;;0;AG382652;
C;088;790205;56;20110801 02:05;2/SP4433;
D;088;790205;56;20110801 02:05;P;;;;;;
D;088;790205;56;20110801 02:05;V;;;;;;
D;088;790205;56;20110801 02:05;V;;;;;;
B;088;792975;57;20110801 02:05;;;56;PARRAWEEN ST;CREMORNE;2090;240.3;M;20110430;20110708;815000;A;R;RESIDENCE;;NJ;;0;AG368841;
C;088;792975;57;20110801 02:05;C/366345;
D;088;792975;57;20110801 02:05;P;;;;;;
D;088;792975;57;20110801 02:05;P;;;;;;
D;088;792975;57;20110801 02:05;V;;;;;;
D;088;792975;57;20110801 02:05;V;;;;;;
B;088;793022;58;20110801 02:05;;5;2;PARRAWEEN ST;CREMORNE;2090;;;20110614;20110719;506000;;R;RESIDENCE;5;;;0;AG380675;
C;088;793022;58;20110801 02:05;5/SP16755;
D;088;793022;58;20110801 02:05;P;;;;;;
D;088;793022;58;20110801 02:05;P;;;;;;
D;088;793022;58;20110801 02:05;V;;;;;;
B;088;798580;59;20110801 02:05;;;19;OLD LANE;CREMORNE;2090;;;20110603;20110714;760000;;R;RESIDENCE;2;;;0;AG378154;
C;088;798580;59;20110801 02:05;2/SP31140;
D;088;798580;59;20110801 02:05;P;;;;;;
D;088;798580;59;20110801 02:05;P;;;;;;
D;088;798580;59;20110801 02:05;V;;;;;;
B;088;775524;60;20110801 02:05;;;2;CASSINS AVE;NORTH SYDNEY;2060;;;20110315;20110427;1600000;;R;RESIDENCE;9;;;0;AG382586;
C;088;775524;60;20110801 02:05;9/SP63942;
D;088;775524;60;20110801 02:05;P;;;;;;
D;088;775524;60;20110801 02:05;P;;;;;;
D;088;775524;60;20110801 02:05;V;;;;;;
B;088;2983632;61;20110801 02:05;;603;15;ATCHISON ST;ST LEONARDS;2065;;;20110531;20110712;700000;;R;RESIDENCE;48;;;0;AG374863;
C;088;2983632;61;20110801 02:05;48/SP70012;
D;088;2983632;61;20110801 02:05;P;;;;;;
D;088;2983632;61;20110801 02:05;V;;;;;;
D;088;2983632;61;20110801 02:05;V;;;;;;
B;088;3426911;62;20110801 02:05;;28;11;AMHERST ST;CAMMERAY;2062;;;20110525;20110720;990000;;R;RESIDENCE;28;;;0;AG388757;
C;088;3426911;62;20110801 02:05;28/SP81068;
D;088;3426911;62;20110801 02:05;P;;;;;;
D;088;3426911;62;20110801 02:05;P;;;;;;
D;088;3426911;62;20110801 02:05;V;;;;;;
D;088;3426911;62;20110801 02:05;V;;;;;;
B;088;3495042;63;20110801 02:05;;101;19;GROSVENOR ST;NEUTRAL BAY;2089;;;20110610;20110715;1250000;;R;RESIDENCE;1;;;0;AG381485;
C;088;3495042;63;20110801 02:05;1/SP82955;
D;088;3495042;63;20110801 02:05;P;;;;;;
D;088;3495042;63;20110801 02:05;P;;;;;;
D;088;3495042;63;20110801 02:05;V;;;;;;
B;088;3495042;64;20110801 02:05;;;21;GROSVENOR ST;NEUTRAL BAY;2089;;;20110610;20110715;1250000;;R;RESIDENCE;73;;;0;AG381485;
C;088;3495042;64;20110801 02:05;73/SP82955;
D;088;3495042;64;20110801 02:05;P;;;;;;
D;088;3495042;64;20110801 02:05;P;;;;;;
D;088;3495042;64;20110801 02:05;V;;;;;;
B;088;3078473;65;20110801 02:05;;603;11;CHANDOS ST;ST LEONARDS;2065;;;20110601;20110713;480000;;R;RESIDENCE;41;;;0;AG374664;
C;088;3078473;65;20110801 02:05;41/SP72241;
D;088;3078473;65;20110801 02:05;P;;;;;;
D;088;3078473;65;20110801 02:05;P;;;;;;
D;088;3078473;65;20110801 02:05;V;;;;;;
D;088;3078473;65;20110801 02:05;V;;;;;;
B;088;3078473;66;20110801 02:05;HABITAT;803;11;CHANDOS ST;ST LEONARDS;2065;;;20110526;20110706;495000;;R;RESIDENCE;53;;;0;AG378952;
C;088;3078473;66;20110801 02:05;53/SP72241;
D;088;3078473;66;20110801 02:05;P;;;;;;
D;088;3078473;66;20110801 02:05;V;;;;;;
D;088;3078473;66;20110801 02:05;V;;;;;;
B;088;3066023;67;20110801 02:05;;302;599;PACIFIC HWY;ST LEONARDS;2065;;;20110525;20110708;496888;;R;RESIDENCE;21;;;0;AG367082;
C;088;3066023;67;20110801 02:05;21/SP71980;
D;088;3066023;67;20110801 02:05;P;;;;;;
D;088;3066023;67;20110801 02:05;V;;;;;;
B;088;3153107;68;20110801 02:05;;16;1;ALBANY ST;ST LEONARDS;2065;;;20110603;20110715;675000;;R;RESIDENCE;26;;;0;AG379581;
C;088;3153107;68;20110801 02:05;26/SP73937;
D;088;3153107;68;20110801 02:05;P;;;;;;
D;088;3153107;68;20110801 02:05;V;;;;;;
B;088;3153107;69;20110801 02:05;;16;1;ALBANY ST;ST LEONARDS;2065;;;20110603;20110715;675000;;R;RESIDENCE;51;;;0;AG379581;
C;088;3153107;69;20110801 02:05;51/SP73937;
D;088;3153107;69;20110801 02:05;P;;;;;;
D;088;3153107;69;20110801 02:05;V;;;;;;
B;088;3541636;70;20110801 02:05;;1;146;WYCOMBE RD;NEUTRAL BAY;2089;;;20110506;20110623;485000;;3;COMMERCIAL;4;;;0;AG377056;
C;088;3541636;70;20110801 02:05;4/SP84374;
D;088;3541636;70;20110801 02:05;P;;;;;;
D;088;3541636;70;20110801 02:05;P;;;;;;
D;088;3541636;70;20110801 02:05;V;;;;;;
B;088;3164988;71;20110801 02:05;;1102;81;BERRY ST;NORTH SYDNEY;2060;;;20110603;20110713;588000;;R;RESIDENCE;26;;;0;AG379477;
C;088;3164988;71;20110801 02:05;26/SP74602;
D;088;3164988;71;20110801 02:05;P;;;;;;
D;088;3164988;71;20110801 02:05;V;;;;;;
B;088;3164988;72;20110801 02:05;;1205;81;BERRY ST;NORTH SYDNEY;2060;;;20110530;20110711;605000;;R;RESIDENCE;41;;;0;AG368037;
C;088;3164988;72;20110801 02:05;41/SP74602;
D;088;3164988;72;20110801 02:05;P;;;;;;
D;088;3164988;72;20110801 02:05;V;;;;;;
B;088;3164988;73;20110801 02:05;;1709;81;BERRY ST;NORTH SYDNEY;2060;;;20110519;20110714;420000;;R;RESIDENCE;103;;;0;AG378949;
C;088;3164988;73;20110801 02:05;103/SP74602;
D;088;3164988;73;20110801 02:05;P;;;;;;
D;088;3164988;73;20110801 02:05;P;;;;;;
D;088;3164988;73;20110801 02:05;V;;;;;;
B;088;782415;74;20110801 02:05;;33;6;HARDIE ST;NEUTRAL BAY;2089;;;20110615;20110715;500000;;3;HOME UNIT;35;;;0;AG382644;
C;088;782415;74;20110801 02:05;35/SP75648;
D;088;782415;74;20110801 02:05;P;;;;;;
D;088;782415;74;20110801 02:05;V;;;;;;
Z;349;74;74;199;
