A;117;20030619 09:05;PDANN;
B;117;1245517;1;20030619 09:05;;;;PH CURRAWONG;FORBES;2871;4047;M;20030310;20030313;1000;R;3;RURAL;;RR;;0;9449512;
C;117;1245517;1;20030619 09:05;90//752937;
D;117;1245517;1;20030619 09:05;P;;;;;;
D;117;1245517;1;20030619 09:05;P;;;;;;
D;117;1245517;1;20030619 09:05;V;;;;;;
B;117;1247177;2;20030619 09:05;;;91;CHURCH ST;FORBES;2871;1700;M;20030123;20030319;80000;A;R;RESIDENCE;;RF;AC;0;9485028;
C;117;1247177;2;20030619 09:05;1//587486;
D;117;1247177;2;20030619 09:05;P;;;;;;
D;117;1247177;2;20030619 09:05;V;;;;;;
B;117;1247597;3;20030619 09:05;;;251;FARNELL ST;FORBES;2871;1;H;20030116;20030217;274000;R;R;RESIDENCE;;RR;;0;9396353;
C;117;1247597;3;20030619 09:05;24//817587;
D;117;1247597;3;20030619 09:05;P;;;;;;
D;117;1247597;3;20030619 09:05;P;;;;;;
D;117;1247597;3;20030619 09:05;V;;;;;;
D;117;1247597;3;20030619 09:05;V;;;;;;
B;117;1247698;4;20030619 09:05;;;48;FARNELL ST;FORBES;2871;1132;M;20030210;20030310;120000;A;3;;;AA;;0;9466698;
C;117;1247698;4;20030619 09:05;1//23638;
D;117;1247698;4;20030619 09:05;P;;;;;;
D;117;1247698;4;20030619 09:05;V;;;;;;
B;117;1247798;5;20030619 09:05;;;47;FARRAND ST;FORBES;2871;897.9;M;20030211;20030311;136000;A;R;RESIDENCE;;AA;;0;9457276;
C;117;1247798;5;20030619 09:05;1//175643;
D;117;1247798;5;20030619 09:05;P;;;;;;
D;117;1247798;5;20030619 09:05;P;;;;;;
D;117;1247798;5;20030619 09:05;V;;;;;;
D;117;1247798;5;20030619 09:05;V;;;;;;
B;117;1247808;6;20030619 09:05;;;25;FARRAND ST;FORBES;2871;;;20030207;20030306;143000;A;R;RESIDENCE;;AA;;0;9454556;
C;117;1247808;6;20030619 09:05;3/74/758418;
D;117;1247808;6;20030619 09:05;P;;;;;;
D;117;1247808;6;20030619 09:05;P;;;;;;
D;117;1247808;6;20030619 09:05;V;;;;;;
B;117;1247946;7;20030619 09:05;;;71;FLINT ST;FORBES;2871;;;20021224;20030204;174000;A;R;RESIDENCE;;AB;;0;9466450;
C;117;1247946;7;20030619 09:05;8/1/11365;
D;117;1247946;7;20030619 09:05;P;;;;;;
D;117;1247946;7;20030619 09:05;V;;;;;;
D;117;1247946;7;20030619 09:05;V;;;;;;
B;117;1248116;8;20030619 09:05;;;22;GRENFELL ST;FORBES;2871;1012;M;20030225;20030321;90000;A;R;RESIDENCE;;AA;;0;9479513;
C;117;1248116;8;20030619 09:05;7/79/758418;
D;117;1248116;8;20030619 09:05;P;;;;;;
D;117;1248116;8;20030619 09:05;V;;;;;;
D;117;1248116;8;20030619 09:05;V;;;;;;
B;117;1248122;9;20030619 09:05;;;;GRENFELL ST HOUSE NO: 3/30;FORBES;2871;331.8;M;20030220;20030317;157500;A;R;RESIDENCE;;AA;;0;9472745;
C;117;1248122;9;20030619 09:05;4//285642;
D;117;1248122;9;20030619 09:05;P;;;;;;
D;117;1248122;9;20030619 09:05;P;;;;;;
D;117;1248122;9;20030619 09:05;V;;;;;;
B;117;1248160;10;20030619 09:05;;;1;GUNN ST;FORBES;2871;645;M;20030203;20030221;102000;A;R;RESIDENCE;;AA;AC;0;9413283;
C;117;1248160;10;20030619 09:05;33//36725;
D;117;1248160;10;20030619 09:05;P;;;;;;
D;117;1248160;10;20030619 09:05;V;;;;;;
B;117;1248162;11;20030619 09:05;;;5;GUNN ST;FORBES;2871;619.7;M;20021217;20030117;73000;A;R;RESIDENCE;;AA;AC;0;9354207;
C;117;1248162;11;20030619 09:05;31//36725;
D;117;1248162;11;20030619 09:05;P;;;;;;
D;117;1248162;11;20030619 09:05;V;;;;;;
B;117;1248630;12;20030619 09:05;;;365;MORTON ST;FORBES;2871;2.125;H;20021102;20021211;276000;A;R;RESIDENCE;;RF;RR;0;9425067;
C;117;1248630;12;20030619 09:05;365//750158;
D;117;1248630;12;20030619 09:05;P;;;;;;
D;117;1248630;12;20030619 09:05;P;;;;;;
D;117;1248630;12;20030619 09:05;V;;;;;;
D;117;1248630;12;20030619 09:05;V;;;;;;
Z;61;12;12;35;
