A;157;20020603 10:38;PTHIRLWELL;
B;157;1725313;1;20020603 10:38;;;35;ALBERT ST;SOUTH KEMPSEY;2440;607;M;20020404;20020516;38000;A;3;FLATS;;AC;AM;;8625099;
C;157;1725313;1;20020603 10:38;13//36303;
D;157;1725313;1;20020603 10:38;P;;;;;;
D;157;1725313;1;20020603 10:38;V;;;;;;
D;157;1725313;1;20020603 10:38;V;;;;;;
B;157;1725393;2;20020603 10:38;;;6;AUSTRAL ST;KEMPSEY;2440;461.6;M;20020214;20020412;70000;A;R;RESIDENCE;;AA;AC;;8568243;
C;157;1725393;2;20020603 10:38;1//745183;
D;157;1725393;2;20020603 10:38;P;;;;;;
D;157;1725393;2;20020603 10:38;V;;;;;;
B;157;1725518;3;20020603 10:38;;;26;BETTS ST;KEMPSEY;2440;894.4;M;20020416;20020510;170000;A;3;;;AB;AC;;8619528;
C;157;1725518;3;20020603 10:38;1//995003;
D;157;1725518;3;20020603 10:38;P;;;;;;
D;157;1725518;3;20020603 10:38;V;;;;;;
B;157;1725571;4;20020603 10:38;;;29;BISSETT ST;EAST KEMPSEY;2440;562.8;M;20020322;20020509;102000;A;R;RESIDENCE;;AB;AC;;8602190;
C;157;1725571;4;20020603 10:38;1//214893;
D;157;1725571;4;20020603 10:38;P;;;;;;
D;157;1725571;4;20020603 10:38;P;;;;;;
D;157;1725571;4;20020603 10:38;V;;;;;;
B;157;1725615;5;20020603 10:38;;;65;BLOOMFIELD ST;SOUTH KEMPSEY;2440;1942;M;20020324;20020520;51000;A;R;RESIDENCE;;AC;AC;;8616663;
C;157;1725615;5;20020603 10:38;12//839087;
D;157;1725615;5;20020603 10:38;P;;;;;;
D;157;1725615;5;20020603 10:38;V;;;;;;
B;157;1725696;6;20020603 10:38;;;44;BROUGHTON ST;WEST KEMPSEY;2440;588.1;M;20011120;20011220;68000;A;R;RESIDENCE;;AA;AC;;8523931;
C;157;1725696;6;20020603 10:38;6/3/1676;
D;157;1725696;6;20020603 10:38;P;;;;;;
D;157;1725696;6;20020603 10:38;P;;;;;;
D;157;1725696;6;20020603 10:38;V;;;;;;
B;157;1725799;7;20020603 10:38;;;22;CAMERON ST;WEST KEMPSEY;2440;;;20020321;20020507;78000;A;R;RESIDENCE;;AA;AC;;8587050;
C;157;1725799;7;20020603 10:38;23/5/1676;
