A;083;20030619 09:00;PDANN;
B;083;678477;1;20030619 09:00;;;68;ALEXANDRA ST;HUNTERS HILL;2110;882.7;M;20021214;20030221;2750000;A;R;RESIDENCE;;EC;;0;9459357;
C;083;678477;1;20030619 09:00;1//317138;
D;083;678477;1;20030619 09:00;P;;;;;;
D;083;678477;1;20030619 09:00;V;;;;;;
D;083;678477;1;20030619 09:00;V;;;;;;
B;083;678989;2;20030619 09:00;;;2;BLAXLAND ST;HUNTERS HILL;2110;492.3;M;20021029;20030213;850000;A;R;RESIDENCE;;EA;;0;9471519;
C;083;678989;2;20030619 09:00;4//310485;
D;083;678989;2;20030619 09:00;P;;;;;;
D;083;678989;2;20030619 09:00;V;;;;;;
B;083;679335;3;20030619 09:00;;;16;COWELL ST;GLADESVILLE;2111;483;M;20021001;20021025;650000;A;R;RESIDENCE;;EA;;0;9487306;
C;083;679335;3;20030619 09:00;B//325501;
D;083;679335;3;20030619 09:00;P;;;;;;
D;083;679335;3;20030619 09:00;P;;;;;;
D;083;679335;3;20030619 09:00;V;;;;;;
B;083;679363;4;20030619 09:00;;;16;CRESCENT ST;HUNTERS HILL;2110;739.8;M;20021223;20030324;2400000;A;R;RESIDENCE;;ED;;0;9488343;
C;083;679363;4;20030619 09:00;A//313010;
D;083;679363;4;20030619 09:00;P;;;;;;
D;083;679363;4;20030619 09:00;P;;;;;;
D;083;679363;4;20030619 09:00;V;;;;;;
B;083;679387;5;20030619 09:00;;;8;OFF CROISSY AVE;HUNTERS HILL;2110;;;20020822;20021011;3100000;A;R;RESIDENCE;;EE;;0;9062327;
C;083;679387;5;20030619 09:00;1//217389 & MSB LEASE OF 23SQM 5SQM 1SQM & THE SITES OF4 MOORING PILES;
C;083;679387;5;20030619 09:00; LEASE TYPE: OF LEASE NO: 4;
D;083;679387;5;20030619 09:00;P;;;;;;
D;083;679387;5;20030619 09:00;V;;;;;;
B;083;679709;6;20030619 09:00;;;53;FARNELL ST;HUNTERS HILL;2110;461.6;M;20020615;20020820;732000;A;R;RESIDENCE;;EA;;0;9457618;
C;083;679709;6;20030619 09:00;823//752035;
D;083;679709;6;20030619 09:00;P;;;;;;
D;083;679709;6;20030619 09:00;V;;;;;;
B;083;679756;7;20030619 09:00;;;34;FARNELL ST;HUNTERS HILL;2110;816.7;M;20020928;20030107;1002000;A;R;RESIDENCE;;EA;;0;9450933;
C;083;679756;7;20030619 09:00;10//7412;
D;083;679756;7;20030619 09:00;P;;;;;;
D;083;679756;7;20030619 09:00;V;;;;;;
B;083;679809;8;20030619 09:00;;;21;FERRY ST;HUNTERS HILL;2110;491.9;M;20030128;20030311;1075000;A;R;RESIDENCE;;EC;;0;9473672;
C;083;679809;8;20030619 09:00;A//367671;
D;083;679809;8;20030619 09:00;P;;;;;;
D;083;679809;8;20030619 09:00;P;;;;;;
D;083;679809;8;20030619 09:00;V;;;;;;
B;083;680397;9;20030619 09:00;;;4;JEANNERET AVE;HUNTERS HILL;2110;998.3;M;20021202;20030305;1950000;A;R;RESIDENCE;;EC;;0;9453644;
C;083;680397;9;20030619 09:00;8//9291;
D;083;680397;9;20030619 09:00;P;;;;;;
D;083;680397;9;20030619 09:00;P;;;;;;
D;083;680397;9;20030619 09:00;V;;;;;;
B;083;680535;10;20030619 09:00;;7;6;KARRABEE AVE;TARBAN;2111;;;20030131;20030214;545000;;R;RESIDENCE;7;;;0;9483124;
C;083;680535;10;20030619 09:00;7//SP 63278;
D;083;680535;10;20030619 09:00;P;;;;;;
D;083;680535;10;20030619 09:00;V;;;;;;
D;083;680535;10;20030619 09:00;V;;;;;;
B;083;681552;11;20030619 09:00;;;84 A;PARK RD;HUNTERS HILL;2110;461.1;M;20030203;20030319;622000;A;R;RESIDENCE;;EA;;0;9482432;
C;083;681552;11;20030619 09:00;2//842137;
D;083;681552;11;20030619 09:00;P;;;;;;
D;083;681552;11;20030619 09:00;V;;;;;;
B;083;682007;12;20030619 09:00;;18;61;RYDE RD;HUNTERS HILL;2110;;;20030131;20030314;375000;;R;RESIDENCE;18;;;0;9473699;
C;083;682007;12;20030619 09:00;18//SP 1708;
D;083;682007;12;20030619 09:00;P;;;;;;
D;083;682007;12;20030619 09:00;V;;;;;;
B;083;682007;13;20030619 09:00;;38;61;RYDE RD;HUNTERS HILL;2110;;;20030131;20030314;375000;;R;RESIDENCE;38;;;0;9473699;
C;083;682007;13;20030619 09:00;38//SP 1708;
D;083;682007;13;20030619 09:00;P;;;;;;
D;083;682007;13;20030619 09:00;V;;;;;;
B;083;682696;14;20030619 09:00;;;225;VICTORIA RD;GLADESVILLE;2111;837.5;M;20021209;20030129;2250000;B;3;RETAIL;;CA;;0;9469150;
C;083;682696;14;20030619 09:00;1//234486;
D;083;682696;14;20030619 09:00;P;;;;;;
D;083;682696;14;20030619 09:00;V;;;;;;
B;083;682766;15;20030619 09:00;;;5;WANDELLA AVE;HUNTERS HILL;2110;282.1;M;20020720;20021021;2425000;A;R;RESIDENCE;;EE;;0;9076273;
C;083;682766;15;20030619 09:00;1//367788 & WATERWAYS LEASE OF 54 SQ M AT TARBAN CREEK (PLAN No 6854_1;
C;083;682766;15;20030619 09:00;);
D;083;682766;15;20030619 09:00;P;;;;;;
D;083;682766;15;20030619 09:00;P;;;;;;
D;083;682766;15;20030619 09:00;V;;;;;;
B;083;2972774;16;20030619 09:00;;;22;KARRABEE AVE;TARBAN;2111;;;20010517;20021108;875000;;R;RESIDENCE;10;;;0;9457006;
C;083;2972774;16;20030619 09:00;10//SP 67747;
D;083;2972774;16;20030619 09:00;P;;;;;;
D;083;2972774;16;20030619 09:00;P;;;;;;
D;083;2972774;16;20030619 09:00;V;;;;;;
B;083;;17;20030619 09:00;;302;24;KARRABEE AVE;HUNTLEYS COVE;2111;;;20001030;20030320;773000;;R;RESIDENCE;11;;;0;9477159;
C;083;;17;20030619 09:00;11//SP 69415;
D;083;;17;20030619 09:00;P;;;;;;
D;083;;17;20030619 09:00;V;;;;;;
B;083;;18;20030619 09:00;;304;99;VICTORIA RD;TARBAN;2111;;;20000328;20030314;750000;;3;HOME UNITS;13;;;0;9459249;
C;083;;18;20030619 09:00;13//SP 69415;
D;083;;18;20030619 09:00;P;;;;;;
D;083;;18;20030619 09:00;P;;;;;;
D;083;;18;20030619 09:00;V;;;;;;
B;083;;19;20030619 09:00;;305;99;VICTORIA RD;TARBAN;2111;;;20000310;20030320;750000;;R;RESIDENCE;14;;;0;9467792;
C;083;;19;20030619 09:00;14//SP 69415;
D;083;;19;20030619 09:00;P;;;;;;
D;083;;19;20030619 09:00;P;;;;;;
D;083;;19;20030619 09:00;V;;;;;;
D;083;;19;20030619 09:00;V;;;;;;
D;083;;19;20030619 09:00;V;;;;;;
B;083;;20;20030619 09:00;;305;99;VICTORIA RD;TARBAN;2111;;;20021114;20030320;1150000;;R;RESIDENCE;14;;;0;9467793;
C;083;;20;20030619 09:00;14//SP 69415;
D;083;;20;20030619 09:00;P;;;;;;
D;083;;20;20030619 09:00;V;;;;;;
D;083;;20;20030619 09:00;V;;;;;;
D;083;;20;20030619 09:00;V;;;;;;
B;083;;21;20030619 09:00;;306;24;KARRABEE AVENUE;HUNTLEYS COVE;2111;;;20000419;20020311;750000;;R;RESIDENCE;15;;;0;9469102;
C;083;;21;20030619 09:00;15//SP 69415;
D;083;;21;20030619 09:00;P;;;;;;
D;083;;21;20030619 09:00;P;;;;;;
B;083;;22;20030619 09:00;;101;99;VICTORA RD;TARBAN;2111;;;19991015;20030320;602000;;R;RESIDENCE;2;;;0;9474796;
C;083;;22;20030619 09:00;2//SP 69415;
D;083;;22;20030619 09:00;P;;;;;;
D;083;;22;20030619 09:00;V;;;;;;
B;083;;23;20030619 09:00;;103;24;KARRABEE AVE;HUNTLEYS COVE;2111;;;20010131;20030314;613000;;R;RESIDENCE;4;;;0;9472890;
C;083;;23;20030619 09:00;4//SP 69415;
D;083;;23;20030619 09:00;P;;;;;;
D;083;;23;20030619 09:00;P;;;;;;
D;083;;23;20030619 09:00;V;;;;;;
B;083;2944243;24;20030619 09:00;LOT 17;1;;FRYAR PL;TARBAN;2111;;;20010830;20030325;1108000;;R;RESIDENCE;1;;;0;9481695;
C;083;2944243;24;20030619 09:00;1//SP 69416;
D;083;2944243;24;20030619 09:00;P;;;;;;
D;083;2944243;24;20030619 09:00;P;;;;;;
D;083;2944243;24;20030619 09:00;V;;;;;;
D;083;2944243;24;20030619 09:00;V;;;;;;
D;083;2944243;24;20030619 09:00;V;;;;;;
B;083;2944243;25;20030619 09:00;LOT 17;1;;FRYAR PL;TARBAN;2111;;;20020725;20030325;1215000;;R;RESIDENCE;1;;;0;9481696;
C;083;2944243;25;20030619 09:00;1//SP 69416;
D;083;2944243;25;20030619 09:00;P;;;;;;
D;083;2944243;25;20030619 09:00;P;;;;;;
D;083;2944243;25;20030619 09:00;V;;;;;;
D;083;2944243;25;20030619 09:00;V;;;;;;
D;083;2944243;25;20030619 09:00;V;;;;;;
B;083;;26;20030619 09:00;;;G08/12;KARRABEE AVE SILKWOOD;HUNTLEYS COVE;2111;;;20001103;20030320;518000;;R;RESIDENCE;1;;;0;9474736;
C;083;;26;20030619 09:00;1//SP 69423;
D;083;;26;20030619 09:00;P;;;;;;
D;083;;26;20030619 09:00;P;;;;;;
D;083;;26;20030619 09:00;V;;;;;;
B;083;;27;20030619 09:00;;205;12;KARRABEE AVE;HUNTLEYS COVE;2111;;;20001222;20030324;621000;;R;RESIDENCE;18;;;0;9480490;
C;083;;27;20030619 09:00;18//SP 69423;
D;083;;27;20030619 09:00;P;;;;;;
D;083;;27;20030619 09:00;V;;;;;;
B;083;;28;20030619 09:00;;;G05/12;KARABEE AVE SILKWOOD;HUNTLEYS COVE;2111;;;20010905;20030320;675000;;R;RESIDENCE;2;;;0;9478805;
C;083;;28;20030619 09:00;2//SP 69423;
D;083;;28;20030619 09:00;P;;;;;;
D;083;;28;20030619 09:00;P;;;;;;
D;083;;28;20030619 09:00;V;;;;;;
B;083;;29;20030619 09:00;;203;14;KARRABEE AVE PEPPERWOOD;HUNTLEYS COVE;2111;;;20020627;20030321;588000;;R;RESIDENCE;36;;;0;9482204;
C;083;;29;20030619 09:00;36//SP 69423;
D;083;;29;20030619 09:00;P;;;;;;
D;083;;29;20030619 09:00;P;;;;;;
D;083;;29;20030619 09:00;V;;;;;;
B;083;;30;20030619 09:00;;;UNIT201;14 KARRABEE AVE 'PEPPAEROO';TARBAN;2111;;;20020213;20030324;638000;;R;RESIDENCE;39;;;0;9480662;
C;083;;30;20030619 09:00;39//SP 69423;
D;083;;30;20030619 09:00;P;;;;;;
D;083;;30;20030619 09:00;P;;;;;;
D;083;;30;20030619 09:00;V;;;;;;
B;083;;31;20030619 09:00;;103;16;KARRABEE AVE;HUNTLEYS COVE;2111;;;20010302;20030321;438000;;R;RESIDENCE;47;;;0;9476540;
C;083;;31;20030619 09:00;47//SP 69423;
D;083;;31;20030619 09:00;P;;;;;;
D;083;;31;20030619 09:00;V;;;;;;
B;083;;32;20030619 09:00;;106;16;KARRABEE AVE, CANDLEWOOD;HUNTLEYS COVE;2111;;;20000402;20030321;518000;;3;UNIT;50;;;0;9468990;
C;083;;32;20030619 09:00;50//SP 69423;
D;083;;32;20030619 09:00;P;;;;;;
D;083;;32;20030619 09:00;P;;;;;;
D;083;;32;20030619 09:00;V;;;;;;
B;083;;33;20030619 09:00;;201;16;KARRABEE AVE;TARBAN;2111;;;20020411;20030319;510000;;R;RESIDENCE;57;;;0;9478662;
C;083;;33;20030619 09:00;57//SP 69423;
D;083;;33;20030619 09:00;P;;;;;;
D;083;;33;20030619 09:00;V;;;;;;
B;083;;34;20030619 09:00;;;G05,18;KARRABEE AVE;HUNTLEYS COVE;2111;;;20000605;20030318;295000;;R;RESIDENCE;58;;;0;9473231;
C;083;;34;20030619 09:00;58//SP 69423;
D;083;;34;20030619 09:00;P;;;;;;
D;083;;34;20030619 09:00;P;;;;;;
D;083;;34;20030619 09:00;V;;;;;;
B;083;;35;20030619 09:00;;;G03/99;VICTORIA ROAD;TARBAN;2111;;;20011221;20030320;317000;;R;RESIDENCE;6;;;0;9476526;
C;083;;35;20030619 09:00;6//SP 69423;
D;083;;35;20030619 09:00;P;;;;;;
D;083;;35;20030619 09:00;V;;;;;;
B;083;;36;20030619 09:00;;;G03/LT62/1;KARRABEE AVE;HUNTLEYS COVE;2111;;;20001215;20030321;501000;;R;RESIDENCE;62;;;0;9483702;
C;083;;36;20030619 09:00;62//SP 69423;
D;083;;36;20030619 09:00;P;;;;;;
D;083;;36;20030619 09:00;V;;;;;;
B;083;;37;20030619 09:00;;106;18;KARRABEE AVE 'ANGELWOOD';TARBAN;2111;;;20020410;20030314;559000;;R;RESIDENCE;65;;;0;9455219;
C;083;;37;20030619 09:00;65//SP 69423;
D;083;;37;20030619 09:00;P;;;;;;
D;083;;37;20030619 09:00;V;;;;;;
B;083;;38;20030619 09:00;;104;18;KARRABEE AVE;HUNTLEYS COVE;2111;;;20000413;20030320;293000;;R;RESIDENCE;69;;;0;9478998;
C;083;;38;20030619 09:00;69//SP 69423;
D;083;;38;20030619 09:00;P;;;;;;
D;083;;38;20030619 09:00;V;;;;;;
B;083;;39;20030619 09:00;;205;18;KARRABEE AVENUE;TARBAN;2111;;;20000508;20030321;316000;;R;RESIDENCE;70;;;0;9481454;
C;083;;39;20030619 09:00;70//SP 69423;
D;083;;39;20030619 09:00;P;;;;;;
D;083;;39;20030619 09:00;V;;;;;;
B;083;;40;20030619 09:00;;203;18;KARRABEE AVENUE;TARBAN;2111;;;20010223;20030320;495000;;R;RESIDENCE;74;;;0;9483374;
C;083;;40;20030619 09:00;74//SP 69423;
D;083;;40;20030619 09:00;P;;;;;;
D;083;;40;20030619 09:00;P;;;;;;
D;083;;40;20030619 09:00;V;;;;;;
D;083;;40;20030619 09:00;V;;;;;;
D;083;;40;20030619 09:00;V;;;;;;
B;083;;41;20030619 09:00;;203;18;KARRABEE AVE;TARBAN;2111;;;20021223;20030320;650000;;R;RESIDENCE;74;;;0;9483375;
C;083;;41;20030619 09:00;74//SP 69423;
D;083;;41;20030619 09:00;P;;;;;;
D;083;;41;20030619 09:00;P;;;;;;
D;083;;41;20030619 09:00;V;;;;;;
D;083;;41;20030619 09:00;V;;;;;;
D;083;;41;20030619 09:00;V;;;;;;
Z;201;41;43;115;
