A;199;20010822 13:17;CDIXON;
B;199;1880130;1;20010822 13:17;;;;;URALLA;2358;4.856;H;20010314;20010417;160000;R;V;;;RA;;;7593244;
C;199;1880130;1;20010822 13:17;298//755807;
D;199;1880130;1;20010822 13:17;P;;;;;;
D;199;1880130;1;20010822 13:17;P;;;;;;
D;199;1880130;1;20010822 13:17;V;;;;;;
B;199;1880389;2;20010822 13:17;;;9;OLIVER ST;BUNDARRA;2359;2023;M;20010518;20010524;20000;Z;R;;;VB;;;7640033;
C;199;1880389;2;20010822 13:17;2/59/758181;
D;199;1880389;2;20010822 13:17;P;;;;;;
D;199;1880389;2;20010822 13:17;V;;;;;;
B;199;1880411;3;20010822 13:17;;;1;SOUTER ST;BUNDARRA;2359;1012;M;19990414;20010412;30000;Z;R;;;VB;;;7656673;
C;199;1880411;3;20010822 13:17;3//986236;
D;199;1880411;3;20010822 13:17;P;;;;;;
D;199;1880411;3;20010822 13:17;P;;;;;;
D;199;1880411;3;20010822 13:17;V;;;;;;
B;199;1881112;4;20010822 13:17;;;;;URALLA;2358;48.56;H;20010521;20010521;0;R;3;FARM;;AX;;;7647309;
C;199;1881112;4;20010822 13:17;29, 50, 53//755829;
D;199;1881112;4;20010822 13:17;P;;;;;;
D;199;1881112;4;20010822 13:17;V;;;;;;
B;199;1881116;5;20010822 13:17;;;;;URALLA;2358;26.81;H;20010322;20010322;0;R;3;FARM ;;RE;;;7647296;
C;199;1881116;5;20010822 13:17;85//755829;
D;199;1881116;5;20010822 13:17;P;;;;;;
D;199;1881116;5;20010822 13:17;V;;;;;;
B;199;1881183;6;20010822 13:17;GRANITE SPRINGS;;;;URALLA;2358;421.3;H;20010118;20010301;335000;R;3;FARM;;CZ;RG;;7459983;
C;199;1881183;6;20010822 13:17;1, 2//598039 134//753661;
D;199;1881183;6;20010822 13:17;P;;;;;;
D;199;1881183;6;20010822 13:17;P;;;;;;
B;199;1881455;7;20010822 13:17;;;;;URALLA;2358;202.4;H;20001117;20001215;115000;R;3;FARM ;;FY;;;7622611;
C;199;1881455;7;20010822 13:17;1//507061 104//753677;
D;199;1881455;7;20010822 13:17;P;;;;;;
D;199;1881455;7;20010822 13:17;P;;;;;;
D;199;1881455;7;20010822 13:17;V;;;;;;
D;199;1881455;7;20010822 13:17;V;;;;;;
B;199;1881593;8;20010822 13:17;;;;;URALLA;2358;7.423;H;20010226;20010226;90000;R;3;HOUSE;;RB;RF;;7447423;
C;199;1881593;8;20010822 13:17;1, 2//456470 152, 221, 231, 232, 233, 234, 41, 42, //755846;
D;199;1881593;8;20010822 13:17;P;;;;;;
D;199;1881593;8;20010822 13:17;V;;;;;;
B;199;1881685;9;20010822 13:17;;;6;BLIGH AVE;URALLA;2358;967.4;M;20010412;20010517;94000;A;R;;;LD;;;7633860;
C;199;1881685;9;20010822 13:17;1//105198;
D;199;1881685;9;20010822 13:17;P;;;;;;
D;199;1881685;9;20010822 13:17;V;;;;;;
B;199;1881708;10;20010822 13:17;;;32;BRIDGE ST;URALLA;2358;2023;M;20000612;20000612;0;B;V;;;BD;ACI;;7516405;
C;199;1881708;10;20010822 13:17;6/17/759022;
D;199;1881708;10;20010822 13:17;P;;;;;;
D;199;1881708;10;20010822 13:17;V;;;;;;
B;199;1881715;11;20010822 13:17;;;44;BRIDGE ST;URALLA;2358;490.5;M;20010504;20010525;50000;B;3;SHOP ;;BD;;;7654458;
C;199;1881715;11;20010822 13:17;1//196795;
D;199;1881715;11;20010822 13:17;P;;;;;;
D;199;1881715;11;20010822 13:17;P;;;;;;
D;199;1881715;11;20010822 13:17;V;;;;;;
D;199;1881715;11;20010822 13:17;V;;;;;;
B;199;1881854;12;20010822 13:17;;;6;CLUAN AVE;URALLA;2358;1206;M;20010507;20010507;0;A;R;;;LD;;;7605861;
