A;022;20011109 08:52;CDIXON;
B;022;412376;1;20011109 08:52;;;16;CROWTHER ST;KOORAWATHA;2807;2024;M;20010625;20010625;4000;Z;V;VACANT LAND;;ZA;;;7781755;
C;022;412376;1;20011109 08:52;2, 3//10992;
D;022;412376;1;20011109 08:52;P;;;;;;
D;022;412376;1;20011109 08:52;V;;;;;;
D;022;412376;1;20011109 08:52;V;;;;;;
B;022;412697;2;20011109 08:52;;;129;MURRINGO GAP RD;MURRINGO;2586;1.657;H;20010620;20010709;106000;Z;R;RESIDENCE;;ZA;;;7767464;
C;022;412697;2;20011109 08:52;1//878096;
D;022;412697;2;20011109 08:52;P;;;;;;
D;022;412697;2;20011109 08:52;V;;;;;;
B;022;413280;3;20011109 08:52;;;61;SADS LANE;MONTEAGLE;2594;16.82;H;20010619;20010706;55000;R;V;VACANT LAND;;RG;;;7761988;
C;022;413280;3;20011109 08:52;101//754609;
D;022;413280;3;20011109 08:52;P;;;;;;
D;022;413280;3;20011109 08:52;V;;;;;;
B;022;413430;4;20011109 08:52;;;;PH YOUNG;YOUNG;2594;14.24;H;20010430;20010528;151000;R;3;FARM ;;QY;;;7761782;
C;022;413430;4;20011109 08:52;;
D;022;413430;4;20011109 08:52;P;;;;;;
D;022;413430;4;20011109 08:52;V;;;;;;
B;022;414393;5;20011109 08:52;;;10;ANGEL CT;YOUNG;2594;940.8;M;20010529;20010629;128500;A;R;RESIDENCE;;AA;;;7738753;
C;022;414393;5;20011109 08:52;10//843487;
D;022;414393;5;20011109 08:52;P;;;;;;
D;022;414393;5;20011109 08:52;V;;;;;;
D;022;414393;5;20011109 08:52;V;;;;;;
B;022;414558;6;20011109 08:52;;;32;BINALONG ST;YOUNG;2594;793.9;M;20010613;20010713;100000;A;R;RESIDENCE;;AC;;;7788167;
C;022;414558;6;20011109 08:52;11//717973;
D;022;414558;6;20011109 08:52;P;;;;;;
D;022;414558;6;20011109 08:52;V;;;;;;
B;022;415119;7;20011109 08:52;;;12;CHERRY CT;YOUNG;2594;746.1;M;20010604;20010716;107000;A;R;RESIDENCE;;AA;;;7787390;
C;022;415119;7;20011109 08:52;13//238166;
D;022;415119;7;20011109 08:52;P;;;;;;
D;022;415119;7;20011109 08:52;P;;;;;;
D;022;415119;7;20011109 08:52;V;;;;;;
B;022;415164;8;20011109 08:52;;;2;CLIFTON ST;YOUNG;2594;720.9;M;20010601;20010601;80000;A;R;RESIDENCE;;AC;;;7741812;
C;022;415164;8;20011109 08:52;25/70/31921;
D;022;415164;8;20011109 08:52;P;;;;;;
D;022;415164;8;20011109 08:52;V;;;;;;
B;022;415404;9;20011109 08:52;;;23;DUNDAS ST;YOUNG;2594;368;M;20010516;20010518;48000;A;R;RESIDENCE;;AC;;;7803409;
C;022;415404;9;20011109 08:52;Y//449517;
D;022;415404;9;20011109 08:52;P;;;;;;
D;022;415404;9;20011109 08:52;V;;;;;;
D;022;415404;9;20011109 08:52;V;;;;;;
B;022;415609;10;20011109 08:52;;;5;EMILY ST;YOUNG;2594;663.9;M;20010612;20010710;50000;A;R;RESIDENCE;;AA;;;7802193;
C;022;415609;10;20011109 08:52;7//2390;
D;022;415609;10;20011109 08:52;P;;;;;;
D;022;415609;10;20011109 08:52;P;;;;;;
D;022;415609;10;20011109 08:52;V;;;;;;
B;022;415625;11;20011109 08:52;;;16;FLORENCE ST;YOUNG;2594;802.2;M;20010612;20010710;64000;A;R;RESIDENCE;;AB;;;7776065;
C;022;415625;11;20011109 08:52;1//852921;
D;022;415625;11;20011109 08:52;P;;;;;;
D;022;415625;11;20011109 08:52;V;;;;;;
D;022;415625;11;20011109 08:52;V;;;;;;
B;022;415643;12;20011109 08:52;;;68;FONTENOY ST;YOUNG;2594;966.5;M;20010509;20010629;135000;A;R;RESIDENCE;;AA;;;7777524;
C;022;415643;12;20011109 08:52;8//251272;
D;022;415643;12;20011109 08:52;P;;;;;;
D;022;415643;12;20011109 08:52;P;;;;;;
D;022;415643;12;20011109 08:52;V;;;;;;
B;022;415773;13;20011109 08:52;;;15;HARGREAVES CRES;YOUNG;2594;585.7;M;20010503;20010525;116000;A;R;RESIDENCE;;AD;;;7732893;
C;022;415773;13;20011109 08:52;16//817978;
D;022;415773;13;20011109 08:52;P;;;;;;
D;022;415773;13;20011109 08:52;P;;;;;;
D;022;415773;13;20011109 08:52;V;;;;;;
D;022;415773;13;20011109 08:52;V;;;;;;
B;022;415925;14;20011109 08:52;;;24;KEEVIL DR;YOUNG;2594;997;M;20010322;20010711;105000;A;R;RESIDENCE;;AC;;;7773667;
C;022;415925;14;20011109 08:52;61//258032;
D;022;415925;14;20011109 08:52;P;;;;;;
D;022;415925;14;20011109 08:52;V;;;;;;
D;022;415925;14;20011109 08:52;V;;;;;;
B;022;416018;15;20011109 08:52;;;7;LANSDOWNE ST;YOUNG;2594;619.7;M;20010505;20010619;48000;A;R;RESIDENCE;;AD;;;7762097;
C;022;416018;15;20011109 08:52;4//24553;
D;022;416018;15;20011109 08:52;P;;;;;;
B;022;416410;16;20011109 08:52;;;20;MURRINGO ST;YOUNG;2594;1012;M;20010607;20010705;80000;A;R;RESIDENCE;;AC;;;7758679;
C;022;416410;16;20011109 08:52;10//945983;
D;022;416410;16;20011109 08:52;P;;;;;;
D;022;416410;16;20011109 08:52;P;;;;;;
D;022;416410;16;20011109 08:52;V;;;;;;
B;022;416416;17;20011109 08:52;;;32;MURRINGO ST;YOUNG;2594;1012;M;20010608;20010628;44000;A;R;RESIDENCE;;AC;;;7765779;
C;022;416416;17;20011109 08:52;4/13/759144;
D;022;416416;17;20011109 08:52;P;;;;;;
D;022;416416;17;20011109 08:52;V;;;;;;
B;022;416577;18;20011109 08:52;;;59;NASMYTH ST;YOUNG;2594;840.6;M;20010622;20010710;145000;A;R;RESIDENCE;;AB;;;7769361;
C;022;416577;18;20011109 08:52;4//250416;
D;022;416577;18;20011109 08:52;P;;;;;;
D;022;416577;18;20011109 08:52;P;;;;;;
D;022;416577;18;20011109 08:52;V;;;;;;
D;022;416577;18;20011109 08:52;V;;;;;;
B;022;416692;19;20011109 08:52;;;4;OLD BARRACKS LANE;YOUNG;2594;470.5;M;20010530;20010709;30000;A;3;2 GARAGES ;;AC;;;7789341;
C;022;416692;19;20011109 08:52;2//270035;
D;022;416692;19;20011109 08:52;P;;;;;;
D;022;416692;19;20011109 08:52;P;;;;;;
D;022;416692;19;20011109 08:52;V;;;;;;
B;022;416693;20;20011109 08:52;;1;4;OLD BARRACKS LANE;YOUNG;2594;;;20010523;20010709;240000;;R;RESIDENCE;1;;;;7789339;
C;022;416693;20;20011109 08:52;1//SP 45966;
D;022;416693;20;20011109 08:52;P;;;;;;
D;022;416693;20;20011109 08:52;V;;;;;;
B;022;416693;21;20011109 08:52;;2;4;OLD BARRACKS LANE;YOUNG;2594;;;20010523;20010709;240000;;R;RESIDENCE;2;;;;7789339;
C;022;416693;21;20011109 08:52;2//SP 45966;
D;022;416693;21;20011109 08:52;P;;;;;;
D;022;416693;21;20011109 08:52;V;;;;;;
B;022;416693;22;20011109 08:52;;3;4;OLD BARRACKS LANE;YOUNG;2594;;;20010523;20010709;240000;;R;RESIDENCE;3;;;;7789339;
C;022;416693;22;20011109 08:52;3//SP 45966;
D;022;416693;22;20011109 08:52;P;;;;;;
D;022;416693;22;20011109 08:52;V;;;;;;
B;022;416693;23;20011109 08:52;;4;4;OLD BARRACKS LANE;YOUNG;2594;;;20010523;20010709;400000;;R;RESIDENCE;4;;;;7789340;
C;022;416693;23;20011109 08:52;4//SP 45966;
D;022;416693;23;20011109 08:52;P;;;;;;
D;022;416693;23;20011109 08:52;V;;;;;;
B;022;416693;24;20011109 08:52;;5;4;OLD BARRACKS LANE;YOUNG;2594;;;20010523;20010709;400000;;R;RESIDENCE;5;;;;7789340;
C;022;416693;24;20011109 08:52;5//SP 45966;
D;022;416693;24;20011109 08:52;P;;;;;;
D;022;416693;24;20011109 08:52;V;;;;;;
B;022;416693;25;20011109 08:52;;6;4;OLD BARRACKS LANE;YOUNG;2594;;;20010523;20010709;400000;;R;RESIDENCE;6;;;;7789340;
C;022;416693;25;20011109 08:52;6//SP 45966;
D;022;416693;25;20011109 08:52;P;;;;;;
D;022;416693;25;20011109 08:52;V;;;;;;
B;022;416693;26;20011109 08:52;;7;4;OLD BARRACKS LANE;YOUNG;2594;;;20010523;20010709;400000;;R;RESIDENCE;7;;;;7789340;
C;022;416693;26;20011109 08:52;7//SP 45966;
D;022;416693;26;20011109 08:52;P;;;;;;
D;022;416693;26;20011109 08:52;V;;;;;;
B;022;416693;27;20011109 08:52;;8;4;OLD BARRACKS LANE;YOUNG;2594;;;20010523;20010709;400000;;R;RESIDENCE;8;;;;7789340;
C;022;416693;27;20011109 08:52;8//SP 45966;
D;022;416693;27;20011109 08:52;P;;;;;;
D;022;416693;27;20011109 08:52;V;;;;;;
B;022;416742;28;20011109 08:52;;;12;PATTERSON AVE;YOUNG;2594;1777;M;19990812;19990909;69000;A;R;RESIDENCE;;AG;;;6231102;
C;022;416742;28;20011109 08:52;1//210101 (141.02 X 49.94 AT REAR);
D;022;416742;28;20011109 08:52;P;;;;;;
D;022;416742;28;20011109 08:52;P;;;;;;
D;022;416742;28;20011109 08:52;V;;;;;;
B;022;416901;29;20011109 08:52;;;2;SPRING ST;YOUNG;2594;866.3;M;20010521;20010618;80000;A;V;VACANT LAND;;AC;;;7765799;
C;022;416901;29;20011109 08:52;1//531416;
D;022;416901;29;20011109 08:52;P;;;;;;
D;022;416901;29;20011109 08:52;V;;;;;;
B;022;416966;30;20011109 08:52;;;12;TADROS AVE;YOUNG;2594;1046;M;20010530;20010619;23000;A;V;VACANT LAND;;AF;;;7755161;
C;022;416966;30;20011109 08:52;14//809986;
D;022;416966;30;20011109 08:52;P;;;;;;
D;022;416966;30;20011109 08:52;V;;;;;;
B;022;417026;31;20011109 08:52;;;12;TAYLOR RD;YOUNG;2594;1341;M;20010516;20010625;85000;A;R;RESIDENCE;;AB;;;7771090;
C;022;417026;31;20011109 08:52;B, C//414675;
D;022;417026;31;20011109 08:52;P;;;;;;
D;022;417026;31;20011109 08:52;P;;;;;;
D;022;417026;31;20011109 08:52;V;;;;;;
B;022;417042;32;20011109 08:52;;;46;TEMPLEMORE ST;YOUNG;2594;2368;M;20010613;20010629;197000;A;R;RESIDENCE;;AC;;;7804687;
C;022;417042;32;20011109 08:52;1, 2//583814;
D;022;417042;32;20011109 08:52;P;;;;;;
