A;186;20030416 10:11;PDANN;
B;186;1845668;1;20030416 10:11;;;1;BATES AVE;GLEN INNES;2370;828;M;20030221;20030321;100000;A;R;RESIDENCE;;EH;;;9493375;
C;186;1845668;1;20030416 10:11;4//230441;
D;186;1845668;1;20030416 10:11;P;;;;;;
D;186;1845668;1;20030416 10:11;V;;;;;;
B;186;1846843;2;20030416 10:11;;;292;GREY ST;GLEN INNES;2370;607;M;20030109;20030220;150000;B;R;RESIDENCE;;BA;;;9499768;
C;186;1846843;2;20030416 10:11;2//228352;
D;186;1846843;2;20030416 10:11;P;;;;;;
D;186;1846843;2;20030416 10:11;P;;;;;;
D;186;1846843;2;20030416 10:11;V;;;;;;
B;186;1847449;3;20030416 10:11;;;25;MACQUARIE ST;GLEN INNES;2370;1214;M;20030219;20030402;142500;A;R;RESIDENCE;;AC;;;9518156;
C;186;1847449;3;20030416 10:11;A//947406;
D;186;1847449;3;20030416 10:11;P;;;;;;
D;186;1847449;3;20030416 10:11;P;;;;;;
D;186;1847449;3;20030416 10:11;V;;;;;;
B;186;1847492;4;20030416 10:11;;;159;MACQUARIE ST;GLEN INNES;2370;2023;M;20030217;20030326;103000;A;R;RESIDENCE;;AD;;;9510080;
C;186;1847492;4;20030416 10:11;22/45/758447;
D;186;1847492;4;20030416 10:11;P;;;;;;
D;186;1847492;4;20030416 10:11;P;;;;;;
D;186;1847492;4;20030416 10:11;V;;;;;;
D;186;1847492;4;20030416 10:11;V;;;;;;
B;186;1847569;5;20030416 10:11;;;32;MACQUARIE ST;GLEN INNES;2370;1827;M;20030220;20030321;207500;A;R;RESIDENCE;;AC;;;9512114;
C;186;1847569;5;20030416 10:11;3//535731;
D;186;1847569;5;20030416 10:11;P;;;;;;
D;186;1847569;5;20030416 10:11;P;;;;;;
D;186;1847569;5;20030416 10:11;V;;;;;;
B;186;1847808;6;20030416 10:11;;;21;MOSSMAN ST;GLEN INNES;2370;974.3;M;20030307;20030328;59000;A;R;RESIDENCE;;AF;;;9503191;
C;186;1847808;6;20030416 10:11;1//844983;
D;186;1847808;6;20030416 10:11;P;;;;;;
D;186;1847808;6;20030416 10:11;P;;;;;;
D;186;1847808;6;20030416 10:11;V;;;;;;
B;186;1848065;7;20030416 10:11;;;;RED RANGE RD;GLEN INNES;2370;3035;M;20030122;20030305;164000;R;R;RESIDENCE;;RR;;;9484344;
C;186;1848065;7;20030416 10:11;1//521341;
D;186;1848065;7;20030416 10:11;P;;;;;;
D;186;1848065;7;20030416 10:11;P;;;;;;
D;186;1848065;7;20030416 10:11;V;;;;;;
D;186;1848065;7;20030416 10:11;V;;;;;;
B;186;1848553;8;20030416 10:11;;;9;WILGA ST;GLEN INNES;2370;891.6;M;20030211;20030325;66000;A;R;RESIDENCE;;AG;;;9491767;
C;186;1848553;8;20030416 10:11;649//753282;
D;186;1848553;8;20030416 10:11;P;;;;;;
D;186;1848553;8;20030416 10:11;V;;;;;;
D;186;1848553;8;20030416 10:11;V;;;;;;
Z;43;8;8;25;
