A;051;20031103 14:08;PDANN;
B;051;504372;1;20031103 14:08;;;2;BARINYA ST;BAROOGA;3644;901.2;M;20030812;20030812;200000;Z;R;RESIDENCE;;VB;;0;AA79327;
C;051;504372;1;20031103 14:08;237//752274;
D;051;504372;1;20031103 14:08;P;;;;;;
D;051;504372;1;20031103 14:08;P;;;;;;
D;051;504372;1;20031103 14:08;V;;;;;;
B;051;504581;2;20031103 14:08;;;43;GOLF COURSE RD;BAROOGA;3644;295.7;M;20030701;20030718;125000;Z;R;RESIDENCE;;VB;;0;AA60852;
C;051;504581;2;20031103 14:08;5//285149;
D;051;504581;2;20031103 14:08;P;;;;;;
D;051;504581;2;20031103 14:08;P;;;;;;
D;051;504581;2;20031103 14:08;V;;;;;;
B;051;505213;3;20031103 14:08;;;17;ANDERSON ST;FINLEY;2713;694.4;M;20030826;20030925;17000;Z;V;VACANT LAND;;FA;;0;AA83303;
C;051;505213;3;20031103 14:08;10//819958;
D;051;505213;3;20031103 14:08;P;;;;;;
D;051;505213;3;20031103 14:08;P;;;;;;
D;051;505213;3;20031103 14:08;V;;;;;;
D;051;505213;3;20031103 14:08;V;;;;;;
B;051;505259;4;20031103 14:08;;;5;BRIDGET ST;FINLEY;2713;807.7;M;20030901;20031001;92500;Z;R;RESIDENCE;;FA;;0;AA74037;
C;051;505259;4;20031103 14:08;63//251311;
D;051;505259;4;20031103 14:08;P;;;;;;
D;051;505259;4;20031103 14:08;V;;;;;;
B;051;505438;5;20031103 14:08;;;150;DENISON ST;FINLEY;2713;1012;M;20030904;20031009;85000;Z;R;RESIDENCE;;FA;;0;AA97709;
C;051;505438;5;20031103 14:08;8//24073;
D;051;505438;5;20031103 14:08;P;;;;;;
D;051;505438;5;20031103 14:08;V;;;;;;
B;051;505555;6;20031103 14:08;;;53;FINLEY ST;FINLEY;2713;1083;M;20030724;20030829;193000;Z;R;RESIDENCE;;FB;;0;AA86164;
C;051;505555;6;20031103 14:08;8//749417;
D;051;505555;6;20031103 14:08;P;;;;;;
D;051;505555;6;20031103 14:08;P;;;;;;
D;051;505555;6;20031103 14:08;V;;;;;;
D;051;505555;6;20031103 14:08;V;;;;;;
B;051;506519;7;20031103 14:08;;;111;CHANTER ST;BERRIGAN;2712;;;20030822;20031010;75000;Z;R;RESIDENCE;;BR;;0;AA70189;
C;051;506519;7;20031103 14:08;55/A/2425;
D;051;506519;7;20031103 14:08;P;;;;;;
D;051;506519;7;20031103 14:08;P;;;;;;
D;051;506519;7;20031103 14:08;V;;;;;;
D;051;506519;7;20031103 14:08;V;;;;;;
B;051;506577;8;20031103 14:08;;;73;COBRAM ST;BERRIGAN;2712;900;M;20030808;20030926;95000;Z;R;RESIDENCE;;BR;;0;AA83826;
C;051;506577;8;20031103 14:08;41//746275;
D;051;506577;8;20031103 14:08;P;;;;;;
D;051;506577;8;20031103 14:08;P;;;;;;
D;051;506577;8;20031103 14:08;V;;;;;;
D;051;506577;8;20031103 14:08;V;;;;;;
B;051;506888;9;20031103 14:08;;;12;WILLIAM ST;BERRIGAN;2712;910.5;M;20030506;20030606;1000;Z;V;VACANT LAND;;BR;;0;AA67064;
C;051;506888;9;20031103 14:08;5//232857;
D;051;506888;9;20031103 14:08;P;;;;;;
D;051;506888;9;20031103 14:08;V;;;;;;
B;051;506891;10;20031103 14:08;;;18;WILLIAM ST;BERRIGAN;2712;910.5;M;20030506;20030606;1500;Z;V;VACANT LAND;;BR;;0;AA67065;
C;051;506891;10;20031103 14:08;2//232857;
D;051;506891;10;20031103 14:08;P;;;;;;
D;051;506891;10;20031103 14:08;V;;;;;;
B;051;507329;11;20031103 14:08;;;;HONNIBALL DR;TOCUMWAL;2714;1.164;H;20030908;20031010;210000;R;R;RESIDENCE;;TH;;0;AA83918;
C;051;507329;11;20031103 14:08;7//739735;
D;051;507329;11;20031103 14:08;P;;;;;;
D;051;507329;11;20031103 14:08;V;;;;;;
D;051;507329;11;20031103 14:08;V;;;;;;
B;051;507478;12;20031103 14:08;;;8;BEASLEY CT;TOCUMWAL;2714;779.4;M;20030819;20031020;180000;Z;R;RESIDENCE;;TR;;0;AA99993;
C;051;507478;12;20031103 14:08;47//732543;
D;051;507478;12;20031103 14:08;P;;;;;;
D;051;507478;12;20031103 14:08;P;;;;;;
D;051;507478;12;20031103 14:08;V;;;;;;
B;051;507529;13;20031103 14:08;;;22;BRUTON ST;TOCUMWAL;2714;1320;M;20030818;20031010;270000;Z;R;RESIDENCE;;TR;;0;AA87228;
C;051;507529;13;20031103 14:08;3, 4//851337;
D;051;507529;13;20031103 14:08;P;;;;;;
D;051;507529;13;20031103 14:08;P;;;;;;
D;051;507529;13;20031103 14:08;V;;;;;;
D;051;507529;13;20031103 14:08;V;;;;;;
B;051;507595;14;20031103 14:08;;;31;DEAN ST;TOCUMWAL;2714;1669.8;M;20030715;20030717;85000;Z;R;RESIDENCE;;TR;;0;AA103128;
C;051;507595;14;20031103 14:08;1//530287;
D;051;507595;14;20031103 14:08;P;;;;;;
D;051;507595;14;20031103 14:08;V;;;;;;
B;051;2999856;15;20031103 14:08;MEWS;;;RILEY CT;TOCUMWAL;2714;841.9;M;20030815;20030926;70000;;V;VACANT LAND;;;;0;AA97525;
C;051;2999856;15;20031103 14:08;54//1054776;
D;051;2999856;15;20031103 14:08;P;;;;;;
D;051;2999856;15;20031103 14:08;V;;;;;;
B;051;2999859;16;20031103 14:08;MEWS;;;RILEY CT;TOCUMWAL;2714;756.4;M;20030807;20031003;70000;;V;VACANT LAND;;;;0;AA97660;
C;051;2999859;16;20031103 14:08;57//1054776;
D;051;2999859;16;20031103 14:08;P;;;;;;
D;051;2999859;16;20031103 14:08;P;;;;;;
D;051;2999859;16;20031103 14:08;V;;;;;;
Z;81;16;16;47;
