A;206;20011109 11:01;CDIXON;
B;206;1941594;1;20011109 11:01;;;25;AGAR ST;MARRICKVILLE;2204;316.2;M;20010605;20010731;440000;A;R;RESIDENCE;;EG;;;7830994;
C;206;1941594;1;20011109 11:01;3//449725;
D;206;1941594;1;20011109 11:01;P;;;;;;
D;206;1941594;1;20011109 11:01;V;;;;;;
D;206;1941594;1;20011109 11:01;V;;;;;;
B;206;1941696;2;20011109 11:01;;;114;ALBANY RD;STANMORE;2048;;;20010707;20010813;565000;A;R;RESIDENCE;;ET;;;7869531;
C;206;1941696;2;20011109 11:01;12/Z/4705;
D;206;1941696;2;20011109 11:01;P;;;;;;
D;206;1941696;2;20011109 11:01;V;;;;;;
D;206;1941696;2;20011109 11:01;V;;;;;;
B;206;1941928;3;20011109 11:01;;;75;ALBERMARLE ST;NEWTOWN;2042;113.8;M;20010524;20010625;450000;A;R;RESIDENCE;;EP;;;7841770;
C;206;1941928;3;20011109 11:01;8//223631;
D;206;1941928;3;20011109 11:01;P;;;;;;
D;206;1941928;3;20011109 11:01;P;;;;;;
D;206;1941928;3;20011109 11:01;V;;;;;;
D;206;1941928;3;20011109 11:01;V;;;;;;
B;206;1942252;4;20011109 11:01;;;169;ALICE ST;NEWTOWN;2042;;;20010628;20010824;420000;A;R;RESIDENCE;;EE;;;7894386;
C;206;1942252;4;20011109 11:01;3//13730;
D;206;1942252;4;20011109 11:01;P;;;;;;
D;206;1942252;4;20011109 11:01;V;;;;;;
B;206;1942290;5;20011109 11:01;;;134;ALICE ST;NEWTOWN;2042;177;M;20001024;20001119;378000;A;R;RESIDENCE;;EE;;;7257834;
C;206;1942290;5;20011109 11:01;F/2/32941;
D;206;1942290;5;20011109 11:01;P;;;;;;
D;206;1942290;5;20011109 11:01;P;;;;;;
D;206;1942290;5;20011109 11:01;V;;;;;;
D;206;1942290;5;20011109 11:01;V;;;;;;
B;206;1942539;6;20011109 11:01;;;27;ARLINGTON ST;DULWICH HILL;2203;;;20010703;20010723;144000;A;R;RESIDENCE;;EH;;;7842803;
C;206;1942539;6;20011109 11:01;18//15123;
D;206;1942539;6;20011109 11:01;P;;;;;;
D;206;1942539;6;20011109 11:01;P;;;;;;
D;206;1942539;6;20011109 11:01;V;;;;;;
B;206;1942818;7;20011109 11:01;;;55;AUDLEY ST;PETERSHAM;2049;;;20010529;20010704;565000;A;R;RESIDENCE;;EG;;;7857590;
C;206;1942818;7;20011109 11:01;282//231888;
D;206;1942818;7;20011109 11:01;P;;;;;;
D;206;1942818;7;20011109 11:01;P;;;;;;
D;206;1942818;7;20011109 11:01;V;;;;;;
B;206;1942840;8;20011109 11:01;;;102;AUDLEY ST;PETERSHAM;2049;;;20010511;20010622;547500;B;R;RESIDENCE;;CH;;;7870529;
C;206;1942840;8;20011109 11:01;A//329255;
D;206;1942840;8;20011109 11:01;P;;;;;;
D;206;1942840;8;20011109 11:01;P;;;;;;
D;206;1942840;8;20011109 11:01;V;;;;;;
D;206;1942840;8;20011109 11:01;V;;;;;;
B;206;1942841;9;20011109 11:01;;;100;AUDLEY ST;PETERSHAM;2049;;;20010511;20010622;547500;B;R;RESIDENCE;;CH;;;7870529;
C;206;1942841;9;20011109 11:01;B//329255;
D;206;1942841;9;20011109 11:01;P;;;;;;
D;206;1942841;9;20011109 11:01;P;;;;;;
D;206;1942841;9;20011109 11:01;V;;;;;;
B;206;1942842;10;20011109 11:01;;;98;AUDLEY ST;PETERSHAM;2049;141.57;M;20010511;20010622;326600;B;R;RESIDENCE;;CH;;;7870483;
C;206;1942842;10;20011109 11:01;1//135457;
D;206;1942842;10;20011109 11:01;P;;;;;;
D;206;1942842;10;20011109 11:01;P;;;;;;
D;206;1942842;10;20011109 11:01;V;;;;;;
B;206;1942863;11;20011109 11:01;;2;50;AUDLEY ST;PETERSHAM;2049;;;20010705;20010813;325000;;R;RESIDENCE;2;;;;7861493;
C;206;1942863;11;20011109 11:01;2//40695;
D;206;1942863;11;20011109 11:01;P;;;;;;
D;206;1942863;11;20011109 11:01;V;;;;;;
B;206;1943163;12;20011109 11:01;;;103;AUSTRALIA ST;CAMPERDOWN;2050;;;20001103;20001214;365000;A;R;RESIDENCE;;EP;AC;;7292182;
C;206;1943163;12;20011109 11:01;A//34138;
D;206;1943163;12;20011109 11:01;P;;;;;;
D;206;1943163;12;20011109 11:01;V;;;;;;
B;206;1943318;13;20011109 11:01;;;51;BARDEN ST;TEMPE;2044;285.2;M;20010606;20010801;340000;A;R;RESIDENCE;;ES;;;7832722;
C;206;1943318;13;20011109 11:01;11/1/60038;
D;206;1943318;13;20011109 11:01;P;;;;;;
D;206;1943318;13;20011109 11:01;V;;;;;;
D;206;1943318;13;20011109 11:01;V;;;;;;
B;206;1943319;14;20011109 11:01;;;53;BARDEN ST;TEMPE;2044;;;20010704;20010817;300000;A;R;RESIDENCE;;ES;;;7890654;
C;206;1943319;14;20011109 11:01;10//56978;
D;206;1943319;14;20011109 11:01;P;;;;;;
D;206;1943319;14;20011109 11:01;P;;;;;;
D;206;1943319;14;20011109 11:01;V;;;;;;
D;206;1943319;14;20011109 11:01;V;;;;;;
B;206;1943693;15;20011109 11:01;;;13;BEAUCHAMP ST;MARRICKVILLE;2204;;;20010428;20010807;850000;A;R;RESIDENCE;;EG;;;7850293;
C;206;1943693;15;20011109 11:01;2//5598;
D;206;1943693;15;20011109 11:01;P;;;;;;
D;206;1943693;15;20011109 11:01;P;;;;;;
D;206;1943693;15;20011109 11:01;V;;;;;;
B;206;1943728;16;20011109 11:01;;10;85;BEAUCHAMP ST;MARRICKVILLE;2204;;;20010711;20010729;155000;;R;RESIDENCE;10;;;;7895235;
C;206;1943728;16;20011109 11:02;10//8575;
D;206;1943728;16;20011109 11:02;P;;;;;;
D;206;1943728;16;20011109 11:02;V;;;;;;
B;206;1943728;17;20011109 11:02;;36;85;BEAUCHAMP ST;MARRICKVILLE;2204;;;20010621;20010627;180000;;3;UNIT;36;;;;7844795;
C;206;1943728;17;20011109 11:02;36//8575;
D;206;1943728;17;20011109 11:02;P;;;;;;
D;206;1943728;17;20011109 11:02;V;;;;;;
D;206;1943728;17;20011109 11:02;V;;;;;;
B;206;1943978;18;20011109 11:02;;;8;BISHOPGATE ST;CAMPERDOWN;2050;79.2;M;20010327;20010816;320000;A;R;RESIDENCE;;EP;;;7877399;
C;206;1943978;18;20011109 11:02;1//592035;
D;206;1943978;18;20011109 11:02;P;;;;;;
D;206;1943978;18;20011109 11:02;P;;;;;;
D;206;1943978;18;20011109 11:02;V;;;;;;
B;206;1944127;19;20011109 11:02;;8;5;BRIDGE RD;STANMORE;2048;;;20010710;20010808;640000;;R;RESIDENCE;8;;;;7854671;
C;206;1944127;19;20011109 11:02;8//SP 40218;
D;206;1944127;19;20011109 11:02;P;;;;;;
D;206;1944127;19;20011109 11:02;V;;;;;;
B;206;1944711;20;20011109 11:02;;10;40;CAMBRIDGE ST;STANMORE;2048;;;20010427;20010607;310000;;R;RESIDENCE;10;;;;7819772;
C;206;1944711;20;20011109 11:02;10//45820;
D;206;1944711;20;20011109 11:02;P;;;;;;
D;206;1944711;20;20011109 11:02;P;;;;;;
D;206;1944711;20;20011109 11:02;V;;;;;;
B;206;1944734;21;20011109 11:02;;;56;CAMBRIDGE ST;STANMORE;2048;822;M;20010504;20010504;1550000;A;3;FLATS;;ED;;;7830300;
C;206;1944734;21;20011109 11:02;2//225285;
D;206;1944734;21;20011109 11:02;P;;;;;;
B;206;1944735;22;20011109 11:02;;;56 A;CAMBRIDGE ST;STANMORE;2048;822;M;20010504;20010504;1550000;A;3;FLATS;;ED;;;7830319;
C;206;1944735;22;20011109 11:02;1//225285;
D;206;1944735;22;20011109 11:02;P;;;;;;
B;206;1945261;23;20011109 11:02;;2;2;CARDIGAN LANE;STANMORE;2048;;;20010605;20010717;420000;;R;RESIDENCE;2;;;;7856541;
C;206;1945261;23;20011109 11:02;2//SP 61915;
D;206;1945261;23;20011109 11:02;P;;;;;;
D;206;1945261;23;20011109 11:02;V;;;;;;
B;206;1945261;24;20011109 11:02;;15;2;CARDIGAN LANE;STANMORE;2048;;;20010511;20010622;410000;;R;RESIDENCE;15;;;;7862923;
C;206;1945261;24;20011109 11:02;15//SP 61915;
D;206;1945261;24;20011109 11:02;P;;;;;;
D;206;1945261;24;20011109 11:02;V;;;;;;
D;206;1945261;24;20011109 11:02;V;;;;;;
B;206;1945261;25;20011109 11:02;;21;2;CARDIGAN LANE;STANMORE;2048;;;20010620;20010727;525000;;R;RESIDENCE;21;;;;7828306;
C;206;1945261;25;20011109 11:02;21//SP 61915;
D;206;1945261;25;20011109 11:02;P;;;;;;
D;206;1945261;25;20011109 11:02;V;;;;;;
D;206;1945261;25;20011109 11:02;V;;;;;;
B;206;1945261;26;20011109 11:02;;22;2;CARDIGAN LANE;STANMORE;2048;;;20010608;20010808;513000;;R;RESIDENCE;22;;;;7870254;
C;206;1945261;26;20011109 11:02;22//SP 61915;
D;206;1945261;26;20011109 11:02;P;;;;;;
D;206;1945261;26;20011109 11:02;P;;;;;;
D;206;1945261;26;20011109 11:02;V;;;;;;
B;206;1945330;27;20011109 11:02;;;109;CARDIGAN ST;STANMORE;2048;;;20010621;20010621;350000;A;3;UNITS;;ED;;;7882160;
C;206;1945330;27;20011109 11:02;1//924047;
D;206;1945330;27;20011109 11:02;P;;;;;;
D;206;1945330;27;20011109 11:02;V;;;;;;
D;206;1945330;27;20011109 11:02;V;;;;;;
B;206;1945479;28;20011109 11:02;;;30;CARRINGTON RD;MARRICKVILLE;2204;1119;M;20000629;20000824;775000;I;R;RESIDENCE;;DA;IF;;7211588;
C;206;1945479;28;20011109 11:02;3, 4, 5//19930;
D;206;1945479;28;20011109 11:02;P;;;;;;
D;206;1945479;28;20011109 11:02;P;;;;;;
D;206;1945479;28;20011109 11:02;V;;;;;;
B;206;1945586;29;20011109 11:02;;;99 B;CARY ST;MARRICKVILLE;2204;227.6;M;20000216;20000330;335000;I;R;RESIDENCE;;DZ;;;7830344;
C;206;1945586;29;20011109 11:02;2//407496;
D;206;1945586;29;20011109 11:02;P;;;;;;
D;206;1945586;29;20011109 11:02;P;;;;;;
D;206;1945586;29;20011109 11:02;V;;;;;;
D;206;1945586;29;20011109 11:02;V;;;;;;
B;206;1945648;30;20011109 11:02;;;111;CAVENDISH ST;STANMORE;2048;151.8;M;20010608;20010730;427500;A;R;RESIDENCE;;ER;;;7842549;
C;206;1945648;30;20011109 11:02;8//105902;
D;206;1945648;30;20011109 11:02;P;;;;;;
D;206;1945648;30;20011109 11:02;P;;;;;;
D;206;1945648;30;20011109 11:02;V;;;;;;
D;206;1945648;30;20011109 11:02;V;;;;;;
B;206;1945890;31;20011109 11:02;;;20;CENTRAL AVE;MARRICKVILLE;2204;240.3;M;20010622;20010719;365000;A;R;RESIDENCE;;EG;;;7845698;
C;206;1945890;31;20011109 11:02;12//925246;
D;206;1945890;31;20011109 11:02;P;;;;;;
D;206;1945890;31;20011109 11:02;V;;;;;;
D;206;1945890;31;20011109 11:02;V;;;;;;
B;206;1946023;32;20011109 11:02;;6;14;CHAPEL ST;MARRICKVILLE;2204;;;20010406;20010525;530000;;3;FACTORY;6;;;;7895313;
C;206;1946023;32;20011109 11:02;6//41559;
D;206;1946023;32;20011109 11:02;P;;;;;;
D;206;1946023;32;20011109 11:02;V;;;;;;
B;206;1946067;33;20011109 11:02;;;35;CHARLECOT ST;DULWICH HILL;2203;;;20010602;20010716;400000;A;R;RESIDENCE;;EG;;;7818027;
C;206;1946067;33;20011109 11:02;X//418683;
D;206;1946067;33;20011109 11:02;P;;;;;;
D;206;1946067;33;20011109 11:02;P;;;;;;
D;206;1946067;33;20011109 11:02;P;;;;;;
D;206;1946067;33;20011109 11:02;V;;;;;;
D;206;1946067;33;20011109 11:02;V;;;;;;
B;206;1946104;34;20011109 11:02;;;13;CHARLES ST;MARRICKVILLE;2204;196;M;20010623;20010803;405000;A;R;RESIDENCE;;EG;;;7864988;
C;206;1946104;34;20011109 11:02;B//438488;
D;206;1946104;34;20011109 11:02;P;;;;;;
D;206;1946104;34;20011109 11:02;V;;;;;;
B;206;1946383;35;20011109 11:02;;;28;CHURCH ST;MARRICKVILLE;2204;240.3;M;20010623;20010811;412500;A;R;RESIDENCE;;EG;;;7891213;
C;206;1946383;35;20011109 11:02;11//105759;
D;206;1946383;35;20011109 11:02;P;;;;;;
D;206;1946383;35;20011109 11:02;V;;;;;;
D;206;1946383;35;20011109 11:02;V;;;;;;
B;206;1946401;36;20011109 11:02;;;3;CHURCH ST;MARRICKVILLE;2204;;;20010615;20010727;420000;A;R;RESIDENCE;;EG;;;7814943;
C;206;1946401;36;20011109 11:02;B//963863;
D;206;1946401;36;20011109 11:02;P;;;;;;
D;206;1946401;36;20011109 11:02;V;;;;;;
B;206;1946434;37;20011109 11:02;;;93;CHURCH ST S;ST PETERS;2044;;;19990707;20000114;1630000;X;3;;;MA;IV;;6600607;
C;206;1946434;37;20011109 11:02;35//528100;
D;206;1946434;37;20011109 11:02;P;;;;;;
D;206;1946434;37;20011109 11:02;P;;;;;;
D;206;1946434;37;20011109 11:02;V;;;;;;
B;206;1946587;38;20011109 11:02;;1;55;COBAR ST;DULWICH HILL;2203;;;20010709;20010817;193500;;R;RESIDENCE;1;;;;7888331;
C;206;1946587;38;20011109 11:02;1//15681;
D;206;1946587;38;20011109 11:02;P;;;;;;
D;206;1946587;38;20011109 11:02;V;;;;;;
B;206;1946600;39;20011109 11:02;;3;47;COBAR ST;DULWICH HILL;2203;;;20001107;20001213;200000;;R;RESIDENCE;3;;XA;;7300556;
C;206;1946600;39;20011109 11:02;3//10798;
D;206;1946600;39;20011109 11:02;P;;;;;;
B;206;1946600;40;20011109 11:02;;11;47;COBAR ST;DULWICH HILL;2203;;;20010330;20010601;252000;;R;RESIDENCE;11;;;;7870070;
C;206;1946600;40;20011109 11:02;11//10798;
D;206;1946600;40;20011109 11:02;P;;;;;;
D;206;1946600;40;20011109 11:02;P;;;;;;
D;206;1946600;40;20011109 11:02;V;;;;;;
D;206;1946600;40;20011109 11:02;V;;;;;;
B;206;1946831;41;20011109 11:02;;;9;COMMODORE ST;NEWTOWN;2042;;;20010712;20010820;443500;A;R;RESIDENCE;;EE;;;7885123;
C;206;1946831;41;20011109 11:02;1//121477;
D;206;1946831;41;20011109 11:02;P;;;;;;
D;206;1946831;41;20011109 11:02;P;;;;;;
D;206;1946831;41;20011109 11:02;V;;;;;;
D;206;1946831;41;20011109 11:02;V;;;;;;
B;206;1946835;42;20011109 11:02;;;2 A;COMMODORE ST;NEWTOWN;2042;107.5;M;20010628;20010807;412000;A;R;RESIDENCE;;EE;;;7845620;
C;206;1946835;42;20011109 11:02;1//232510;
D;206;1946835;42;20011109 11:02;P;;;;;;
