A;116;20030317 13:53;PDANN;
B;116;1237481;1;20030317 13:53;;;1;FERNHILL;COOKAMIDGERA;2806;225.8;H;20010927;20011026;175000;R;3;FARM;;RA;;;8121323;
C;116;1237481;1;20030317 13:53;2//605437;
D;116;1237481;1;20030317 13:53;P;;;;;;
D;116;1237481;1;20030317 13:53;P;;;;;;
D;116;1237481;1;20030317 13:53;V;;;;;;
B;116;1238878;2;20030317 13:53;;;79;DERRIBONG ST;PEAK HILL;2869;1012;M;20000111;20030305;10237;Z;R;RESIDENCE;;ZP;;;9434314;
C;116;1238878;2;20030317 13:53;18/1/758832;
D;116;1238878;2;20030317 13:53;P;;;;;;
D;116;1238878;2;20030317 13:53;P;;;;;;
D;116;1238878;2;20030317 13:53;V;;;;;;
B;116;1238893;3;20030317 13:53;;;139;DERRIBONG ST;PEAK HILL;2869;1011.8;M;20030131;20030227;78000;Z;R;RESIDENCE;;ZP;;;9423261;
C;116;1238893;3;20030317 13:53;11/22/758832;
D;116;1238893;3;20030317 13:53;P;;;;;;
D;116;1238893;3;20030317 13:53;P;;;;;;
D;116;1238893;3;20030317 13:53;V;;;;;;
D;116;1238893;3;20030317 13:53;V;;;;;;
B;116;1239192;4;20030317 13:53;;;;;PARKES;2870;460.1;H;20030304;20030304;176000;R;3;RURAL LAND;;RH;;;9430724;
C;116;1239192;4;20030317 13:53;29, 32//754004;
D;116;1239192;4;20030317 13:53;P;;;;;;
D;116;1239192;4;20030317 13:53;V;;;;;;
D;116;1239192;4;20030317 13:53;V;;;;;;
D;116;1239192;4;20030317 13:53;V;;;;;;
D;116;1239192;4;20030317 13:53;V;;;;;;
D;116;1239192;4;20030317 13:53;V;;;;;;
B;116;1240087;5;20030317 13:53;;;;TIMALDRA;GOONUMBLA;2870;640;H;20021220;20030131;740000;R;3;FARM;;RJ;;;9367043;
C;116;1240087;5;20030317 13:53;42//598432;
D;116;1240087;5;20030317 13:53;P;;;;;;
D;116;1240087;5;20030317 13:53;P;;;;;;
D;116;1240087;5;20030317 13:53;V;;;;;;
B;116;1240173;6;20030317 13:53;;;37;ALBERT ST;PARKES;2870;1543.8;M;20030121;20030224;55000;Z;R;RESIDENCE;;AF;;;9415733;
C;116;1240173;6;20030317 13:53;2//554341;
D;116;1240173;6;20030317 13:53;P;;;;;;
D;116;1240173;6;20030317 13:53;V;;;;;;
B;116;1240511;7;20030317 13:53;;;15;BEST ST;PARKES;2870;682.9;M;20021212;20030218;40500;Z;R;RESIDENCE;;AN;;;9382603;
C;116;1240511;7;20030317 13:53;34//242549;
D;116;1240511;7;20030317 13:53;P;;;;;;
D;116;1240511;7;20030317 13:53;P;;;;;;
D;116;1240511;7;20030317 13:53;V;;;;;;
B;116;1240517;8;20030317 13:53;;;;BEST ST;PARKES;2870;805;M;20030123;20030225;152000;Z;R;RESIDENCE;;AN;;;9415922;
C;116;1240517;8;20030317 13:53;4//843275;
D;116;1240517;8;20030317 13:53;P;;;;;;
D;116;1240517;8;20030317 13:53;P;;;;;;
D;116;1240517;8;20030317 13:53;V;;;;;;
D;116;1240517;8;20030317 13:53;V;;;;;;
D;116;1240517;8;20030317 13:53;V;;;;;;
B;116;1240577;9;20030317 13:53;;;29;BLAXLAND ST;PARKES;2870;680;M;20030131;20030224;110000;Z;R;RESIDENCE;;AM;;;9439449;
C;116;1240577;9;20030317 13:53;5//828038;
D;116;1240577;9;20030317 13:53;P;;;;;;
B;116;1241446;10;20030317 13:53;;;5;CLOSE ST;PARKES;2870;;;20030123;20030225;75000;Z;R;RESIDENCE;;AJ;;;9416725;
C;116;1241446;10;20030317 13:53;3//10946;
D;116;1241446;10;20030317 13:53;P;;;;;;
D;116;1241446;10;20030317 13:53;P;;;;;;
D;116;1241446;10;20030317 13:53;V;;;;;;
B;116;1241472;11;20030317 13:53;;;6;COBDEN PL;PARKES;2870;633.1;M;20030121;20030221;175000;Z;R;RESIDENCE;;AA;;;9430866;
C;116;1241472;11;20030317 13:53;47//862822;
D;116;1241472;11;20030317 13:53;P;;;;;;
D;116;1241472;11;20030317 13:53;V;;;;;;
D;116;1241472;11;20030317 13:53;V;;;;;;
B;116;1241550;12;20030317 13:53;;;L 4;CONDOBOLIN RD;PARKES;2870;36.54;H;20021130;20030219;41250;R;V;VACANT LAND;;RA;;;9418895;
C;116;1241550;12;20030317 13:53;4//615657;
D;116;1241550;12;20030317 13:53;P;;;;;;
D;116;1241550;12;20030317 13:53;V;;;;;;
D;116;1241550;12;20030317 13:53;V;;;;;;
D;116;1241550;12;20030317 13:53;V;;;;;;
B;116;1241623;13;20030317 13:53;;;23;CORONATION AVE;PARKES;2870;1.295;H;20020925;20030224;180000;Z;R;RESIDENCE;;AZ;;;9429651;
C;116;1241623;13;20030317 13:53;421//750179;
D;116;1241623;13;20030317 13:53;P;;;;;;
D;116;1241623;13;20030317 13:53;P;;;;;;
D;116;1241623;13;20030317 13:53;V;;;;;;
