A;221;20020102 13:50;PTHIRLWELL;
B;221;2431974;1;20020102 13:50;;;12;ALBERT ST E;GUILDFORD;2161;632.3;M;20011025;20011130;164000;A;R;RESIDENCE;;AR;;;8169406;
C;221;2431974;1;20020102 13:50;B//360763;
D;221;2431974;1;20020102 13:50;P;;;;;;
D;221;2431974;1;20020102 13:50;V;;;;;;
D;221;2431974;1;20020102 13:50;V;;;;;;
B;221;2432039;2;20020102 13:50;;;44;ALEXANDRA AVE;WESTMEAD;2145;447.6;M;20011111;20011122;380000;A;R;RESIDENCE;;AW;;;8162497;
C;221;2432039;2;20020102 13:50;101//865687;
D;221;2432039;2;20020102 13:50;P;;;;;;
D;221;2432039;2;20020102 13:50;P;;;;;;
D;221;2432039;2;20020102 13:50;V;;;;;;
D;221;2432039;2;20020102 13:50;V;;;;;;
B;221;2432082;3;20020102 13:50;;10;4;ALEXANDRA AVE;WESTMEAD;2145;;;20011011;20011128;185000;;R;RESIDENCE;10;;;;8175781;
C;221;2432082;3;20020102 13:50;10//18110;
D;221;2432082;3;20020102 13:50;P;;;;;;
D;221;2432082;3;20020102 13:50;V;;;;;;
B;221;2432306;4;20020102 13:50;;;7;AMAX AVE;GIRRAWEEN;2145;1220;M;20011008;20011119;580000;I;3;FACTORY;;FA;;;8209811;
C;221;2432306;4;20020102 13:50;5//238354;
D;221;2432306;4;20020102 13:50;P;;;;;;
D;221;2432306;4;20020102 13:50;V;;;;;;
D;221;2432306;4;20020102 13:50;V;;;;;;
B;221;2432494;5;20020102 13:50;;;6;ANDY ST;GUILDFORD;2161;632.3;M;20010419;20010531;235000;A;3;;;AL;;;7683163;
C;221;2432494;5;20020102 13:50;6//218364 LOT 6 DP 218364 29.97 PT ARC/7.04X35.59/32.26;
D;221;2432494;5;20020102 13:50;P;;;;;;
D;221;2432494;5;20020102 13:50;P;;;;;;
D;221;2432494;5;20020102 13:50;P;;;;;;
D;221;2432494;5;20020102 13:50;P;;;;;;
D;221;2432494;5;20020102 13:50;V;;;;;;
D;221;2432494;5;20020102 13:50;V;;;;;;
B;221;2432797;6;20020102 13:50;;;38;AUSTRAL AVE;WESTMEAD;2145;;;20010820;20011010;389000;A;R;RESIDENCE;;AW;;;8199665;
C;221;2432797;6;20020102 13:50;226//13731;
D;221;2432797;6;20020102 13:50;P;;;;;;
D;221;2432797;6;20020102 13:50;P;;;;;;
D;221;2432797;6;20020102 13:50;V;;;;;;
B;221;2432861;7;20020102 13:50;;;20;AZALEA ST;GREYSTANES;2145;556.4;M;20011106;20011211;350000;A;V;VACANT LAND;;AC;;;8209341;
C;221;2432861;7;20020102 13:50;207//234436;
D;221;2432861;7;20020102 13:50;P;;;;;;
D;221;2432861;7;20020102 13:50;P;;;;;;
D;221;2432861;7;20020102 13:50;V;;;;;;
D;221;2432861;7;20020102 13:50;V;;;;;;
B;221;2432910;8;20020102 13:50;;6;1;BAILEY ST;WESTMEAD;2145;;;20011102;20011214;275000;;R;RESIDENCE;6;;;;8211656;
C;221;2432910;8;20020102 13:50;6//SP 53872;
D;221;2432910;8;20020102 13:50;P;;;;;;
D;221;2432910;8;20020102 13:50;V;;;;;;
B;221;2432921;9;20020102 13:50;;1;;BAILEY ST;WESTMEAD;2145;;;20011103;20011211;287500;;3;UNIT;1;;;;8208534;
C;221;2432921;9;20020102 13:50;1//SP 54370;
D;221;2432921;9;20020102 13:50;P;;;;;;
D;221;2432921;9;20020102 13:50;P;;;;;;
D;221;2432921;9;20020102 13:50;V;;;;;;
B;221;2433065;10;20020102 13:50;;;5;BALLINA ST;WENTWORTHVILLE;2145;562.8;M;20010830;20011126;258000;A;R;RESIDENCE;;AC;;;8157376;
C;221;2433065;10;20020102 13:50;56//238296;
D;221;2433065;10;20020102 13:50;P;;;;;;
