A;RTSALEDATA;252;20250526 01:18;VALNET;
B;252;2677335;1;20250526 01:18;;;5 W;HAMILTON ST;WALCHA;2354;2112;M;20250325;20250516;2190000;E1;3;COMMERCIAL;;ELC;;0;AV68131;
C;252;2677335;1;20250526 01:18;20/804145;
D;252;2677335;1;20250526 01:18;P;;;;;;
D;252;2677335;1;20250526 01:18;V;;;;;;
B;252;3806510;2;20250526 01:18;;;21 W;WALSH ST;WALCHA;2354;1475;M;20250428;20250516;175000;R1;R;RESIDENCE;;AAA;;0;AV64822;
C;252;3806510;2;20250526 01:18;21/1200523;
D;252;3806510;2;20250526 01:18;P;;;;;;
D;252;3806510;2;20250526 01:18;V;;;;;;
D;252;3806510;2;20250526 01:18;V;;;;;;
Z;11;2;2;5;
