A;210;20110801 02:26;VALNET;
B;210;2091037;7;20110801 02:26;;;57 A;KAMBALA RD;BELLEVUE HILL;2023;980.1;M;20110607;20110607;4800000;A;R;RESIDENCE;;RG;;0;AG391478;
C;210;2091037;7;20110801 02:26;3/533844;
D;210;2091037;7;20110801 02:26;P;;;;;;
D;210;2091037;7;20110801 02:26;V;;;;;;
B;210;2096585;8;20110801 02:26;;801;170;OCEAN ST;EDGECLIFF;2027;;;20110616;20110720;1670000;;R;RESIDENCE;27;;;0;AG389155;
C;210;2096585;8;20110801 02:26;27/SP32124;
D;210;2096585;8;20110801 02:26;P;;;;;;
D;210;2096585;8;20110801 02:26;V;;;;;;
B;210;2080858;9;20110801 02:26;;9;4;BIRRIGA RD;BELLEVUE HILL;2023;;;20110622;20110713;395000;;R;RESIDENCE;9;;;0;AG374724;
C;210;2080858;9;20110801 02:26;9/SP883;
D;210;2080858;9;20110801 02:26;P;;;;;;
D;210;2080858;9;20110801 02:26;V;;;;;;
B;210;2086194;10;20110801 02:26;;11;297;EDGECLIFF RD;WOOLLAHRA;2025;;;20110610;20110701;810000;;R;RESIDENCE;11;;;0;AG367806;
C;210;2086194;10;20110801 02:26;11/SP8535;
D;210;2086194;10;20110801 02:26;P;;;;;;
D;210;2086194;10;20110801 02:26;V;;;;;;
D;210;2086194;10;20110801 02:26;V;;;;;;
D;210;2086194;10;20110801 02:26;V;;;;;;
B;210;2094156;11;20110801 02:26;;19;528;NEW SOUTH HEAD RD;DOUBLE BAY;2028;;;20110603;20110715;395000;;R;RESIDENCE;19;;;0;AG383421;
C;210;2094156;11;20110801 02:26;19/SP30129;
D;210;2094156;11;20110801 02:26;P;;;;;;
D;210;2094156;11;20110801 02:26;V;;;;;;
B;210;2094220;12;20110801 02:26;;2;500;NEW SOUTH HEAD RD;DOUBLE BAY;2028;;;20110622;20110720;510000;;R;RESIDENCE;2;;;0;AG388704;
C;210;2094220;12;20110801 02:26;2/SP32707;
D;210;2094220;12;20110801 02:26;P;;;;;;
D;210;2094220;12;20110801 02:26;V;;;;;;
B;210;2083615;13;20110801 02:26;;11;65;DARLING POINT RD;DARLING POINT;2027;;;20110527;20110722;2000000;;R;RESIDENCE;11;;;0;AG392960;
C;210;2083615;13;20110801 02:26;11/SP20316;
D;210;2083615;13;20110801 02:26;P;;;;;;
D;210;2083615;13;20110801 02:26;P;;;;;;
D;210;2083615;13;20110801 02:26;V;;;;;;
B;210;2097035;14;20110801 02:26;;;110;OLD SOUTH HEAD RD;VAUCLUSE;2030;398.4;M;20110603;20110629;2000000;A;R;RESIDENCE;;RE;;0;AG390962;
C;210;2097035;14;20110801 02:26;1/514277;
D;210;2097035;14;20110801 02:26;P;;;;;;
D;210;2097035;14;20110801 02:26;V;;;;;;
B;210;2091901;15;20110801 02:26;;3;13;MACDONALD ST;PADDINGTON;2021;;;20110518;20110713;940000;;3;COMMERCIAL;3;;;0;AG376328;
C;210;2091901;15;20110801 02:26;3/SP62412;
D;210;2091901;15;20110801 02:26;P;;;;;;
D;210;2091901;15;20110801 02:26;V;;;;;;
D;210;2091901;15;20110801 02:26;V;;;;;;
B;210;2102576;16;20110801 02:26;;;14;VICTORIA PL;PADDINGTON;2021;181;M;20110606;20110718;1000000;A;R;RESIDENCE;;RP;;0;AG381322;
C;210;2102576;16;20110801 02:26;1/597088;
D;210;2102576;16;20110801 02:26;P;;;;;;
D;210;2102576;16;20110801 02:26;V;;;;;;
B;210;2084141;17;20110801 02:26;;26;52;DARLING POINT RD;DARLING POINT;2027;;;20110525;20110706;1319000;;R;RESIDENCE;26;;;0;AG384262;
C;210;2084141;17;20110801 02:26;26/SP1812;
D;210;2084141;17;20110801 02:26;P;;;;;;
D;210;2084141;17;20110801 02:26;P;;;;;;
D;210;2084141;17;20110801 02:26;V;;;;;;
D;210;2084141;17;20110801 02:26;V;;;;;;
B;210;2084141;18;20110801 02:26;;26;52;DARLING POINT RD;DARLING POINT;2027;;;20110525;20110706;1319000;;R;RESIDENCE;49;;;0;AG384262;
C;210;2084141;18;20110801 02:26;49/SP1812;
D;210;2084141;18;20110801 02:26;P;;;;;;
D;210;2084141;18;20110801 02:26;P;;;;;;
D;210;2084141;18;20110801 02:26;V;;;;;;
D;210;2084141;18;20110801 02:26;V;;;;;;
B;210;2097483;19;20110801 02:26;;11;150;OLD SOUTH HEAD RD;BELLEVUE HILL;2023;;;20110520;20110715;765000;;R;RESIDENCE;11;;;0;AG380837;
C;210;2097483;19;20110801 02:26;11/SP6326;
D;210;2097483;19;20110801 02:26;P;;;;;;
D;210;2097483;19;20110801 02:26;P;;;;;;
D;210;2097483;19;20110801 02:26;V;;;;;;
D;210;2097483;19;20110801 02:26;V;;;;;;
B;210;2097566;20;20110801 02:26;;6;130;OLD SOUTH HEAD RD;BELLEVUE HILL;2023;;;20110530;20110711;515000;;R;RESIDENCE;6;;;0;AG374062;
C;210;2097566;20;20110801 02:26;6/SP5060;
D;210;2097566;20;20110801 02:26;P;;;;;;
D;210;2097566;20;20110801 02:26;V;;;;;;
B;210;2100051;21;20110801 02:26;;;3;SALISBURY ST;WATSONS BAY;2030;240.3;M;20110510;20110615;1925000;A;R;RESIDENCE;;RA;;0;AG379913;
C;210;2100051;21;20110801 02:26;A/439787;
D;210;2100051;21;20110801 02:26;P;;;;;;
D;210;2100051;21;20110801 02:26;V;;;;;;
D;210;2100051;21;20110801 02:26;V;;;;;;
B;210;2102938;22;20110801 02:26;;;106;VICTORIA RD;BELLEVUE HILL;2023;959.1;M;20110506;20110715;5301000;A;R;RESIDENCE;;RG;;0;AG382050;
C;210;2102938;22;20110801 02:26;11/602575;
D;210;2102938;22;20110801 02:26;P;;;;;;
D;210;2102938;22;20110801 02:26;P;;;;;;
D;210;2102938;22;20110801 02:26;V;;;;;;
D;210;2102938;22;20110801 02:26;V;;;;;;
B;210;2872250;23;20110801 02:26;;14;2 B;HOLT ST;DOUBLE BAY;2028;;;20101101;20110201;1550000;;R;RESIDENCE;26;;;0;AG375508;
C;210;2872250;23;20110801 02:26;26/SP1898;
D;210;2872250;23;20110801 02:26;P;;;;;;
D;210;2872250;23;20110801 02:26;V;;;;;;
D;210;2872250;23;20110801 02:26;V;;;;;;
B;210;3396697;24;20110801 02:26;;1;11;GREENOAKS AVE;DARLING POINT;2027;;;20110217;20110516;1650000;;R;RESIDENCE;1;;;0;AG374949;
C;210;3396697;24;20110801 02:26;1/SP78583;
D;210;3396697;24;20110801 02:26;P;;;;;;
D;210;3396697;24;20110801 02:26;V;;;;;;
B;210;2081902;25;20110801 02:26;;;55;CAMBRIDGE ST;PADDINGTON;2021;219;M;20110530;20110711;2660000;A;R;RESIDENCE;;RP;;0;AG372379;
C;210;2081902;25;20110801 02:26;55/620347;
D;210;2081902;25;20110801 02:26;P;;;;;;
D;210;2081902;25;20110801 02:26;P;;;;;;
D;210;2081902;25;20110801 02:26;V;;;;;;
D;210;2081902;25;20110801 02:26;V;;;;;;
D;210;2081902;25;20110801 02:26;V;;;;;;
D;210;2081902;25;20110801 02:26;V;;;;;;
B;210;2084493;26;20110801 02:26;;;31;DILLON ST;PADDINGTON;2021;113.8;M;20110528;20110711;1640000;A;R;RESIDENCE;;RP;;0;AG368421;
C;210;2084493;26;20110801 02:26;A/110337;
D;210;2084493;26;20110801 02:26;P;;;;;;
D;210;2084493;26;20110801 02:26;V;;;;;;
D;210;2084493;26;20110801 02:26;V;;;;;;
B;210;2097762;27;20110801 02:26;;;29;ORMOND ST;PADDINGTON;2021;120.1;M;20110420;20110715;1355000;A;R;RESIDENCE;;RP;;0;AG381358;
C;210;2097762;27;20110801 02:26;6/899;
D;210;2097762;27;20110801 02:26;P;;;;;;
D;210;2097762;27;20110801 02:26;P;;;;;;
D;210;2097762;27;20110801 02:26;V;;;;;;
D;210;2097762;27;20110801 02:26;V;;;;;;
B;210;2103080;28;20110801 02:26;;4;206 D;VICTORIA RD;BELLEVUE HILL;2023;;;20110527;20110720;702900;;R;RESIDENCE;4;;;0;AG391180;
C;210;2103080;28;20110801 02:26;4/SP10308;
D;210;2103080;28;20110801 02:26;P;;;;;;
D;210;2103080;28;20110801 02:26;P;;;;;;
D;210;2103080;28;20110801 02:26;V;;;;;;
D;210;2103080;28;20110801 02:26;V;;;;;;
B;210;2103080;29;20110801 02:26;;4;206 D;VICTORIA RD;BELLEVUE HILL;2023;;;20110527;20110720;702900;;R;RESIDENCE;13;;;0;AG391180;
C;210;2103080;29;20110801 02:26;13/SP10308;
D;210;2103080;29;20110801 02:26;P;;;;;;
D;210;2103080;29;20110801 02:26;P;;;;;;
D;210;2103080;29;20110801 02:26;V;;;;;;
D;210;2103080;29;20110801 02:26;V;;;;;;
B;210;2103183;30;20110801 02:26;;;20;VICTORIA ST;WATSONS BAY;2030;406.7;M;20110603;20110718;3000000;A;R;RESIDENCE;;RA;;0;AG387197;
C;210;2103183;30;20110801 02:26;1/1046331;
D;210;2103183;30;20110801 02:26;P;;;;;;
D;210;2103183;30;20110801 02:26;V;;;;;;
B;210;2081994;31;20110801 02:26;;;39;CAMERON ST;EDGECLIFF;2027;104.7;M;20101112;20101130;600000;A;R;RESIDENCE;;RP;;0;AG386716;
C;210;2081994;31;20110801 02:26;12/253164;
D;210;2081994;31;20110801 02:26;P;;;;;;
D;210;2081994;31;20110801 02:26;P;;;;;;
D;210;2081994;31;20110801 02:26;V;;;;;;
D;210;2081994;31;20110801 02:26;V;;;;;;
B;210;2084764;32;20110801 02:26;;2;31;DRUMALBYN RD;BELLEVUE HILL;2023;;;20110701;20110708;2700000;;R;RESIDENCE;2;;;0;AG389106;
C;210;2084764;32;20110801 02:26;2/SP3330;
D;210;2084764;32;20110801 02:26;P;;;;;;
D;210;2084764;32;20110801 02:26;P;;;;;;
D;210;2084764;32;20110801 02:26;V;;;;;;
B;210;2087357;33;20110801 02:26;;3;73;FITZWILLIAM RD;VAUCLUSE;2030;;;20110523;20110713;600000;;R;RESIDENCE;3;;;0;AG375786;
C;210;2087357;33;20110801 02:26;3/SP12783;
D;210;2087357;33;20110801 02:26;P;;;;;;
D;210;2087357;33;20110801 02:26;V;;;;;;
B;210;2087357;34;20110801 02:26;;4;73;FITZWILLIAM RD;VAUCLUSE;2030;;;20110523;20110713;600000;;R;RESIDENCE;4;;;0;AG375787;
C;210;2087357;34;20110801 02:26;4/SP12783;
D;210;2087357;34;20110801 02:26;P;;;;;;
D;210;2087357;34;20110801 02:26;V;;;;;;
B;210;2092745;35;20110801 02:26;;103;2 B;MONA RD;DARLING POINT;2027;;;20110531;20110712;198000;;R;RESIDENCE;8;;;0;AG374698;
C;210;2092745;35;20110801 02:26;8/SP49621;
D;210;2092745;35;20110801 02:26;P;;;;;;
D;210;2092745;35;20110801 02:26;V;;;;;;
D;210;2092745;35;20110801 02:26;V;;;;;;
B;210;2104105;36;20110801 02:26;;8;70;UNDERWOOD ST;PADDINGTON;2021;;;20110513;20110624;465000;;R;RESIDENCE;8;;;0;AG378936;
C;210;2104105;36;20110801 02:26;8/SP16749;
D;210;2104105;36;20110801 02:26;P;;;;;;
D;210;2104105;36;20110801 02:26;V;;;;;;
D;210;2104105;36;20110801 02:26;V;;;;;;
B;210;2873192;37;20110801 02:26;;4;16;YOUNG ST;PADDINGTON;2021;;;20110520;20110707;1060000;;R;RESIDENCE;4;;;0;AG366814;
C;210;2873192;37;20110801 02:26;4/SP64558;
D;210;2873192;37;20110801 02:26;P;;;;;;
D;210;2873192;37;20110801 02:26;V;;;;;;
Z;182;37;37;106;
