A;151;20020102 13:01;PTHIRLWELL;
B;151;1679505;1;20020102 13:01;;;161;CENTRE ST;CASINO;2470;795.3;M;20010913;20010917;605000;B;3;MOTEL;;CB;BM;;8156254;
C;151;1679505;1;20020102 13:01;3//635191;
D;151;1679505;1;20020102 13:01;P;;;;;;
D;151;1679505;1;20020102 13:01;V;;;;;;
D;151;1679505;1;20020102 13:01;V;;;;;;
B;151;1679935;2;20020102 13:01;;;13;CUMBERLAND ST;CASINO;2470;846.8;M;20011113;20011120;43000;A;R;RESIDENCE;;AA;AC;;8182552;
C;151;1679935;2;20020102 13:01;101//1012093;
D;151;1679935;2;20020102 13:01;P;;;;;;
D;151;1679935;2;20020102 13:01;P;;;;;;
D;151;1679935;2;20020102 13:01;V;;;;;;
D;151;1679935;2;20020102 13:01;V;;;;;;
B;151;1679943;3;20020102 13:01;;;9;DEAN ST;CASINO;2470;2419;M;20011029;20011211;308000;A;3;FLATS;;AX;;;8203742;
C;151;1679943;3;20020102 13:01;10, 11, 12, 9//253527;
D;151;1679943;3;20020102 13:01;P;;;;;;
D;151;1679943;3;20020102 13:01;P;;;;;;
D;151;1679943;3;20020102 13:01;V;;;;;;
B;151;1680459;4;20020102 13:01;;;27;FIGTREE DR;CASINO;2470;2.001;H;20011024;20011123;170000;A;R;RESIDENCE;;AZ;AC;;8160557;
C;151;1680459;4;20020102 13:01;9//262653;
D;151;1680459;4;20020102 13:01;P;;;;;;
D;151;1680459;4;20020102 13:01;P;;;;;;
D;151;1680459;4;20020102 13:01;V;;;;;;
B;151;1680692;5;20020102 13:01;;;4225;CORAKI RD;GREENRIDGE;2471;1239;M;20010901;20011012;67000;R;R;RESIDENCE;;RE;;;8215855;
C;151;1680692;5;20020102 13:01;A//360851;
D;151;1680692;5;20020102 13:01;P;;;;;;
D;151;1680692;5;20020102 13:01;P;;;;;;
D;151;1680692;5;20020102 13:01;P;;;;;;
D;151;1680692;5;20020102 13:01;V;;;;;;
B;151;1680779;6;20020102 13:01;;;31;HARTLEY ST;CASINO;2470;652.7;M;20010906;20010924;45000;A;R;RESIDENCE;;AD;AC;;8155791;
C;151;1680779;6;20020102 13:01;3//246053;
D;151;1680779;6;20020102 13:01;P;;;;;;
D;151;1680779;6;20020102 13:01;P;;;;;;
D;151;1680779;6;20020102 13:01;V;;;;;;
D;151;1680779;6;20020102 13:01;V;;;;;;
B;151;1680963;7;20020102 13:01;;;42;HOTHAM ST;CASINO;2470;;;20011017;20011116;85000;A;R;RESIDENCE;;AB;;;8212375;
C;151;1680963;7;20020102 13:01;5//4875;
D;151;1680963;7;20020102 13:01;P;;;;;;
D;151;1680963;7;20020102 13:01;P;;;;;;
D;151;1680963;7;20020102 13:01;V;;;;;;
B;151;1681288;8;20020102 13:01;;;22;JOHNSTON ST;CASINO;2470;;;20011030;20011127;46000;A;R;RESIDENCE;;AC;AC;;8182535;
C;151;1681288;8;20020102 13:01;B//360471;
D;151;1681288;8;20020102 13:01;P;;;;;;
D;151;1681288;8;20020102 13:01;V;;;;;;
D;151;1681288;8;20020102 13:01;V;;;;;;
B;151;1681768;9;20020102 13:01;;;7;NORTH ST;CASINO;2470;799;M;20010910;20011008;80000;A;R;RESIDENCE;;AB;AC;;8027223;
C;151;1681768;9;20020102 13:01;4/51/758236;
D;151;1681768;9;20020102 13:01;P;;;;;;
D;151;1681768;9;20020102 13:01;P;;;;;;
D;151;1681768;9;20020102 13:01;V;;;;;;
B;151;1682351;10;20020102 13:01;;;3;ROSEWOOD AVE;CASINO;2470;700;M;20011101;20011127;75000;A;R;RESIDENCE;;AJ;AC;;8174402;
C;151;1682351;10;20020102 13:01;87//262923;
D;151;1682351;10;20020102 13:01;P;;;;;;
D;151;1682351;10;20020102 13:01;V;;;;;;
