A;221;20030501 12:50;PBARBER;
D;221;2434491;7;20030501 12:50;V;;;;;;
B;221;2434763;8;20030501 12:50;;;116;BORONIA ST;SOUTH WENTWORTHVILLE;2145;2464;M;20030308;20030414;647000;A;R;RESIDENCE;;AG;;;9533355;
C;221;2434763;8;20030501 12:50;2//569338;
D;221;2434763;8;20030501 12:50;P;;;;;;
D;221;2434763;8;20030501 12:50;P;;;;;;
D;221;2434763;8;20030501 12:50;V;;;;;;
D;221;2434763;8;20030501 12:50;V;;;;;;
B;221;2435371;9;20030501 12:50;;;56;BRIAN ST;MERRYLANDS;2160;550.1;M;20030122;20030318;435000;A;R;RESIDENCE;;AK;;;9527932;
C;221;2435371;9;20030501 12:50;3//210474;
D;221;2435371;9;20030501 12:50;P;;;;;;
D;221;2435371;9;20030501 12:50;P;;;;;;
D;221;2435371;9;20030501 12:50;V;;;;;;
D;221;2435371;9;20030501 12:50;V;;;;;;
B;221;2435931;10;20030501 12:50;;;186;BURNETT ST;WESTMEAD;2145;581.7;M;20030214;20030321;335050;A;R;RESIDENCE;;AG;;;9548277;
C;221;2435931;10;20030501 12:50;A//36502;
D;221;2435931;10;20030501 12:50;P;;;;;;
D;221;2435931;10;20030501 12:50;V;;;;;;
D;221;2435931;10;20030501 12:50;V;;;;;;
B;221;2436259;11;20030501 12:50;;4;25;CAMBRIDGE ST;MERRYLANDS;2160;;;20030220;20030403;208000;;R;RESIDENCE;4;;;;9547644;
C;221;2436259;11;20030501 12:50;4//SP 20064;
D;221;2436259;11;20030501 12:50;P;;;;;;
D;221;2436259;11;20030501 12:50;V;;;;;;
B;221;2437120;12;20030501 12:50;;;47;CHARLOTTE ST;MERRYLANDS;2160;261.7;M;20030207;20030401;330000;A;R;RESIDENCE;;AR;;;9541529;
C;221;2437120;12;20030501 12:50;2//838970;
D;221;2437120;12;20030501 12:50;P;;;;;;
D;221;2437120;12;20030501 12:50;P;;;;;;
D;221;2437120;12;20030501 12:50;V;;;;;;
B;221;2437301;13;20030501 12:50;;10;31;CHELMSFORD RD;SOUTH WENTWORTHVILLE;2145;;;20030405;20030410;27000;;R;RESIDENCE;10;;;;9521458;
C;221;2437301;13;20030501 12:50;10//SP 56456;
D;221;2437301;13;20030501 12:50;P;;;;;;
D;221;2437301;13;20030501 12:50;V;;;;;;
D;221;2437301;13;20030501 12:50;V;;;;;;
B;221;2437581;14;20030501 12:50;;;146;CHETWYND RD;GUILDFORD;2161;442.6;M;20030210;20030307;350000;A;R;RESIDENCE;;AR;;;9531276;
C;221;2437581;14;20030501 12:50;30, 31/25/734;
D;221;2437581;14;20030501 12:50;P;;;;;;
D;221;2437581;14;20030501 12:50;P;;;;;;
D;221;2437581;14;20030501 12:50;V;;;;;;
B;221;2438662;15;20030501 12:50;;;3;CULLEN PL;SMITHFIELD;2164;1844;M;20030306;20030417;660000;I;V;VACANT LAND;;FF;;;9552275;
C;221;2438662;15;20030501 12:50;2//788017;
D;221;2438662;15;20030501 12:50;P;;;;;;
D;221;2438662;15;20030501 12:50;V;;;;;;
B;221;2440029;16;20030501 12:50;;;30;DOROTHY ST;MERRYLANDS;2160;;;20030207;20030228;435000;A;R;RESIDENCE;;AG;;;9520680;
C;221;2440029;16;20030501 12:50;36//12685;
D;221;2440029;16;20030501 12:50;P;;;;;;
D;221;2440029;16;20030501 12:50;P;;;;;;
D;221;2440029;16;20030501 12:50;V;;;;;;
B;221;2440279;17;20030501 12:50;;11;221;DUNMORE ST;PENDLE HILL;2145;;;20030210;20030403;280000;;R;RESIDENCE;11;;;;9531142;
C;221;2440279;17;20030501 12:50;11//SP 52814;
D;221;2440279;17;20030501 12:50;P;;;;;;
D;221;2440279;17;20030501 12:50;P;;;;;;
D;221;2440279;17;20030501 12:50;V;;;;;;
D;221;2440279;17;20030501 12:50;V;;;;;;
B;221;2442001;18;20030501 12:50;;;11;FREDERICK ST;WENTWORTHVILLE;2145;663.9;M;20021213;20030221;472000;A;R;RESIDENCE;;AW;;;9543240;
C;221;2442001;18;20030501 12:50;39//30207;
D;221;2442001;18;20030501 12:50;P;;;;;;
D;221;2442001;18;20030501 12:50;P;;;;;;
D;221;2442001;18;20030501 12:50;V;;;;;;
B;221;2442971;19;20030501 12:50;;;177;GIRRAWEEN RD;GIRRAWEEN;2145;676.6;M;20030320;20030414;345000;A;R;RESIDENCE;;AW;;;9542392;
C;221;2442971;19;20030501 12:50;6//220548;
D;221;2442971;19;20030501 12:50;P;;;;;;
D;221;2442971;19;20030501 12:50;V;;;;;;
B;221;2443801;20;20030501 12:50;;;5;GRAND AVE;WESTMEAD;2145;645;M;20030214;20030403;350000;A;R;RESIDENCE;;AW;;;9548432;
C;221;2443801;20;20030501 12:50;59//13731;
D;221;2443801;20;20030501 12:50;P;;;;;;
D;221;2443801;20;20030501 12:50;P;;;;;;
D;221;2443801;20;20030501 12:50;V;;;;;;
B;221;2444396;21;20030501 12:50;;21;454;GUILDFORD RD;GUILDFORD;2161;;;20030410;20030410;200000;;R;RESIDENCE;21;;;;9542194;
C;221;2444396;21;20030501 12:50;21//SP 16254;
D;221;2444396;21;20030501 12:50;P;;;;;;
D;221;2444396;21;20030501 12:50;P;;;;;;
D;221;2444396;21;20030501 12:50;V;;;;;;
B;221;2445370;22;20030501 12:50;;;33;HAWKSVIEW ST;GUILDFORD;2161;;;20030320;20030411;330000;A;R;RESIDENCE;;AR;;;9546562;
C;221;2445370;22;20030501 12:50;9/6/1857;
D;221;2445370;22;20030501 12:50;P;;;;;;
D;221;2445370;22;20030501 12:50;V;;;;;;
D;221;2445370;22;20030501 12:50;V;;;;;;
D;221;2445370;22;20030501 12:50;V;;;;;;
B;221;2445385;23;20030501 12:50;;;63;HAWKSVIEW ST;GUILDFORD;2161;;;20030220;20030407;385000;A;R;RESIDENCE;;AR;;;9520647;
C;221;2445385;23;20030501 12:50;11/7/1857;
D;221;2445385;23;20030501 12:50;P;;;;;;
D;221;2445385;23;20030501 12:50;P;;;;;;
D;221;2445385;23;20030501 12:50;V;;;;;;
B;221;2447538;24;20030501 12:50;;;36;KIAMA ST;GREYSTANES;2145;556.4;M;20020821;20021021;358000;A;R;RESIDENCE;;AC;;;9552347;
C;221;2447538;24;20030501 12:50;29//238340;
D;221;2447538;24;20030501 12:50;P;;;;;;
D;221;2447538;24;20030501 12:50;V;;;;;;
D;221;2447538;24;20030501 12:50;V;;;;;;
B;221;2447553;25;20030501 12:50;;;13;KIEV ST;MERRYLANDS;2160;581.7;M;20030219;20030411;482500;A;R;RESIDENCE;;AG;;;9551060;
C;221;2447553;25;20030501 12:50;7//237592;
D;221;2447553;25;20030501 12:50;P;;;;;;
D;221;2447553;25;20030501 12:50;P;;;;;;
D;221;2447553;25;20030501 12:50;V;;;;;;
B;221;2447994;26;20030501 12:50;;18;44;LANE ST;WENTWORTHVILLE;2145;;;20030222;20030409;257000;;R;RESIDENCE;18;;;;9533808;
C;221;2447994;26;20030501 12:50;18//SP 57175;
D;221;2447994;26;20030501 12:50;P;;;;;;
D;221;2447994;26;20030501 12:50;P;;;;;;
D;221;2447994;26;20030501 12:50;V;;;;;;
B;221;2448970;27;20030501 12:50;;;12;LOIS PL;MERRYLANDS;2160;560.3;M;20030211;20030409;565000;A;R;RESIDENCE;;AR;;;9533859;
C;221;2448970;27;20030501 12:50;12//249044;
D;221;2448970;27;20030501 12:50;P;;;;;;
D;221;2448970;27;20030501 12:50;P;;;;;;
D;221;2448970;27;20030501 12:50;V;;;;;;
B;221;2449115;28;20030501 12:50;;;14;LOWANA AVE;MERRYLANDS;2160;;;20021230;20030328;350000;A;R;RESIDENCE;;AR;;;9523776;
C;221;2449115;28;20030501 12:50;55//25036;
D;221;2449115;28;20030501 12:50;P;;;;;;
D;221;2449115;28;20030501 12:50;P;;;;;;
D;221;2449115;28;20030501 12:50;V;;;;;;
D;221;2449115;28;20030501 12:50;V;;;;;;
B;221;2452366;29;20030501 12:50;;;4;MONITOR RD;MERRYLANDS;2160;632.3;M;20030227;20030411;465000;A;R;RESIDENCE;;AR;;;9539549;
C;221;2452366;29;20030501 12:50;49//3425;
D;221;2452366;29;20030501 12:50;P;;;;;;
D;221;2452366;29;20030501 12:50;V;;;;;;
B;221;2453093;30;20030501 12:50;;25;59;NEIL ST;MERRYLANDS;2160;;;20030220;20030320;230000;;R;RESIDENCE;25;;;;9516191;
C;221;2453093;30;20030501 12:50;25//SP 12119;
D;221;2453093;30;20030501 12:50;P;;;;;;
D;221;2453093;30;20030501 12:50;P;;;;;;
D;221;2453093;30;20030501 12:50;V;;;;;;
D;221;2453093;30;20030501 12:50;V;;;;;;
B;221;2453476;31;20030501 12:50;;;4;NORMAC RD;GIRRAWEEN;2145;919.9;M;20020404;20030417;575000;A;R;RESIDENCE;;AW;;;9547769;
C;221;2453476;31;20030501 12:50;51//560254;
D;221;2453476;31;20030501 12:50;P;;;;;;
D;221;2453476;31;20030501 12:50;V;;;;;;
D;221;2453476;31;20030501 12:50;V;;;;;;
B;221;2454347;32;20030501 12:50;;;66;ORAMZI RD;GIRRAWEEN;2145;728.38;M;20030301;20030411;487000;A;R;RESIDENCE;;AW;;;9551046;
C;221;2454347;32;20030501 12:50;B//395492;
D;221;2454347;32;20030501 12:50;P;;;;;;
D;221;2454347;32;20030501 12:50;P;;;;;;
D;221;2454347;32;20030501 12:50;V;;;;;;
B;221;2454348;33;20030501 12:50;;;64;ORAMZI RD;GIRRAWEEN;2145;645;M;20030206;20030320;363000;A;R;RESIDENCE;;AW;;;9533224;
C;221;2454348;33;20030501 12:50;D//407867;
D;221;2454348;33;20030501 12:50;P;;;;;;
B;221;2454663;34;20030501 12:50;;12;31;OXFORD ST;MERRYLANDS;2160;;;20030301;20030328;264000;;R;RESIDENCE;12;;;;9542787;
C;221;2454663;34;20030501 12:50;12//SP 48663;
D;221;2454663;34;20030501 12:50;P;;;;;;
D;221;2454663;34;20030501 12:50;V;;;;;;
B;221;2455017;35;20030501 12:50;;9;22;PATON ST;MERRYLANDS WEST;2160;;;20030125;20030310;172000;;R;RESIDENCE;9;;;;9532555;
C;221;2455017;35;20030501 12:50;9//SP 9332;
D;221;2455017;35;20030501 12:50;P;;;;;;
D;221;2455017;35;20030501 12:50;V;;;;;;
B;221;2455055;36;20030501 12:50;;9;10;PATON ST;MERRYLANDS WEST;2160;;;20030317;20030401;220000;;R;RESIDENCE;9;;;;9542501;
C;221;2455055;36;20030501 12:50;9//SP 12479;
D;221;2455055;36;20030501 12:50;P;;;;;;
D;221;2455055;36;20030501 12:50;V;;;;;;
D;221;2455055;36;20030501 12:50;V;;;;;;
B;221;2456035;37;20030501 12:50;;;49;PRINCES ST;GUILDFORD;2161;556.4;M;20030210;20030319;375000;A;R;RESIDENCE;;AL;;;9544011;
C;221;2456035;37;20030501 12:50;27//29634;
D;221;2456035;37;20030501 12:50;P;;;;;;
D;221;2456035;37;20030501 12:50;V;;;;;;
D;221;2456035;37;20030501 12:50;V;;;;;;
B;221;2456353;38;20030501 12:50;;;133;RAILWAY ST;PARRAMATTA;2150;;;20030215;20030331;483000;A;R;RESIDENCE;;AR;;;9538785;
C;221;2456353;38;20030501 12:50;15//113543;
D;221;2456353;38;20030501 12:50;P;;;;;;
D;221;2456353;38;20030501 12:50;P;;;;;;
D;221;2456353;38;20030501 12:50;V;;;;;;
B;221;2456587;39;20030501 12:50;;;5;REIN RD;WENTWORTHVILLE;2145;607;M;20030206;20030327;345000;A;R;RESIDENCE;;AG;;;9519227;
C;221;2456587;39;20030501 12:50;174//209054;
D;221;2456587;39;20030501 12:50;P;;;;;;
D;221;2456587;39;20030501 12:50;V;;;;;;
B;221;2457467;40;20030501 12:50;;;29;ROWLEY ST;WENTWORTHVILLE;2145;;;20030212;20030324;365000;A;R;RESIDENCE;;AW;;;9542150;
C;221;2457467;40;20030501 12:50;2//14209;
D;221;2457467;40;20030501 12:50;P;;;;;;
D;221;2457467;40;20030501 12:50;V;;;;;;
B;221;2457478;41;20030501 12:50;;;51;ROWLEY ST;WENTWORTHVILLE;2145;;;20030301;20030404;330000;A;R;RESIDENCE;;AW;;;9530289;
C;221;2457478;41;20030501 12:50;13//14209;
D;221;2457478;41;20030501 12:50;P;;;;;;
D;221;2457478;41;20030501 12:50;V;;;;;;
D;221;2457478;41;20030501 12:50;V;;;;;;
B;221;2458377;42;20030501 12:50;;3;47;SHEFFIELD ST;MERRYLANDS;2160;;;20030113;20030310;213000;;R;RESIDENCE;3;;;;9541703;
C;221;2458377;42;20030501 12:50;3//SP 9595;
D;221;2458377;42;20030501 12:50;P;;;;;;
D;221;2458377;42;20030501 12:50;V;;;;;;
B;221;2458791;43;20030501 12:50;;;40;SMITH ST;WENTWORTHVILLE;2145;;;20030302;20030403;410000;A;R;RESIDENCE;;AW;;;9521580;
C;221;2458791;43;20030501 12:50;53, 54/9A/963;
D;221;2458791;43;20030501 12:50;P;;;;;;
D;221;2458791;43;20030501 12:50;P;;;;;;
D;221;2458791;43;20030501 12:50;V;;;;;;
B;221;2460000;44;20030501 12:50;;17;245;TARGO RD;TOONGABBIE;2146;;;20030226;20030409;230000;;R;RESIDENCE;17;;;;9533724;
C;221;2460000;44;20030501 12:50;17//SP 57031;
D;221;2460000;44;20030501 12:50;P;;;;;;
D;221;2460000;44;20030501 12:50;V;;;;;;
B;221;2460542;45;20030501 12:50;;6;5;TODD ST;MERRYLANDS WEST;2160;;;20030213;20030408;168500;;R;RESIDENCE;6;;;;9530537;
C;221;2460542;45;20030501 12:50;6//SP 9904;
D;221;2460542;45;20030501 12:50;P;;;;;;
D;221;2460542;45;20030501 12:50;P;;;;;;
D;221;2460542;45;20030501 12:50;V;;;;;;
D;221;2460542;45;20030501 12:50;V;;;;;;
B;221;2462963;46;20030501 12:50;;9;61;WINDSOR RD;MERRYLANDS;2160;;;20030217;20030401;260000;;R;RESIDENCE;9;;;;9522508;
C;221;2462963;46;20030501 12:50;9//SP 40752;
D;221;2462963;46;20030501 12:50;P;;;;;;
D;221;2462963;46;20030501 12:50;P;;;;;;
D;221;2462963;46;20030501 12:50;V;;;;;;
D;221;2462963;46;20030501 12:50;V;;;;;;
B;221;2856792;47;20030501 12:50;;8;82;HAMPDEN RD;SOUTH WENTWORTHVILLE;2145;;;20030114;20030307;287000;;R;RESIDENCE;8;;;;9520259;
C;221;2856792;47;20030501 12:50;8//SP 63788;
D;221;2856792;47;20030501 12:50;P;;;;;;
D;221;2856792;47;20030501 12:50;P;;;;;;
D;221;2856792;47;20030501 12:50;V;;;;;;
B;221;2856833;48;20030501 12:50;;9;18;MARSDEN ST;GRANVILLE;2142;;;20030310;20030407;282000;;R;RESIDENCE;9;;;;9539543;
C;221;2856833;48;20030501 12:50;9//SP 64057;
D;221;2856833;48;20030501 12:50;P;;;;;;
D;221;2856833;48;20030501 12:50;V;;;;;;
D;221;2856833;48;20030501 12:50;V;;;;;;
B;221;2856887;49;20030501 12:50;;7;7;TORRENS ST;MERRYLANDS;2160;;;20030304;20030331;288000;;R;RESIDENCE;7;;;;9521452;
C;221;2856887;49;20030501 12:50;7//SP 64356;
D;221;2856887;49;20030501 12:50;P;;;;;;
D;221;2856887;49;20030501 12:50;V;;;;;;
B;221;;50;20030501 12:50;;;4/7-9;KING ST;GUILDFORD;2161;;;20030217;20030410;300000;;R;RESIDENCE;4;;;;9546956;
C;221;;50;20030501 12:50;4//SP 63482;
D;221;;50;20030501 12:50;P;;;;;;
D;221;;50;20030501 12:50;P;;;;;;
D;221;;50;20030501 12:50;V;;;;;;
B;221;2970674;51;20030501 12:50;;;10;TODD ST;MERRYLANDS WEST;2160;;;20030207;20030321;290000;;R;RESIDENCE;14;;;;9537727;
C;221;2970674;51;20030501 12:50;14//SP 67002;
D;221;2970674;51;20030501 12:50;P;;;;;;
D;221;2970674;51;20030501 12:50;P;;;;;;
D;221;2970674;51;20030501 12:50;V;;;;;;
D;221;2970674;51;20030501 12:50;V;;;;;;
B;221;2886517;52;20030501 12:50;;;24;HOLDSWORTH ST;MERRYLANDS;2160;419;M;20021130;20030120;385000;A;R;RESIDENCE;;AR;;;9527876;
C;221;2886517;52;20030501 12:50;1//1037486;
D;221;2886517;52;20030501 12:50;P;;;;;;
D;221;2886517;52;20030501 12:50;V;;;;;;
B;221;2983949;53;20030501 12:50;;;1/17A;CURRONG ST;SOUTH WENTWORTHVILLE;2145;;;20011231;20021028;330000;;R;RESIDENCE;1;;XA;;9082202;
C;221;2983949;53;20030501 12:50;1//SP 68720;
D;221;2983949;53;20030501 12:50;P;;;;;;
D;221;2983949;53;20030501 12:50;V;;;;;;
D;221;2983949;53;20030501 12:50;V;;;;;;
B;221;;54;20030501 12:50;;;10/17-21;TODD ST;MERRYLANDS;2160;;;20020903;20030203;302500;;R;RESIDENCE;10;;;;9527075;
C;221;;54;20030501 12:50;10//SP 69588;
D;221;;54;20030501 12:50;P;;;;;;
D;221;;54;20030501 12:50;P;;;;;;
D;221;;54;20030501 12:50;V;;;;;;
D;221;;54;20030501 12:50;V;;;;;;
B;221;2928272;55;20030501 12:50;;28;;GUILDFORD RD W;GUILDFORD;2161;;;20021112;20030207;305000;;R;RESIDENCE;28;;;;9527511;
C;221;2928272;55;20030501 12:50;28//SP 69650;
D;221;2928272;55;20030501 12:50;P;;;;;;
D;221;2928272;55;20030501 12:50;P;;;;;;
D;221;2928272;55;20030501 12:50;V;;;;;;
B;221;2854907;56;20030501 12:50;;1;285;MERRYLANDS RD;MERRYLANDS;2160;;;20020321;20030407;299950;;R;RESIDENCE;1;;;;9516248;
C;221;2854907;56;20030501 12:50;1//SP 69008;
D;221;2854907;56;20030501 12:50;P;;;;;;
D;221;2854907;56;20030501 12:50;P;;;;;;
D;221;2854907;56;20030501 12:50;P;;;;;;
D;221;2854907;56;20030501 12:50;V;;;;;;
D;221;2854907;56;20030501 12:50;V;;;;;;
B;221;2854907;57;20030501 12:50;;35;285;MERRYLANDS RD;MERRYLANDS;2160;;;20020510;20030319;295000;;R;RESIDENCE;35;;;;9550489;
C;221;2854907;57;20030501 12:50;35//SP 69008;
D;221;2854907;57;20030501 12:50;P;;;;;;
D;221;2854907;57;20030501 12:50;P;;;;;;
D;221;2854907;57;20030501 12:50;V;;;;;;
D;221;2854907;57;20030501 12:50;V;;;;;;
B;221;;58;20030501 12:50;;11;25;GOOD STREET;WESTMEAD;2194;;;20020912;20030402;399900;;R;RESIDENCE;11;;;;9528696;
C;221;;58;20030501 12:50;11//SP 69892;
D;221;;58;20030501 12:50;P;;;;;;
D;221;;58;20030501 12:50;P;;;;;;
D;221;;58;20030501 12:50;V;;;;;;
B;221;;59;20030501 12:50;;7;56;DALLAS PL;TOONGABBIE;2146;;;20020603;20030326;259250;;3;HOUSE TOWNHOU;10;;;;9518979;
C;221;;59;20030501 12:50;10//SP 68830;
D;221;;59;20030501 12:50;P;;;;;;
D;221;;59;20030501 12:50;V;;;;;;
B;221;;60;20030501 12:50;;5;6;DALLAS PLACE;TOONGABBIE;2146;;;20021108;20030326;275000;;R;RESIDENCE;5;;;;9520081;
C;221;;60;20030501 12:50;5//SP 68830;
D;221;;60;20030501 12:50;P;;;;;;
D;221;;60;20030501 12:50;P;;;;;;
D;221;;60;20030501 12:50;V;;;;;;
B;221;2976083;61;20030501 12:50;;;25A;ALTO ST;SOUTH WENTWORTHVILLE;2145;;;20030206;20030407;280000;;R;RESIDENCE;;;;;9541270;
C;221;2976083;61;20030501 12:50;1//1050171;
D;221;2976083;61;20030501 12:50;P;;;;;;
D;221;2976083;61;20030501 12:50;P;;;;;;
D;221;2976083;61;20030501 12:50;V;;;;;;
D;221;2976083;61;20030501 12:50;V;;;;;;
D;221;2976083;61;20030501 12:50;V;;;;;;
B;221;2976084;62;20030501 12:50;;;258;ALTO ST;SOUTH WENTWORTHVILLE;2145;;;20030225;20030407;278000;;R;RESIDENCE;;;;;9526648;
C;221;2976084;62;20030501 12:50;2//1050171;
D;221;2976084;62;20030501 12:50;P;;;;;;
D;221;2976084;62;20030501 12:50;V;;;;;;
D;221;2976084;62;20030501 12:50;V;;;;;;
D;221;2976084;62;20030501 12:50;V;;;;;;
B;221;2976246;63;20030501 12:50;;;19A;WEBB ST;MERRYLANDS;2160;;;20030214;20030408;385000;;R;RESIDENCE;;;;;9551637;
C;221;2976246;63;20030501 12:50;11//1050475;
D;221;2976246;63;20030501 12:50;P;;;;;;
D;221;2976246;63;20030501 12:50;P;;;;;;
D;221;2976246;63;20030501 12:50;V;;;;;;
D;221;2976246;63;20030501 12:50;V;;;;;;
B;221;2879692;64;20030501 12:50;;13;6;ETTALONG RD;GREYSTANES;2145;;;20020731;20030407;315000;;3;UNIT;13;;;;9543557;
C;221;2879692;64;20030501 12:50;13//SP 70035;
D;221;2879692;64;20030501 12:50;P;;;;;;
D;221;2879692;64;20030501 12:50;P;;;;;;
D;221;2879692;64;20030501 12:50;V;;;;;;
B;221;2879692;65;20030501 12:50;;22;6;ETTALONG RD;GREYSTANES;2145;;;20030102;20030407;310000;;R;RESIDENCE;22;;;;9528537;
C;221;2879692;65;20030501 12:50;22//SP 70035;
D;221;2879692;65;20030501 12:50;P;;;;;;
D;221;2879692;65;20030501 12:50;P;;;;;;
D;221;2879692;65;20030501 12:50;V;;;;;;
B;221;2879692;66;20030501 12:50;;27;6;ETTALONG RD;GREYSTANES;2145;;;20030305;20030410;315000;;R;RESIDENCE;27;;;;9537745;
C;221;2879692;66;20030501 12:50;27//SP 70035;
D;221;2879692;66;20030501 12:50;P;;;;;;
D;221;2879692;66;20030501 12:50;V;;;;;;
B;221;2879692;67;20030501 12:50;;28;6;ETTALONG RD;GREYSTANES;2145;;;20020918;20030407;315000;;R;RESIDENCE;28;;;;9543548;
C;221;2879692;67;20030501 12:50;28//SP 70035;
D;221;2879692;67;20030501 12:50;P;;;;;;
D;221;2879692;67;20030501 12:50;V;;;;;;
B;221;2879692;68;20030501 12:50;;29;6;ETTALONG RD;GREYSTANES;2145;;;20020909;20030407;315000;;3;UNIT;29;;;;9544081;
C;221;2879692;68;20030501 12:50;29//SP 70035;
D;221;2879692;68;20030501 12:50;P;;;;;;
D;221;2879692;68;20030501 12:50;V;;;;;;
B;221;2879692;69;20030501 12:50;;31;6;ETTALONG RD;GREYSTANES;2145;;;20020926;20030404;315000;;R;RESIDENCE;31;;;;9526699;
C;221;2879692;69;20030501 12:50;31//SP 70035;
D;221;2879692;69;20030501 12:50;P;;;;;;
D;221;2879692;69;20030501 12:50;P;;;;;;
D;221;2879692;69;20030501 12:50;V;;;;;;
B;221;2879692;70;20030501 12:50;;7;6;ETTALONG RD;GREYSTANES;2145;;;20020820;20030407;320000;;R;RESIDENCE;7;;;;9533046;
C;221;2879692;70;20030501 12:50;7//SP 70035;
D;221;2879692;70;20030501 12:50;P;;;;;;
D;221;2879692;70;20030501 12:50;V;;;;;;
B;221;2879692;71;20030501 12:50;;8;6;ETTALONG RD;GREYSTANES;2145;;;20020814;20030407;315000;;3;UNIT;8;;;;9520287;
C;221;2879692;71;20030501 12:50;8//SP 70035;
D;221;2879692;71;20030501 12:50;P;;;;;;
D;221;2879692;71;20030501 12:50;V;;;;;;
B;221;2983580;72;20030501 12:50;LOT 603;;;CLUNIES ROSS ST;PROSPECT;2148;5.783;H;20030207;20030411;10987700;;V;VACANT LAND;;;;;9539777;
C;221;2983580;72;20030501 12:50;603//1047403;
D;221;2983580;72;20030501 12:50;P;;;;;;
D;221;2983580;72;20030501 12:50;V;;;;;;
Z;365;72;72;219;
