A;RTSALEDATA;070;20250303 01:06;VALNET;
B;070;4599380;1;20250303 01:06;;;;FEDERAL PARK RD;GRONG GRONG;2652;4.95;H;20240903;20250122;5301;;V;VACANT LAND;;;;0;AU779931;
C;070;4599380;1;20250303 01:06;1/1312903;
D;070;4599380;1;20250303 01:06;P;;;;;;
D;070;4599380;1;20250303 01:06;P;;;;;;
D;070;4599380;1;20250303 01:06;V;;;;;;
B;070;551844;2;20250303 01:06;;;19;WILLIAM ST;NARRANDERA;2700;632.3;M;20250203;20250224;295000;RU5;R;RESIDENCE;;NVM;;0;AU844454;
C;070;551844;2;20250303 01:06;1/L/2888;
D;070;551844;2;20250303 01:06;P;;;;;;
D;070;551844;2;20250303 01:06;V;;;;;;
Z;11;2;2;5;
