A;152;20020102 12:48;PTHIRLWELL;
B;152;1688595;1;20020102 12:48;;;;ORARA WAY;NANA GLEN;2450;2;H;20010918;20011023;63500;R;V;VACANT LAND;;RD;RV;;8059625;
C;152;1688595;1;20020102 12:48;38//262732;
D;152;1688595;1;20020102 12:48;P;;;;;;
D;152;1688595;1;20020102 12:48;P;;;;;;
D;152;1688595;1;20020102 12:48;V;;;;;;
D;152;1688595;1;20020102 12:48;V;;;;;;
B;152;1688844;2;20020102 12:48;;1;28;AMAROO CRES;TOORMINA;2452;;;20011017;20011130;115000;;3;UNIT;1;;;;8186444;
C;152;1688844;2;20020102 12:48;1//38359;
D;152;1688844;2;20020102 12:48;P;;;;;;
D;152;1688844;2;20020102 12:48;V;;;;;;
D;152;1688844;2;20020102 12:48;V;;;;;;
B;152;1688852;3;20020102 12:48;;1;16;AMAROO CRES;TOORMINA;2452;;;20011026;20011130;95000;;3;HOME UNIT;1;;;;8180787;
C;152;1688852;3;20020102 12:48;1//34595;
D;152;1688852;3;20020102 12:48;P;;;;;;
D;152;1688852;3;20020102 12:48;P;;;;;;
D;152;1688852;3;20020102 12:48;V;;;;;;
D;152;1688852;3;20020102 12:48;V;;;;;;
B;152;1688879;4;20020102 12:48;;;45;AMAROO CRES;TOORMINA;2452;836.1;M;20011019;20011123;131000;A;R;RESIDENCE;;AV;AC;;8163269;
C;152;1688879;4;20020102 12:48;68//243957;
D;152;1688879;4;20020102 12:48;P;;;;;;
D;152;1688879;4;20020102 12:48;P;;;;;;
D;152;1688879;4;20020102 12:48;V;;;;;;
D;152;1688879;4;20020102 12:48;V;;;;;;
B;152;1688916;5;20020102 12:48;;;;AQUAMARINE DR;BAYLDON;2452;543.7;M;20011107;20011126;145000;A;R;RESIDENCE;;AR;;;8196108;
C;152;1688916;5;20020102 12:48;28//871481;
D;152;1688916;5;20020102 12:48;P;;;;;;
D;152;1688916;5;20020102 12:48;V;;;;;;
B;152;1688918;6;20020102 12:48;;;;AQUAMARINE DR;BAYLDON;2452;428.4;M;20010124;20011127;130000;A;R;RESIDENCE;;CG;AC;;8180967;
C;152;1688918;6;20020102 12:48;290//873820;
D;152;1688918;6;20020102 12:48;P;;;;;;
D;152;1688918;6;20020102 12:48;P;;;;;;
D;152;1688918;6;20020102 12:48;V;;;;;;
B;152;1689108;7;20020102 12:48;;;;BANFF CL;MIDDLE BOAMBEE;2450;4234;M;20011109;20011207;268000;R;R;RESIDENCE;;RV;;;8195527;
C;152;1689108;7;20020102 12:48;410//814001;
D;152;1689108;7;20020102 12:48;P;;;;;;
D;152;1689108;7;20020102 12:48;P;;;;;;
