A;026;20010719 11:54;PDANN;
B;026;422000;1;20010719 11:54;;;;BIGGA RD;CROOKED CORNER;2583;40.47;H;20000825;20000825;0;R;V;;;RB;;;7533543;
C;026;422000;1;20010719 11:54;138//753014;
D;026;422000;1;20010719 11:54;P;;;;;;
B;026;422238;2;20010719 11:54;;;;BRAY ST;CROOKWELL;2583;1619;M;20010313;20010417;77500;A;R;;;AC;;;7561986;
C;026;422238;2;20010719 11:54;5, 6, 7, 8/6/1754;
D;026;422238;2;20010719 11:54;P;;;;;;
D;026;422238;2;20010719 11:54;V;;;;;;
D;026;422238;2;20010719 11:54;V;;;;;;
B;026;422290;3;20010719 11:54;;;22;CARRINGTON ST;CROOKWELL;2583;1549;M;20010306;20010326;47000;A;R;;;AD;;;7519664;
C;026;422290;3;20010719 11:54;22/8/2383;
D;026;422290;3;20010719 11:54;P;;;;;;
D;026;422290;3;20010719 11:54;V;;;;;;
B;026;422533;4;20010719 11:54;;;10;ELIZABETH ST;CROOKWELL;2583;720.8;M;20010302;20010302;0;A;R;;;AB;;;7562022;
C;026;422533;4;20010719 11:54;23//25515;
D;026;422533;4;20010719 11:54;P;;;;;;
D;026;422533;4;20010719 11:54;V;;;;;;
B;026;422604;5;20010719 11:54;;;197;GOULBURN ST;CROOKWELL;2583;537.5;M;20010320;20010409;80000;A;R;;;AA;;;7547026;
C;026;422604;5;20010719 11:54;D//25868;
D;026;422604;5;20010719 11:54;P;;;;;;
D;026;422604;5;20010719 11:54;P;;;;;;
D;026;422604;5;20010719 11:54;V;;;;;;
D;026;422604;5;20010719 11:54;V;;;;;;
D;026;422604;5;20010719 11:54;V;;;;;;
B;026;422752;6;20010719 11:54;;;75;GRABBEN GULLEN RD;CROOKWELL;2583;1642;M;20010221;20010323;80000;A;R;;;AD;;;7540774;
C;026;422752;6;20010719 11:54;1/8/2383;
D;026;422752;6;20010719 11:54;P;;;;;;
D;026;422752;6;20010719 11:54;P;;;;;;
D;026;422752;6;20010719 11:54;V;;;;;;
B;026;424600;7;20010719 11:54;;;;PH WOWAGIN;ROSLYN;2580;117.4;H;19990927;19990927;0;R;3;Other;;GD;;;7552585;
C;026;424600;7;20010719 11:54;26//753063 Enclosure Permit 163312 Enclosure Permit 163311 LEASE OVER ;
C;026;424600;7;20010719 11:54;PROPERTY LEASE OVER PROPERTY;
D;026;424600;7;20010719 11:54;P;;;;;;
D;026;424600;7;20010719 11:54;V;;;;;;
D;026;424600;7;20010719 11:54;V;;;;;;
Z;36;7;8;19;
