A;054;20011109 09:51;CDIXON;
B;054;511513;1;20011109 09:51;;;;PH COOLAMON;COOLAMON;2701;8.094;H;20010407;20010510;163500;R;R;RESIDENCE;;HB;RR;;7618623;
C;054;511513;1;20011109 09:51;96//750829 Suburban Holding 1913/17 LEASE OVER PROPERTY;
D;054;511513;1;20011109 09:51;P;;;;;;
D;054;511513;1;20011109 09:51;V;;;;;;
B;054;511656;2;20011109 09:51;;;19;CAVE ST;GANMAIN;2702;2023;M;20010704;20010704;30000;Z;R;RESIDENCE;;VE;AC;;7793561;
C;054;511656;2;20011109 09:51;8/44/758428;
D;054;511656;2;20011109 09:51;P;;;;;;
D;054;511656;2;20011109 09:51;P;;;;;;
D;054;511656;2;20011109 09:51;V;;;;;;
B;054;511820;3;20011109 09:51;;;;LANGHAM ST;GANMAIN;2702;4046.86;M;20010710;20010711;3000;Z;V;VACANT LAND;;VE;AV;;7798726;
C;054;511820;3;20011109 09:51;6, 7/32/758428;
D;054;511820;3;20011109 09:51;P;;;;;;
D;054;511820;3;20011109 09:51;P;;;;;;
D;054;511820;3;20011109 09:51;V;;;;;;
D;054;511820;3;20011109 09:51;V;;;;;;
B;054;511873;4;20011109 09:51;;;49;LOCH ST;GANMAIN;2702;2023;M;20001130;20010216;32750;Z;R;RESIDENCE;;VE;AC;;7568562;
C;054;511873;4;20011109 09:51;3/25/758428;
D;054;511873;4;20011109 09:51;P;;;;;;
D;054;511873;4;20011109 09:51;V;;;;;;
D;054;511873;4;20011109 09:51;V;;;;;;
B;054;512018;5;20011109 09:51;;;43;WATERVIEW ST;GANMAIN;2702;1012;M;20010607;20010625;45000;Z;R;RESIDENCE;;VE;AC;;7732243;
C;054;512018;5;20011109 09:51;2//919779;
D;054;512018;5;20011109 09:51;P;;;;;;
D;054;512018;5;20011109 09:51;V;;;;;;
B;054;512143;6;20011109 09:51;;;;VILLAGE OF MATONG;MATONG;2652;3022;M;19950926;20010628;5450;R;V;VACANT LAND;;HG;RV;;7753258;
C;054;512143;6;20011109 09:51;4, 5/1/758657;
D;054;512143;6;20011109 09:51;P;;;;;;
B;054;512635;7;20011109 09:51;;;;LOUGHNAN ST;COOLAMON;2701;2024;M;20010525;20010622;73000;Z;R;RESIDENCE;;VC;AC;;7759353;
C;054;512635;7;20011109 09:51;3, 4//5958;
D;054;512635;7;20011109 09:51;P;;;;;;
D;054;512635;7;20011109 09:51;P;;;;;;
D;054;512635;7;20011109 09:51;V;;;;;;
D;054;512635;7;20011109 09:51;V;;;;;;
B;054;512712;8;20011109 09:51;;;;METHUL ST;COOLAMON;2701;2925;M;20010318;20010402;110000;Z;3;SHOP ;;VB;AC;;7742662;
C;054;512712;8;20011109 09:51;5/16/758277 1//917098;
D;054;512712;8;20011109 09:51;P;;;;;;
D;054;512712;8;20011109 09:51;P;;;;;;
D;054;512712;8;20011109 09:51;V;;;;;;
B;054;512768;9;20011109 09:51;;;2;MIMOSA ST;COOLAMON;2701;834.8;M;20010627;20010710;79250;Z;R;RESIDENCE;;VB;AC;;7803700;
C;054;512768;9;20011109 09:51;1//624114;
D;054;512768;9;20011109 09:51;P;;;;;;
D;054;512768;9;20011109 09:51;P;;;;;;
D;054;512768;9;20011109 09:51;V;;;;;;
D;054;512768;9;20011109 09:51;V;;;;;;
B;054;512973;10;20011109 09:51;;;;WALLACE ST;COOLAMON;2701;2011;M;20010529;20010626;95000;Z;R;RESIDENCE;;VB;AC;;7764183;
C;054;512973;10;20011109 09:51;7/1/758277;
D;054;512973;10;20011109 09:51;P;;;;;;
D;054;512973;10;20011109 09:51;P;;;;;;
D;054;512973;10;20011109 09:51;V;;;;;;
B;054;513166;11;20011109 09:51;;;5;LIME ST;MARRAR;2652;1509;M;20010117;20010214;70000;R;3;;;HD;AC;;7488560;
C;054;513166;11;20011109 09:51;3//826313;
D;054;513166;11;20011109 09:51;P;;;;;;
D;054;513166;11;20011109 09:51;V;;;;;;
D;054;513166;11;20011109 09:51;V;;;;;;
B;054;513459;12;20011109 09:51;;;;PH WALLEROOBIE;COOLAMON;2701;312.8;H;20010321;20010402;452480;R;3;FARM ;;ME;RM;;7548326;
C;054;513459;12;20011109 09:51;;
D;054;513459;12;20011109 09:51;P;;;;;;
D;054;513459;12;20011109 09:51;P;;;;;;
D;054;513459;12;20011109 09:51;V;;;;;;
D;054;513459;12;20011109 09:51;V;;;;;;
B;054;513462;13;20011109 09:51;;;;PH WALLEROOBIE;COOLAMON;2701;341.2;H;20010321;20010402;452480;R;3;FARM ;;ME;RM;;7548326;
C;054;513462;13;20011109 09:51;;
D;054;513462;13;20011109 09:51;P;;;;;;
D;054;513462;13;20011109 09:51;P;;;;;;
D;054;513462;13;20011109 09:51;V;;;;;;
D;054;513462;13;20011109 09:51;V;;;;;;
B;054;513666;14;20011109 09:51;;;6;KEOGH AVE;ARDLETHAN;2665;957;M;20010604;20010615;45000;Z;R;RESIDENCE;;VA;AC;;7797474;
C;054;513666;14;20011109 09:51;3//788459;
D;054;513666;14;20011109 09:51;P;;;;;;
D;054;513666;14;20011109 09:51;P;;;;;;
D;054;513666;14;20011109 09:51;V;;;;;;
D;054;513666;14;20011109 09:51;V;;;;;;
B;054;513730;15;20011109 09:51;;;18;PARK ST;ARDLETHAN;2665;3528;M;20010410;20010627;50000;Z;R;RESIDENCE;;VA;AC;;7755590;
C;054;513730;15;20011109 09:51;B//412325;
D;054;513730;15;20011109 09:51;P;;;;;;
D;054;513730;15;20011109 09:51;V;;;;;;
Z;78;15;15;46;
