A;244;20030619 09:38;PDANN;
B;244;2646460;1;20030619 09:38;;;LOT154;DP 753968;TOTTENHAM;2873;54.03;H;20030109;20030220;18000;R;3;FARMLAND;;TR;RM;0;9423810;
C;244;2646460;1;20030619 09:38;154//753968;
D;244;2646460;1;20030619 09:38;P;;;;;;
D;244;2646460;1;20030619 09:38;P;;;;;;
D;244;2646460;1;20030619 09:38;V;;;;;;
D;244;2646460;1;20030619 09:38;V;;;;;;
B;244;2648764;2;20030619 09:38;;;;'GAINSBOROUGH' & PART 'STELLA;CONDOBOLIN;2877;1678;H;20020814;20020925;225000;R;V;VACANT LAND;;RU;RM;0;9365090;
C;244;2648764;2;20030619 09:38;7, PT 9, 17//754019 (EXCLUDING ML'S 332-333, 339-340, PT ML'S 334, 526;
C;244;2648764;2;20030619 09:38;7, 5278,5632 & 6329), HS 29/3, HS 37/2 . Licence 349121;
D;244;2648764;2;20030619 09:38;P;;;;;;
D;244;2648764;2;20030619 09:38;P;;;;;;
D;244;2648764;2;20030619 09:38;V;;;;;;
B;244;2649045;3;20030619 09:38;;;9;ALLDIS ST;CONDOBOLIN;2877;;;20030218;20030313;31400;Z;R;RESIDENCE;;CC;ACI;0;9470723;
C;244;2649045;3;20030619 09:38;8//35246;
D;244;2649045;3;20030619 09:38;P;;;;;;
D;244;2649045;3;20030619 09:38;P;;;;;;
D;244;2649045;3;20030619 09:38;V;;;;;;
B;244;2649645;4;20030619 09:38;;;14;INNES ST;CONDOBOLIN;2877;;;20030217;20030313;95000;Z;R;RESIDENCE;;CD;AC;0;9483746;
C;244;2649645;4;20030619 09:38;5//14319;
D;244;2649645;4;20030619 09:38;P;;;;;;
D;244;2649645;4;20030619 09:38;P;;;;;;
D;244;2649645;4;20030619 09:38;V;;;;;;
B;244;2649900;5;20030619 09:38;;;57;MOLONG ST;CONDOBOLIN;2877;1264.6;M;20020731;20021024;130000;Z;R;RESIDENCE;;CC;AC;0;9104678;
C;244;2649900;5;20030619 09:38;PT 9, 10/N/7772 112//211071;
D;244;2649900;5;20030619 09:38;P;;;;;;
D;244;2649900;5;20030619 09:38;P;;;;;;
D;244;2649900;5;20030619 09:38;V;;;;;;
D;244;2649900;5;20030619 09:38;V;;;;;;
B;244;2650244;6;20030619 09:38;;;2;OXLEY ST;CONDOBOLIN;2877;967.5;M;20030214;20030307;102000;Z;R;RESIDENCE;;CA;AC;0;9479953;
C;244;2650244;6;20030619 09:38;2//519143;
D;244;2650244;6;20030619 09:38;P;;;;;;
D;244;2650244;6;20030619 09:38;V;;;;;;
D;244;2650244;6;20030619 09:38;V;;;;;;
B;244;2942391;7;20030619 09:38;;;;'GAINSBOROUGH' & PART 'STELLA;CONDOBOLIN;2877;1213.3;H;20020814;20020925;225000;R;V;VACANT LAND;;RU;RM;0;9365090;
C;244;2942391;7;20030619 09:38;6, 8//754019;
D;244;2942391;7;20030619 09:38;P;;;;;;
D;244;2942391;7;20030619 09:38;P;;;;;;
D;244;2942391;7;20030619 09:38;V;;;;;;
B;244;2955941;8;20030619 09:38;;;;BOONA RD;CONDOBOLIN;2877;4858;M;20021205;20030214;20000;R;3;;;CR;RV;0;9450288;
C;244;2955941;8;20030619 09:38;16//1047817;
D;244;2955941;8;20030619 09:38;P;;;;;;
D;244;2955941;8;20030619 09:38;P;;;;;;
D;244;2955941;8;20030619 09:38;V;;;;;;
B;244;2977472;9;20030619 09:38;;;;KIACATOO RD;CONDOBOLIN;2877;8.094;H;20021218;20030113;37000;R;3;FARMLAND;;CR;RV;0;9317082;
C;244;2977472;9;20030619 09:38;124//752080;
D;244;2977472;9;20030619 09:38;P;;;;;;
D;244;2977472;9;20030619 09:38;V;;;;;;
D;244;2977472;9;20030619 09:38;V;;;;;;
Z;50;9;10;29;
