A;092;20011109 11:37;CDIXON;
B;092;949554;1;20011109 11:37;;6;88;ALBERT AVE;CHATSWOOD;2067;;;20010706;20010817;315000;;R;RESIDENCE;6;;;;7886461;
C;092;949554;1;20011109 11:37;6//5804;
D;092;949554;1;20011109 11:37;P;;;;;;
D;092;949554;1;20011109 11:37;V;;;;;;
B;092;950036;2;20011109 11:37;;;45;ANN ST;WILLOUGHBY;2068;;;20010630;20010810;600500;A;V;VACANT LAND;;EA;;;7847931;
C;092;950036;2;20011109 11:37;2//519287;
D;092;950036;2;20011109 11:37;P;;;;;;
D;092;950036;2;20011109 11:37;P;;;;;;
D;092;950036;2;20011109 11:37;V;;;;;;
D;092;950036;2;20011109 11:37;V;;;;;;
B;092;950292;3;20011109 11:37;;31;34;ARCHER ST;CHATSWOOD;2067;;;20010530;20010720;315000;;V;VACANT LAND;31;;;;7891823;
C;092;950292;3;20011109 11:37;31//5151;
D;092;950292;3;20011109 11:37;P;;;;;;
D;092;950292;3;20011109 11:37;P;;;;;;
D;092;950292;3;20011109 11:37;V;;;;;;
D;092;950292;3;20011109 11:37;V;;;;;;
B;092;950770;4;20011109 11:37;;;124;ASHLEY ST;CHATSWOOD;2067;;;20010430;20010730;1000000;A;R;RESIDENCE;;EB;;;7819011;
C;092;950770;4;20011109 11:37;119, 120//2940;
D;092;950770;4;20011109 11:37;P;;;;;;
D;092;950770;4;20011109 11:37;V;;;;;;
B;092;950784;5;20011109 11:37;;;92;ASHLEY ST;CHATSWOOD;2067;;;20010511;20010724;668000;A;R;RESIDENCE;;EB;;;7827118;
C;092;950784;5;20011109 11:37;2//15970;
D;092;950784;5;20011109 11:37;P;;;;;;
D;092;950784;5;20011109 11:37;P;;;;;;
D;092;950784;5;20011109 11:37;V;;;;;;
D;092;950784;5;20011109 11:37;V;;;;;;
D;092;950784;5;20011109 11:37;V;;;;;;
D;092;950784;5;20011109 11:37;V;;;;;;
B;092;950827;6;20011109 11:37;;;11;AUBREY RD;NORTHBRIDGE;2063;;;20010517;20010807;1290000;A;R;RESIDENCE;;EL;;;7841511;
C;092;950827;6;20011109 11:37;41//17119;
D;092;950827;6;20011109 11:37;P;;;;;;
D;092;950827;6;20011109 11:37;P;;;;;;
D;092;950827;6;20011109 11:37;V;;;;;;
D;092;950827;6;20011109 11:37;V;;;;;;
B;092;950910;7;20011109 11:37;;;13;BALDRY ST;CHATSWOOD;2067;;;20010709;20010820;900000;A;R;RESIDENCE;;EB;;;7872752;
C;092;950910;7;20011109 11:37;42/1/192891;
D;092;950910;7;20011109 11:37;P;;;;;;
D;092;950910;7;20011109 11:37;V;;;;;;
D;092;950910;7;20011109 11:37;V;;;;;;
B;092;951071;8;20011109 11:37;;;79;BARINGA RD;NORTHBRIDGE;2063;;;20010711;20010801;1150000;A;R;RESIDENCE;;EN;;;7890823;
C;092;951071;8;20011109 11:37;25//7749;
D;092;951071;8;20011109 11:37;P;;;;;;
D;092;951071;8;20011109 11:37;V;;;;;;
B;092;951186;9;20011109 11:37;;;64;BAROONA RD;NORTHBRIDGE;2063;;;20010228;20010411;715000;A;R;RESIDENCE;;EN;;;7850923;
C;092;951186;9;20011109 11:37;B//110666;
D;092;951186;9;20011109 11:37;P;;;;;;
D;092;951186;9;20011109 11:37;P;;;;;;
D;092;951186;9;20011109 11:37;V;;;;;;
D;092;951186;9;20011109 11:37;V;;;;;;
B;092;951217;10;20011109 11:37;;1;23;BARTON RD;ARTARMON;2064;;;20010613;20010815;372100;;V;VACANT LAND;1;;;;7864775;
C;092;951217;10;20011109 11:37;1//SP 54779;
D;092;951217;10;20011109 11:37;P;;;;;;
D;092;951217;10;20011109 11:37;P;;;;;;
D;092;951217;10;20011109 11:37;V;;;;;;
B;092;951237;11;20011109 11:37;;31;3;BARTON RD;ARTARMON;2064;;;20010412;20010524;355000;;R;RESIDENCE;31;;;;7814850;
C;092;951237;11;20011109 11:37;31//14352;
D;092;951237;11;20011109 11:37;P;;;;;;
D;092;951237;11;20011109 11:37;P;;;;;;
D;092;951237;11;20011109 11:37;V;;;;;;
B;092;951535;12;20011109 11:37;;;38;BELLAMBI ST;NORTHBRIDGE;2063;;;20010224;20010409;1290000;A;R;RESIDENCE;;EK;;;7848105;
C;092;951535;12;20011109 11:37;22/1/7349;
D;092;951535;12;20011109 11:37;P;;;;;;
D;092;951535;12;20011109 11:37;P;;;;;;
D;092;951535;12;20011109 11:37;V;;;;;;
B;092;951574;13;20011109 11:37;;;47;BELLEVUE ST;CHATSWOOD;2067;613.4;M;20010616;20010730;547000;A;R;RESIDENCE;;GC;;;7828781;
C;092;951574;13;20011109 11:37;14//25864;
D;092;951574;13;20011109 11:37;P;;;;;;
