A;RTSALEDATA;061;20250414 01:14;VALNET;
B;061;3065978;1;20250414 01:14;;;38;JOHN POTTS DR;JUNEE;2663;980;M;20250221;20250407;260000;RU5;V;VACANT LAND;;JPD;;0;AU956406;
C;061;3065978;1;20250414 01:14;22/1064177;
D;061;3065978;1;20250414 01:14;P;;;;;;
D;061;3065978;1;20250414 01:14;V;;;;;;
D;061;3065978;1;20250414 01:14;V;;;;;;
B;061;533851;2;20250414 01:14;;;60;COMMINS ST;JUNEE;2663;822;M;20250321;20250409;445000;RU5;R;RESIDENCE;;JCN;;0;AU965741;
C;061;533851;2;20250414 01:14;16/11/10920;
D;061;533851;2;20250414 01:14;P;;;;;;
D;061;533851;2;20250414 01:14;V;;;;;;
B;061;533997;3;20250414 01:14;;;9;EARL ST;JUNEE;2663;947.2;M;20250221;20250404;315000;RU5;R;RESIDENCE;;JCN;;0;AU951842;
C;061;533997;3;20250414 01:14;1/601992;
D;061;533997;3;20250414 01:14;P;;;;;;
D;061;533997;3;20250414 01:14;V;;;;;;
D;061;533997;3;20250414 01:14;V;;;;;;
Z;16;3;3;8;
