A;172;20030619 09:12;PDANN;
B;172;1801157;1;20030619 09:12;;;400;KANGAROO CREEK RD;COUTTS CROSSING;2460;4;H;20020220;20030314;122000;R;R;RESIDENCE;;SC;;0;9462651;
C;172;1801157;1;20030619 09:12;60//627514;
D;172;1801157;1;20030619 09:12;P;;;;;;
D;172;1801157;1;20030619 09:12;P;;;;;;
D;172;1801157;1;20030619 09:12;V;;;;;;
D;172;1801157;1;20030619 09:12;V;;;;;;
B;172;1801264;2;20030619 09:12;;;90;CLEARVIEW RD;COUTTS CROSSING;2460;2;H;20030116;20030224;120000;R;R;RESIDENCE;;SC;;0;9412819;
C;172;1801264;2;20030619 09:12;3//710704;
D;172;1801264;2;20030619 09:12;P;;;;;;
D;172;1801264;2;20030619 09:12;P;;;;;;
D;172;1801264;2;20030619 09:12;V;;;;;;
B;172;1801505;3;20030619 09:12;;;54;LAKKARI ST;COUTTS CROSSING;2460;1451;M;20030131;20030206;150000;Z;R;RESIDENCE;;CF;;0;9471770;
C;172;1801505;3;20030619 09:12;55//814615;
D;172;1801505;3;20030619 09:12;P;;;;;;
D;172;1801505;3;20030619 09:12;P;;;;;;
D;172;1801505;3;20030619 09:12;V;;;;;;
B;172;1801724;4;20030619 09:12;CAMANA;;;COOMBADJHA RD;JACKADGERY;2460;1101.52;H;20021220;20030120;850000;R;3;FARM;;JG;;0;9458613;
C;172;1801724;4;20030619 09:12;1, 2, 3, 4//127917 1, 3, 4, 24, 36, 41, 49, 50, 60, 61, 97, 98, 103//7;
C;172;1801724;4;20030619 09:12;52370;
D;172;1801724;4;20030619 09:12;P;;;;;;
D;172;1801724;4;20030619 09:12;P;;;;;;
D;172;1801724;4;20030619 09:12;V;;;;;;
D;172;1801724;4;20030619 09:12;V;;;;;;
D;172;1801724;4;20030619 09:12;V;;;;;;
B;172;1801922;5;20030619 09:12;;;1780;KANGAROO CREEK RD;KANGAROO CREEK;2460;40.46;H;20030130;20030227;127000;R;R;RESIDENCE;;SL;;0;9413524;
C;172;1801922;5;20030619 09:12;2//599693;
D;172;1801922;5;20030619 09:12;P;;;;;;
D;172;1801922;5;20030619 09:12;P;;;;;;
D;172;1801922;5;20030619 09:12;V;;;;;;
B;172;1802764;6;20030619 09:12;;;24;HAMPTON RD;WATERVIEW HEIGHTS;2460;6281;M;20030108;20030219;209000;R;R;RESIDENCE;;SW;;0;9464035;
C;172;1802764;6;20030619 09:12;17//811071;
D;172;1802764;6;20030619 09:12;P;;;;;;
D;172;1802764;6;20030619 09:12;P;;;;;;
D;172;1802764;6;20030619 09:12;V;;;;;;
B;172;1803225;7;20030619 09:12;;;;PH TYRINGHAM;DUNDURRABIN;2453;39.86;H;20030108;20030211;230000;R;R;RESIDENCE;;HT;;0;9457552;
C;172;1803225;7;20030619 09:12;81//735678;
D;172;1803225;7;20030619 09:12;P;;;;;;
D;172;1803225;7;20030619 09:12;P;;;;;;
D;172;1803225;7;20030619 09:12;V;;;;;;
B;172;1837476;8;20030619 09:12;;;45;SIX MILE LANE;GLENUGIE;2460;2.023;H;20020710;20020830;128500;R;R;RESIDENCE;;MA;;0;9414869;
C;172;1837476;8;20030619 09:12;3//567970;
D;172;1837476;8;20030619 09:12;P;;;;;;
D;172;1837476;8;20030619 09:12;P;;;;;;
D;172;1837476;8;20030619 09:12;V;;;;;;
B;172;1837492;9;20030619 09:12;;;7181;PACIFIC HWY;GLENUGIE;2460;3.471;H;20030205;20030318;220000;R;R;RESIDENCE;;MA;;0;9469228;
C;172;1837492;9;20030619 09:12;12//818406;
D;172;1837492;9;20030619 09:12;P;;;;;;
D;172;1837492;9;20030619 09:12;P;;;;;;
D;172;1837492;9;20030619 09:12;V;;;;;;
B;172;1837582;10;20030619 09:12;;;561;FIRTH-HEINZ RD;PILLAR VALLEY;2462;63.08;H;20030206;20030228;110000;R;V;VACANT LAND;;MC;;0;9417050;
C;172;1837582;10;20030619 09:12;88, 106//751365;
D;172;1837582;10;20030619 09:12;P;;;;;;
D;172;1837582;10;20030619 09:12;V;;;;;;
B;172;1837672;11;20030619 09:12;;;16;BELLENGEN ST;TUCABIA;2462;2024;M;20030220;20030307;145000;Z;R;RESIDENCE;;TU;;0;9463656;
C;172;1837672;11;20030619 09:12;8/10/758999;
D;172;1837672;11;20030619 09:12;P;;;;;;
D;172;1837672;11;20030619 09:12;P;;;;;;
D;172;1837672;11;20030619 09:12;V;;;;;;
D;172;1837672;11;20030619 09:12;V;;;;;;
B;172;1837749;12;20030619 09:12;;;18;NANEGAI ST;TUCABIA;2462;991.6;M;20030304;20030321;160000;Z;R;RESIDENCE;;TU;;0;9482685;
C;172;1837749;12;20030619 09:12;11//789126;
D;172;1837749;12;20030619 09:12;P;;;;;;
D;172;1837749;12;20030619 09:12;P;;;;;;
D;172;1837749;12;20030619 09:12;V;;;;;;
B;172;1837884;13;20030619 09:12;;;323;RED RANGE RD;UPPER CORINDI;2456;107.4;H;20021224;20030217;110000;R;V;VACANT LAND;;RG;;0;9417928;
C;172;1837884;13;20030619 09:12;133//253255;
D;172;1837884;13;20030619 09:12;P;;;;;;
D;172;1837884;13;20030619 09:12;V;;;;;;
B;172;1838603;14;20030619 09:12;;;24;SCHAFER ST;RED ROCK;2456;461.6;M;20021216;20030128;225000;Z;R;RESIDENCE;;RR;;0;9484608;
C;172;1838603;14;20030619 09:12;10/5/448062;
D;172;1838603;14;20030619 09:12;P;;;;;;
D;172;1838603;14;20030619 09:12;P;;;;;;
D;172;1838603;14;20030619 09:12;V;;;;;;
D;172;1838603;14;20030619 09:12;V;;;;;;
B;172;1838715;15;20030619 09:12;;;242;GRAY'S RD;HALFWAY CREEK;2460;12.83;H;20030122;20030311;200000;R;R;RESIDENCE;;RK;;0;9456861;
C;172;1838715;15;20030619 09:12;1//590732;
D;172;1838715;15;20030619 09:12;P;;;;;;
D;172;1838715;15;20030619 09:12;V;;;;;;
D;172;1838715;15;20030619 09:12;V;;;;;;
B;172;1839425;16;20030619 09:12;;;836;PARKER RD;LANITZA;2460;10.03;H;20030106;20030203;30000;R;V;VACANT LAND;;RH;;0;9457240;
C;172;1839425;16;20030619 09:12;42//775063;
D;172;1839425;16;20030619 09:12;P;;;;;;
D;172;1839425;16;20030619 09:12;P;;;;;;
D;172;1839425;16;20030619 09:12;V;;;;;;
B;172;1839481;17;20030619 09:12;;;127;CURLEW DR;LANITZA;2460;13.05;H;20030123;20030307;27000;R;V;VACANT LAND;;RH;;0;9464484;
C;172;1839481;17;20030619 09:12;129//789434;
D;172;1839481;17;20030619 09:12;P;;;;;;
D;172;1839481;17;20030619 09:12;V;;;;;;
B;172;1840051;18;20030619 09:12;;;26;CORAMBA ST;GLENREAGH;2450;1012;M;20030212;20030314;134000;Z;R;RESIDENCE;;GR;;0;9471797;
C;172;1840051;18;20030619 09:12;17//6506;
D;172;1840051;18;20030619 09:12;P;;;;;;
D;172;1840051;18;20030619 09:12;P;;;;;;
D;172;1840051;18;20030619 09:12;V;;;;;;
B;172;1840124;19;20030619 09:12;;;8;LORIKEET PL;GLENREAGH;2450;6065;M;20030129;20030226;155000;R;R;RESIDENCE;;GH;;0;9459422;
C;172;1840124;19;20030619 09:12;43//846634;
D;172;1840124;19;20030619 09:12;P;;;;;;
D;172;1840124;19;20030619 09:12;V;;;;;;
B;172;1840607;20;20030619 09:12;;;29;LYNHAVEN CRES;ULMARRA;2462;1809;M;20030206;20030320;225000;Z;R;RESIDENCE;;UR;;0;9469071;
C;172;1840607;20;20030619 09:12;19//843331;
D;172;1840607;20;20030619 09:12;P;;;;;;
D;172;1840607;20;20030619 09:12;P;;;;;;
D;172;1840607;20;20030619 09:12;V;;;;;;
B;172;1840608;21;20030619 09:12;;;27;LYNHAVEN CRES;ULMARRA;2462;1416;M;20030219;20030307;230000;Z;R;RESIDENCE;;UR;;0;9455423;
C;172;1840608;21;20030619 09:12;20//843331;
D;172;1840608;21;20030619 09:12;P;;;;;;
D;172;1840608;21;20030619 09:12;P;;;;;;
D;172;1840608;21;20030619 09:12;V;;;;;;
B;172;1840844;22;20030619 09:12;;;99;MAIN ST;WOOLI;2462;404.7;M;20030211;20030305;265000;Z;R;RESIDENCE;;WR;;0;9449321;
C;172;1840844;22;20030619 09:12;13/8/759114;
D;172;1840844;22;20030619 09:12;P;;;;;;
D;172;1840844;22;20030619 09:12;P;;;;;;
D;172;1840844;22;20030619 09:12;V;;;;;;
D;172;1840844;22;20030619 09:12;V;;;;;;
B;172;1840875;23;20030619 09:12;;;313;NORTH ST;WOOLI;2462;499.5;M;20030108;20030206;170000;Z;R;RESIDENCE;;WW;;0;9469108;
C;172;1840875;23;20030619 09:12;7//232340;
D;172;1840875;23;20030619 09:12;P;;;;;;
D;172;1840875;23;20030619 09:12;P;;;;;;
D;172;1840875;23;20030619 09:12;V;;;;;;
B;172;1840930;24;20030619 09:12;;;138;MAIN ST;WOOLI;2462;423.7;M;20030206;20030313;296000;Z;V;VACANT LAND;;WS;;0;9483842;
C;172;1840930;24;20030619 09:12;4/6/759114;
D;172;1840930;24;20030619 09:12;P;;;;;;
D;172;1840930;24;20030619 09:12;V;;;;;;
B;172;1841090;25;20030619 09:12;;;1;WILLIAMS CRES;WOOLI;2462;1076;M;20030125;20030221;235000;Z;R;RESIDENCE;;WW;;0;9464347;
C;172;1841090;25;20030619 09:12;3//249612;
D;172;1841090;25;20030619 09:12;P;;;;;;
D;172;1841090;25;20030619 09:12;P;;;;;;
D;172;1841090;25;20030619 09:12;V;;;;;;
D;172;1841090;25;20030619 09:12;V;;;;;;
B;172;2974900;26;20030619 09:12;;;;CLEARVIEW RD;COUTTS CROSSING;2460;58.98;H;20030122;20030226;60000;R;V;VACANT LAND;;SL;RV;0;9417924;
C;172;2974900;26;20030619 09:12;212, 253//752810;
D;172;2974900;26;20030619 09:12;P;;;;;;
D;172;2974900;26;20030619 09:12;P;;;;;;
D;172;2974900;26;20030619 09:12;V;;;;;;
D;172;2974900;26;20030619 09:12;V;;;;;;
B;172;2977477;27;20030619 09:12;;;358;DINJERRA RD;GLENUGIE;2460;10;H;20020904;20030312;26000;R;V;VACANT LAND;;MA;;0;9449644;
C;172;2977477;27;20030619 09:12;71//1048345;
D;172;2977477;27;20030619 09:12;P;;;;;;
D;172;2977477;27;20030619 09:12;V;;;;;;
D;172;2977477;27;20030619 09:12;V;;;;;;
B;172;2977815;28;20030619 09:12;;;;CALLIGAN'S CREEK RD;CALLIOPE;2462;20.88;H;20030311;20030314;65000;R;V;VACANT LAND;;JC;RV;0;9461395;
C;172;2977815;28;20030619 09:12;353//751390;
D;172;2977815;28;20030619 09:12;P;;;;;;
D;172;2977815;28;20030619 09:12;V;;;;;;
D;172;2977815;28;20030619 09:12;V;;;;;;
B;172;2977821;29;20030619 09:12;;;;CLEARVIEW RD;COUTTS CROSSING;2460;167.85;H;20021018;20030226;40000;R;3;VACANT LAND LOT 275 ;;RT;RV;0;9445556;
C;172;2977821;29;20030619 09:12;211, 213, 274, 275//752810;
D;172;2977821;29;20030619 09:12;P;;;;;;
D;172;2977821;29;20030619 09:12;V;;;;;;
B;172;2977821;30;20030619 09:12;;;;CLEARVIEW RD;COUTTS CROSSING;2460;167.85;H;20021018;20030226;15000;R;3;V/L LOTS 211, 213 & ;;RT;RV;0;9445558;
C;172;2977821;30;20030619 09:12;211, 213, 274, 275//752810;
D;172;2977821;30;20030619 09:12;P;;;;;;
D;172;2977821;30;20030619 09:12;V;;;;;;
B;172;2977822;31;20030619 09:12;;;;CLEARVIEW RD;COUTTS CROSSING;2460;219.74;H;20021018;20030226;95000;R;V;VACANT LAND;;RT;RV;0;9445557;
C;172;2977822;31;20030619 09:12;78, 79, 80, 81, 112, 117, 118//752828;
D;172;2977822;31;20030619 09:12;P;;;;;;
D;172;2977822;31;20030619 09:12;P;;;;;;
D;172;2977822;31;20030619 09:12;V;;;;;;
Z;159;31;32;94;
