A;255;20020603 10:46;PTHIRLWELL;
B;255;2685739;1;20020603 10:46;;;16;CRANE DR;BURONGA;2739;926.4;M;20020417;20020502;175000;A;R;RESIDENCE;;AA;;;8595821;
C;255;2685739;1;20020603 10:46;7//702012;
D;255;2685739;1;20020603 10:46;P;;;;;;
D;255;2685739;1;20020603 10:46;P;;;;;;
D;255;2685739;1;20020603 10:46;V;;;;;;
D;255;2685739;1;20020603 10:46;V;;;;;;
B;255;2685745;2;20020603 10:46;;;28;CRANE DR;BURONGA;2739;857.2;M;20020225;20020422;135750;A;R;RESIDENCE;;AA;;;8554932;
C;255;2685745;2;20020603 10:46;12//825883;
D;255;2685745;2;20020603 10:46;P;;;;;;
D;255;2685745;2;20020603 10:46;V;;;;;;
D;255;2685745;2;20020603 10:46;V;;;;;;
B;255;2685787;3;20020603 10:46;;;9;TURNER AVE;BURONGA;2739;4376;M;20010102;20010201;360000;I;R;RESIDENCE;;AC;;;8599633;
C;255;2685787;3;20020603 10:46;969//756961;
D;255;2685787;3;20020603 10:46;P;;;;;;
D;255;2685787;3;20020603 10:46;P;;;;;;
D;255;2685787;3;20020603 10:46;V;;;;;;
B;255;2685973;4;20020603 10:46;;;34;STURT HWY;BURONGA;2739;1512;M;20020307;20020415;90000;A;R;RESIDENCE;;AA;;;8573363;
C;255;2685973;4;20020603 10:46;1//825363;
D;255;2685973;4;20020603 10:46;P;;;;;;
D;255;2685973;4;20020603 10:46;P;;;;;;
D;255;2685973;4;20020603 10:46;V;;;;;;
D;255;2685973;4;20020603 10:46;V;;;;;;
B;255;2686058;5;20020603 10:46;;;8;TOWER CT;BURONGA;2739;920.4;M;20020226;20020326;18000;A;V;VACANT LAND;;AA;;;8539816;
C;255;2686058;5;20020603 10:46;30//830879;
D;255;2686058;5;20020603 10:46;P;;;;;;
D;255;2686058;5;20020603 10:46;V;;;;;;
D;255;2686058;5;20020603 10:46;V;;;;;;
