A;255;20020102 12:53;PTHIRLWELL;
B;255;2685140;1;20020102 12:53;;;;TARCOOLA ST;POONCARIE;2648;3.705;H;20010201;20010302;130000;A;R;RESIDENCE;;AN;RR;;7662174;
C;255;2685140;1;20020102 12:53;1//725311 Permissive Occupancy 1988/14 LEASE OVER PROPERTY;
D;255;2685140;1;20020102 12:53;P;;;;;;
D;255;2685140;1;20020102 12:53;P;;;;;;
D;255;2685140;1;20020102 12:53;V;;;;;;
B;255;2685571;2;20020102 12:53;;;;STURT HWY;MONAK;2738;2.53;H;20011006;20011206;355000;R;R;RESIDENCE;;AW;;;8207203;
C;255;2685571;2;20020102 12:53;5//827371;
D;255;2685571;2;20020102 12:53;P;;;;;;
D;255;2685571;2;20020102 12:53;V;;;;;;
B;255;2685605;3;20020102 12:53;;;;DARLING VIEW;WENTWORTH;2648;25.03;H;20010701;20010814;250000;R;R;RESIDENCE;;AT;RF;;7942543;
C;255;2685605;3;20020102 12:53;PT 4//20808 PH TILTAO PT LOT 4 DP 20808;
D;255;2685605;3;20020102 12:53;P;;;;;;
D;255;2685605;3;20020102 12:53;V;;;;;;
B;255;2685643;4;20020102 12:53;;;122;LAGOON RD;WENTWORTH;2648;8.969;H;20010831;20011109;40000;R;3;FARM;;AU;RFI;;8156195;
C;255;2685643;4;20020102 12:53;122//756994;
D;255;2685643;4;20020102 12:53;P;;;;;;
D;255;2685643;4;20020102 12:53;V;;;;;;
B;255;2685865;5;20020102 12:53;;;26;ROSE ST;BURONGA;2739;1005;M;20010910;20011010;72500;A;R;RESIDENCE;;AA;AC;;8025834;
C;255;2685865;5;20020102 12:53;753//756961 Western Land Lease 12245 LEASE OVER PROPERTY;
D;255;2685865;5;20020102 12:53;P;;;;;;
D;255;2685865;5;20020102 12:53;V;;;;;;
D;255;2685865;5;20020102 12:53;V;;;;;;
B;255;2685912;6;20020102 12:53;;1;1;SILVERCITY HWY;BURONGA;2739;;;20011012;20011130;55000;;V;VACANT LAND;1;;;;8201760;
C;255;2685912;6;20020102 12:53;1//38548;
D;255;2685912;6;20020102 12:53;P;;;;;;
D;255;2685912;6;20020102 12:53;V;;;;;;
D;255;2685912;6;20020102 12:53;V;;;;;;
B;255;2685912;7;20020102 12:53;;2;1;SILVERCITY HWY;BURONGA;2739;;;20011009;20011126;55000;;R;RESIDENCE;2;;XA;;8168068;
C;255;2685912;7;20020102 12:53;2//38548;
D;255;2685912;7;20020102 12:53;P;;;;;;
D;255;2685912;7;20020102 12:53;V;;;;;;
D;255;2685912;7;20020102 12:53;V;;;;;;
B;255;2685912;8;20020102 12:53;;3;1;SILVERCITY HWY;BURONGA;2739;;;20011019;20011130;55000;;R;RESIDENCE;3;;;;8201761;
C;255;2685912;8;20020102 12:53;3//38548;
D;255;2685912;8;20020102 12:53;P;;;;;;
D;255;2685912;8;20020102 12:53;V;;;;;;
D;255;2685912;8;20020102 12:53;V;;;;;;
B;255;2685912;9;20020102 12:53;;4;1;SILVERCITY HWY;BURONGA;2739;;;20011018;20011108;110000;;3;UNITS;4;;XA;;8142671;
C;255;2685912;9;20020102 12:53;4//38548;
D;255;2685912;9;20020102 12:53;P;;;;;;
D;255;2685912;9;20020102 12:53;P;;;;;;
D;255;2685912;9;20020102 12:53;V;;;;;;
D;255;2685912;9;20020102 12:53;V;;;;;;
B;255;2685912;10;20020102 12:53;;5;1;SILVERCITY HWY;BURONGA;2739;;;20011018;20011108;110000;;3;UNITS;5;;XA;;8142671;
C;255;2685912;10;20020102 12:53;5//38548;
D;255;2685912;10;20020102 12:53;P;;;;;;
D;255;2685912;10;20020102 12:53;P;;;;;;
D;255;2685912;10;20020102 12:53;V;;;;;;
D;255;2685912;10;20020102 12:53;V;;;;;;
B;255;2685912;11;20020102 12:53;;6;1;SILVERCITY HWY;BURONGA;2739;;;20011012;20011126;55000;;3;UNIT;6;;XA;;8168070;
C;255;2685912;11;20020102 12:53;6//38548;
D;255;2685912;11;20020102 12:53;P;;;;;;
D;255;2685912;11;20020102 12:53;V;;;;;;
D;255;2685912;11;20020102 12:53;V;;;;;;
B;255;2686289;12;20020102 12:53;;;8;RIVERVIEW DR;DARETON;2717;960.7;M;20011012;20011121;92500;A;R;RESIDENCE;;AJ;AC;;8171171;
C;255;2686289;12;20020102 12:53;1084//43269;
D;255;2686289;12;20020102 12:53;P;;;;;;
D;255;2686289;12;20020102 12:53;P;;;;;;
D;255;2686289;12;20020102 12:53;V;;;;;;
B;255;2686330;13;20020102 12:53;;;80;TAPIO AVE;DARETON;2717;872.6;M;20011114;20011210;15000;A;R;RESIDENCE;;AJ;;;8199562;
C;255;2686330;13;20020102 12:53;13/7/758338;
D;255;2686330;13;20020102 12:53;P;;;;;;
D;255;2686330;13;20020102 12:53;V;;;;;;
B;255;2686495;14;20020102 12:53;;;;THE COBB CO WAY;GOL GOL;2738;5000;M;20011113;20011113;47500;R;V;VACANT LAND;;AX;AV;;8108176;
C;255;2686495;14;20020102 12:53;26//883066;
D;255;2686495;14;20020102 12:53;P;;;;;;
D;255;2686495;14;20020102 12:53;P;;;;;;
D;255;2686495;14;20020102 12:53;V;;;;;;
D;255;2686495;14;20020102 12:53;V;;;;;;
B;255;2686528;15;20020102 12:53;;;;WADSWORTH DR;GOL GOL;2738;1496;M;20010919;20011019;50000;A;V;VACANT LAND;;AV;AV;;8142765;
C;255;2686528;15;20020102 12:53;46//1009699;
D;255;2686528;15;20020102 12:53;P;;;;;;
D;255;2686528;15;20020102 12:53;P;;;;;;
D;255;2686528;15;20020102 12:53;V;;;;;;
B;255;2686565;16;20020102 12:53;;;80;WILLIAM ST;GOLGOL;2738;1012;M;20011105;20011205;110000;A;R;RESIDENCE;;AV;;;8204126;
C;255;2686565;16;20020102 12:53;2//560168;
D;255;2686565;16;20020102 12:53;P;;;;;;
D;255;2686565;16;20020102 12:53;V;;;;;;
D;255;2686565;16;20020102 12:53;V;;;;;;
B;255;2686676;17;20020102 12:53;;9;223;ADAMS ST;WENTWORTH;2648;;;20010903;20011019;499500;;R;RESIDENCE;9;;;;8197002;
C;255;2686676;17;20020102 12:53;9//40266;
D;255;2686676;17;20020102 12:53;P;;;;;;
D;255;2686676;17;20020102 12:53;P;;;;;;
D;255;2686676;17;20020102 12:53;V;;;;;;
B;255;2686788;18;20020102 12:53;;;216;ADAMS ST;WENTWORTH;2648;3035;M;20010319;20010822;190000;A;R;RESIDENCE;;AL;;;8188654;
C;255;2686788;18;20020102 12:53;3//771877;
D;255;2686788;18;20020102 12:53;P;;;;;;
D;255;2686788;18;20020102 12:53;P;;;;;;
D;255;2686788;18;20020102 12:53;V;;;;;;
B;255;2686823;19;20020102 12:53;;;56;ADELAIDE ST;WENTWORTH;2648;1012;M;20010601;20010829;15000;A;R;RESIDENCE;;AL;AC;;7943319;
C;255;2686823;19;20020102 12:53;B//399083;
D;255;2686823;19;20020102 12:53;P;;;;;;
D;255;2686823;19;20020102 12:53;V;;;;;;
B;255;2686827;20;20020102 12:53;;;48;ADELAIDE ST;WENTWORTH;2648;1012;M;20011022;20011122;74000;A;R;RESIDENCE;;AL;;;8209547;
C;255;2686827;20;20020102 12:53;2//373631;
D;255;2686827;20;20020102 12:53;P;;;;;;
D;255;2686827;20;20020102 12:53;V;;;;;;
B;255;2686831;21;20020102 12:53;;;40;ADELAIDE ST;WENTWORTH;2648;1070;M;20011109;20011126;90000;A;R;RESIDENCE;;AL;;;8184164;
C;255;2686831;21;20020102 12:53;2//576824;
D;255;2686831;21;20020102 12:53;P;;;;;;
D;255;2686831;21;20020102 12:53;P;;;;;;
D;255;2686831;21;20020102 12:53;V;;;;;;
D;255;2686831;21;20020102 12:53;V;;;;;;
B;255;2686842;22;20020102 12:53;;;8;ADELAIDE ST;WENTWORTH;2648;910.5;M;20010517;20010809;750000;A;3;SHOP;;AM;BS;;7873011;
C;255;2686842;22;20020102 12:53;PT 12, PT 13/22/759074;
D;255;2686842;22;20020102 12:53;P;;;;;;
B;255;2686867;23;20020102 12:53;;;42;ARTHUR ST;WENTWORTH;2648;866.3;M;20010824;20011003;70000;A;R;RESIDENCE;;AL;AC;;8049826;
C;255;2686867;23;20020102 12:53;1//25674 (WENTWORTH);
D;255;2686867;23;20020102 12:53;P;;;;;;
D;255;2686867;23;20020102 12:53;V;;;;;;
D;255;2686867;23;20020102 12:53;V;;;;;;
B;255;2686908;24;20020102 12:53;;;51;CADELL ST;WENTWORTH;2648;1012;M;20010911;20011115;68000;A;R;RESIDENCE;;AL;AC;;8156800;
C;255;2686908;24;20020102 12:53;6/8/759074;
D;255;2686908;24;20020102 12:53;P;;;;;;
D;255;2686908;24;20020102 12:53;V;;;;;;
D;255;2686908;24;20020102 12:53;V;;;;;;
B;255;2687269;25;20020102 12:53;;;79;WENTWORTH ST;WENTWORTH;2648;985;M;20010912;20011012;77000;A;R;RESIDENCE;;AL;AC;;8038915;
C;255;2687269;25;20020102 12:53;149//756994 LEASE TYPE: CP LEASE NO: 87/5;
D;255;2687269;25;20020102 12:53;P;;;;;;
D;255;2687269;25;20020102 12:53;P;;;;;;
D;255;2687269;25;20020102 12:53;V;;;;;;
B;255;2687391;26;20020102 12:53;;;;GOLGOLNORTH RD;GOLGOL;2738;3.073;H;20010519;20010717;97000;R;3;FARMLAND;;BH;RH;;7891574;
C;255;2687391;26;20020102 12:53;142//756946 Non-Irrigable Lease 60 PH GOL GOL LOT 142 DP 756946 NIL 60;
C;255;2687391;26;20020102 12:53; WATER LIC 60SL085214 38 MGL (HIGHSEC) 3 MGL (DOM) LEASE OVER PROPERTY;
D;255;2687391;26;20020102 12:53;P;;;;;;
D;255;2687391;26;20020102 12:53;V;;;;;;
D;255;2687391;26;20020102 12:53;V;;;;;;
B;255;2687406;27;20020102 12:53;;;;GOLGOLNORTH RD;GOLGOL;2738;3.228;H;20010801;20010831;190000;R;R;RESIDENCE;;BH;RH;;7935662;
C;255;2687406;27;20020102 12:53;150//756946 Incomplete Purchase 206358 Licence 316489 LEASE OVER PROPE;
C;255;2687406;27;20020102 12:53;RTY LEASE OVER PROPERTY;
D;255;2687406;27;20020102 12:53;P;;;;;;
D;255;2687406;27;20020102 12:53;P;;;;;;
D;255;2687406;27;20020102 12:53;V;;;;;;
D;255;2687406;27;20020102 12:53;V;;;;;;
D;255;2687406;27;20020102 12:53;V;;;;;;
B;255;2687407;28;20020102 12:53;;;;GOLGOLNORTH RD;GOLGOL;2738;3.807;H;20010801;20010831;190000;R;R;RESIDENCE;;BH;RH;;7935662;
C;255;2687407;28;20020102 12:53;149//756946 Incomplete Purchase 206357 LEASE OVER PROPERTY;
D;255;2687407;28;20020102 12:53;P;;;;;;
D;255;2687407;28;20020102 12:53;P;;;;;;
D;255;2687407;28;20020102 12:53;V;;;;;;
B;255;2687444;29;20020102 12:53;;;;CUDGEE RD;COOMEALLA;2717;7.686;H;20010618;20010815;150000;R;R;RESIDENCE;;AH;RH;;7966858;
C;255;2687444;29;20020102 12:53;42//756961 Farm Number 22 LEASE OVER PROPERTY;
D;255;2687444;29;20020102 12:53;P;;;;;;
D;255;2687444;29;20020102 12:53;V;;;;;;
B;255;2687496;30;20020102 12:53;;;;SCHOOL RD;COOMEALLA;2717;1.573;H;20000804;20010821;68000;A;R;RESIDENCE;;AJ;RRI;;7946413;
C;255;2687496;30;20020102 12:53;115, 99//756961 Farm Number 79 LEASE OVER PROPERTY;
D;255;2687496;30;20020102 12:53;P;;;;;;
D;255;2687496;30;20020102 12:53;P;;;;;;
D;255;2687496;30;20020102 12:53;V;;;;;;
B;255;2687577;31;20020102 12:53;COOMEALLA I A FARMS;;;ALLOMBA RD;COOMEALLA;2717;17.21;H;20010614;20010822;390000;R;3;FARM;;AH;RH;;7960206;
C;255;2687577;31;20020102 12:53;209, 210, 611//756961 Farm Number 186 LEASE OVER PROPERTY;
D;255;2687577;31;20020102 12:53;P;;;;;;
D;255;2687577;31;20020102 12:53;P;;;;;;
D;255;2687577;31;20020102 12:53;V;;;;;;
D;255;2687577;31;20020102 12:53;V;;;;;;
B;255;2688089;32;20020102 12:53;;;;BASS LANE;POMONA;2648;7.327;H;20010913;20011004;75000;R;3;FARMLAND;;AS;;;8041469;
C;255;2688089;32;20020102 12:53;10, PT 9//9444 PH NEILPO LOTS 10 & PT 9 DP 9444;
D;255;2688089;32;20020102 12:53;P;;;;;;
D;255;2688089;32;20020102 12:53;P;;;;;;
D;255;2688089;32;20020102 12:53;V;;;;;;
D;255;2688089;32;20020102 12:53;V;;;;;;
B;255;2844746;33;20020102 12:53;;;;WADSWORTH DR;GOL GOL;2738;1400;M;20010524;20010924;49000;A;V;VACANT LAND;;AV;;;8172039;
C;255;2844746;33;20020102 12:53;30//1031588;
