A;129;20011109 13:08;CDIXON;
B;129;1283376;1;20011109 13:08;"ASTOLAT HALL";;508;ROCKLEY RD;ROCKLEY MOUNT;2795;17.73;H;20010330;20010626;415000;R;R;RESIDENCE;;CC;RR;;7722363;
C;129;1283376;1;20011109 13:08;90//746512;
D;129;1283376;1;20011109 13:08;P;;;;;;
D;129;1283376;1;20011109 13:08;P;;;;;;
D;129;1283376;1;20011109 13:08;P;;;;;;
D;129;1283376;1;20011109 13:08;P;;;;;;
D;129;1283376;1;20011109 13:08;V;;;;;;
D;129;1283376;1;20011109 13:08;V;;;;;;
B;129;1283467;2;20011109 13:08;"OAKWAY";;1042;LAGOON RD;THE LAGOON;2795;1.213;H;20010507;20010608;119000;R;3;NULL;;CA;RR;;7684446;
C;129;1283467;2;20011109 13:08;1, 2, 3, 4, 5, 6/44/758968;
D;129;1283467;2;20011109 13:08;P;;;;;;
D;129;1283467;2;20011109 13:08;V;;;;;;
B;129;1283699;3;20011109 13:08;;;2585;BURRAGA RD;BURRAGA;2795;16.19;H;20010528;20010828;50000;R;R;RESIDENCE;;SC;;;7921315;
C;129;1283699;3;20011109 13:08;49//753020;
D;129;1283699;3;20011109 13:08;P;;;;;;
D;129;1283699;3;20011109 13:08;V;;;;;;
B;129;1283845;4;20011109 13:08;;;;;SUNNY CORNER;2795;64.06;H;20010411;20010612;166405;R;V;VACANT LAND;;CE;RV;;7719071;
C;129;1283845;4;20011109 13:08;2//872162 12//873545;
D;129;1283845;4;20011109 13:08;P;;;;;;
D;129;1283845;4;20011109 13:08;V;;;;;;
B;129;1283896;5;20011109 13:08;;;;VILLAGE OF SUNNY CORNER;SUNNY CORNER;2795;2023;M;20010817;20010913;90000;R;R;RESIDENCE;;ZC;;;7955307;
C;129;1283896;5;20011109 13:08;78//837575;
D;129;1283896;5;20011109 13:08;P;;;;;;
D;129;1283896;5;20011109 13:08;V;;;;;;
D;129;1283896;5;20011109 13:08;V;;;;;;
B;129;1284250;6;20011109 13:08;;;155;CRESCENT ORCHARD RD;GEMALLA;2795;16.69;H;20010619;20010710;63000;R;3;;;CC;RV;;7877424;
C;129;1284250;6;20011109 13:08;;
D;129;1284250;6;20011109 13:08;P;;;;;;
D;129;1284250;6;20011109 13:08;P;;;;;;
D;129;1284250;6;20011109 13:08;V;;;;;;
B;129;1284258;7;20011109 13:08;"YANDILLA";;117;DIAMOND SWAMP RD;MEADOW FLAT;2795;9.825;H;20010512;20010629;201000;R;R;RESIDENCE;;CB;RG;;7779999;
C;129;1284258;7;20011109 13:08;2//512350;
D;129;1284258;7;20011109 13:08;P;;;;;;
D;129;1284258;7;20011109 13:08;P;;;;;;
D;129;1284258;7;20011109 13:08;V;;;;;;
B;129;1284812;8;20011109 13:08;;;366;RED HILL RD;PALING YARDS;2795;209.4;H;20010426;20010531;150000;R;R;RESIDENCE;;NG;RG;;7658343;
C;129;1284812;8;20011109 13:08;62//755780 Crown Lease 18/23 LEASE OVER PROPERTY;
D;129;1284812;8;20011109 13:08;P;;;;;;
D;129;1284812;8;20011109 13:08;P;;;;;;
D;129;1284812;8;20011109 13:08;V;;;;;;
D;129;1284812;8;20011109 13:08;V;;;;;;
B;129;1285202;9;20011109 13:08;;;509;BOX RIDGE RD;TURONDALE;2795;18.21;H;20010608;20010625;45000;R;V;VACANT LAND;;NC;RV;;7779896;
C;129;1285202;9;20011109 13:08;26//247177;
D;129;1285202;9;20011109 13:08;P;;;;;;
D;129;1285202;9;20011109 13:08;V;;;;;;
B;129;1285436;10;20011109 13:08;;;;VILLAGE OF ARTHUR;TRUNKEY CREEK;2795;4047;M;20010417;20010504;9500;R;3;NULL;;SA;RV;;7640766;
C;129;1285436;10;20011109 13:08;135//753049;
D;129;1285436;10;20011109 13:08;P;;;;;;
D;129;1285436;10;20011109 13:08;V;;;;;;
B;129;1285582;11;20011109 13:08;"KNOCKMEALDOWN";;147;LONG RIDGE RD;BILLYWILLINGA;2795;39.04;H;20010322;20010426;197000;R;R;RESIDENCE;;ND;RR;;7828974;
C;129;1285582;11;20011109 13:08;26//245688;
D;129;1285582;11;20011109 13:08;P;;;;;;
D;129;1285582;11;20011109 13:08;P;;;;;;
D;129;1285582;11;20011109 13:08;V;;;;;;
B;129;1285613;12;20011109 13:08;;;125;QUARRY RD;COW FLAT;2795;279.4;H;20010522;20010629;520000;R;R;RESIDENCE;;CG;RG;;7790650;
C;129;1285613;12;20011109 13:08;230, 55, 56, PT 57, PT 58, 73//750403 751//880848;
D;129;1285613;12;20011109 13:08;P;;;;;;
D;129;1285613;12;20011109 13:08;V;;;;;;
B;129;1285688;13;20011109 13:08;;;;PH ROCKLEY;ROCKLEY;2795;42.09;H;20010605;20010705;22000;R;3;RURAL LAND;;CT;RV;;7758852;
C;129;1285688;13;20011109 13:08;91//753052;
D;129;1285688;13;20011109 13:08;P;;;;;;
D;129;1285688;13;20011109 13:08;V;;;;;;
B;129;1285858;14;20011109 13:08;;;2741;FREEMANTLE RD;KILLONGBUTTA;2795;635.8;H;20001030;20001117;250000;R;V;VACANT LAND;;NG;RG;;7656872;
C;129;1285858;14;20011109 13:08;2//815913 Road Permit 34/2 LEASE OVER PROPERTY;
D;129;1285858;14;20011109 13:08;P;;;;;;
D;129;1285858;14;20011109 13:08;V;;;;;;
D;129;1285858;14;20011109 13:08;V;;;;;;
B;129;1285871;15;20011109 13:08;;;109;UPPER TURON RD;SOFALA;2795;1163;M;20010309;20010424;63000;R;R;RESIDENCE;;NA;RR;;7692439;
C;129;1285871;15;20011109 13:08;24//755790;
D;129;1285871;15;20011109 13:08;P;;;;;;
D;129;1285871;15;20011109 13:08;V;;;;;;
B;129;1285899;16;20011109 13:08;;;4117;SOFALA RD;WATTLE FLAT;2795;164.8;H;20010628;20010731;187000;R;R;RESIDENCE;;NG;RR;;7885438;
C;129;1285899;16;20011109 13:08;14//603708 Road Permit 88/7 LEASE OVER PROPERTY;
D;129;1285899;16;20011109 13:08;P;;;;;;
D;129;1285899;16;20011109 13:08;V;;;;;;
B;129;1286161;17;20011109 13:08;;;;PH TAMBAROORA;HILL END;2850;4.856;H;20010516;20010620;159000;R;3;FARM;;NA;RG;;7716970;
C;129;1286161;17;20011109 13:08;203, 230//756905;
D;129;1286161;17;20011109 13:08;P;;;;;;
D;129;1286161;17;20011109 13:08;V;;;;;;
B;129;1286467;18;20011109 13:08;"FAIRVIEW";;27;OAKEY CREEK LANE;VITTORIA;2799;17.02;H;20010702;20010813;300000;R;R;RESIDENCE;;CC;RR;;7874608;
C;129;1286467;18;20011109 13:08;11//850193;
D;129;1286467;18;20011109 13:08;P;;;;;;
D;129;1286467;18;20011109 13:08;P;;;;;;
D;129;1286467;18;20011109 13:08;V;;;;;;
B;129;1286576;19;20011109 13:08;LACHLAN VALE;;;;WATTLE FLAT;2795;310;H;20010615;20010720;100000;R;3;FARM;;NG;RG;;7816752;
C;129;1286576;19;20011109 13:08;1//606596 Enclosure Permit 76884 LEASE OVER PROPERTY;
D;129;1286576;19;20011109 13:08;P;;;;;;
D;129;1286576;19;20011109 13:08;P;;;;;;
B;129;1286641;20;20011109 13:08;;;1121;FREEMANTLE RD;BILLYWILLINGA;2795;163.16;H;20010312;20010326;150000;R;V;VACANT LAND;;NG;RVI;;7506146;
C;129;1286641;20;20011109 13:08;18//755801 3, 5//791561 312//841791;
D;129;1286641;20;20011109 13:08;P;;;;;;
D;129;1286641;20;20011109 13:08;P;;;;;;
D;129;1286641;20;20011109 13:08;V;;;;;;
D;129;1286641;20;20011109 13:08;V;;;;;;
B;129;1286815;21;20011109 13:08;"CEDAR LODGE";;159;COLLEEN HAGNEY LANE;PEEL;2795;14;H;20010503;20010601;290000;R;R;RESIDENCE;;NB;RR;;7683507;
C;129;1286815;21;20011109 13:08;1//860959;
D;129;1286815;21;20011109 13:08;P;;;;;;
D;129;1286815;21;20011109 13:08;P;;;;;;
D;129;1286815;21;20011109 13:08;V;;;;;;
D;129;1286815;21;20011109 13:08;V;;;;;;
B;129;2832363;22;20011109 13:08;;;;TURONDALE RD;DURAMANA;2795;2.839;H;20010802;20010906;65000;R;V;VACANT LAND;;NA;;;7932725;
C;129;2832363;22;20011109 13:08;3//1022385;
D;129;2832363;22;20011109 13:08;P;;;;;;
D;129;2832363;22;20011109 13:08;P;;;;;;
D;129;2832363;22;20011109 13:08;V;;;;;;
D;129;2832363;22;20011109 13:08;V;;;;;;
B;129;2848531;23;20011109 13:08;;;;O'CONNELL RD;BREWONGLE;2795;25.46;H;20010615;20010821;205000;;V;VACANT LAND;;;;;7910172;
C;129;2848531;23;20011109 13:08;11//1031704;
D;129;2848531;23;20011109 13:08;P;;;;;;
D;129;2848531;23;20011109 13:08;P;;;;;;
D;129;2848531;23;20011109 13:08;V;;;;;;
D;129;2848531;23;20011109 13:08;V;;;;;;
Z;114;23;23;66;
