A;124;20030501 12:43;PBARBER;
B;124;1269859;10;20030501 12:43;;;66;EDWARD ST;ORANGE;2800;550.1;M;20030328;20030407;97000;A;R;RESIDENCE;;AJ;;;9526760;
C;124;1269859;10;20030501 12:43;4//20849;
D;124;1269859;10;20030501 12:43;P;;;;;;
D;124;1269859;10;20030501 12:43;P;;;;;;
D;124;1269859;10;20030501 12:43;V;;;;;;
B;124;1269905;11;20030501 12:43;;;5;ELLIOTT CL;ORANGE;2800;736.2;M;20030324;20030410;177000;A;R;RESIDENCE;;AK;;;9535815;
C;124;1269905;11;20030501 12:43;98//846651;
D;124;1269905;11;20030501 12:43;P;;;;;;
D;124;1269905;11;20030501 12:43;P;;;;;;
D;124;1269905;11;20030501 12:43;V;;;;;;
D;124;1269905;11;20030501 12:43;V;;;;;;
B;124;1269999;12;20030501 12:43;;;36;ELSHAM AVE;ORANGE;2800;577.6;M;20030219;20030328;134500;A;R;RESIDENCE;;AQ;;;9545828;
C;124;1269999;12;20030501 12:43;1//258976;
D;124;1269999;12;20030501 12:43;P;;;;;;
D;124;1269999;12;20030501 12:43;P;;;;;;
D;124;1269999;12;20030501 12:43;V;;;;;;
B;124;1270063;13;20030501 12:43;;;14;ENDEAVOUR AVE;ORANGE;2800;638.6;M;20030313;20030415;195000;A;R;RESIDENCE;;AE;;;9550649;
C;124;1270063;13;20030501 12:43;107//240623;
D;124;1270063;13;20030501 12:43;P;;;;;;
D;124;1270063;13;20030501 12:43;V;;;;;;
B;124;1270806;14;20030501 12:43;;;113;GARDINER RD;ORANGE;2800;450;M;20021204;20030115;135000;A;R;RESIDENCE;;AE;;;9532370;
C;124;1270806;14;20030501 12:43;9//865318;
D;124;1270806;14;20030501 12:43;P;;;;;;
D;124;1270806;14;20030501 12:43;V;;;;;;
B;124;1271847;15;20030501 12:43;;;76;ICELY RD;ORANGE;2800;626;M;20030117;20030205;149000;A;R;RESIDENCE;;AP;;;9525164;
C;124;1271847;15;20030501 12:43;6//25983;
D;124;1271847;15;20030501 12:43;P;;;;;;
D;124;1271847;15;20030501 12:43;V;;;;;;
D;124;1271847;15;20030501 12:43;V;;;;;;
B;124;1271853;16;20030501 12:43;;;88;ICELY RD;ORANGE;2800;607;M;20030131;20030314;135000;A;R;RESIDENCE;;AP;;;9539197;
C;124;1271853;16;20030501 12:43;4//500740;
D;124;1271853;16;20030501 12:43;P;;;;;;
D;124;1271853;16;20030501 12:43;V;;;;;;
D;124;1271853;16;20030501 12:43;V;;;;;;
B;124;1272927;17;20030501 12:43;;;3;KURIM AVE;ORANGE;2800;701.9;M;20021004;20021108;90000;A;R;RESIDENCE;;AQ;;;9519537;
C;124;1272927;17;20030501 12:43;23//243174;
D;124;1272927;17;20030501 12:43;P;;;;;;
D;124;1272927;17;20030501 12:43;V;;;;;;
B;124;1273012;18;20030501 12:43;;;4;LARELA CCT;ORANGE;2800;916.9;M;20030314;20030411;205700;A;R;RESIDENCE;;AA;;;9531490;
C;124;1273012;18;20030501 12:43;74//221629;
D;124;1273012;18;20030501 12:43;P;;;;;;
D;124;1273012;18;20030501 12:43;V;;;;;;
B;124;1273045;19;20030501 12:43;;;24;LAUREL AVE;ORANGE;2800;1299;M;20030205;20030307;170000;A;R;RESIDENCE;;AX;;;9525218;
C;124;1273045;19;20030501 12:43;84//815919;
D;124;1273045;19;20030501 12:43;P;;;;;;
D;124;1273045;19;20030501 12:43;P;;;;;;
D;124;1273045;19;20030501 12:43;V;;;;;;
D;124;1273045;19;20030501 12:43;V;;;;;;
B;124;1273839;20;20030501 12:43;;;131;MCLACHLAN ST;ORANGE;2800;737;M;20030218;20030331;230000;A;3;;;AP;;;9537114;
C;124;1273839;20;20030501 12:43;1//799084;
D;124;1273839;20;20030501 12:43;P;;;;;;
D;124;1273839;20;20030501 12:43;P;;;;;;
D;124;1273839;20;20030501 12:43;V;;;;;;
B;124;1274328;21;20030501 12:43;;;49;MARCH ST;ORANGE;2800;493.2;M;20030304;20030408;252500;A;R;RESIDENCE;;AB;;;9524799;
C;124;1274328;21;20030501 12:43;3//10815;
D;124;1274328;21;20030501 12:43;P;;;;;;
D;124;1274328;21;20030501 12:43;P;;;;;;
D;124;1274328;21;20030501 12:43;V;;;;;;
D;124;1274328;21;20030501 12:43;V;;;;;;
B;124;1274877;22;20030501 12:43;;4;;MATTHEWS AVE;ORANGE;2800;;;20030225;20030408;158000;;R;RESIDENCE;4;;;;9536819;
C;124;1274877;22;20030501 12:43;4//SP 55721;
D;124;1274877;22;20030501 12:43;P;;;;;;
D;124;1274877;22;20030501 12:43;V;;;;;;
D;124;1274877;22;20030501 12:43;V;;;;;;
B;124;1275764;23;20030501 12:43;;;;NARAMBLA DR;ORANGE;2800;2.376;H;20030203;20030314;250000;R;R;RESIDENCE;;HB;;;9528789;
C;124;1275764;23;20030501 12:43;230//591473;
D;124;1275764;23;20030501 12:43;P;;;;;;
D;124;1275764;23;20030501 12:43;V;;;;;;
B;124;1276225;24;20030501 12:43;;;31;OLYMPIC DR;ORANGE;2800;720.8;M;20030219;20030403;285000;A;R;RESIDENCE;;AS;;;9528956;
C;124;1276225;24;20030501 12:43;7//1017381;
D;124;1276225;24;20030501 12:43;P;;;;;;
D;124;1276225;24;20030501 12:43;P;;;;;;
D;124;1276225;24;20030501 12:43;V;;;;;;
D;124;1276225;24;20030501 12:43;V;;;;;;
B;124;1276389;25;20030501 12:43;;;53;ORCHARD GROVE RD;ORANGE;2800;736.1;M;20000312;20030411;140000;A;R;RESIDENCE;;AQ;;;9531593;
C;124;1276389;25;20030501 12:43;35//872116;
D;124;1276389;25;20030501 12:43;P;;;;;;
D;124;1276389;25;20030501 12:43;P;;;;;;
D;124;1276389;25;20030501 12:43;V;;;;;;
B;124;1276917;26;20030501 12:43;;;166;PHILLIP ST;ORANGE;2800;891.6;M;20030321;20030414;136000;A;R;RESIDENCE;;AH;;;9534478;
C;124;1276917;26;20030501 12:43;6//23298;
D;124;1276917;26;20030501 12:43;P;;;;;;
D;124;1276917;26;20030501 12:43;P;;;;;;
D;124;1276917;26;20030501 12:43;V;;;;;;
D;124;1276917;26;20030501 12:43;V;;;;;;
B;124;1277470;27;20030501 12:43;;;45;QUINLAN RUN;ORANGE;2800;809.6;M;20030222;20030331;148000;A;R;RESIDENCE;;EA;;;9526399;
C;124;1277470;27;20030501 12:43;922//883407;
D;124;1277470;27;20030501 12:43;P;;;;;;
D;124;1277470;27;20030501 12:43;P;;;;;;
D;124;1277470;27;20030501 12:43;V;;;;;;
D;124;1277470;27;20030501 12:43;V;;;;;;
B;124;1277524;28;20030501 12:43;;;13;RACECOURSE RD;ORANGE;2800;727.2;M;20020917;20021029;155000;A;R;RESIDENCE;;AE;;;9528147;
C;124;1277524;28;20030501 12:43;2//38824;
D;124;1277524;28;20030501 12:43;P;;;;;;
D;124;1277524;28;20030501 12:43;V;;;;;;
B;124;1277587;29;20030501 12:43;;;9;REDGUM AVE;ORANGE;2800;1191;M;20030131;20030227;308500;A;R;RESIDENCE;;AR;;;9538625;
C;124;1277587;29;20030501 12:43;8//825013;
D;124;1277587;29;20030501 12:43;P;;;;;;
D;124;1277587;29;20030501 12:43;P;;;;;;
D;124;1277587;29;20030501 12:43;V;;;;;;
D;124;1277587;29;20030501 12:43;V;;;;;;
B;124;1277887;30;20030501 12:43;;;150;SALE ST;ORANGE;2800;474.7;M;20030305;20030328;168500;A;R;RESIDENCE;;AF;;;9553096;
C;124;1277887;30;20030501 12:43;101//818984;
D;124;1277887;30;20030501 12:43;P;;;;;;
D;124;1277887;30;20030501 12:43;V;;;;;;
B;124;1278408;31;20030501 12:43;;;;SIEBEN DR;ORANGE;2800;1043.2;M;20030307;20030411;215000;A;R;RESIDENCE;;AR;;;9541076;
C;124;1278408;31;20030501 12:43;38//806407;
D;124;1278408;31;20030501 12:43;P;;;;;;
D;124;1278408;31;20030501 12:43;V;;;;;;
D;124;1278408;31;20030501 12:43;V;;;;;;
B;124;1278646;32;20030501 12:43;;;101;SPRING ST;ORANGE;2800;897.9;M;20030404;20030414;150000;A;R;RESIDENCE;;AQ;;;9542270;
C;124;1278646;32;20030501 12:43;1//509297;
D;124;1278646;32;20030501 12:43;P;;;;;;
D;124;1278646;32;20030501 12:43;P;;;;;;
D;124;1278646;32;20030501 12:43;V;;;;;;
D;124;1278646;32;20030501 12:43;V;;;;;;
B;124;1279261;33;20030501 12:43;;;25;TALINGA PL;ORANGE;2800;594.4;M;20030120;20030212;150000;A;R;RESIDENCE;;AE;;;9533668;
C;124;1279261;33;20030501 12:43;24//239616;
D;124;1279261;33;20030501 12:43;P;;;;;;
D;124;1279261;33;20030501 12:43;P;;;;;;
D;124;1279261;33;20030501 12:43;V;;;;;;
D;124;1279261;33;20030501 12:43;V;;;;;;
B;124;1279529;34;20030501 12:43;;8;13;TORPY ST;ORANGE;2800;;;20030212;20030326;119000;;R;RESIDENCE;8;;;;9553081;
C;124;1279529;34;20030501 12:43;8//SP 1834;
D;124;1279529;34;20030501 12:43;P;;;;;;
D;124;1279529;34;20030501 12:43;V;;;;;;
B;124;1280546;35;20030501 12:43;;;19;WORBOYS ST;SPRING HILL;2800;809;M;20030317;20030404;179500;Z;R;RESIDENCE;;ZS;;;9526459;
C;124;1280546;35;20030501 12:43;2//779911;
D;124;1280546;35;20030501 12:43;P;;;;;;
D;124;1280546;35;20030501 12:43;P;;;;;;
D;124;1280546;35;20030501 12:43;V;;;;;;
D;124;1280546;35;20030501 12:43;V;;;;;;
B;124;1276735;36;20030501 12:43;;21;386;PEISLEY ST;ORANGE;2800;;;20021127;20030117;139000;;R;RESIDENCE;21;;;;9542682;
C;124;1276735;36;20030501 12:43;21//SP 65619;
D;124;1276735;36;20030501 12:43;P;;;;;;
D;124;1276735;36;20030501 12:43;P;;;;;;
D;124;1276735;36;20030501 12:43;V;;;;;;
D;124;1276735;36;20030501 12:43;V;;;;;;
B;124;2877079;37;20030501 12:43;;;;THE ESCORT WAY;ORANGE;2800;1.168;H;20030308;20030407;265000;R;R;RESIDENCE;;HA;;;9516620;
C;124;2877079;37;20030501 12:43;2//1036031;
D;124;2877079;37;20030501 12:43;P;;;;;;
D;124;2877079;37;20030501 12:43;P;;;;;;
D;124;2877079;37;20030501 12:43;V;;;;;;
D;124;2877079;37;20030501 12:43;V;;;;;;
B;124;2912124;38;20030501 12:43;;;20;PRINCE ST;ORANGE;2800;359.8;M;20030227;20030403;225000;A;R;RESIDENCE;;XA;;;9540295;
C;124;2912124;38;20030501 12:43;21//1039678;
D;124;2912124;38;20030501 12:43;P;;;;;;
D;124;2912124;38;20030501 12:43;P;;;;;;
D;124;2912124;38;20030501 12:43;V;;;;;;
B;124;2924151;39;20030501 12:43;;;;ROSSI DR;NARAMBLA;2800;3.18;H;20030131;20030314;117000;R;V;VACANT LAND;;RC;;;9539964;
C;124;2924151;39;20030501 12:43;107//1043048;
D;124;2924151;39;20030501 12:43;P;;;;;;
D;124;2924151;39;20030501 12:43;P;;;;;;
D;124;2924151;39;20030501 12:43;V;;;;;;
D;124;2924151;39;20030501 12:43;V;;;;;;
B;124;2928260;40;20030501 12:43;;;1;BIMBLE CL;ORANGE;2800;749.9;M;20021125;20021220;74000;A;V;VACANT LAND;;AS;;;9533559;
C;124;2928260;40;20030501 12:43;8//1043416;
D;124;2928260;40;20030501 12:43;P;;;;;;
D;124;2928260;40;20030501 12:43;P;;;;;;
D;124;2928260;40;20030501 12:43;V;;;;;;
B;124;2962254;41;20030501 12:43;;;3;MCCARRON PL;ORANGE;2800;1049;M;20030301;20030324;83000;A;V;VACANT LAND;;AR;;;9525632;
C;124;2962254;41;20030501 12:43;73//1043952;
D;124;2962254;41;20030501 12:43;P;;;;;;
D;124;2962254;41;20030501 12:43;P;;;;;;
D;124;2962254;41;20030501 12:43;V;;;;;;
B;124;2976639;42;20030501 12:43;TURNER'S VINEYARD;;;MITCHELL HWY;ORANGE;2800;;;20020917;20030227;235000;;R;RESIDENCE;4;;;;9485421;
C;124;2976639;42;20030501 12:43;4//SP 69195;
D;124;2976639;42;20030501 12:43;P;;;;;;
D;124;2976639;42;20030501 12:43;P;;;;;;
D;124;2976639;42;20030501 12:43;V;;;;;;
D;124;2976639;42;20030501 12:43;V;;;;;;
B;124;2972636;43;20030501 12:43;;;;BOOTH CRES;ORANGE;2800;392.5;M;20030214;20030328;189000;A;R;RESIDENCE;;AS;;;9540584;
C;124;2972636;43;20030501 12:43;100//1049796;
D;124;2972636;43;20030501 12:43;P;;;;;;
D;124;2972636;43;20030501 12:43;P;;;;;;
D;124;2972636;43;20030501 12:43;V;;;;;;
B;124;2975096;44;20030501 12:43;;;;PHILLIP ST;ORANGE;2800;389.3;M;20030121;20030121;180000;A;R;RESIDENCE;;AS;;;9525734;
C;124;2975096;44;20030501 12:43;100//1050583;
D;124;2975096;44;20030501 12:43;P;;;;;;
B;124;2977219;45;20030501 12:43;;;;PLOUGHMANS LANE;ORANGE;2800;12.991;H;20021121;20030314;1200000;A;V;VACANT LAND;;ER;;;9475856;
C;124;2977219;45;20030501 12:43;99//1048995;
D;124;2977219;45;20030501 12:43;P;;;;;;
D;124;2977219;45;20030501 12:43;V;;;;;;
Z;229;45;45;137;
