A;052;20020102 12:59;PTHIRLWELL;
B;052;509131;1;20020102 12:59;;;;PH CURRATHOOL;CARRATHOOL;2711;20.35;H;20011018;20011205;145000;R;R;RESIDENCE;;RC;;;8209734;
C;052;509131;1;20020102 12:59;3//718530;
D;052;509131;1;20020102 12:59;P;;;;;;
D;052;509131;1;20020102 12:59;P;;;;;;
D;052;509131;1;20020102 12:59;V;;;;;;
D;052;509131;1;20020102 12:59;V;;;;;;
B;052;509662;2;20020102 12:59;;;9;BURNS ST;HILLSTON;2675;1012;M;20011116;20011205;130000;Z;R;RESIDENCE;;HH;;;8213056;
C;052;509662;2;20020102 12:59;13/19/758521;
D;052;509662;2;20020102 12:59;P;;;;;;
D;052;509662;2;20020102 12:59;V;;;;;;
D;052;509662;2;20020102 12:59;V;;;;;;
B;052;509765;3;20020102 12:59;;;87;COWPER ST;HILLSTON;2675;999;M;20010927;20011116;75000;Z;R;RESIDENCE;;HH;AC;;8171167;
C;052;509765;3;20020102 12:59;2//238185;
D;052;509765;3;20020102 12:59;P;;;;;;
D;052;509765;3;20020102 12:59;V;;;;;;
B;052;509789;4;20020102 12:59;;;14;COWPER ST;HILLSTON;2675;1012;M;20011023;20011120;135000;Z;R;RESIDENCE;;HH;;;8197342;
C;052;509789;4;20020102 12:59;4/16/758521;
D;052;509789;4;20020102 12:59;P;;;;;;
D;052;509789;4;20020102 12:59;P;;;;;;
D;052;509789;4;20020102 12:59;V;;;;;;
D;052;509789;4;20020102 12:59;V;;;;;;
B;052;509795;5;20020102 12:59;;;;DARLING ST;HILLSTON;2675;3048;M;20011022;20011116;12000;R;V;VACANT LAND;;HA;AV;;8143458;
C;052;509795;5;20020102 12:59;2//849908;
D;052;509795;5;20020102 12:59;P;;;;;;
D;052;509795;5;20020102 12:59;P;;;;;;
D;052;509795;5;20020102 12:59;V;;;;;;
D;052;509795;5;20020102 12:59;V;;;;;;
B;052;509911;6;20020102 12:59;;;153;HIGH ST;HILLSTON;2675;505.9;M;20010925;20011025;38500;Z;3;;;HB;AC;;8072377;
C;052;509911;6;20020102 12:59;1//982349;
D;052;509911;6;20020102 12:59;P;;;;;;
D;052;509911;6;20020102 12:59;V;;;;;;
B;052;510017;7;20020102 12:59;;;25;LACHLAN ST;HILLSTON;2675;4173;M;20010802;20010907;95000;R;R;RESIDENCE;;HA;;;8175491;
C;052;510017;7;20020102 12:59;1//366765;
D;052;510017;7;20020102 12:59;P;;;;;;
D;052;510017;7;20020102 12:59;P;;;;;;
D;052;510017;7;20020102 12:59;V;;;;;;
Z;38;7;7;22;
