A;RTSALEDATA;116;20250106 01:06;VALNET;
B;116;4475339;1;20250106 01:06;;;25;VAUCLUSE PL;PARKES;2870;890.3;M;20241218;20241227;640000;R1;R;RESIDENCE;;AAG;;0;AU722735;
C;116;4475339;1;20250106 01:06;43/1292581;
D;116;4475339;1;20250106 01:06;P;;;;;;
D;116;4475339;1;20250106 01:06;V;;;;;;
Z;6;1;1;2;
