A;191;20030619 14:36;PDANN;
B;191;1862062;1;20030619 14:36;EAST LYNNE;;;HALLS CREEK RD;MANILLA;2346;410.6;H;20030217;20030407;470000;R;3;FARM;;MF;;0;9641118;
C;191;1862062;1;20030619 14:36;1, 2, 3, 4//242279 61, 126//752176 94, 117, 118, 119, 131, 132//752182;
C;191;1862062;1;20030619 14:36; WS 034609;
D;191;1862062;1;20030619 14:36;P;;;;;;
D;191;1862062;1;20030619 14:36;P;;;;;;
D;191;1862062;1;20030619 14:36;V;;;;;;
D;191;1862062;1;20030619 14:36;V;;;;;;
B;191;1862321;2;20030619 14:36;;;;PH MANILLA;MANILLA;2346;28.6;H;20030422;20030516;344000;R;R;RESIDENCE;;HB;;0;9662896;
C;191;1862321;2;20030619 14:36;154//752191;
D;191;1862321;2;20030619 14:36;P;;;;;;
D;191;1862321;2;20030619 14:36;P;;;;;;
D;191;1862321;2;20030619 14:36;V;;;;;;
Z;14;2;3;7;
