A;219;20020201 11:52;CDIXON;
B;219;2347626;1;20020201 11:52;;;3;ALBERT ST;MCGRATHS HILL;2756;664;M;20011116;20011228;338000;A;R;RESIDENCE;;AH;;;8255912;
C;219;2347626;1;20020201 11:52;70//800054;
D;219;2347626;1;20020201 11:52;P;;;;;;
D;219;2347626;1;20020201 11:52;P;;;;;;
D;219;2347626;1;20020201 11:52;V;;;;;;
B;219;2347682;2;20020201 11:52;;;9;ALEXANDER ST;BLIGH PARK;2756;728.5;M;20011116;20011220;290000;A;R;RESIDENCE;;AZ;;;8296439;
C;219;2347682;2;20020201 11:52;467//749371;
D;219;2347682;2;20020201 11:52;P;;;;;;
D;219;2347682;2;20020201 11:52;P;;;;;;
D;219;2347682;2;20020201 11:52;V;;;;;;
B;219;2347800;3;20020201 11:52;;;89;ANDREW THOMPSON PL;MCGRATHS HILL;2756;558.8;M;20010920;20011025;248000;A;R;RESIDENCE;;AG;;;8273016;
C;219;2347800;3;20020201 11:52;604//260381;
D;219;2347800;3;20020201 11:52;P;;;;;;
D;219;2347800;3;20020201 11:52;P;;;;;;
D;219;2347800;3;20020201 11:52;V;;;;;;
D;219;2347800;3;20020201 11:52;V;;;;;;
B;219;2347967;4;20020201 11:52;;;82;ARGYLE ST;WINDSOR;2756;1860;M;20010725;20010920;200000;I;V;VACANT LAND;;FA;;;8227345;
C;219;2347967;4;20020201 11:52;5//1010187;
D;219;2347967;4;20020201 11:52;P;;;;;;
D;219;2347967;4;20020201 11:52;P;;;;;;
D;219;2347967;4;20020201 11:52;V;;;;;;
D;219;2347967;4;20020201 11:52;V;;;;;;
B;219;2348295;5;20020201 11:52;;5;7;BANDON RD;VINEYARD;2765;;;20011206;20011220;68000;;3;RETIREMENT UN;5;;;;8281822;
C;219;2348295;5;20020201 11:52;5//32123;
D;219;2348295;5;20020201 11:52;P;;;;;;
D;219;2348295;5;20020201 11:52;V;;;;;;
D;219;2348295;5;20020201 11:52;V;;;;;;
