A;RTSALEDATA;188;20250707 01:09;VALNET;
B;188;4249355;1;20250707 01:09;;;8;MAX PL;INVERELL;2360;786.3;M;20250529;20250627;620000;R1;R;RESIDENCE;;ATB;;;AV191490;
C;188;4249355;1;20250707 01:09;9/1257677;
D;188;4249355;1;20250707 01:09;P;;;;;;
D;188;4249355;1;20250707 01:09;P;;;;;;
D;188;4249355;1;20250707 01:09;V;;;;;;
B;188;4217202;2;20250707 01:09;;;38 A;KINGFISHER DR;INVERELL;2360;468;M;20250625;20250626;800000;R1;R;RESIDENCE;;ATB;;;AV184564;
C;188;4217202;2;20250707 01:09;1/1253952;
D;188;4217202;2;20250707 01:09;P;;;;;;
D;188;4217202;2;20250707 01:09;V;;;;;;
B;188;4217203;3;20250707 01:09;;;38 B;KINGFISHER DR;INVERELL;2360;412.2;M;20250625;20250626;800000;R1;R;RESIDENCE;;ATB;;;AV184564;
C;188;4217203;3;20250707 01:09;2/1253952;
D;188;4217203;3;20250707 01:09;P;;;;;;
D;188;4217203;3;20250707 01:09;V;;;;;;
B;188;1855421;4;20250707 01:09;SILVER SPUR STUD;;2321;ASHFORD RD;BUKKULLA;2360;81.51;H;20250508;20250703;1050000;RU1;R;RESIDENCE;;RRH;;;AV210131;
C;188;1855421;4;20250707 01:09;3/595217;
D;188;1855421;4;20250707 01:09;P;;;;;;
D;188;1855421;4;20250707 01:09;P;;;;;;
D;188;1855421;4;20250707 01:09;V;;;;;;
D;188;1855421;4;20250707 01:09;V;;;;;;
B;188;1858451;5;20250707 01:09;;;201;GLEN INNES RD;INVERELL;2360;644.9;M;20250612;20250703;425000;R1;R;RESIDENCE;;ATB;;;AV210133;
C;188;1858451;5;20250707 01:09;1/241165;
D;188;1858451;5;20250707 01:09;P;;;;;;
D;188;1858451;5;20250707 01:09;V;;;;;;
B;188;1858530;6;20250707 01:09;;;24;GORDON ST;INVERELL;2360;809.4;M;20250527;20250630;450000;R1;R;RESIDENCE;;ATE;;;AV196661;
C;188;1858530;6;20250707 01:09;9/21233;
D;188;1858530;6;20250707 01:09;P;;;;;;
D;188;1858530;6;20250707 01:09;V;;;;;;
B;188;1861384;7;20250707 01:09;;;5;HILL ST;MOUNT RUSSELL;2360;1005;M;20250524;20250703;165000;RU5;R;RESIDENCE;;ZVM;;;AV209561;
C;188;1861384;7;20250707 01:09;7/6/13560;
D;188;1861384;7;20250707 01:09;P;;;;;;
D;188;1861384;7;20250707 01:09;V;;;;;;
B;188;1856797;8;20250707 01:09;;;2;ANDERSON ST;INVERELL;2360;1233;M;20250602;20250702;412000;R1;R;RESIDENCE;;ATE;;;AV205573;
C;188;1856797;8;20250707 01:09;9/17818;
D;188;1856797;8;20250707 01:09;P;;;;;;
D;188;1856797;8;20250707 01:09;V;;;;;;
B;188;1856847;9;20250707 01:09;;;23 A;ANGEL AVE;INVERELL;2360;445.7;M;20250602;20250701;280000;R1;R;RESIDENCE;;ATE;;;AV202839;
C;188;1856847;9;20250707 01:09;1/839082;
D;188;1856847;9;20250707 01:09;P;;;;;;
D;188;1856847;9;20250707 01:09;V;;;;;;
D;188;1856847;9;20250707 01:09;V;;;;;;
B;188;1857184;10;20250707 01:09;;;37;BRAE ST;INVERELL;2360;1214;M;20250523;20250630;770000;R1;R;RESIDENCE;;ATE;;;AV198449;
C;188;1857184;10;20250707 01:09;1/947611;
D;188;1857184;10;20250707 01:09;P;;;;;;
D;188;1857184;10;20250707 01:09;P;;;;;;
D;188;1857184;10;20250707 01:09;V;;;;;;
D;188;1857184;10;20250707 01:09;V;;;;;;
B;188;1854811;11;20250707 01:09;;;29;DUFF ST;ASHFORD;2361;3604;M;20250521;20250702;150000;RU5;V;VACANT LAND;;ZVA;;;AV207015;
C;188;1854811;11;20250707 01:09;1, 2, 3/221755;
D;188;1854811;11;20250707 01:09;P;;;;;;
D;188;1854811;11;20250707 01:09;V;;;;;;
B;188;3770839;12;20250707 01:09;;;;BINGARA RD;DELUNGRA;2403;124.74;H;20250509;20250701;680000;RU1;3;FARM;;RRD;;;AV202042;
C;188;3770839;12;20250707 01:09;43, 158/754863;
D;188;3770839;12;20250707 01:09;P;;;;;;
D;188;3770839;12;20250707 01:09;P;;;;;;
D;188;3770839;12;20250707 01:09;V;;;;;;
B;188;4317434;13;20250707 01:09;;;411;AUBURN VALE RD;INVERELL;2360;2.057;H;20250520;20250701;250000;R5;R;RESIDENCE;;RLT;;;AV202928;
C;188;4317434;13;20250707 01:09;8/830078;
D;188;4317434;13;20250707 01:09;P;;;;;;
D;188;4317434;13;20250707 01:09;P;;;;;;
D;188;4317434;13;20250707 01:09;V;;;;;;
D;188;4317434;13;20250707 01:09;V;;;;;;
Z;63;13;13;35;
