A;209;20020102 13:33;PTHIRLWELL;
B;209;2048465;1;20020102 13:33;;16;49;ALBION ST;WAVERLEY;2024;;;20011101;20011205;405000;;R;RESIDENCE;16;;;;8186299;
C;209;2048465;1;20020102 13:33;16//13063;
D;209;2048465;1;20020102 13:33;P;;;;;;
D;209;2048465;1;20020102 13:33;V;;;;;;
B;209;2048465;2;20020102 13:33;;44;49;ALBION ST;WAVERLEY;2024;;;20011101;20011205;405000;;R;RESIDENCE;44;;;;8186299;
C;209;2048465;2;20020102 13:33;44//13063;
D;209;2048465;2;20020102 13:33;P;;;;;;
D;209;2048465;2;20020102 13:33;V;;;;;;
B;209;2049225;3;20020102 13:33;;;8;BAYVIEW ST;BRONTE;2024;303.5;M;20011019;20011217;4000000;A;R;RESIDENCE;;CK;;;8215701;
C;209;2049225;3;20020102 13:33;X//393565;
D;209;2049225;3;20020102 13:33;P;;;;;;
D;209;2049225;3;20020102 13:33;V;;;;;;
B;209;2049276;4;20020102 13:33;;4;104;BEACH RD;BONDI;2026;;;20010806;20011023;675000;;R;RESIDENCE;4;;;;8171286;
C;209;2049276;4;20020102 13:33;4//SP 61621;
D;209;2049276;4;20020102 13:33;P;;;;;;
D;209;2049276;4;20020102 13:33;V;;;;;;
D;209;2049276;4;20020102 13:33;V;;;;;;
D;209;2049276;4;20020102 13:33;V;;;;;;
B;209;2049314;5;20020102 13:33;;2;78;BEACH RD;BONDI;2026;;;20011030;20011211;636000;;R;RESIDENCE;2;;;;8198769;
C;209;2049314;5;20020102 13:33;2//SP 57705;
D;209;2049314;5;20020102 13:33;P;;;;;;
D;209;2049314;5;20020102 13:33;V;;;;;;
D;209;2049314;5;20020102 13:33;V;;;;;;
B;209;2049552;6;20020102 13:33;;28;7;BEACH RD;BONDI;2026;;;20011004;20011119;316500;;R;RESIDENCE;28;;;;8196997;
C;209;2049552;6;20020102 13:33;28//13281;
D;209;2049552;6;20020102 13:33;P;;;;;;
D;209;2049552;6;20020102 13:33;V;;;;;;
B;209;2049598;7;20020102 13:33;;6;21;BEACH RD;BONDI;2026;;;20011008;20011008;330000;;R;RESIDENCE;6;;;;8149372;
C;209;2049598;7;20020102 13:33;6//13337;
D;209;2049598;7;20020102 13:33;P;;;;;;
D;209;2049598;7;20020102 13:33;V;;;;;;
B;209;2049767;8;20020102 13:33;;;21;BELGRAVE ST;BRONTE;2024;;;20011002;20011114;865000;A;R;RESIDENCE;;CM;;;8158864;
C;209;2049767;8;20020102 13:33;74//2960;
D;209;2049767;8;20020102 13:33;P;;;;;;
D;209;2049767;8;20020102 13:33;V;;;;;;
B;209;2050083;9;20020102 13:33;;20;36;BENNETT ST;BONDI;2026;;;20011016;20011127;500000;;R;RESIDENCE;20;;;;8175399;
C;209;2050083;9;20020102 13:33;20//5132;
D;209;2050083;9;20020102 13:33;P;;;;;;
D;209;2050083;9;20020102 13:33;V;;;;;;
B;209;2050189;10;20020102 13:33;;;81;BIRRELL ST;QUEENS PARK;2022;151.8;M;20010907;20011207;850000;A;R;RESIDENCE;;CN;;;8190790;
C;209;2050189;10;20020102 13:33;1//34923;
D;209;2050189;10;20020102 13:33;P;;;;;;
D;209;2050189;10;20020102 13:33;P;;;;;;
D;209;2050189;10;20020102 13:33;V;;;;;;
D;209;2050189;10;20020102 13:33;V;;;;;;
B;209;2050190;11;20020102 13:33;;;83;BIRRELL ST;QUEENS PARK;2022;;;20010907;20011207;850000;A;R;RESIDENCE;;CN;;;8190790;
C;209;2050190;11;20020102 13:33;1//900718;
D;209;2050190;11;20020102 13:33;P;;;;;;
D;209;2050190;11;20020102 13:33;P;;;;;;
D;209;2050190;11;20020102 13:33;V;;;;;;
D;209;2050190;11;20020102 13:33;V;;;;;;
B;209;2050255;12;20020102 13:33;;7;205 A;BIRRELL ST;WAVERLEY;2024;;;20010919;20011204;545000;;R;RESIDENCE;7;;;;8181417;
C;209;2050255;12;20020102 13:33;7//4954;
D;209;2050255;12;20020102 13:33;P;;;;;;
D;209;2050255;12;20020102 13:33;P;;;;;;
D;209;2050255;12;20020102 13:33;V;;;;;;
B;209;2050255;13;20020102 13:33;;50;205 A;BIRRELL ST;WAVERLEY;2024;;;20010919;20011204;545000;;R;RESIDENCE;50;;;;8181417;
C;209;2050255;13;20020102 13:33;50//4954;
D;209;2050255;13;20020102 13:33;P;;;;;;
D;209;2050255;13;20020102 13:33;P;;;;;;
D;209;2050255;13;20020102 13:33;V;;;;;;
D;209;2050255;13;20020102 13:33;V;;;;;;
B;209;2050906;14;20020102 13:33;;3;155;BLAIR ST;NORTH BONDI;2026;;;20011010;20011121;382000;;R;RESIDENCE;3;;;;8160635;
C;209;2050906;14;20020102 13:33;3//247;
D;209;2050906;14;20020102 13:33;P;;;;;;
D;209;2050906;14;20020102 13:33;V;;;;;;
B;209;2051331;15;20020102 13:33;;;101;BONDI RD;BONDI;2026;;;19980504;19980605;630000;B;3;SHOP AND FLAT;;BE;;;5043704;
C;209;2051331;15;20020102 13:33;2//315790;
D;209;2051331;15;20020102 13:33;P;;;;;;
D;209;2051331;15;20020102 13:33;V;;;;;;
D;209;2051331;15;20020102 13:33;V;;;;;;
B;209;2051378;16;20020102 13:33;;6;195;BONDI RD;BONDI;2026;;;20011017;20011127;265000;;R;RESIDENCE;6;;;;8161249;
C;209;2051378;16;20020102 13:33;6//31876;
D;209;2051378;16;20020102 13:33;P;;;;;;
D;209;2051378;16;20020102 13:33;P;;;;;;
D;209;2051378;16;20020102 13:33;V;;;;;;
D;209;2051378;16;20020102 13:33;V;;;;;;
B;209;2051589;17;20020102 13:33;;;350;BONDI RD;BONDI BEACH;2026;;;20010918;20011120;660000;A;R;RESIDENCE;;FG;;;8142522;
C;209;2051589;17;20020102 13:33;2//205454;
D;209;2051589;17;20020102 13:33;P;;;;;;
D;209;2051589;17;20020102 13:33;V;;;;;;
B;209;2051673;18;20020102 13:33;;12;318;BONDI RD;BONDI;2026;;;20011212;20011212;31250;;R;RESIDENCE;12;;;;8212549;
C;209;2051673;18;20020102 13:33;12//40391;
D;209;2051673;18;20020102 13:33;P;;;;;;
D;209;2051673;18;20020102 13:33;V;;;;;;
D;209;2051673;18;20020102 13:33;V;;;;;;
B;209;2051724;19;20020102 13:33;;2;308;BONDI RD;BONDI;2026;;;20010710;20010903;380000;;R;RESIDENCE;2;;;;8187772;
C;209;2051724;19;20020102 13:33;2//SP 62516;
D;209;2051724;19;20020102 13:33;P;;;;;;
D;209;2051724;19;20020102 13:33;P;;;;;;
D;209;2051724;19;20020102 13:33;V;;;;;;
B;209;2051791;20;20020102 13:33;;2;254;BONDI RD;BONDI JUNCTION;2022;;;20011029;20011129;390000;;R;RESIDENCE;2;;;;8196270;
C;209;2051791;20;20020102 13:33;2//16639;
D;209;2051791;20;20020102 13:33;P;;;;;;
D;209;2051791;20;20020102 13:33;P;;;;;;
D;209;2051791;20;20020102 13:33;V;;;;;;
B;209;2052484;21;20020102 13:33;;;43;BOURKE ST;QUEENS PARK;2022;;;20010825;20011207;1600000;A;R;RESIDENCE;;CN;;;8202500;
C;209;2052484;21;20020102 13:33;C//14435;
D;209;2052484;21;20020102 13:33;P;;;;;;
D;209;2052484;21;20020102 13:33;V;;;;;;
D;209;2052484;21;20020102 13:33;V;;;;;;
B;209;2052492;22;20020102 13:33;;;59;BOURKE ST;QUEENS PARK;2022;;;20011101;20011206;1145000;A;R;RESIDENCE;;CN;;;8199476;
C;209;2052492;22;20020102 13:33;25/15/4600;
D;209;2052492;22;20020102 13:33;P;;;;;;
D;209;2052492;22;20020102 13:33;V;;;;;;
D;209;2052492;22;20020102 13:33;V;;;;;;
B;209;2052539;23;20020102 13:33;;;11;BRAE ST;BRONTE;2024;250.9;M;20011016;20011207;950000;A;R;RESIDENCE;;TC;;;8200387;
C;209;2052539;23;20020102 13:33;1//575742;
D;209;2052539;23;20020102 13:33;P;;;;;;
D;209;2052539;23;20020102 13:33;P;;;;;;
D;209;2052539;23;20020102 13:33;V;;;;;;
B;209;2052575;24;20020102 13:33;;;9;BRASSIE ST;BONDI;2026;;;20010621;20010914;1200000;A;R;RESIDENCE;;CD;;;8192824;
C;209;2052575;24;20020102 13:33;191//668986;
D;209;2052575;24;20020102 13:33;P;;;;;;
D;209;2052575;24;20020102 13:33;V;;;;;;
B;209;2052647;25;20020102 13:33;;7;55;BRIGHTON BVD;NORTH BONDI;2026;;;20011019;20011123;500000;;3;UNIT;7;;;;8155522;
C;209;2052647;25;20020102 13:33;7//61406;
D;209;2052647;25;20020102 13:33;P;;;;;;
B;209;2052903;26;20020102 13:33;;;72;BRIGHTON BVD;NORTH BONDI;2026;361.53;M;20010828;20011025;1275000;A;R;RESIDENCE;;CD;;;8188660;
C;209;2052903;26;20020102 13:33;3//190858;
D;209;2052903;26;20020102 13:33;P;;;;;;
D;209;2052903;26;20020102 13:33;P;;;;;;
D;209;2052903;26;20020102 13:33;V;;;;;;
D;209;2052903;26;20020102 13:33;V;;;;;;
B;209;2053097;27;20020102 13:33;;7;428;BRONTE RD;BRONTE;2024;;;20011025;20011211;360000;;R;RESIDENCE;7;;;;8214062;
C;209;2053097;27;20020102 13:33;7//10542;
D;209;2053097;27;20020102 13:33;P;;;;;;
D;209;2053097;27;20020102 13:33;P;;;;;;
D;209;2053097;27;20020102 13:33;V;;;;;;
D;209;2053097;27;20020102 13:33;V;;;;;;
B;209;2053329;28;20020102 13:33;;;108;BRONTE RD;BONDI JUNCTION;2022;;;20011016;20011127;1500000;B;3;OFFICE BLOCK;;BC;;;8192256;
C;209;2053329;28;20020102 13:33;7, 8/1/185;
D;209;2053329;28;20020102 13:33;P;;;;;;
D;209;2053329;28;20020102 13:33;P;;;;;;
D;209;2053329;28;20020102 13:33;V;;;;;;
B;209;2053721;29;20020102 13:33;;3;349;BRONTE RD;BRONTE;2024;;;20011022;20011022;155000;;R;RESIDENCE;3;;;;8170588;
C;209;2053721;29;20020102 13:33;3//SP 52693;
D;209;2053721;29;20020102 13:33;P;;;;;;
D;209;2053721;29;20020102 13:33;V;;;;;;
D;209;2053721;29;20020102 13:33;V;;;;;;
B;209;2053956;30;20020102 13:33;;;12 A;BRONTE MARINE DR;BRONTE;2024;374.5;M;20011101;20011127;1200000;A;R;RESIDENCE;;CK;;;8211143;
C;209;2053956;30;20020102 13:33;1//861602;
D;209;2053956;30;20020102 13:33;P;;;;;;
D;209;2053956;30;20020102 13:33;V;;;;;;
B;209;2053988;31;20020102 13:33;;2;58;BROWN ST;WAVERLEY;2024;;;20011009;20011116;445000;;R;RESIDENCE;2;;;;8167093;
C;209;2053988;31;20020102 13:33;2//2322;
