A;021;20020603 09:47;PTHIRLWELL;
B;021;410136;1;20020603 09:47;;;;PH ALTON;FROGMORE;2586;41.05;H;20020109;20020109;24000;R;V;VACANT LAND;;HC;;;8577891;
C;021;410136;1;20020603 09:47;2//597211;
D;021;410136;1;20020603 09:47;P;;;;;;
D;021;410136;1;20020603 09:47;P;;;;;;
D;021;410136;1;20020603 09:47;V;;;;;;
B;021;410261;2;20020603 09:47;;;;PH BARNETT;RUGBY;2583;371.5;H;20020304;20020415;180000;R;3;FARM;;HD;;;8587908;
C;021;410261;2;20020603 09:47;168//754100 Enclosure Permit 021194 LEASE OVER PROPERTY;
D;021;410261;2;20020603 09:47;P;;;;;;
D;021;410261;2;20020603 09:47;P;;;;;;
D;021;410261;2;20020603 09:47;V;;;;;;
B;021;410369;3;20020603 09:47;;;73;BRIAL ST;BOOROWA;2586;2303;M;20020417;20020515;30000;Z;3;COMMERCIAL;;ZD;;;8616951;
C;021;410369;3;20020603 09:47;3, 4//838750;
D;021;410369;3;20020603 09:47;P;;;;;;
D;021;410369;3;20020603 09:47;P;;;;;;
D;021;410369;3;20020603 09:47;V;;;;;;
B;021;410370;4;20020603 09:47;;;77;BRIAL ST;BOOROWA;2586;980.5;M;20020412;20020510;16500;Z;V;VACANT LAND;;ZD;;;8623972;
C;021;410370;4;20020603 09:47;2//838750;
D;021;410370;4;20020603 09:47;P;;;;;;
D;021;410370;4;20020603 09:47;V;;;;;;
B;021;410412;5;20020603 09:47;;;37;CAMPBELL ST;BOOROWA;2586;3.754;H;20020130;20020404;64000;Z;V;VACANT LAND;;ZF;;;8633731;
C;021;410412;5;20020603 09:47;2//1008059;
D;021;410412;5;20020603 09:47;P;;;;;;
D;021;410412;5;20020603 09:47;V;;;;;;
D;021;410412;5;20020603 09:47;V;;;;;;
B;021;410477;6;20020603 09:47;;;116;COURT ST;BOOROWA;2586;2023;M;20020314;20020508;45000;Z;R;RESIDENCE;;ZC;;;8605810;
C;021;410477;6;20020603 09:47;13/11/758139;
D;021;410477;6;20020603 09:47;P;;;;;;
D;021;410477;6;20020603 09:47;V;;;;;;
D;021;410477;6;20020603 09:47;V;;;;;;
D;021;410477;6;20020603 09:47;V;;;;;;
D;021;410477;6;20020603 09:47;V;;;;;;
D;021;410477;6;20020603 09:47;V;;;;;;
D;021;410477;6;20020603 09:47;V;;;;;;
B;021;410490;7;20020603 09:47;;;45;COURT ST;BOOROWA;2586;1878;M;20020117;20020201;117000;Z;R;RESIDENCE;;ZD;;;8367310;
C;021;410490;7;20020603 09:47;1//918316;
