A;RTSALEDATA;250;20250113 01:07;VALNET;
B;250;4588443;1;20250113 01:07;;;104;MOUNT MCKENZIE RD;TENTERFIELD;2372;1.52;H;20241218;20250103;240000;RU1;V;VACANT LAND;;RGE;;0;AU727493;
C;250;4588443;1;20250113 01:07;4/1311645;
D;250;4588443;1;20250113 01:07;P;;;;;;
D;250;4588443;1;20250113 01:07;P;;;;;;
D;250;4588443;1;20250113 01:07;V;;;;;;
D;250;4588443;1;20250113 01:07;V;;;;;;
D;250;4588443;1;20250113 01:07;V;;;;;;
B;250;4592809;2;20250113 01:07;;;;BACK CREEK RD;BACK CREEK;2372;129.49;H;20241129;20241218;425000;;R;RESIDENCE;;;;0;AU697486;
C;250;4592809;2;20250113 01:07;19, 20/751525;
D;250;4592809;2;20250113 01:07;P;;;;;;
D;250;4592809;2;20250113 01:07;V;;;;;;
D;250;4592809;2;20250113 01:07;V;;;;;;
Z;14;2;2;8;
