A;233;20011203 13:05;CDIXON;
B;233;2612422;1;20011203 13:05;;;2;HARDIE ST;BREWARRINA;2839;979.3;M;20010828;20010926;6000;Z;V;VACANT LAND;;AC;;;8055219;
C;233;2612422;1;20011203 13:05;1//974288;
D;233;2612422;1;20011203 13:05;P;;;;;;
D;233;2612422;1;20011203 13:05;V;;;;;;
Z;6;1;1;2;
