A;RTSALEDATA;158;20250428 01:18;VALNET;
B;158;2876863;1;20250428 01:18;;;1393;SUMMERLAND WAY;WIANGAREE;2474;1011;M;20250416;20250422;485000;RU5;R;RESIDENCE;;VVP;;0;AU994916;
C;158;2876863;1;20250428 01:18;1/847739;
D;158;2876863;1;20250428 01:18;P;;;;;;
D;158;2876863;1;20250428 01:18;P;;;;;;
D;158;2876863;1;20250428 01:18;V;;;;;;
B;158;1740762;2;20250428 01:18;;;8;EDWARD LANE;KYOGLE;2474;973.8;M;20250221;20250422;355000;R1;R;RESIDENCE;;AAA;;0;AU996926;
C;158;1740762;2;20250428 01:18;152/4517 1/354817;
D;158;1740762;2;20250428 01:18;P;;;;;;
D;158;1740762;2;20250428 01:18;V;;;;;;
D;158;1740762;2;20250428 01:18;V;;;;;;
B;158;1741112;3;20250428 01:18;;;1;MAY ST;KYOGLE;2474;2207;M;20250219;20250424;750000;R1;R;RESIDENCE;;AAA;;0;AV4152;
C;158;1741112;3;20250428 01:18;1/225151;
D;158;1741112;3;20250428 01:18;P;;;;;;
D;158;1741112;3;20250428 01:18;V;;;;;;
B;158;4454598;4;20250428 01:18;;;30;HOWARD CT;KYOGLE;2474;1058;M;20250320;20250417;210000;R1;V;VACANT LAND;;AAA;;0;AU991368;
C;158;4454598;4;20250428 01:18;121/1288635;
D;158;4454598;4;20250428 01:18;P;;;;;;
D;158;4454598;4;20250428 01:18;P;;;;;;
D;158;4454598;4;20250428 01:18;V;;;;;;
D;158;4454598;4;20250428 01:18;V;;;;;;
Z;22;4;4;12;
