A;100;20020102 13:54;PTHIRLWELL;
B;100;1031084;1;20020102 13:54;;;88;ADDISON AVE;LAKE ILLAWARRA;2528;645;M;20011016;20011130;150000;A;R;RESIDENCE;;FD;;;8190250;
C;100;1031084;1;20020102 13:54;102//24325;
D;100;1031084;1;20020102 13:54;P;;;;;;
D;100;1031084;1;20020102 13:54;P;;;;;;
D;100;1031084;1;20020102 13:54;V;;;;;;
B;100;1031181;2;20020102 13:54;;;75;ADDISON AVE;LAKE ILLAWARRA;2528;695.6;M;20011022;20011123;174000;A;V;VACANT LAND;;FD;;;8162669;
C;100;1031181;2;20020102 13:54;122//24325;
D;100;1031181;2;20020102 13:54;P;;;;;;
D;100;1031181;2;20020102 13:54;P;;;;;;
D;100;1031181;2;20020102 13:54;V;;;;;;
D;100;1031181;2;20020102 13:54;V;;;;;;
B;100;1031244;3;20020102 13:54;;;29;ADDISON ST;SHELLHARBOUR;2529;733.5;M;20011010;20011121;655000;B;3;OFFICE;;BA;;;8144725;
C;100;1031244;3;20020102 13:54;5//238804;
D;100;1031244;3;20020102 13:54;P;;;;;;
D;100;1031244;3;20020102 13:54;P;;;;;;
D;100;1031244;3;20020102 13:54;P;;;;;;
D;100;1031244;3;20020102 13:54;V;;;;;;
B;100;1031749;4;20020102 13:54;;;141;ASHBURTON DR;ALBION PARK;2527;670.2;M;20011015;20011126;220000;A;R;RESIDENCE;;CD;;;8174864;
C;100;1031749;4;20020102 13:54;301//1001201;
D;100;1031749;4;20020102 13:54;P;;;;;;
D;100;1031749;4;20020102 13:54;P;;;;;;
D;100;1031749;4;20020102 13:54;V;;;;;;
D;100;1031749;4;20020102 13:54;V;;;;;;
D;100;1031749;4;20020102 13:54;V;;;;;;
B;100;1032026;5;20020102 13:54;;;59;BARCOO CCT;ALBION PARK;2527;756.2;M;20011010;20011121;252000;A;R;RESIDENCE;;CD;;;8164470;
C;100;1032026;5;20020102 13:54;1424//812990;
D;100;1032026;5;20020102 13:54;P;;;;;;
D;100;1032026;5;20020102 13:54;P;;;;;;
D;100;1032026;5;20020102 13:54;V;;;;;;
D;100;1032026;5;20020102 13:54;V;;;;;;
B;100;1032029;6;20020102 13:54;;;55;BARCOO CCT;ALBION PARK;2527;630.2;M;20011022;20011129;230000;A;R;RESIDENCE;;CD;;;8180018;
C;100;1032029;6;20020102 13:54;1422//812990;
D;100;1032029;6;20020102 13:54;P;;;;;;
