A;678;20030619 09:39;PDANN;
B;678;1844063;1;20030619 09:39;;;445;CASTLEDOYLE RD;CASTLE DOYLE;2350;10.12;H;20030131;20030221;97000;R;V;VACANT LAND;;EX;RV;0;9471165;
C;678;1844063;1;20030619 09:39;9//843324;
D;678;1844063;1;20030619 09:39;P;;;;;;
D;678;1844063;1;20030619 09:39;P;;;;;;
D;678;1844063;1;20030619 09:39;V;;;;;;
B;678;1844644;2;20030619 09:39;;;1002;BOOROLONG RD;DUMARESQ;2350;2;H;20030124;20030311;210000;R;R;RESIDENCE;;EV;RR;0;9457346;
C;678;1844644;2;20030619 09:39;5//602721;
D;678;1844644;2;20030619 09:39;P;;;;;;
D;678;1844644;2;20030619 09:39;V;;;;;;
B;678;1844789;3;20030619 09:39;;;7456;ARMIDALE-KEMPSEY RD;LOWER CREEK;2440;16.19;H;20030129;20030311;169500;R;3;FARM/RURAL;;RY;RF;0;9449492;
C;678;1844789;3;20030619 09:39;39//751451;
D;678;1844789;3;20030619 09:39;P;;;;;;
D;678;1844789;3;20030619 09:39;V;;;;;;
D;678;1844789;3;20030619 09:39;V;;;;;;
B;678;1845051;4;20030619 09:39;;;;COCHRANE FIRE TRL;CARRAI;2440;159.3;H;20030304;20030304;10000;R;V;VACANT LAND;;RY;RF;0;9453167;
C;678;1845051;4;20030619 09:39;3, 23, 31, 32//756486;
D;678;1845051;4;20030619 09:39;P;;;;;;
D;678;1845051;4;20030619 09:39;P;;;;;;
D;678;1845051;4;20030619 09:39;V;;;;;;
D;678;1845051;4;20030619 09:39;V;;;;;;
B;678;1845071;5;20030619 09:39;;;337;POINT LOOKOUT RD;EBOR;2453;646.7;H;20030129;20030314;2700000;R;3;FARM;;WZ;RG;0;9480607;
C;678;1845071;5;20030619 09:39;57//664272 41, 42, 43, 50, 58, 59, 63//751462;
D;678;1845071;5;20030619 09:39;P;;;;;;
D;678;1845071;5;20030619 09:39;P;;;;;;
D;678;1845071;5;20030619 09:39;V;;;;;;
B;678;2747266;6;20030619 09:39;;;4;BARNEY ST;ARMIDALE;2350;619.7;M;20021219;20030203;79000;A;R;RESIDENCE;;AN;AC;0;9460718;
C;678;2747266;6;20030619 09:39;1//36342;
D;678;2747266;6;20030619 09:39;P;;;;;;
D;678;2747266;6;20030619 09:39;V;;;;;;
B;678;2747503;7;20030619 09:39;;;315;BEARDY ST;ARMIDALE;2350;913.8;M;20030124;20030311;195000;A;R;RESIDENCE;;AD;AC;0;9468701;
C;678;2747503;7;20030619 09:39;26//731774;
D;678;2747503;7;20030619 09:39;P;;;;;;
D;678;2747503;7;20030619 09:39;P;;;;;;
D;678;2747503;7;20030619 09:39;V;;;;;;
B;678;2747974;8;20030619 09:39;;;154;BROWN ST;ARMIDALE;2350;2024;M;20030124;20030307;133000;A;R;RESIDENCE;;AE;AC;0;9471497;
C;678;2747974;8;20030619 09:39;15/28/758032;
D;678;2747974;8;20030619 09:39;P;;;;;;
D;678;2747974;8;20030619 09:39;V;;;;;;
B;678;2748253;9;20030619 09:39;;;71;BUTLER ST;ARMIDALE;2350;733.5;M;20021224;20030124;127500;A;R;RESIDENCE;;AL;AC;0;9465203;
C;678;2748253;9;20030619 09:39;4//237826;
D;678;2748253;9;20030619 09:39;P;;;;;;
D;678;2748253;9;20030619 09:39;P;;;;;;
D;678;2748253;9;20030619 09:39;V;;;;;;
B;678;2748533;10;20030619 09:39;;;183;CHAPEL ST;ARMIDALE;2350;616.3;M;20030205;20030227;95000;A;R;RESIDENCE;;AN;AC;0;9453443;
C;678;2748533;10;20030619 09:39;1, 2//200809;
D;678;2748533;10;20030619 09:39;P;;;;;;
D;678;2748533;10;20030619 09:39;V;;;;;;
B;678;2748721;11;20030619 09:39;;;22;COLLEGE AVE;ARMIDALE;2350;983.7;M;20030210;20030317;166000;A;R;RESIDENCE;;AE;AC;0;9465595;
C;678;2748721;11;20030619 09:39;1//19019;
D;678;2748721;11;20030619 09:39;P;;;;;;
D;678;2748721;11;20030619 09:39;V;;;;;;
B;678;2749111;12;20030619 09:39;;;12;DONEGAL TCE;ARMIDALE;2350;999;M;20030203;20030314;225000;A;R;RESIDENCE;;AS;AC;0;9466299;
C;678;2749111;12;20030619 09:39;714//815372;
D;678;2749111;12;20030619 09:39;P;;;;;;
D;678;2749111;12;20030619 09:39;P;;;;;;
D;678;2749111;12;20030619 09:39;V;;;;;;
D;678;2749111;12;20030619 09:39;V;;;;;;
B;678;2749185;13;20030619 09:39;;3;196;DONNELLY ST;ARMIDALE;2350;;;20030206;20030228;67000;;R;RESIDENCE;3;;;0;9477233;
C;678;2749185;13;20030619 09:39;3//SP 54119;
D;678;2749185;13;20030619 09:39;P;;;;;;
D;678;2749185;13;20030619 09:39;V;;;;;;
B;678;2749226;14;20030619 09:39;;2;219;DONNELLY ST;ARMIDALE;2350;;;20030113;20030226;55000;;R;RESIDENCE;2;;;0;9472487;
C;678;2749226;14;20030619 09:39;2//SP 9375;
D;678;2749226;14;20030619 09:39;P;;;;;;
D;678;2749226;14;20030619 09:39;V;;;;;;
B;678;2749354;15;20030619 09:39;;;88;DOUGLAS ST;ARMIDALE;2350;632.3;M;20030224;20030314;85000;A;R;RESIDENCE;;AR;AC;0;9477185;
C;678;2749354;15;20030619 09:39;10//37520;
D;678;2749354;15;20030619 09:39;P;;;;;;
D;678;2749354;15;20030619 09:39;V;;;;;;
B;678;2749385;16;20030619 09:39;;;75;DOUGLAS ST;ARMIDALE;2350;674.3;M;20030214;20030314;95000;A;R;RESIDENCE;;AC;AC;0;9485293;
C;678;2749385;16;20030619 09:39;C//156576;
D;678;2749385;16;20030619 09:39;P;;;;;;
D;678;2749385;16;20030619 09:39;P;;;;;;
D;678;2749385;16;20030619 09:39;V;;;;;;
B;678;2749588;17;20030619 09:39;;;64;DUMARESQ ST;ARMIDALE;2350;809.4;M;20030120;20030225;165000;A;R;RESIDENCE;;AJ;AC;0;4381613;
C;678;2749588;17;20030619 09:39;12//1052286;
D;678;2749588;17;20030619 09:39;P;;;;;;
D;678;2749588;17;20030619 09:39;P;;;;;;
B;678;2749700;18;20030619 09:39;;;;ERIN CT;ARMIDALE;2350;700;M;20030207;20030314;239000;A;R;RESIDENCE;;WH;AC;0;9467934;
C;678;2749700;18;20030619 09:39;17//870039;
D;678;2749700;18;20030619 09:39;P;;;;;;
D;678;2749700;18;20030619 09:39;V;;;;;;
B;678;2749937;19;20030619 09:39;;;209;FAULKNER ST;ARMIDALE;2350;803;M;20030117;20030217;115000;A;R;RESIDENCE;;AE;AC;0;9486690;
C;678;2749937;19;20030619 09:39;A//396438;
D;678;2749937;19;20030619 09:39;P;;;;;;
D;678;2749937;19;20030619 09:39;P;;;;;;
D;678;2749937;19;20030619 09:39;V;;;;;;
D;678;2749937;19;20030619 09:39;V;;;;;;
B;678;2750077;20;20030619 09:39;;;97;FITTLER CL;ARMIDALE;2350;830.3;M;20030205;20030312;150000;A;R;RESIDENCE;;AV;AC;0;9483466;
C;678;2750077;20;20030619 09:39;40//844036;
D;678;2750077;20;20030619 09:39;P;;;;;;
D;678;2750077;20;20030619 09:39;V;;;;;;
D;678;2750077;20;20030619 09:39;V;;;;;;
B;678;2750302;21;20030619 09:39;;;4;GLASS ST;ARMIDALE;2350;624;M;20030124;20030218;140000;A;R;RESIDENCE;;AL;AC;0;9453094;
C;678;2750302;21;20030619 09:39;11//248220;
D;678;2750302;21;20030619 09:39;P;;;;;;
D;678;2750302;21;20030619 09:39;P;;;;;;
D;678;2750302;21;20030619 09:39;V;;;;;;
B;678;2750415;22;20030619 09:39;;;15;GOLGOTHA ST;ARMIDALE;2350;898.5;M;20021213;20030220;115000;A;R;RESIDENCE;;AN;AC;0;9464230;
C;678;2750415;22;20030619 09:39;22//249958;
D;678;2750415;22;20030619 09:39;P;;;;;;
D;678;2750415;22;20030619 09:39;V;;;;;;
B;678;2750460;23;20030619 09:39;;;27;GORDON ST;ARMIDALE;2350;895.9;M;20030124;20030311;230000;A;R;RESIDENCE;;AU;AC;0;9482833;
