A;086;20020102 13:05;PTHIRLWELL;
B;086;734592;1;20020102 13:05;;;3;ABERNETHY ST;SEAFORTH;2092;739.8;M;20011103;20011130;1135000;A;R;RESIDENCE;;EE;;;8214570;
C;086;734592;1;20020102 13:05;1//201632;
D;086;734592;1;20020102 13:05;P;;;;;;
D;086;734592;1;20020102 13:05;P;;;;;;
D;086;734592;1;20020102 13:05;V;;;;;;
D;086;734592;1;20020102 13:05;V;;;;;;
B;086;734646;2;20020102 13:05;;3;22;ADDISON RD;MANLY;2095;;;20010811;20011102;1450000;;R;RESIDENCE;3;;;;8157576;
C;086;734646;2;20020102 13:05;3//SP 40956;
D;086;734646;2;20020102 13:05;P;;;;;;
D;086;734646;2;20020102 13:05;P;;;;;;
D;086;734646;2;20020102 13:05;V;;;;;;
B;086;735590;3;20020102 13:05;;10;14;ANGLE ST;BALGOWLAH;2093;;;20010830;20010911;541500;;R;RESIDENCE;10;;;;8162509;
C;086;735590;3;20020102 13:05;10//10232;
D;086;735590;3;20020102 13:05;P;;;;;;
D;086;735590;3;20020102 13:05;P;;;;;;
D;086;735590;3;20020102 13:05;V;;;;;;
B;086;735780;4;20020102 13:05;;9;40;ASHBURNER ST;MANLY;2095;;;20010928;20011109;425000;;3;RESIDENCE (LOTS 9 & ;9;;;;8109533;
C;086;735780;4;20020102 13:05;9/1/119;
D;086;735780;4;20020102 13:05;P;;;;;;
D;086;735780;4;20020102 13:05;P;;;;;;
D;086;735780;4;20020102 13:05;V;;;;;;
B;086;735780;5;20020102 13:05;;17;40;ASHBURNER ST;MANLY;2095;;;20010928;20011109;425000;;3;RESIDENCE (LOTS 9 & ;17;;;;8109533;
C;086;735780;5;20020102 13:05;17/1/119;
D;086;735780;5;20020102 13:05;P;;;;;;
D;086;735780;5;20020102 13:05;P;;;;;;
D;086;735780;5;20020102 13:05;V;;;;;;
B;086;736044;6;20020102 13:05;;;5;AUSTIN ST;FAIRLIGHT;2094;383.2;M;20010907;20011130;680000;A;R;RESIDENCE;;EM;;;8180757;
C;086;736044;6;20020102 13:05;A//311413;
D;086;736044;6;20020102 13:05;P;;;;;;
D;086;736044;6;20020102 13:05;P;;;;;;
D;086;736044;6;20020102 13:05;V;;;;;;
B;086;736115;7;20020102 13:05;;2;135;BALGOWLAH RD;MANLY;2095;;;20011101;20011213;422500;;R;RESIDENCE;2;;;;8215952;
C;086;736115;7;20020102 13:05;2//SP 56779;
D;086;736115;7;20020102 13:05;P;;;;;;
D;086;736115;7;20020102 13:05;V;;;;;;
B;086;736667;8;20020102 13:05;;;56;BEATRICE ST;BALGOWLAH HEIGHTS;2093;649.5;M;20010826;20011120;1130000;A;R;RESIDENCE;;EP;;;8189003;
C;086;736667;8;20020102 13:05;A//365082;
D;086;736667;8;20020102 13:05;P;;;;;;
D;086;736667;8;20020102 13:05;P;;;;;;
D;086;736667;8;20020102 13:05;V;;;;;;
D;086;736667;8;20020102 13:05;V;;;;;;
B;086;736772;9;20020102 13:05;;;28 A;BEATTY ST;BALGOWLAH HEIGHTS;2093;1043;M;20010925;20011130;4000000;A;R;RESIDENCE;;EP;;;8178073;
C;086;736772;9;20020102 13:05;2//622591;
D;086;736772;9;20020102 13:05;P;;;;;;
D;086;736772;9;20020102 13:05;P;;;;;;
D;086;736772;9;20020102 13:05;V;;;;;;
D;086;736772;9;20020102 13:05;V;;;;;;
B;086;736886;10;20020102 13:05;;;24;BELLEVUE ST;FAIRLIGHT;2094;464.4;M;20011027;20011122;790000;A;R;RESIDENCE;;EM;;;8155427;
C;086;736886;10;20020102 13:05;52//1729;
D;086;736886;10;20020102 13:05;P;;;;;;
D;086;736886;10;20020102 13:05;P;;;;;;
D;086;736886;10;20020102 13:05;V;;;;;;
D;086;736886;10;20020102 13:05;V;;;;;;
B;086;736894;11;20020102 13:05;;;38;BELLEVUE ST;FAIRLIGHT;2094;227.6;M;20011005;20011130;620000;A;R;RESIDENCE;;EM;;;8184532;
C;086;736894;11;20020102 13:05;1//206038;
D;086;736894;11;20020102 13:05;P;;;;;;
D;086;736894;11;20020102 13:05;P;;;;;;
D;086;736894;11;20020102 13:05;V;;;;;;
B;086;737301;12;20020102 13:05;;13;129;BOWER ST;MANLY;2095;;;20011026;20011130;1250000;;R;RESIDENCE;13;;;;8174930;
C;086;737301;12;20020102 13:05;13//6692;
D;086;737301;12;20020102 13:05;P;;;;;;
D;086;737301;12;20020102 13:05;P;;;;;;
D;086;737301;12;20020102 13:05;V;;;;;;
D;086;737301;12;20020102 13:05;V;;;;;;
B;086;737301;13;20020102 13:05;;23;129;BOWER ST;MANLY;2095;;;20010924;20011105;625000;;R;RESIDENCE;23;;;;8208402;
C;086;737301;13;20020102 13:05;23//6692;
D;086;737301;13;20020102 13:05;P;;;;;;
D;086;737301;13;20020102 13:05;V;;;;;;
D;086;737301;13;20020102 13:05;V;;;;;;
B;086;737358;14;20020102 13:05;;;119;BOWER ST;MANLY;2095;339.8;M;20011027;20011203;1850000;A;R;RESIDENCE;;EV;;;8171778;
C;086;737358;14;20020102 13:05;1//934419;
D;086;737358;14;20020102 13:05;P;;;;;;
D;086;737358;14;20020102 13:05;V;;;;;;
B;086;737931;15;20020102 13:05;;3;1;CAMERA ST;MANLY;2095;;;20011110;20011207;455000;;R;RESIDENCE;3;;;;8195704;
C;086;737931;15;20020102 13:05;3//10171;
D;086;737931;15;20020102 13:05;P;;;;;;
D;086;737931;15;20020102 13:05;V;;;;;;
B;086;738227;16;20020102 13:05;;61;22;CENTRAL AVE;MANLY;2095;;;20011015;20011130;295000;;3;HOME UNIT;61;;;;8166627;
C;086;738227;16;20020102 13:05;61//13245;
D;086;738227;16;20020102 13:05;P;;;;;;
D;086;738227;16;20020102 13:05;V;;;;;;
B;086;738227;17;20020102 13:05;;86;22;CENTRAL AVE;MANLY;2095;;;20011119;20011207;382000;;R;RESIDENCE;86;;;;8202919;
C;086;738227;17;20020102 13:05;86//13245;
D;086;738227;17;20020102 13:05;P;;;;;;
D;086;738227;17;20020102 13:05;P;;;;;;
D;086;738227;17;20020102 13:05;V;;;;;;
B;086;738944;18;20020102 13:05;;;67;CLONTARF ST;SEAFORTH;2092;533.3;M;20011020;20011203;640000;A;R;RESIDENCE;;EA;;;8173018;
C;086;738944;18;20020102 13:05;160//11162;
D;086;738944;18;20020102 13:05;P;;;;;;
D;086;738944;18;20020102 13:05;P;;;;;;
D;086;738944;18;20020102 13:05;V;;;;;;
D;086;738944;18;20020102 13:05;V;;;;;;
B;086;738981;19;20020102 13:05;;;149;CLONTARF ST;SEAFORTH;2092;548.8;M;20011027;20011210;565000;A;R;RESIDENCE;;EA;;;8194896;
C;086;738981;19;20020102 13:05;198//11162;
D;086;738981;19;20020102 13:05;P;;;;;;
D;086;738981;19;20020102 13:05;V;;;;;;
B;086;739114;20;20020102 13:05;;1;124;CONDAMINE ST;BALGOWLAH;2093;;;20010731;20010731;320000;;R;RESIDENCE;1;;;;8209678;
C;086;739114;20;20020102 13:05;1//5107;
