A;042;20020201 11:57;CDIXON;
B;042;470821;1;20020201 11:57;;;;VILLAGE OF GOOLOOGONG;GOOLOOGONG;2805;2023;M;20011112;20011221;38000;Z;V;VACANT LAND;;VG;;;8279196;
C;042;470821;1;20020201 11:57;2/24/758462;
D;042;470821;1;20020201 11:57;P;;;;;;
D;042;470821;1;20020201 11:57;V;;;;;;
B;042;470822;2;20020201 11:57;;;;VILLAGE OF GOOLOOGONG;GOOLOOGONG;2805;2023;M;20011112;20011221;38000;Z;V;VACANT LAND;;VG;;;8279196;
C;042;470822;2;20020201 11:57;3/24/758462;
D;042;470822;2;20020201 11:57;P;;;;;;
D;042;470822;2;20020201 11:57;V;;;;;;
B;042;471595;3;20020201 11:57;;;354;BLUE MANTLE RD;WYANGALA;2808;80.15;H;20011026;20011120;62425;R;V;VACANT LAND;;HJ;;;8158458;
C;042;471595;3;20020201 11:57;25//749946;
D;042;471595;3;20020201 11:57;P;;;;;;
D;042;471595;3;20020201 11:57;P;;;;;;
D;042;471595;3;20020201 11:57;V;;;;;;
D;042;471595;3;20020201 11:57;V;;;;;;
B;042;472080;4;20020201 11:57;;;;RANKIN ST;WOODSTOCK;2793;2491;M;20011217;20011217;59000;Z;R;RESIDENCE;;VW;;;8237668;
C;042;472080;4;20020201 11:57;10, 9/9/759112;
D;042;472080;4;20020201 11:57;P;;;;;;
D;042;472080;4;20020201 11:57;P;;;;;;
D;042;472080;4;20020201 11:57;V;;;;;;
B;042;473202;5;20020201 11:57;;;;WADDELL ST;WATTAMONDARA;2794;1290;M;20011025;20011121;65000;Z;R;RESIDENCE;;VM;;;8253709;
C;042;473202;5;20020201 11:57;3/7/759060;
D;042;473202;5;20020201 11:57;P;;;;;;
D;042;473202;5;20020201 11:57;V;;;;;;
B;042;473268;6;20020201 11:57;;;;ACACIA CIR;COWRA;2794;810;M;20011024;20011205;220000;A;R;RESIDENCE;;AK;;;8236904;
C;042;473268;6;20020201 11:57;95//866845;
D;042;473268;6;20020201 11:57;P;;;;;;
D;042;473268;6;20020201 11:57;P;;;;;;
D;042;473268;6;20020201 11:57;V;;;;;;
D;042;473268;6;20020201 11:57;V;;;;;;
B;042;473515;7;20020201 11:57;;;32;BINNI CREEK RD;COWRA;2794;727.2;M;20011212;20011221;125000;A;R;RESIDENCE;;AD;;;8261336;
C;042;473515;7;20020201 11:57;2//548079;
D;042;473515;7;20020201 11:57;P;;;;;;
D;042;473515;7;20020201 11:57;V;;;;;;
B;042;473576;8;20020201 11:57;;;;BOUNDARY RD;COWRA;2794;1.993;H;20011208;20020118;61000;R;V;VACANT LAND;;HA;;;8293228;
C;042;473576;8;20020201 11:57;18//6082;
D;042;473576;8;20020201 11:57;P;;;;;;
D;042;473576;8;20020201 11:57;P;;;;;;
D;042;473576;8;20020201 11:57;V;;;;;;
B;042;473637;9;20020201 11:57;;;;BRISBANE AVE;COWRA;2794;948.8;M;20011211;20020111;265000;A;3;FLATS;;AH;;;8281245;
C;042;473637;9;20020201 11:57;12//586782;
D;042;473637;9;20020201 11:57;P;;;;;;
D;042;473637;9;20020201 11:57;V;;;;;;
D;042;473637;9;20020201 11:57;V;;;;;;
D;042;473637;9;20020201 11:57;V;;;;;;
B;042;473638;10;20020201 11:57;;;;BRISBANE AVE;COWRA;2794;1182;M;20011211;20020111;265000;A;3;FLATS;;AH;;;8281245;
C;042;473638;10;20020201 11:57;11//586782;
D;042;473638;10;20020201 11:57;P;;;;;;
D;042;473638;10;20020201 11:57;V;;;;;;
D;042;473638;10;20020201 11:57;V;;;;;;
D;042;473638;10;20020201 11:57;V;;;;;;
B;042;473678;11;20020201 11:57;;;2;CHAPMAN ST;COWRA;2794;689.2;M;20011030;20011211;95000;A;R;RESIDENCE;;AH;;;8220665;
C;042;473678;11;20020201 11:57;1//216720;
D;042;473678;11;20020201 11:57;P;;;;;;
D;042;473678;11;20020201 11:57;V;;;;;;
B;042;473688;12;20020201 11:57;;;71;BRISBANE ST;COWRA;2794;537.5;M;20011220;20011220;47500;A;R;RESIDENCE;;AG;;;8288892;
C;042;473688;12;20020201 11:57;16//1035517;
D;042;473688;12;20020201 11:57;P;;;;;;
D;042;473688;12;20020201 11:57;P;;;;;;
D;042;473688;12;20020201 11:57;V;;;;;;
B;042;473993;13;20020201 11:57;;;29;COURALLIE ST;COWRA;2794;;;20011114;20011214;110000;A;R;RESIDENCE;;AH;;;8256423;
C;042;473993;13;20020201 11:57;3/5/5791;
D;042;473993;13;20020201 11:57;P;;;;;;
D;042;473993;13;20020201 11:57;P;;;;;;
D;042;473993;13;20020201 11:57;V;;;;;;
B;042;474086;14;20020201 11:57;;;;DARLING ST;COWRA;2794;760;M;20011119;20011207;97000;A;R;RESIDENCE;;AH;;;8247238;
C;042;474086;14;20020201 11:57;2//718646;
D;042;474086;14;20020201 11:57;P;;;;;;
D;042;474086;14;20020201 11:57;V;;;;;;
B;042;474759;15;20020201 11:57;;;10;GREVILLEA CL;COWRA;2794;1007;M;20011204;20011221;199000;A;R;RESIDENCE;;AK;;;8241302;
C;042;474759;15;20020201 11:57;58//846088;
D;042;474759;15;20020201 11:57;P;;;;;;
D;042;474759;15;20020201 11:57;P;;;;;;
D;042;474759;15;20020201 11:57;V;;;;;;
D;042;474759;15;20020201 11:57;V;;;;;;
B;042;474955;16;20020201 11:57;;;;KARINYA ST;COWRA;2794;897.9;M;20010904;20020111;120000;A;R;RESIDENCE;;AL;;;8281471;
C;042;474955;16;20020201 11:57;6/57/249797;
D;042;474955;16;20020201 11:57;P;;;;;;
D;042;474955;16;20020201 11:57;P;;;;;;
D;042;474955;16;20020201 11:57;V;;;;;;
B;042;475549;17;20020201 11:57;;;22;LIVERPOOL ST;COWRA;2794;1208;M;20011112;20011210;75000;A;3;GARAGE;;AE;;;8227270;
C;042;475549;17;20020201 11:57;2//592159;
D;042;475549;17;20020201 11:57;P;;;;;;
D;042;475549;17;20020201 11:57;V;;;;;;
D;042;475549;17;20020201 11:57;V;;;;;;
B;042;475966;18;20020201 11:57;;;12;NAMBUCCA CT;COWRA;2794;884.2;M;20011214;20020111;112000;A;R;RESIDENCE;;AA;;;8277866;
C;042;475966;18;20020201 11:57;10//258522;
D;042;475966;18;20020201 11:57;P;;;;;;
D;042;475966;18;20020201 11:57;V;;;;;;
D;042;475966;18;20020201 11:57;V;;;;;;
B;042;476146;19;20020201 11:57;;;2;PARKES ST;COWRA;2794;;;20011101;20011205;89500;A;R;RESIDENCE;;AG;;;8246722;
C;042;476146;19;20020201 11:57;18/1/1244;
D;042;476146;19;20020201 11:57;P;;;;;;
D;042;476146;19;20020201 11:57;V;;;;;;
B;042;476224;20;20020201 11:57;;;8;RAILWAY ST;COWRA;2794;822;M;20011212;20020115;48000;B;R;RESIDENCE;;CC;;;8289422;
C;042;476224;20;20020201 11:57;1//741433;
D;042;476224;20;20020201 11:57;P;;;;;;
D;042;476224;20;20020201 11:57;P;;;;;;
D;042;476224;20;20020201 11:57;P;;;;;;
D;042;476224;20;20020201 11:57;P;;;;;;
D;042;476224;20;20020201 11:57;P;;;;;;
D;042;476224;20;20020201 11:57;V;;;;;;
D;042;476224;20;20020201 11:57;V;;;;;;
B;042;476327;21;20020201 11:57;;2;118;REDFERN ST;COWRA;2794;;;20011102;20011211;52000;;3;UNIT;2;;;;8262048;
C;042;476327;21;20020201 11:57;2//36987;
D;042;476327;21;20020201 11:57;P;;;;;;
D;042;476327;21;20020201 11:57;V;;;;;;
D;042;476327;21;20020201 11:57;V;;;;;;
B;042;476493;22;20020201 11:57;;;7;SHORT ST;COWRA;2794;765.1;M;20011115;20011220;70000;A;R;RESIDENCE;;AF;;;8277364;
C;042;476493;22;20020201 11:57;12//347454;
D;042;476493;22;20020201 11:57;P;;;;;;
D;042;476493;22;20020201 11:57;V;;;;;;
