A;RTSALEDATA;240;20250310 01:08;VALNET;
B;240;2637056;1;20250310 01:08;;;175;FEDERATION ST;GILGANDRA;2827;1.9;H;20250211;20250228;820000;R5;R;RESIDENCE;;RRB;;0;AU858940;
C;240;2637056;1;20250310 01:08;21/1010138;
D;240;2637056;1;20250310 01:08;P;;;;;;
D;240;2637056;1;20250310 01:08;V;;;;;;
D;240;2637056;1;20250310 01:08;V;;;;;;
B;240;2637134;2;20250310 01:08;;;38;BOBS ST;GILGANDRA;2827;1012;M;20250225;20250226;200000;R1;R;RESIDENCE;;GSR;;0;AU850206;
C;240;2637134;2;20250310 01:08;35/4/6698;
D;240;2637134;2;20250310 01:08;P;;;;;;
D;240;2637134;2;20250310 01:08;P;;;;;;
D;240;2637134;2;20250310 01:08;V;;;;;;
B;240;2637794;3;20250310 01:08;;;93;MYRTLE ST;GILGANDRA;2827;3083;M;20250226;20250226;540000;R1;R;RESIDENCE;;GSR;;0;AU852721;
C;240;2637794;3;20250310 01:08;123, 124, 125/3700;
D;240;2637794;3;20250310 01:08;P;;;;;;
D;240;2637794;3;20250310 01:08;V;;;;;;
D;240;2637794;3;20250310 01:08;V;;;;;;
Z;17;3;3;9;
